,RARS (5917)
ACH-000256,-0.447796579011746
ACH-000257,-0.8187541657487095
ACH-000258,-0.6368626357242607
ACH-000259,-0.5756552512659469
ACH-000260,-0.5627845964032188
ACH-000261,-0.7282205087200557
ACH-000262,-0.6355104321027525
ACH-000263,-0.3888354234937152
ACH-000264,-0.7505711040770022
ACH-000265,-0.5321161470241982
ACH-000266,-0.6172919334094517
ACH-000272,-0.6557003802393817
ACH-000274,-0.5347469287265889
ACH-000277,-0.5318044162622908
ACH-000278,-0.4824631219287225
ACH-000279,-0.6632348784736025
ACH-000280,-0.6537693779480345
ACH-000281,-0.5875734743166275
ACH-000288,-0.5344456169163903
ACH-000291,-0.5340468644795343
ACH-000293,-0.4915425569780794
ACH-000294,-0.2616443749776913
ACH-000295,-0.686527708901014
ACH-000296,-0.4620626373402258
ACH-000302,-0.4623024551440206
ACH-000304,-0.37017415061751774
ACH-000307,-0.4492341980404112
ACH-000308,-0.5191379002756751
ACH-000310,-0.6965499910193976
ACH-000311,-0.4542814535258114
ACH-000312,-0.6399050669529317
ACH-000315,-0.3201162046863997
ACH-000316,-0.4250866637735869
ACH-000317,-0.38989005098221
ACH-000318,-0.5819407834253135
ACH-000319,-0.6885515870967264
ACH-000320,-0.5197038650414989
ACH-000322,-0.26181813686405264
ACH-000323,-0.5973045562711309
ACH-000324,-0.5363810806627806
ACH-000329,-0.4981259470755086
ACH-000330,-0.5350650720180892
ACH-000331,-0.5523360971377803
ACH-000332,-0.5736281971035535
ACH-000334,-0.5566048271726095
ACH-000335,-0.5579293260834772
ACH-000336,-0.4751117685906136
ACH-000337,-0.5553991940011948
ACH-000338,-0.5276503635411159
ACH-000339,-0.5210703704208436
ACH-000341,-0.8403748823311007
ACH-000348,-0.4483419939407879
ACH-000350,-0.3363836492192357
ACH-000352,-0.5795694808941765
ACH-000356,-0.5283057455130756
ACH-000361,-0.4875976884451495
ACH-000362,-0.5420333193299565
ACH-000363,-0.3626654077216929
ACH-000364,-0.3930765189719129
ACH-000365,-0.5443965670314688
ACH-000366,-0.6452339384303972
ACH-000368,-0.6663441421203117
ACH-000374,-0.5243087763012539
ACH-000375,-0.4666726135179454
ACH-000376,-0.5522017065085713
ACH-000381,-0.5937466680982887
ACH-000383,-0.6659287781841027
ACH-000387,-0.5987221857359915
ACH-000389,-0.6224170924284502
ACH-000390,-0.6641224603339322
ACH-000393,-0.6336662155104671
ACH-000395,-0.5681901921376512
ACH-000396,-0.7508837047974388
ACH-000397,-0.5789602519903174
ACH-000401,-0.28803324257795426
ACH-000402,-0.3519301844984529
ACH-000403,-0.6082588181060821
ACH-000404,-0.6019152210759785
ACH-000406,-0.4012994615821472
ACH-000407,-0.7420510081820961
ACH-000408,-0.5176323123728376
ACH-000410,-0.4621069665113016
ACH-000411,-0.6073245281377339
ACH-000414,-0.3896833285787722
ACH-000415,-0.4495569495576967
ACH-000416,-0.598771263212842
ACH-000420,-0.7097181774621604
ACH-000421,-0.4726415463684495
ACH-000424,-0.6182354963528677
ACH-000425,-0.5676331183658428
ACH-000426,-0.44247083636342505
ACH-000427,-0.5871325828570136
ACH-000433,-0.4945469702834906
ACH-000435,-0.5726659205217353
ACH-000436,-0.3375523784196681
ACH-000444,-0.4862354993857721
ACH-000445,-0.6049624858511153
ACH-000448,-0.4599715497861594
ACH-000450,-0.4806066375711786
ACH-000452,-0.4702615591531807
ACH-000454,-0.6325332711161568
ACH-000458,-0.4236520657369547
ACH-000459,-0.010231428746641884
ACH-000460,-0.5930858133226602
ACH-000461,-0.4164927298823574
ACH-000463,-0.5872423252782024
ACH-000464,-0.46289768249622204
ACH-000466,-0.5595161125180672
ACH-000467,-0.5270027900309521
ACH-000468,-0.4360695191444672
ACH-000469,-0.588406113672038
ACH-000470,-0.44532817886930703
ACH-000471,-0.6128126859832379
ACH-000472,-0.7443513027891252
ACH-000473,-0.4955893202411694
ACH-000475,-0.7569022476391626
ACH-000476,-0.6127361350356079
ACH-000477,-0.48037347034490996
ACH-000479,-0.4426911213513596
ACH-000480,-0.4529146395665252
ACH-000481,-0.6551159058557554
ACH-000483,-0.5771349769639614
ACH-000484,-0.7499868660266775
ACH-000485,-0.5002430561726612
ACH-000486,-0.628993422676318
ACH-000487,-0.703712953053768
ACH-000488,-0.4152275349236455
ACH-000490,-0.6765468293631065
ACH-000491,-0.47220611374820004
ACH-000495,-0.7512749795013681
ACH-000496,-0.5031351991532391
ACH-000499,-0.3928603193918668
ACH-000500,-0.7526999461919028
ACH-000502,-0.5097632024688652
ACH-000503,-0.4138148764009684
ACH-000505,-0.5194949290704746
ACH-000507,-0.4437822109786662
ACH-000510,-0.5426345625237455
ACH-000511,-0.5679644560856391
ACH-000512,-0.5953012469926586
ACH-000516,-0.47231057815977
ACH-000517,-0.4891353772652489
ACH-000518,-0.5933850337110557
ACH-000520,-0.4864804746343237
ACH-000521,-0.5015783080090855
ACH-000522,-0.7823867514925783
ACH-000524,-0.4705766657528228
ACH-000527,-0.5595676074382723
ACH-000528,-0.5121160282161443
ACH-000537,-0.6870149220167041
ACH-000541,-0.20280412291476266
ACH-000542,-0.5562138009211307
ACH-000544,-0.5262318492303826
ACH-000545,-0.6706232699014507
ACH-000547,-0.6865061704765669
ACH-000548,-0.4801591658808258
ACH-000549,-0.3931129358805328
ACH-000550,-0.48142647314966
ACH-000552,-0.5390610260844768
ACH-000556,-0.5742719401886751
ACH-000557,-0.5470580546467771
ACH-000569,-0.3491979303157066
ACH-000570,-0.6025875804151047
ACH-000571,-0.5049328379440134
ACH-000573,-0.5325155056174069
ACH-000576,-0.3843950709328862
ACH-000579,-0.5650412594799438
ACH-000580,-0.5117195144352248
ACH-000584,-0.5706556812287987
ACH-000585,-0.5200003592637414
ACH-000588,-0.2741925451976267
ACH-000589,-0.477769536600082
ACH-000591,-0.4423584810562681
ACH-000593,-0.6465588096353012
ACH-000600,-0.3972388953139827
ACH-000601,-0.5133093562840627
ACH-000605,-0.4950133915879726
ACH-000606,-0.4553482837271451
ACH-000608,-0.4004379663202563
ACH-000614,-0.3029912885193581
ACH-000616,-0.5324771042640449
ACH-000618,-0.3998439976486736
ACH-000619,-0.5013510233424574
ACH-000620,-0.5275214092431127
ACH-000621,-0.5519272198326958
ACH-000622,-0.7666848392445983
ACH-000623,-0.3803880937822316
ACH-000624,-0.5588308491050122
ACH-000627,-0.4854798751616195
ACH-000630,-0.5952464208769688
ACH-000631,-0.3916460592400272
ACH-000632,-0.4297232189686884
ACH-000633,-0.5230051460661905
ACH-000637,-0.4074722907065577
ACH-000638,-0.4183697989439091
ACH-000646,-0.35860415234017506
ACH-000647,-0.7036902416855078
ACH-000648,-0.4449752880160595
ACH-000649,-0.6240377752800811
ACH-000651,-0.7720424397459693
ACH-000652,-0.5317801088341806
ACH-000653,-0.38722782314667065
ACH-000657,-0.7067136762673443
ACH-000658,-0.546059686486606
ACH-000661,-0.4152875013281924
ACH-000662,-0.6603389941824981
ACH-000663,-0.3842064336167988
ACH-000665,-0.6661734865401534
ACH-000671,-0.427384611237238
ACH-000672,-0.7480253316422592
ACH-000673,-0.6160215220206967
ACH-000676,-0.5943194520716694
ACH-000677,-0.3306718971006954
ACH-000681,-0.355700595270074
ACH-000683,-0.6418551342996756
ACH-000684,-0.4165188335948046
ACH-000688,-0.5389964792471571
ACH-000693,-0.4552461784400912
ACH-000694,-0.5169232006728001
ACH-000695,-0.5783597238445964
ACH-000696,-0.530976157825119
ACH-000697,-0.4294789708353551
ACH-000699,-0.4819275244540118
ACH-000701,-0.4880438237207017
ACH-000706,-0.6142850496935799
ACH-000711,-0.6643332370983568
ACH-000713,-0.6671376854091268
ACH-000714,-0.7539341416570664
ACH-000718,-0.5246872355485311
ACH-000720,-0.5512429023670078
ACH-000721,-0.6212091300820827
ACH-000724,-0.4189705530246449
ACH-000725,-0.324048264312369
ACH-000732,-0.5035838530999078
ACH-000734,-0.5767777362957236
ACH-000735,-0.6132810876912739
ACH-000736,-0.3430732172979714
ACH-000738,-0.5164447214613067
ACH-000746,-0.5433562849099615
ACH-000747,-0.5283674973924424
ACH-000748,-0.6489530918345479
ACH-000753,-0.5120713635455701
ACH-000756,-0.630627919060815
ACH-000757,-0.6007354232397398
ACH-000758,-0.7032877159790603
ACH-000760,-0.5879221973286112
ACH-000762,-0.5221084769798143
ACH-000763,-0.5216076186424623
ACH-000764,-0.51614969814567
ACH-000765,-0.3754656076224291
ACH-000766,-0.5460288188290098
ACH-000767,-0.6036149287586138
ACH-000768,-0.6031314322309214
ACH-000769,-0.5293652792850619
ACH-000770,-0.5096589950610699
ACH-000771,-0.4553019213416921
ACH-000773,-0.3952593193356547
ACH-000776,-0.4843425627173182
ACH-000777,-0.43514600332042797
ACH-000778,-0.5080202428610108
ACH-000781,-0.5411052476289431
ACH-000782,-0.4277043591360979
ACH-000783,-0.3864806480145232
ACH-000784,-0.5805908428452585
ACH-000785,-0.5065230855679491
ACH-000787,-0.5977656405237917
ACH-000788,-0.6263827052782732
ACH-000791,-0.4752702452374912
ACH-000792,-0.38629610768623457
ACH-000794,-0.6773819094976625
ACH-000796,-0.7608310703391165
ACH-000798,-0.6826962695357055
ACH-000799,-0.5693685428928483
ACH-000800,-0.5174129402888996
ACH-000802,-0.5595372268362288
ACH-000804,-0.6326752033632591
ACH-000805,-0.3643314175252365
ACH-000809,-0.5096840291756359
ACH-000810,-0.4359941904233155
ACH-000811,-0.6445889094899535
ACH-000817,-0.4041978250456854
ACH-000819,-0.6600235725594592
ACH-000820,-0.5945599507970679
ACH-000821,-0.3049590258002671
ACH-000822,-0.6238319436520404
ACH-000823,-0.6111181890583103
ACH-000824,-0.5447387223490688
ACH-000827,-0.6460490400858402
ACH-000829,-0.44371832393011423
ACH-000831,-0.4294493591381923
ACH-000832,-0.6904298538276697
ACH-000833,-0.36863747211851294
ACH-000834,-0.4737834097314829
ACH-000835,-0.2781692344528024
ACH-000836,-0.5763003776029088
ACH-000837,-0.42484613929744414
ACH-000838,-0.4676037034475764
ACH-000839,-0.5210629814378961
ACH-000840,-0.43831999293650337
ACH-000841,-0.4561474082945758
ACH-000843,-0.5110477294676244
ACH-000846,-0.3815344949329978
ACH-000847,-0.6637539336527765
ACH-000848,-0.6553465779891972
ACH-000849,-0.4488726999316716
ACH-000851,-0.5959008034193339
ACH-000855,-0.3445094809058353
ACH-000856,-0.3690229227177298
ACH-000858,-0.6033398913692829
ACH-000859,-0.5852613603224491
ACH-000861,-0.5438355484125944
ACH-000862,-0.5592488587956291
ACH-000865,-0.5585245589713224
ACH-000866,-0.5202238190781631
ACH-000867,-0.5053711494154328
ACH-000869,-0.4892009465231133
ACH-000872,-0.5069809411520431
ACH-000873,-0.3992872626870677
ACH-000876,-0.29611691313142136
ACH-000878,-0.567260938180264
ACH-000880,-0.3458898586117718
ACH-000881,-0.35296282901887044
ACH-000882,-0.4127604283758767
ACH-000884,-0.5879599415165487
ACH-000885,-0.6319270785193818
ACH-000887,-0.6940172448485818
ACH-000889,-0.4229609711423679
ACH-000896,-0.6790155267881502
ACH-000898,-0.535817547971001
ACH-000900,-0.4634081771291058
ACH-000901,-0.5469061510511896
ACH-000905,-0.6649094188932557
ACH-000906,-0.6711668149600111
ACH-000907,-0.4059760533762922
ACH-000910,-0.4707511888077012
ACH-000911,-0.4716138925052899
ACH-000912,-0.5932353775910948
ACH-000913,-0.6107405030624192
ACH-000915,-0.7418807689464592
ACH-000916,-0.5321878081947352
ACH-000917,-0.7580796100377595
ACH-000920,-0.4995267307588777
ACH-000921,-0.5881467831283297
ACH-000924,-0.5349883060103386
ACH-000926,-0.5907961728334663
ACH-000928,-0.4991220283926891
ACH-000929,-0.385834847767201
ACH-000932,-0.4956068007199375
ACH-000935,-0.4200602130465883
ACH-000936,-0.5081352451290689
ACH-000937,-0.5442350306906191
ACH-000938,-0.5648248484652583
ACH-000939,-0.7555060679708002
ACH-000941,-0.5804902327051582
ACH-000943,-0.4584313266620702
ACH-000946,-0.5051901742518784
ACH-000947,-0.478025128467127
ACH-000948,-0.5737997965583941
ACH-000950,-0.36532555342836
ACH-000953,-0.5556538866204875
ACH-000954,-0.7885878539428045
ACH-000957,-0.5091075208163282
ACH-000958,-0.551222446453873
ACH-000960,-0.5129327489222404
ACH-000963,-0.6037419092450256
ACH-000968,-0.3892597893417498
ACH-000969,-0.6029268824988303
ACH-000972,-0.9468286632288888
ACH-000973,-0.6442867961369483
ACH-000974,-0.6635636520774755
ACH-000978,-0.5514643138147598
ACH-000984,-0.6632037124790565
ACH-000986,-0.7554178342326774
ACH-000988,-0.5674636070042897
ACH-000993,-0.5985477925291633
ACH-000994,-0.5399717531333549
ACH-000996,-0.7065161207921006
ACH-001001,-0.5630491880640972
ACH-001020,-0.5192694763892866
ACH-001028,-0.7123691818268633
ACH-001031,-0.5375360682874728
ACH-001038,-0.6798411004952737
ACH-001048,-0.6809319002640232
ACH-001050,-0.6042238256492639
ACH-001053,-0.6232417913798515
ACH-001054,-0.6158883918743948
ACH-001061,-0.5266825019790639
ACH-001067,-0.5086013377825443
ACH-001075,-0.5988158912575733
ACH-001096,-0.5635917678276702
ACH-001111,-0.3568933356624248
ACH-001119,-0.645920341868727
ACH-001128,-0.5973306204840172
ACH-001134,-0.5202474610832724
ACH-001151,-0.5311432188447355
ACH-001163,-0.6049061954285153
ACH-001164,-0.4132620209251017
ACH-001183,-0.5101897591882487
ACH-001192,-0.5570629396580076
ACH-001193,-0.6582831958374786
ACH-001196,-0.3668858988503501
ACH-001197,-0.2900042442633011
ACH-001205,-0.5912538673678203
ACH-001211,-0.7464465598193857
ACH-001212,-0.6821964575433325
ACH-001228,-0.6510824723532098
ACH-001232,-0.6219527541361479
ACH-001239,-0.3422539770218807
ACH-001270,-0.7806837280702401
ACH-001274,-0.31706473206161195
ACH-001275,-0.3098055724911277
ACH-001277,-0.6205172532604524
ACH-001278,-0.5751458210665571
ACH-001280,-0.5657261161848782
ACH-001283,-0.4133135212820823
ACH-001289,-0.462585331592553
ACH-001300,-0.5544493549765502
ACH-001301,-0.5616323699421608
ACH-001302,-0.622657100469161
ACH-001306,-0.5280657178798811
ACH-001318,-0.590065177966136
ACH-001322,-0.5761241449701148
ACH-001328,-0.5867998541459556
ACH-001332,-0.577533403466186
ACH-001336,-0.7098568267119041
ACH-001346,-0.4089892397493886
ACH-001353,-0.5248307245083128
ACH-001354,-0.4851621281432276
ACH-001367,-0.5454734376700042
ACH-001368,-0.6563533055145127
ACH-001374,-0.5067975109161101
ACH-001377,-0.5154771610889658
ACH-001380,-0.4573816055478331
ACH-001391,-0.7110996344001352
ACH-001408,-0.5061594215426161
ACH-001430,-0.7458261009857543
ACH-001431,-0.5480881800931386
ACH-001450,-0.5285777520055903
ACH-001496,-0.5286536238669117
ACH-001500,-0.5968791997001538
ACH-001523,-0.4872767865835903
ACH-001532,-0.5562676046587091
ACH-001550,-0.4911858716172613
ACH-001552,-0.7513539815642912
ACH-001554,-0.3842594530950079
ACH-001654,-0.5558451476059298
ACH-001735,-0.4117497037175365
ACH-001736,-0.4294586929758002
ACH-001737,-0.6394476856105729
ACH-001740,-0.5466086820928386
ACH-001745,-0.4800331987157132
ACH-001765,-0.4739628754006534
