,PDE12 (201626)
ACH-000420,-0.4716678994010454
ACH-000421,-0.2507626816832535
ACH-000424,-0.5007174124555627
ACH-000425,-0.13686498168264086
ACH-000426,-0.2886172827077407
ACH-000427,-0.5573655906610824
ACH-000433,-0.18805260846678554
ACH-000435,-0.24111610024118174
ACH-000436,-0.2372689035330977
ACH-000444,-0.38177650024170295
ACH-000445,-0.2096206821327539
ACH-000448,-0.31912642059582513
ACH-000450,-0.5773509632044013
ACH-000452,-0.2507518307801023
ACH-000454,-0.4678930160959755
ACH-000458,-0.1904668704950308
ACH-000459,-0.7299439784461886
ACH-000460,-0.5950442283045047
ACH-000461,-0.5354269936097394
ACH-000463,-0.2902607308751433
ACH-000464,-0.3598969531229978
ACH-000466,-0.3963765530752527
ACH-000467,-0.3391262160296366
ACH-000468,-0.35227950222033394
ACH-000469,-0.41786111437173257
ACH-000470,-0.2408346474942149
ACH-000471,-0.17280858483880798
ACH-000472,-0.2389566039089594
ACH-000473,-0.4172825286433474
ACH-000475,-0.19325361886718406
ACH-000476,-0.8066736601083291
ACH-000477,-0.5014634342416142
ACH-000479,-0.25523035096251323
ACH-000480,-0.34537362533446536
ACH-000481,-0.32691603361711497
ACH-000483,-0.24234484216359764
ACH-000484,-0.3569276710894492
ACH-000485,-0.31616695785731824
ACH-000486,-0.3636998599982755
ACH-000487,-0.38959656476561344
ACH-000488,-0.8684277278247008
ACH-000490,-0.3798534953400727
ACH-000491,-0.35174124628358017
ACH-000495,-0.11235680067288813
ACH-000496,-0.2173746113127689
ACH-000499,-0.3767322047145008
ACH-000500,-0.1231499866563756
ACH-000502,-0.21052068923850906
ACH-000503,-0.19959859657342632
ACH-000505,-0.292195924950431
ACH-000507,-0.3704869477331617
ACH-000510,-0.3185945300825689
ACH-000511,-0.29728132522462264
ACH-000512,-0.4818405890521286
ACH-000516,-0.29291551596866355
ACH-000517,-0.23852508476944145
ACH-000518,-0.21617912432880332
ACH-000520,-0.305757277170588
ACH-000521,-0.252062447634117
ACH-000522,-0.42545580713871134
ACH-000524,-0.4837862596674145
ACH-000527,-0.3099192660310503
ACH-000528,-0.5809315162287931
ACH-000537,-0.3915828795841019
ACH-000541,-0.2636283377788654
ACH-000542,-0.2263958467551479
ACH-000544,-0.7064681468457322
ACH-000545,-0.8507239217842156
ACH-000547,-0.4128369893778802
ACH-000548,-0.144606998714034
ACH-000549,-0.17870331183384353
ACH-000550,-0.3631722683271512
ACH-000552,-0.5922385524314453
ACH-000556,-0.2833899534713151
ACH-000557,-0.25044081857560185
ACH-000569,-0.4562307072645354
ACH-000570,-0.4014182377565432
ACH-000571,-0.3531729052420638
ACH-000573,-0.4836942546981941
ACH-000576,-0.25628557738479657
ACH-000579,-0.2371184063664805
ACH-000580,-0.10528335739190396
ACH-000584,-0.2223917787933985
ACH-000585,-0.12549318691164546
ACH-000588,-0.72191822194182
ACH-000589,-0.4270935846237225
ACH-000591,-0.14209000230265229
ACH-000593,-0.16771722729882302
ACH-000600,-0.3584082838298955
ACH-000601,-0.2221318090637762
ACH-000605,-0.6123999581412067
ACH-000606,-0.5693970931936849
ACH-000608,-0.32020536814834033
ACH-000614,-0.5779047707092261
ACH-000616,-0.28120968797551704
ACH-000618,-0.6730571339847058
ACH-000619,-0.3822271126968782
ACH-000620,-0.5709900384666508
ACH-000621,-0.26374693831533
ACH-000622,-0.2077011810758749
ACH-000623,-0.08428502483546008
ACH-000624,-0.1688515136197788
ACH-000627,-0.3633756580229766
ACH-000630,-0.529066109540876
ACH-000631,-0.2080500667476392
ACH-000632,-0.2533849269271953
ACH-000633,-0.8201599525525114
ACH-000637,-0.3219359389018691
ACH-000638,-0.3933061459255647
ACH-000646,-0.4485615932537891
ACH-000647,-0.41403729387258
ACH-000648,-0.30467111198018404
ACH-000649,-0.15566536404711162
ACH-000651,-0.2060016067656569
ACH-000652,-0.24719117967994314
ACH-000653,-0.2996430288081814
ACH-000657,-0.5013370090522686
ACH-000658,-0.2475139523495753
ACH-000661,-0.4427135322102101
ACH-000662,-0.4493071609132361
ACH-000663,-0.15577378049799975
ACH-000665,-0.2586174667507631
ACH-000671,-0.8186710800943794
ACH-000672,-0.7503548787888236
ACH-000673,-0.20465248902933889
ACH-000676,-0.1835538867837172
ACH-000677,-0.39220524783221417
ACH-000681,-0.4133040520374646
ACH-000683,-0.2697052745796709
ACH-000684,-0.22493506156124146
ACH-000688,-0.29853233665138257
ACH-000693,-0.5892534747602053
ACH-000694,-0.4999081541037035
ACH-000695,-0.2071712057922131
ACH-000696,-0.3581806296913777
ACH-000697,-0.220135524076784
ACH-000699,-0.2869572801051884
ACH-000701,-0.24022441040307554
ACH-000706,-0.4794276623446435
ACH-000711,-0.09662163042105217
ACH-000713,-0.5412338391928472
ACH-000714,-0.048379840204849284
ACH-000718,-0.3211940778529491
ACH-000720,-0.29705366376606546
ACH-000721,-0.3222396681983863
ACH-000724,-0.28042553935558284
ACH-000725,-0.8578836884297828
ACH-000732,-0.25677383468158765
ACH-000734,-0.5582958148728603
ACH-000735,-0.22856573696903765
ACH-000736,-0.2262403105064815
ACH-000738,-0.677304885833625
ACH-000746,-0.3847570039692013
ACH-000747,-0.9376708663320252
ACH-000748,-0.23373672511218802
ACH-000753,-0.4152322500251207
ACH-000756,-0.04978695246445513
ACH-000757,-0.6234993772552989
ACH-000758,-0.6301402896488317
ACH-000760,-0.4471050141135545
ACH-000762,-0.2591895478981894
ACH-000763,-0.8648498000531736
ACH-000764,-0.3327771032735192
ACH-000765,-0.4379194994709744
ACH-000766,-0.3109734683568401
ACH-000767,-0.20592323794268289
ACH-000768,-0.4360592238988564
ACH-000769,-0.30849912238602945
ACH-000770,-0.16133379734791578
ACH-000771,-0.21813110064177907
ACH-000773,-0.18836069997727906
ACH-000776,-0.13062129249916166
ACH-000777,-0.2392004575399917
ACH-000778,-0.32940553256288463
ACH-000781,-0.22265503530089512
ACH-000782,-0.2287221974050973
ACH-000783,-0.2833899111282802
ACH-000784,-0.8045774997779631
ACH-000785,-0.3522331579067769
ACH-000787,-0.2907825319770501
ACH-000788,-0.23534804432940196
ACH-000791,-0.3856668261529783
ACH-000792,-0.2795861472656725
ACH-000794,-0.3269972587772442
ACH-000796,-0.2435520703484293
ACH-000798,-0.3579820058904
ACH-000799,-0.3393501339549754
ACH-000800,-0.6862718017512422
ACH-000802,-0.27612691902133363
ACH-000804,-0.4111461840476851
ACH-000805,-0.5160176654670847
ACH-000809,-0.4394962330955775
ACH-000810,-0.4651037045497304
ACH-000811,-0.3003073397363602
ACH-000817,-0.30614826879783835
ACH-000819,-0.1651642484913578
ACH-000820,-0.607736077018742
ACH-000821,-0.4455536380686361
ACH-000822,-0.4054710661885101
ACH-000823,-0.6212608930291169
ACH-000824,-0.1211994612216532
ACH-000827,-0.2729315708918903
ACH-000829,-0.0949988403800188
ACH-000831,-0.2426302242176596
ACH-000832,-0.1915267674337713
ACH-000833,-0.6114307972429921
ACH-000834,-0.30086530663833244
ACH-000835,-0.27511565639680857
ACH-000836,-0.2518182769083284
ACH-000837,-0.418084918267861
ACH-000838,-0.31396809249414764
ACH-000839,-0.14968258528761855
ACH-000840,-0.3845668177107017
ACH-000841,-0.12687912429821807
ACH-000843,-0.3575233012571153
ACH-000846,-0.4111161415960059
ACH-000847,-0.34589451805047833
ACH-000848,-0.2991181197648615
ACH-000849,-0.2399028184109032
ACH-000851,-0.08481965945027757
ACH-000855,-0.4523641714961995
ACH-000856,-0.4434174758487759
ACH-000858,-0.5696098368506464
ACH-000859,-0.4637818605016367
ACH-000861,-0.2376156416575702
ACH-000862,-0.5175503265003498
ACH-000865,-0.265586906286975
ACH-000866,-0.755682069305529
ACH-000867,-0.3698008644056179
ACH-000869,-0.3497602983722431
ACH-000872,-0.35416517176870205
ACH-000873,-0.4566036758934081
ACH-000876,-0.5737645408756235
ACH-000878,-0.4220773432426959
ACH-000880,-0.035827909635448636
ACH-000881,-0.4680665560359568
ACH-000882,-0.126373377777263
ACH-000884,-0.364346209186529
ACH-000885,-0.8102462769735491
ACH-000887,-0.3285610023521097
ACH-000889,-0.5887308572784502
ACH-000896,-0.14789097125287565
ACH-000898,-0.5054028857581332
ACH-000900,-0.4126652340762715
ACH-000901,-0.2749880061625652
ACH-000905,-0.21265661434958105
ACH-000906,-0.5044225510496774
ACH-000907,-0.3187046895128613
ACH-000910,-0.4912069989817622
ACH-000911,-0.39164527579370617
ACH-000912,-0.3780251944694089
ACH-000913,-0.4910430601391944
ACH-000915,-0.3173322101439849
ACH-000916,-0.3910057218146996
ACH-000917,-0.17569387209629456
ACH-000920,-0.3940783952939418
ACH-000921,-0.3231654056835461
ACH-000924,-1.014783263399359
ACH-000926,-0.2128867860943516
ACH-000928,-0.28530835521276643
ACH-000929,-0.7113979861771278
ACH-000932,-0.3892105062573767
ACH-000935,-0.2963100956277487
ACH-000936,-0.6661427628867721
ACH-000937,-0.10963558291271752
ACH-000938,-0.3636773244040349
ACH-000939,-0.6884388767826105
ACH-000941,-0.3772284547448814
ACH-000943,-0.8524796898487399
ACH-000946,-0.4158911603297777
ACH-000947,-0.8892470999855641
ACH-000948,-0.7885949141997366
ACH-000950,-0.17403915672019166
ACH-000953,-0.13915192170641946
ACH-000954,-0.3693731131298349
ACH-000957,-0.6238971095264683
ACH-000958,-0.3797454744669501
ACH-000960,-0.2602197540157528
ACH-000963,-0.4552349378274574
ACH-000968,-0.9459645062106056
ACH-000969,-0.7600345195494532
ACH-000972,-0.4007042306676138
ACH-000973,-0.19395266521684695
ACH-000974,-0.23697664724538345
ACH-000978,0.008715932781480031
ACH-000984,-0.3637718584472156
ACH-000986,-0.1776494288836219
ACH-000988,-0.2733156844893953
ACH-000993,-0.12394195181870715
ACH-000994,-1.0781606915779525
ACH-000996,-0.2979161182483242
ACH-001001,-0.6371446169518539
ACH-001020,-0.21869896822884835
ACH-001028,-0.4294175032964821
ACH-001031,-0.29392714718497537
ACH-001038,-0.7412324091310868
ACH-001048,-0.2590338824676949
ACH-001050,0.061467525953784775
ACH-001053,-0.22294952710279373
ACH-001054,-0.2768461973384371
ACH-001061,-0.6986646839969899
ACH-001067,-0.4417102756592962
ACH-001075,-0.35046148238015895
ACH-001096,-0.6133143276045433
ACH-001111,-0.5379432651911089
ACH-001119,-0.3317548728453988
ACH-001128,-0.4479384741074268
ACH-001134,-0.3843793304523355
ACH-001151,-0.2177234104043097
ACH-001163,-0.3824333847023604
ACH-001164,-0.6517110752270282
ACH-001183,-0.4002460484419708
ACH-001192,-0.21439002587066588
ACH-001193,-0.2907636474012305
ACH-001196,-0.24773490918184654
ACH-001197,0.007241889953794405
ACH-001205,-0.2918643528555793
ACH-001211,-0.18515368476868055
ACH-001212,-0.3961680896788965
ACH-001228,-0.5159838652690609
ACH-001232,-0.2737387088139819
ACH-001239,-0.20977194714074746
ACH-001270,-0.470546102084837
ACH-001274,-0.19295294122908385
ACH-001275,-0.8341241135820202
ACH-001277,-0.5764983519137915
ACH-001278,-0.7465174235152494
ACH-001280,-0.28359533898733863
ACH-001283,-0.4483723460484005
ACH-001289,-0.05537377366006374
ACH-001300,-0.14027519478990538
ACH-001301,-0.14397522920094433
ACH-001302,-0.14944387006854068
ACH-001306,-0.2735470307252233
ACH-001318,-0.4179288537649815
ACH-001322,-0.46756483961805106
ACH-001328,-0.9009843358950136
ACH-001332,-0.16021377883788065
ACH-001336,-0.2909832586769949
ACH-001346,-0.22639305439225496
ACH-001353,-0.11644806872969893
ACH-001354,-0.1856848292116028
ACH-001367,-0.2492872601295361
ACH-001368,-0.5022632258002817
ACH-001374,-0.03722646495851018
ACH-001377,-0.2306052261564184
ACH-001380,-0.3521341223766217
ACH-001391,-0.3225562873347904
ACH-001408,-0.037770216427825284
ACH-001430,-0.19413045073897445
ACH-001431,-0.3155119082238349
ACH-001450,-0.15321872525916946
ACH-001496,-0.7938551157133108
ACH-001500,-0.4765256855607615
ACH-001523,-0.38430460788261295
ACH-001532,-0.1748957607040443
ACH-001550,-0.4404604627336611
ACH-001552,-0.30534651434962845
ACH-001554,-0.5689083256686173
ACH-001654,-0.14271215592131273
ACH-001735,-0.17548553887528726
ACH-001736,-0.2502616726414509
ACH-001737,-0.07275482577621503
ACH-001740,-0.12899778505447124
ACH-001745,-0.34679083486345186
ACH-001765,-0.4065265775121497
