,PAK6 (56924)
ACH-000004,-0.08289659275312854
ACH-000005,-0.0771353123790225
ACH-000007,-0.12849835150172964
ACH-000009,-0.23867619570672224
ACH-000011,-0.06263224101421228
ACH-000012,-0.06635962110964852
ACH-000013,-0.20551470435811103
ACH-000014,-0.20006355393069453
ACH-000015,-0.07372519909642622
ACH-000017,-0.21991006399761576
ACH-000018,0.015531904238369096
ACH-000019,0.06596007942318581
ACH-000021,-0.046644667632624204
ACH-000022,-0.1593532798323592
ACH-000025,-0.22207760042247074
ACH-000028,0.03928911926608407
ACH-000030,-0.20728518906415952
ACH-000035,-0.2868460146621581
ACH-000036,-0.034339399414711744
ACH-000037,-0.05252792175341873
ACH-000039,0.025874065733416808
ACH-000040,-0.061399524239208435
ACH-000041,0.06515624638285622
ACH-000042,-0.17632766192497304
ACH-000045,-0.06582601240316396
ACH-000047,-0.2149580365868588
ACH-000052,-0.36797622265379737
ACH-000053,-0.13799988247950848
ACH-000054,0.017781861709382257
ACH-000055,-0.15037000032280576
ACH-000060,-0.05781518057495949
ACH-000067,0.045917264148567234
ACH-000070,-0.09453917894521996
ACH-000075,-0.38176753747564746
ACH-000078,-0.10026856016446012
ACH-000082,-0.047401442590677405
ACH-000085,0.08377708743935992
ACH-000086,-0.07034602083604215
ACH-000087,0.10021556162213582
ACH-000092,-0.11184737976614484
ACH-000095,-0.14129487757023051
ACH-000097,-0.07737969753907173
ACH-000098,0.006508142476817125
ACH-000099,-0.0564447463561586
ACH-000108,-0.07207171256833145
ACH-000113,-0.201888187925383
ACH-000116,-0.15269381352542674
ACH-000118,-0.14347006186190742
ACH-000120,-0.13648609285154614
ACH-000123,-0.1756651541997645
ACH-000127,-0.19974119704568896
ACH-000128,-0.19640257013433768
ACH-000132,-0.2950556866826986
ACH-000133,-0.3130243703265567
ACH-000137,-0.059521183854556785
ACH-000138,-0.1123455491761882
ACH-000142,-0.1572949776827852
ACH-000143,-0.2534835422604724
