,DMRTA2 (63950)
ACH-000210,-0.198244783420564
ACH-000211,-0.3138835057378379
ACH-000215,-0.2881302933524768
ACH-000221,-0.3458551285432189
ACH-000222,-0.17297292879483986
ACH-000223,-0.3138672299539616
ACH-000226,-0.3714405883986304
ACH-000227,-0.3174497776602497
ACH-000228,-0.25995918286994424
ACH-000231,-0.1903949192660288
ACH-000232,-0.4935670121704388
ACH-000233,-0.3161973978991857
ACH-000234,-0.2698962357508691
ACH-000235,-0.3345867255728804
ACH-000237,-0.3889976314617287
ACH-000238,-0.3352280245191445
ACH-000242,-0.6165601313506199
ACH-000243,-0.2913868884284545
ACH-000244,-0.3891754500816281
ACH-000246,-0.2806224414915035
ACH-000248,-0.2740945752984011
ACH-000250,-0.2218716555946809
ACH-000251,-0.3655029450228473
ACH-000252,-0.33861846022211955
ACH-000253,-0.36431230162434936
ACH-000255,-0.4043808062169745
ACH-000256,-0.2337921339088901
ACH-000257,-0.5426794505486919
ACH-000258,-0.15725244200918811
ACH-000259,-0.30778009206479473
ACH-000260,-0.4626662968821824
ACH-000261,-0.29310453182393564
ACH-000262,-0.4041704210006546
ACH-000263,-0.3842142785232913
ACH-000264,-0.5003930580210274
ACH-000265,-0.2633079294849219
ACH-000266,-0.35638105557730354
ACH-000272,-0.31840409652757834
ACH-000274,-0.3637484730012254
ACH-000277,-0.1730207640792674
ACH-000278,-0.35814277683372725
ACH-000279,-0.5179755619354351
ACH-000280,-0.4014084932209182
ACH-000281,-0.22283367610278398
ACH-000288,-0.4337243164899218
ACH-000291,-0.3839937785577408
ACH-000293,-0.2720484848517136
ACH-000294,-0.2170798125269844
ACH-000295,-0.2116637312975168
ACH-000296,-0.4476420430853834
ACH-000302,-0.4507529070151806
ACH-000304,-0.2175965398976159
ACH-000307,-0.4220336973149712
ACH-000308,-0.24754647271000624
ACH-000310,-0.6146745708284138
ACH-000311,-0.2347379225942192
ACH-000312,-0.3290473602285261
ACH-000315,-0.3946152125733322
ACH-000316,-0.38895571644650906
ACH-000317,-0.2225980896029315
ACH-000318,-0.17160494435080162
ACH-000319,-0.5370040707647273
ACH-000320,-0.28882508753293656
ACH-000322,-0.32145465384175703
ACH-000323,-0.4562902381175389
ACH-000324,-0.4052909470275166
ACH-000329,-0.5011844445108121
ACH-000330,-0.2900101445931734
ACH-000331,-0.3846389435029524
ACH-000332,-0.2820489027478069
ACH-000334,-0.17369445349253168
ACH-000335,-0.3222420691013873
ACH-000336,-0.3711454441343599
ACH-000337,-0.2944526114937888
ACH-000338,-0.3943349666569885
ACH-000339,-0.3980963215422553
ACH-000341,-0.5986182606744446
ACH-000348,-0.4269456176900639
ACH-000350,-0.2926782266883117
ACH-000352,-0.2915263050055927
ACH-000356,-0.3741999192565728
ACH-000361,-0.16815686725018972
ACH-000362,-0.25659570537070386
ACH-000363,-0.08588649665870103
ACH-000364,-0.3214476210353732
ACH-000365,-0.2524765025765973
ACH-000366,-0.4680682798153557
ACH-000368,-0.3825812323157121
ACH-000374,-0.20837010742559772
ACH-000375,-0.3397002377709072
ACH-000376,-0.2866709283340356
ACH-000381,-0.18912118279534254
ACH-000383,-0.3707310694818298
ACH-000387,-0.442184603256289
ACH-000389,-0.337129125305605
ACH-000390,-0.3612252277178175
ACH-000393,-0.5126802206865951
ACH-000395,-0.3749121593502501
ACH-000396,-0.08871100651344843
ACH-000397,-0.19240764926978068
ACH-000401,-0.24479077488203166
ACH-000402,-0.3760407609967676
ACH-000403,-0.2618087922573704
ACH-000404,-0.5713327112314891
ACH-000406,-0.3288699652579687
ACH-000407,-0.4089038697280217
ACH-000408,-0.1282811441941819
ACH-000410,-0.5079511760371526
ACH-000411,-0.3130926191471298
ACH-000414,-0.3250712385815395
ACH-000415,-0.32393280993228674
ACH-000416,-0.2587538058764949
ACH-000420,-0.5047597294947012
ACH-000421,-0.3243245312301171
ACH-000424,-0.4342637029830304
ACH-000425,-0.3411854224879047
ACH-000426,-0.4448543531563552
ACH-000427,-0.2578194894709716
ACH-000433,-0.4363486162389135
ACH-000435,-0.4407475450427588
ACH-000436,-0.27686073960896235
ACH-000444,-0.4599077197943987
ACH-000445,-0.5766580554871441
ACH-000448,-0.393962443719762
ACH-000450,-0.19166838304283315
ACH-000452,-0.40131180782484005
ACH-000454,-0.4679160813912088
ACH-000458,-0.21616333562207185
ACH-000459,-0.12914394461750614
ACH-000460,-0.4024155163140307
ACH-000461,-0.4233388852202928
ACH-000463,-0.40321808645696383
ACH-000464,-0.3046452465332606
ACH-000466,-0.1805903744829224
ACH-000467,-0.1308182372866286
ACH-000468,-0.36296146135464985
ACH-000469,-0.23652145185507106
ACH-000470,-0.15721937893614882
ACH-000471,-0.2416439893757785
ACH-000472,-0.3009098320692872
ACH-000473,-0.32557706010313525
ACH-000475,-0.3509630689968008
ACH-000476,-0.4341476217620058
ACH-000477,-0.2310812561248558
ACH-000479,-0.4828914305618995
ACH-000480,-0.4062812255081146
ACH-000481,-0.4968987947063147
ACH-000483,-0.3042947050282431
ACH-000484,-0.14784382643061025
ACH-000485,-0.33938313662793823
ACH-000486,-0.234498900467092
ACH-000487,-0.2478793885973236
ACH-000488,-0.2890502553258139
ACH-000490,-0.19317401506518847
ACH-000491,-0.21938834353073364
ACH-000495,-0.3722404804637561
ACH-000496,-0.2754032991527085
ACH-000499,-0.22566310547739435
ACH-000500,-0.30378167825768426
ACH-000502,-0.2589176231889719
ACH-000503,-0.2608464069818169
ACH-000505,-0.3143592385175176
ACH-000507,-0.3463953954238405
ACH-000510,-0.2738489868791852
ACH-000511,-0.3787786430463334
ACH-000512,-0.5338526065834882
ACH-000516,-0.4074738585254483
ACH-000517,-0.34049327245487
ACH-000518,-0.2090223900478756
ACH-000520,-0.3929668711794342
ACH-000521,-0.6251007259681984
ACH-000522,-0.34139258969277925
ACH-000524,-0.3094481249972752
ACH-000527,-0.3260347083565668
ACH-000528,-0.34739232567065953
ACH-000537,-0.26100564886300504
ACH-000541,-0.5396522791162488
ACH-000542,-0.4069526302317772
ACH-000544,-0.25579195747926164
ACH-000545,-0.3681691576478611
ACH-000547,-0.3569467306977068
ACH-000548,-0.2464041479244209
ACH-000549,-0.4068555480214962
ACH-000550,-0.3819191247264545
ACH-000552,-0.4261200464850954
ACH-000556,-0.3123600086360232
ACH-000557,-0.2912465548496298
ACH-000569,-0.2846376873888816
ACH-000570,-0.3609563984007825
ACH-000571,-0.401415148510075
ACH-000573,-0.3825636853892221
ACH-000576,-0.28711780771501344
ACH-000579,-0.4135239027829452
ACH-000580,-0.2740691333894038
ACH-000584,-0.31355243830301033
ACH-000585,-0.2858525823054085
ACH-000588,-0.3321131699969283
ACH-000589,-0.3940473307334659
ACH-000591,-0.2065004479205084
ACH-000593,-0.33352859896777737
ACH-000600,-0.5110454417613408
ACH-000601,-0.2531149028000618
ACH-000605,-0.4070237628381036
ACH-000606,-0.233396436967139
ACH-000608,-0.28100892455539184
ACH-000614,-0.16795854769852836
ACH-000616,-0.3054060268610249
ACH-000618,-0.1777268847062013
ACH-000619,-0.342284158739726
ACH-000620,-0.4145449809742215
ACH-000621,-0.3439479002129132
ACH-000622,-0.3401465914291201
ACH-000623,-0.4062281486099297
ACH-000624,-0.30479761347025586
ACH-000627,-0.4045630842535609
ACH-000630,-0.3933736857424152
ACH-000631,-0.2597238325776948
ACH-000632,-0.4714671693426445
ACH-000633,-0.3731668130728483
ACH-000637,-0.2730654164311854
ACH-000638,-0.5246134749647161
ACH-000646,-0.3672308418939754
ACH-000647,-0.35464251697247395
ACH-000648,-0.3997139018408505
ACH-000649,-0.27606612472366565
ACH-000651,-0.3715447087253099
ACH-000652,-0.3092594018899392
ACH-000653,-0.4233672776204408
ACH-000657,-0.3730682667224473
ACH-000658,-0.31816790751261104
ACH-000661,-0.21959830411022566
ACH-000662,-0.10274307261458436
ACH-000663,-0.17538936078849324
ACH-000665,-0.3253619520542765
ACH-000671,-0.3977851266435524
ACH-000672,-0.3229565006675329
ACH-000673,-0.4881936164479069
ACH-000676,-0.5457182718692324
ACH-000677,-0.3751638205395229
ACH-000681,-0.3395306213242601
ACH-000683,-0.5662108727734585
ACH-000684,-0.263889402142519
ACH-000688,-0.4347617750239935
ACH-000693,-0.41960536096310336
ACH-000694,-0.3702861857403789
ACH-000695,-0.4482452206372643
ACH-000696,-0.3589933531892774
ACH-000697,-0.2324837284919969
ACH-000699,-0.2338527238547908
ACH-000701,-0.38089928044585786
ACH-000706,-0.470488258071229
ACH-000711,-0.3801897393461737
ACH-000713,-0.5164657661129612
ACH-000714,-0.28541762400384824
ACH-000718,-0.3602571018433699
ACH-000720,-0.32511531261390225
ACH-000721,-0.4249783228910041
ACH-000724,-0.344048431880224
ACH-000725,-0.24493758293504195
ACH-000732,-0.2068103152885284
ACH-000734,-0.28137713826605365
ACH-000735,-0.4300842004867793
ACH-000736,-0.23028655099250725
ACH-000738,-0.3417389950750037
ACH-000746,-0.341750466532856
ACH-000747,-0.3235435786526519
ACH-000748,-0.14476164715473486
ACH-000753,-0.26574294350736816
ACH-000756,-0.3081023013457616
ACH-000757,-0.418228552625084
ACH-000758,-0.3755634006277037
ACH-000760,-0.4769449388931273
ACH-000762,-0.06368150320773076
ACH-000763,-0.2007646631340396
ACH-000764,-0.557480941216432
ACH-000765,-0.4581646698747563
ACH-000766,-0.44897215757475467
ACH-000767,-0.474806730670279
ACH-000768,-0.25341737205926745
ACH-000769,-0.2925218255398702
ACH-000770,-0.3574871820135071
ACH-000771,-0.3056940567546827
ACH-000773,-0.32726141893541155
ACH-000776,-0.3714383973826217
ACH-000777,-0.3608376256813911
ACH-000778,-0.20511763575028466
ACH-000781,-0.330260838952837
ACH-000782,-0.2918858545750131
ACH-000783,-0.3492775988986732
ACH-000784,-0.2321140188563908
ACH-000785,-0.4971626410897914
ACH-000787,-0.25945061838797784
ACH-000788,-0.3666746208670642
ACH-000791,-0.4522146288023228
ACH-000792,-0.30420982252921724
ACH-000794,-0.2841648487930263
ACH-000796,-0.41170438834356204
ACH-000798,-0.2558696728745917
ACH-000799,-0.31894961147149536
ACH-000800,-0.1704619239763845
ACH-000802,-0.4009982387885546
ACH-000804,-0.3648090608716237
ACH-000805,-0.2656868915764665
ACH-000809,-0.3734435072711775
ACH-000810,-0.02707521084440284
ACH-000811,-0.24676963637200766
ACH-000817,-0.25524065384953304
ACH-000819,-0.3721344795715093
ACH-000820,-0.7602397290681113
ACH-000821,-0.4020750296126615
ACH-000822,-0.21655807786199024
ACH-000823,-0.36844982651786223
ACH-000824,-0.3009020033352382
ACH-000827,-0.3424987275281953
ACH-000829,-0.1821729246148928
ACH-000831,-0.1987163999212883
ACH-000832,-0.28054635309199977
ACH-000833,-0.32389655966680475
ACH-000834,-0.34795999341662537
ACH-000835,-0.5278064979432877
ACH-000836,-0.15843453395134224
ACH-000837,-0.3462019761334878
ACH-000838,-0.2582084294435529
ACH-000839,-0.1825401276071513
ACH-000840,-0.2076526219466941
ACH-000841,-0.3051537863566237
ACH-000843,-0.22990159817704656
ACH-000846,-0.5125213625541992
ACH-000847,-0.2714072181811744
ACH-000848,-0.3136980455781992
ACH-000849,-0.3955243441240421
ACH-000851,-0.5055100672804828
ACH-000855,-0.4514670376523092
ACH-000856,-0.38847305137369537
ACH-000858,-0.44546802690982135
ACH-000859,-0.3829096023225396
ACH-000861,-0.38949452061946016
ACH-000862,-0.3433739243200681
ACH-000865,-0.32148225552058685
ACH-000866,-0.28935100375535283
ACH-000867,-0.3796828098100751
ACH-000869,-0.3607292552104212
ACH-000872,-0.4815268187129927
ACH-000873,-0.37724449223480017
ACH-000876,-0.4080245617818493
ACH-000878,-0.07426581355550406
ACH-000880,-0.35847758554310755
ACH-000881,-0.26738252460692874
ACH-000882,-0.3867439476250602
ACH-000884,-0.4106870493696418
ACH-000885,-0.371151625576992
ACH-000887,-0.4744556998823351
ACH-000889,-0.493050752007818
ACH-000896,-0.27612995658354045
ACH-000898,-0.3717530646081348
ACH-000900,-0.2263850118894728
ACH-000901,-0.4242788873837916
ACH-000905,-0.3139473392293497
ACH-000906,-0.4804494484449146
ACH-000907,-0.4136581587066333
ACH-000910,-0.19451295665030385
ACH-000911,-0.4356542592565631
ACH-000912,-0.2376607675828017
ACH-000913,-0.26074581557502424
ACH-000915,-0.35077501627340785
ACH-000916,-0.5242779142850266
ACH-000917,-0.3047034393501057
ACH-000920,-0.5198149461697472
ACH-000921,-0.3317154063300917
ACH-000924,-0.3664194839017333
ACH-000926,-0.2609898500283689
ACH-000928,-0.17710817208183116
ACH-000929,-0.14331847638882922
ACH-000932,-0.26051947383377544
ACH-000935,-0.3211192175385361
ACH-000936,-0.3809523772849952
ACH-000937,-0.4077231482187845
ACH-000938,-0.21604773568676586
ACH-000939,-0.17996719835989458
ACH-000941,-0.3419108430320765
ACH-000943,-0.2968016604739978
ACH-000946,-0.2397446154684157
ACH-000947,-0.4160656482397697
ACH-000948,-0.3606177451484655
ACH-000950,-0.253233897562615
ACH-000953,-0.5056576928898822
ACH-000954,-0.10442332198704184
ACH-000957,-0.313263709534272
ACH-000958,-0.3060263743194018
ACH-000960,-0.15903710021591574
ACH-000963,-0.2314590835822955
ACH-000968,-0.4497734406780453
ACH-000969,-0.4197817509973009
ACH-000972,-0.5278594354719187
ACH-000973,-0.43392290049222737
ACH-000974,-0.18266685639507496
ACH-000978,-0.08345139650128011
ACH-000984,-0.456139599215304
ACH-000986,-0.5146494592793918
ACH-000988,-0.2651623874988195
ACH-000993,-0.3450737217085564
ACH-000994,-0.18699799924029087
ACH-000996,-0.4462636830765591
ACH-001001,-0.3856290447341856
ACH-001020,-0.0026255820245998053
ACH-001028,-0.279452669519543
ACH-001031,-0.4225849996431748
ACH-001038,-0.3305354245362037
ACH-001048,-0.4210733882181784
ACH-001050,-0.3997615148347654
ACH-001053,-0.3751134753211541
ACH-001054,-0.4176837452896433
ACH-001061,-0.3291314055251788
ACH-001067,-0.3204137677955332
ACH-001075,-0.2045342573711746
ACH-001096,-0.36672367727872507
ACH-001111,-0.032897325490861155
ACH-001119,-0.2256858886473324
ACH-001128,-0.20102706583687288
ACH-001134,-0.3096413850602742
ACH-001151,-0.3748299168191427
ACH-001163,-0.18537280896678768
ACH-001164,-0.3580321348017973
ACH-001183,-0.3394153587189386
ACH-001192,-0.4082969188919984
ACH-001193,-0.4237099638033725
ACH-001196,-0.3007398181403885
ACH-001197,-0.2012306041305264
ACH-001205,-0.37139181319688
ACH-001211,-0.2974868554433005
ACH-001212,-0.3335679545802168
ACH-001228,-0.3912758941571571
ACH-001232,-0.3540581033460476
ACH-001239,-0.3758968235721145
ACH-001270,-0.5558382207832689
ACH-001274,-0.4490580561142175
ACH-001275,-0.3550091314960369
ACH-001277,-0.4241297278883094
ACH-001278,-0.3443985080380236
ACH-001280,-0.15391191035518995
ACH-001283,-0.17089637852171274
ACH-001289,-0.1870128692839525
ACH-001300,-0.30044150858014884
ACH-001301,-0.4342304041922734
ACH-001302,-0.16652952069627552
ACH-001306,-0.27224850201577233
ACH-001318,-0.45393296146702705
ACH-001322,-0.4656502083174242
ACH-001328,-0.3999085419710077
ACH-001332,-0.37966677992757786
ACH-001336,-0.3563213929605433
ACH-001346,-0.26341877781066936
ACH-001353,-0.5265230928517692
ACH-001354,-0.8171009692108909
ACH-001367,-0.5953169982880372
ACH-001368,-0.453893012898406
ACH-001374,-0.4301367631260548
ACH-001377,-0.33135663464702736
ACH-001380,-0.3279571657891881
ACH-001391,-0.3075246849106324
ACH-001408,-0.3076910278388045
ACH-001430,-0.5481029984569447
ACH-001431,-0.3771582933103652
ACH-001450,-0.377120404333183
ACH-001496,-0.20699042874903534
ACH-001500,-0.5453364343310433
ACH-001523,-0.3537214360405165
ACH-001532,-0.20415223221080608
ACH-001550,-0.2400480796698005
ACH-001552,-0.3586802962487161
ACH-001554,-0.35366382581230016
ACH-001654,-0.2630033190891272
ACH-001735,-0.13399243570529135
ACH-001736,-0.2701419449504308
ACH-001737,-0.7349533034767947
ACH-001740,-0.15583401252159426
ACH-001745,-0.3602268847960328
ACH-001765,-0.2494161240195946
