,OR5AK2 (390181)
ACH-000004,0.17592501195007007
ACH-000005,0.21226723642701015
ACH-000007,0.1243794723643228
ACH-000009,0.20801758395142653
ACH-000011,0.17166202269562275
ACH-000012,0.046739810111303536
ACH-000013,0.05361083600792977
ACH-000014,0.3766444875827022
ACH-000015,0.00906363149333923
ACH-000017,0.07108941938316027
ACH-000018,0.29902783361393936
ACH-000019,0.21561942950808852
ACH-000021,-0.005926354878992587
ACH-000022,0.06856202107706702
ACH-000025,0.1504081526840391
ACH-000028,0.1291408771961441
ACH-000030,0.16179640636935375
ACH-000035,0.3091244884914614
ACH-000036,0.1387207490144499
ACH-000037,0.0485523961987108
ACH-000039,0.2985135394666477
ACH-000040,-0.03612292773288812
ACH-000041,0.15889320583315095
ACH-000042,0.05966396702476081
ACH-000045,0.0953195277304752
ACH-000047,0.15644563918066187
ACH-000052,-0.12028831112468698
ACH-000053,0.10022142836493048
ACH-000054,0.10125316512409037
ACH-000055,0.0270073722717629
ACH-000060,0.2625913845428571
ACH-000067,0.16654359122829354
ACH-000070,0.0542811573183549
ACH-000075,0.0021144580333702354
ACH-000078,0.04059879180578412
ACH-000082,0.041403744777990414
ACH-000085,0.13878916546019346
ACH-000086,-0.13248679994318288
ACH-000087,-0.09813268275071453
ACH-000092,0.09298292618796944
ACH-000095,0.015417946769435932
ACH-000097,0.055298612651968566
ACH-000098,0.06780716506362375
ACH-000099,0.13847566180053375
ACH-000108,0.03707018943487777
ACH-000113,-0.038900508894459764
ACH-000116,0.06754534990572453
ACH-000118,-0.038762793477015584
ACH-000120,0.1241093339917611
ACH-000123,0.14959796359036762
ACH-000127,0.14917695988178648
ACH-000128,0.11729514650154793
ACH-000132,-0.10354436118477564
ACH-000133,0.049771504093180347
ACH-000137,-0.052948600539231866
ACH-000138,0.030321309591406737
ACH-000142,0.022438111726056108
ACH-000143,0.15570129745227498
ACH-000146,0.191747760673984
ACH-000148,0.14805328798929554
ACH-000150,0.02502455144399453
ACH-000152,0.01426714625834175
ACH-000153,0.029449580858516237
ACH-000159,0.10524052428373863
ACH-000160,-0.0345558807596192
ACH-000163,0.09300182127678933
ACH-000167,0.088458111264621
ACH-000168,0.1686718768342921
ACH-000169,0.071081868272097
ACH-000178,0.017203020483546022
ACH-000183,0.19871258206516115
ACH-000188,-0.012210125996285062
ACH-000189,0.15145497747464504
ACH-000190,0.2533405096050227
ACH-000198,0.18364815907043414
ACH-000203,0.49439754736810604
ACH-000204,0.02487781329648944
ACH-000206,0.2761469106319119
ACH-000207,0.07251388605333949
ACH-000208,0.23662527920959936
ACH-000210,-0.0799135793900625
ACH-000211,0.08187679277235496
ACH-000215,0.12189978051507765
ACH-000221,0.016431156539415463
ACH-000222,0.19352872830052456
ACH-000223,0.11180989368177556
ACH-000226,0.049805516903315854
ACH-000227,0.1906338592626678
ACH-000228,-0.018076713054983592
ACH-000231,0.02685969241865156
ACH-000232,0.15573530627524962
ACH-000233,0.08534972610940318
ACH-000234,0.11158077776447058
ACH-000235,0.12534963783233474
ACH-000237,0.09555767761338774
ACH-000238,0.2534182444927275
ACH-000242,-0.05877208404808142
