,MAP6D1 (79929)
ACH-000004,-0.16511179221111846
ACH-000005,-0.2943261985931831
ACH-000007,0.1008811528533945
ACH-000009,-0.06364842545704401
ACH-000011,-0.024063491231075117
ACH-000012,-0.12936958456450132
ACH-000013,-0.04022576160793445
ACH-000014,-0.044165625808012525
ACH-000015,0.05217578932577506
ACH-000017,-0.0018421051295625414
ACH-000018,-0.4247919732343817
ACH-000019,-0.015093279938996909
ACH-000021,0.009144440039926436
ACH-000022,-0.03313048640246239
ACH-000025,-0.07770504483259172
ACH-000028,-0.004046162492127092
ACH-000030,0.0012508780554406564
ACH-000035,0.029633569147445023
ACH-000036,-0.06291956554400961
ACH-000037,0.02145800107737186
ACH-000039,-0.06377682393957905
ACH-000040,-0.08229468850978508
ACH-000041,0.07012095942275896
ACH-000042,-0.09032682483989704
ACH-000045,-0.08691070508641417
ACH-000047,-0.2383720440320868
ACH-000052,-0.12899339546869873
ACH-000053,-0.0788386904543226
ACH-000054,-0.09979667066035798
ACH-000055,-0.06507843824535099
ACH-000060,-0.2132719516793316
ACH-000067,-0.0659354085573729
ACH-000070,-0.03950856616661592
ACH-000075,0.07155955284154163
ACH-000078,0.09474456723233914
ACH-000082,-0.17943446454821446
ACH-000085,0.09768452100514498
ACH-000086,0.11238786460898492
ACH-000087,0.0294035249141946
ACH-000092,-0.10907257001046808
ACH-000095,-0.08251851558192543
ACH-000097,-0.05721562286641978
ACH-000098,-0.07367494414672454
ACH-000099,-0.16859594366552955
ACH-000108,-0.1081440690607816
ACH-000113,-0.01584978404594751
ACH-000116,-0.11808029826428924
ACH-000118,0.06800582288264355
ACH-000120,-0.10764053439831817
ACH-000123,0.054809238725535815
ACH-000127,-0.07462768637901061
ACH-000128,-0.3696498921051825
ACH-000132,-0.12505097815393587
ACH-000133,-0.00369482314315038
ACH-000137,-0.05970374069319505
ACH-000138,0.012450300598604632
ACH-000142,-0.214578332455852
ACH-000143,0.20570650741665214
ACH-000146,-0.0861568895661168
ACH-000148,-0.07696561488324659
ACH-000150,0.011860215987278851
ACH-000152,0.00438819234047945
ACH-000153,-0.0053664145724273095
ACH-000159,-0.15986225532104895
ACH-000160,0.08320609984135759
ACH-000163,-0.11496161843758408
ACH-000167,-0.18325531195967704
ACH-000168,-0.1108052128358544
ACH-000169,-0.06417505000250305
ACH-000178,-0.1268188587247935
ACH-000183,-0.011948624351933676
ACH-000188,-0.13715956052024014
ACH-000189,-0.12550900439464566
ACH-000190,-0.2788263271365344
ACH-000198,-0.02206479147005421
ACH-000203,-0.4066462532691993
ACH-000204,-0.002987716816898387
ACH-000206,0.32739460921631897
ACH-000207,-0.16737993577497506
ACH-000208,-0.19065634141124632
ACH-000210,-0.2135851196366801
ACH-000211,-0.07112581544418092
ACH-000215,0.0006881398074189033
ACH-000221,-0.010003767913608684
ACH-000222,-0.07693068473609965
