,NAPA (8775)
ACH-000004,-0.7289341405567421
ACH-000005,-1.0892890075138035
ACH-000007,-0.9288454777362276
ACH-000009,-0.7858795445659403
ACH-000011,-0.6438355029429547
ACH-000012,-0.9189575291927377
ACH-000013,-1.0475936997130029
ACH-000014,-0.7166248882341036
ACH-000015,-0.9831693294038986
ACH-000017,-0.9356683055544092
ACH-000018,-0.9300507891623141
ACH-000019,-1.231538626660927
ACH-000021,-0.9742348839057526
ACH-000022,-0.9364271077449594
ACH-000025,-0.7166464703071381
ACH-000028,-0.8476825365783798
ACH-000030,-0.9678917567675588
ACH-000035,-0.9298628982035184
ACH-000036,-1.009769382202402
ACH-000037,-0.8029057252413154
ACH-000039,-0.7581843006624541
ACH-000040,-0.8804958231545789
ACH-000041,-0.9905432210410794
ACH-000042,-0.9008425012816771
ACH-000045,-0.6798105802913609
ACH-000047,-0.7688097917951804
ACH-000052,-0.7082229408023019
ACH-000053,-0.8692094654140762
ACH-000054,-0.8716431742065812
ACH-000055,-0.9528529558367822
ACH-000060,-0.7068747734227321
ACH-000067,-0.8097763723827442
ACH-000070,-0.7417027092412911
ACH-000075,-0.8401683504464375
ACH-000078,-0.4575844159807242
ACH-000082,-1.0012698269080584
ACH-000085,-0.8010016834911478
ACH-000086,-0.821424589625232
ACH-000087,-1.0889420103662866
ACH-000092,-0.8412979369158234
ACH-000095,-0.9945501985679333
ACH-000097,-0.9600189845644386
ACH-000098,-0.8598969990451921
ACH-000099,-0.6033266845483394
ACH-000108,-0.9908571110683164
ACH-000113,-1.1025721422814367
ACH-000116,-0.9750744332656492
ACH-000118,-0.9189619031029148
ACH-000120,-0.9947272708328364
ACH-000123,-1.0189482614138234
ACH-000127,-0.9928621679325056
ACH-000128,-0.8427848173776533
ACH-000132,-1.0155174606368205
ACH-000133,-0.7812813674307936
ACH-000137,-0.8941702293354609
ACH-000138,-0.7906554220129279
ACH-000142,-0.8679411550745699
ACH-000143,-0.8541773500207144
ACH-000146,-1.147037596881738
ACH-000148,-0.927490336007487
ACH-000150,-0.9391580341413476
ACH-000152,-0.7643712636757427
ACH-000153,-1.000205157637
ACH-000159,-0.7224136607481807
ACH-000160,-1.0803152241841485
ACH-000163,-0.7325174235216017
ACH-000167,-2.2265424594278853
ACH-000168,-1.0139117230877992
ACH-000169,-0.7522956672145816
ACH-000178,-0.8020688279518724
ACH-000183,-0.7961606142489136
ACH-000188,-0.8637780839751734
ACH-000189,-0.7135238794829543
ACH-000190,-1.209383285834696
ACH-000198,-0.9030686673409074
ACH-000203,-0.8259219221007325
ACH-000204,-0.7546818790317641
ACH-000206,-0.7931986684715009
ACH-000207,-1.4662207254143875
ACH-000208,-0.5374858023449041
ACH-000210,-0.4944355102572969
ACH-000211,-0.7190620545121866
ACH-000215,-0.7981514399836882
ACH-000221,-0.8883275370929542
ACH-000222,-0.8046468074053188
ACH-000223,-0.9774477015244176
ACH-000226,-0.9035961368319876
ACH-000227,-0.4221121864702752
ACH-000228,-1.041261719472467
ACH-000231,-0.7616975729194791
ACH-000232,-0.8805159848595534
ACH-000233,-1.08251003001721
ACH-000234,-0.7712555142525473
ACH-000235,-0.8559422423066094
ACH-000237,-0.9027814883513252
ACH-000238,-1.045296759089109
ACH-000242,-1.117391605977626
ACH-000243,-0.9170090418135928
ACH-000244,-0.8194909155939496
ACH-000246,-0.9170490366901791
ACH-000248,-0.841468730773756
ACH-000250,-0.7037826457722299
ACH-000251,-1.093732318754714
ACH-000252,-1.1612034007230014
ACH-000253,-0.9328194525475844
ACH-000255,-0.5665962690668979
ACH-000256,-0.8664859770424609
ACH-000257,-0.2897155305765945
ACH-000258,-0.32358983242663536
ACH-000259,-0.8368839927927764
ACH-000260,-0.9697953401186064
ACH-000261,-0.8927626174630767
ACH-000262,-0.6883708938292322
ACH-000263,-0.9328242357461926
ACH-000264,-0.8868110792518487
ACH-000265,-0.8561824713864019
ACH-000266,-0.8835380404098919
ACH-000272,-0.8056981972043598
ACH-000274,-0.7731874010178318
ACH-000277,-0.9411236341146086
ACH-000278,-1.0855997912525783
ACH-000279,-0.9200754922651212
ACH-000280,-0.8539774949486759
ACH-000281,-0.7557816534173021
ACH-000288,-0.7568783205301355
ACH-000291,-0.7757646727671548
ACH-000293,-0.9399216622026886
ACH-000294,-0.6836473333394967
ACH-000295,-1.0493538759736514
ACH-000296,-0.9433480008270936
ACH-000302,-0.9464151559917452
ACH-000304,-1.0059474546247833
ACH-000307,-0.752485734433687
ACH-000308,-1.0505272631774818
ACH-000310,-0.6149438089659993
ACH-000311,-0.7230824792421592
ACH-000312,-0.5249594944294961
ACH-000315,-1.0435537758554978
ACH-000316,-0.5426898646949002
ACH-000317,-0.9410508570842714
ACH-000318,-0.6734711237526032
ACH-000319,-0.9100148433464268
ACH-000320,-0.7326987409012248
ACH-000322,-0.8458721666533017
ACH-000323,-1.0069451172894859
ACH-000324,-0.8656378539191211
ACH-000329,-0.7407498456480778
ACH-000330,-0.7078501860928922
ACH-000331,-0.7828444205937141
ACH-000332,-0.8558849363253223
ACH-000334,-0.7006263397340546
ACH-000335,-0.8622628136169799
ACH-000336,-0.8739396741531716
ACH-000337,-0.9466317738124485
ACH-000338,-0.6442311918658189
ACH-000339,-0.8681548533169237
ACH-000341,-0.6193627297761737
ACH-000348,-0.9486864796327964
