,SUGT1 (10910)
ACH-000159,-0.34822932288207825
ACH-000160,-0.7387447753947624
ACH-000163,-0.9771645612142876
ACH-000167,-0.6180718471068679
ACH-000168,-0.5998855654720632
ACH-000169,-0.4279822097379085
ACH-000178,-0.5500682209446698
ACH-000183,-0.35590462121557753
ACH-000188,-0.635904100202672
ACH-000189,-0.297856759758561
ACH-000190,-0.22076705455272272
ACH-000198,-0.5580478395848858
ACH-000203,-1.0384835378802149
ACH-000204,-0.3714079625828217
ACH-000206,-0.6684807682031833
ACH-000207,-0.12967809089757762
ACH-000208,-0.7028800312896011
ACH-000210,-0.2264592017242579
ACH-000211,-0.4829360684142031
ACH-000215,-0.5622016924222816
ACH-000221,-0.5986362336694036
ACH-000222,-0.2984218043908253
ACH-000223,-0.971512853936672
ACH-000226,-0.560681633912055
ACH-000227,-0.3881642722786525
ACH-000228,-0.6447783221078778
ACH-000231,-0.5304907392139506
ACH-000232,-0.4782868559968287
ACH-000233,-0.3338091025618654
ACH-000234,-0.7149652583238155
ACH-000235,-0.648706935157712
ACH-000237,-0.7869016490411129
ACH-000238,-0.7109219711606339
ACH-000242,-0.531777808903799
ACH-000243,-0.2561643788618379
ACH-000244,-0.9243651186320296
ACH-000246,-0.5808326552032802
ACH-000248,-0.6286082786259573
ACH-000250,-0.5021233034372591
ACH-000251,-1.1153291723256429
ACH-000252,-0.7142740759772014
ACH-000253,-0.4240972936965255
ACH-000255,-0.2889455846717307
ACH-000256,-0.31057854836475624
ACH-000257,-0.23826897163525984
ACH-000258,-0.5960840937245786
ACH-000259,-0.1934778909729096
ACH-000260,-0.5958505986879832
ACH-000261,-0.632838844931673
ACH-000262,-0.7959630528000312
ACH-000263,-0.4078591200668177
ACH-000264,-0.2204891137709604
ACH-000265,-0.5090000774216592
ACH-000266,-0.5994471478031329
ACH-000272,-0.22379230534955447
ACH-000274,-1.0544845051562508
ACH-000277,-0.4806101375723345
ACH-000278,-0.7025642345722242
ACH-000279,-0.3301894820088325
ACH-000280,-0.4789204461800901
ACH-000281,-0.4716605828610669
ACH-000288,-0.4942309752726505
ACH-000291,-0.5257627764018802
ACH-000293,-0.5155534502362434
ACH-000294,-0.23632675313579596
ACH-000295,-0.5505397987514316
ACH-000296,-0.4186893488912207
ACH-000302,-0.3692753856720864
ACH-000304,-0.7309299380305682
ACH-000307,-0.9878192595009782
ACH-000308,-0.8072134677880382
ACH-000310,-0.421034419302674
ACH-000311,-0.6744054950063759
ACH-000312,-0.471294530311597
ACH-000315,-0.43639000229551256
ACH-000316,-0.6598294879937765
ACH-000317,-0.7355532619152275
ACH-000318,-0.7782137220042892
ACH-000319,-0.4188791809951761
ACH-000320,-0.6569945317730662
ACH-000322,-0.9792299866545008
ACH-000323,-0.5088885565985791
ACH-000324,-0.4423339842173529
ACH-000329,-0.3791182765609499
ACH-000330,-0.4296903353219368
ACH-000331,-0.970772904186142
ACH-000332,-0.38487498798396574
ACH-000334,-0.3801188015431688
ACH-000335,-0.5260721518265468
ACH-000336,-0.9728953227744788
ACH-000337,-0.025143108256423505
ACH-000338,-0.5684631995622895
ACH-000339,-0.5281458536775824
ACH-000341,-0.4412023747701309
ACH-000348,-0.5521501345558678
ACH-000350,-0.4666839611111847
ACH-000352,-0.5225670566643373
ACH-000356,-0.7061592418156466
ACH-000361,-0.4155388721129756
ACH-000362,-0.5200171549902127
ACH-000363,-0.19508371871561306
ACH-000364,-0.6375253418096256
ACH-000365,-0.4423069038664065
ACH-000366,-0.2852892998643317
ACH-000368,-0.7691600175887898
ACH-000374,-0.7075072908207847
ACH-000375,-0.4122461080718834
ACH-000376,-0.5667981836049982
ACH-000381,-1.0141609458745968
ACH-000383,-0.5000912007993386
ACH-000387,-0.4851595411189252
ACH-000389,-0.6093107979103126
ACH-000390,-0.4256326477497154
ACH-000393,-0.6174304005590766
ACH-000395,-0.7247982380767877
ACH-000396,-0.534337031165714
ACH-000397,-1.0100440669034982
ACH-000401,-0.6076018377867938
ACH-000402,-0.6460975232596751
ACH-000403,-0.5083711831094123
ACH-000404,-0.6202047704286475
ACH-000406,-0.4806300920098894
ACH-000407,-0.9347202603814468
ACH-000408,-0.35441124584528155
ACH-000410,-0.4985074230811519
ACH-000411,-0.5827150349437707
ACH-000414,-0.7168869768440782
ACH-000415,-0.4962313573213546
ACH-000416,-0.3814420121961701
ACH-000420,-0.7152901208440078
ACH-000421,-0.594467584233522
ACH-000424,-0.5002349881635235
ACH-000425,-0.5192180168628638
ACH-000426,-0.8578521545715693
ACH-000427,-0.5935702424751315
ACH-000433,-0.6844286594259946
ACH-000435,-0.6142342232336149
ACH-000436,-0.23458652414355885
ACH-000444,-0.5938742717192952
ACH-000445,-0.5491416088526008
ACH-000448,-0.7709714163335012
ACH-000450,-0.7028001026840677
ACH-000452,-0.6999491992427526
ACH-000454,-0.7112953172525339
ACH-000458,-0.96163164601814
ACH-000459,-0.3735094216982821
ACH-000460,-0.4711109531846328
ACH-000461,-1.0142280406706952
ACH-000463,-0.5513985903658203
ACH-000464,-0.6586605177743471
ACH-000466,-0.6602207148634146
ACH-000467,-0.3888207086125352
ACH-000468,-0.5012255335802018
ACH-000469,-0.5218087565018713
ACH-000470,-0.35214612043023746
ACH-000471,-1.0461806492830108
ACH-000472,-0.4738171803331229
ACH-000473,-0.2762705107985738
ACH-000475,-0.4019000797310013
ACH-000476,-0.7436413572814963
ACH-000477,-0.5301814777989953
ACH-000479,-0.5127170279170484
ACH-000480,-0.3657148280965586
ACH-000481,-0.5079900193680807
ACH-000483,-0.2770077843258518
ACH-000484,-0.4024762638458231
ACH-000485,-0.6741883182354343
ACH-000486,-0.6404110033613869
ACH-000487,-0.32741079674238266
ACH-000488,-0.6494201541009919
ACH-000490,-0.8808026590342204
ACH-000491,-0.6455822081041337
ACH-000495,-0.23635843008190366
ACH-000496,-0.9943606738022192
ACH-000499,-0.5290413921733522
ACH-000500,0.011781610151514549
ACH-000502,-0.5686754562148832
ACH-000503,-0.8383612629931533
ACH-000505,-0.447554381163797
ACH-000507,-0.4987387426300128
ACH-000510,-0.3255565066353703
ACH-000511,-1.0685733895491127
ACH-000512,-0.2694680908801122
ACH-000516,-0.8009506293501891
ACH-000517,-0.6198761427203257
ACH-000518,-0.7539823227284081
ACH-000520,-0.4461394732700485
ACH-000521,-0.9391843460065722
ACH-000522,-0.5980333443447591
ACH-000524,-0.4427001453644379
ACH-000527,-0.560339799907683
ACH-000528,-1.1291140628861511
ACH-000537,-0.6055607871426417
ACH-000541,-0.9248877956411607
ACH-000542,-0.6473875318187573
ACH-000544,-0.50694910574391
ACH-000545,-0.4821684097981858
ACH-000547,-0.3617386266441821
ACH-000548,-0.6808227047483696
ACH-000549,-0.5835197318254673
ACH-000550,-0.7977306413414909
ACH-000552,-0.33692120386480523
ACH-000556,-0.5028813704896549
ACH-000557,-0.3367427314981629
ACH-000569,-0.7375613598824279
ACH-000570,-0.8717745806684317
ACH-000571,-0.468148794975938
ACH-000573,-0.5636124126028241
ACH-000576,-0.42332837003832335
ACH-000579,-0.248707881298784
ACH-000580,-0.4604282740833968
ACH-000584,-0.408831727459216
ACH-000585,-0.7840363308408701
ACH-000588,-0.3222942917244672
ACH-000589,-0.5954007780653026
ACH-000591,-0.8054403873516005
ACH-000593,-0.36449656123679736
ACH-000600,-0.29643261162188256
ACH-000601,-0.5260784453564106
ACH-000605,-0.7469352285245291
ACH-000606,-0.5710641356679136
ACH-000608,-0.3315447535479537
ACH-000614,-0.4237248618179751
ACH-000616,-0.6767888646606768
ACH-000618,-0.3072995554675125
ACH-000619,-0.22817361585245385
ACH-000620,-0.4311239012055152
ACH-000621,-0.5408356634235619
ACH-000622,-0.483389222106586
ACH-000623,-0.8163816234405223
ACH-000624,-0.3248221769031686
ACH-000627,-0.610307605220055
ACH-000630,-0.5559488024553688
ACH-000631,-0.3619855718859125
ACH-000632,-0.890405422691148
ACH-000633,-0.4247171177686685
ACH-000637,-0.5125288477669658
ACH-000638,-0.6670659928014276
ACH-000646,-0.1919927248830615
ACH-000647,-0.2639403030498421
ACH-000648,-0.5901207427498406
ACH-000649,-0.38190916637843453
ACH-000651,-0.4349489664928867
ACH-000652,-0.5935125992683699
ACH-000653,-0.2320248961792285
ACH-000657,-0.6889224568044331
ACH-000658,-0.8312038913441908
ACH-000661,-0.4861141197454382
ACH-000662,-0.9255307847270812
ACH-000663,-0.6199241146180501
ACH-000665,-0.5018485815026152
ACH-000671,-0.4147050718492139
ACH-000672,-0.5939416302899235
ACH-000673,-0.8447945892773138
ACH-000676,-0.5410813811297577
ACH-000677,-0.3492925735263842
ACH-000681,-0.2328876111139165
ACH-000683,-0.3755522022890161
ACH-000684,-0.5787007616342406
ACH-000688,-0.6716552169117742
ACH-000693,-0.5835590877222308
ACH-000694,-0.7215550828061825
ACH-000695,-0.4584593378912036
ACH-000696,-0.5226666645210951
ACH-000697,-0.4572162231310305
ACH-000699,-0.6960399272626315
ACH-000701,-0.36060952365592175
ACH-000706,-0.3903350690506799
ACH-000711,-0.5158800285930202
ACH-000713,-0.8429669411863311
ACH-000714,-0.6738172498903691
ACH-000718,-1.0782502184391984
ACH-000720,-0.5708920207601761
ACH-000721,-0.5626635098409385
ACH-000724,-0.4181075312511472
ACH-000725,-0.582069549894115
ACH-000732,-0.2818071050536418
ACH-000734,-0.4992021322602625
ACH-000735,-0.5446159094747437
ACH-000736,-0.5435250798859887
ACH-000738,-0.99607736972908
ACH-000746,-0.23397475088880276
ACH-000747,-0.5198329256700945
ACH-000748,-0.5422774048387468
ACH-000753,-0.4311431744180585
ACH-000756,-0.1990917527327156
ACH-000757,-0.5746936417985586
ACH-000758,-0.5312296273816367
ACH-000760,-0.4043294509910649
ACH-000762,-0.5877999969499319
ACH-000763,-0.7538922267175525
ACH-000764,-0.3789682517339912
ACH-000765,-0.8735840207378864
ACH-000766,-0.6608848769732318
ACH-000767,-0.26811780368536664
ACH-000768,-0.66579669376132
ACH-000769,-0.3509382188155378
ACH-000770,-0.6287000748926852
ACH-000771,-0.7551323528055063
ACH-000773,-0.35481510025494484
ACH-000776,-0.5976169780659687
ACH-000777,-0.9993960811080732
ACH-000778,-0.4229756121923093
ACH-000781,-0.6095875032939657
ACH-000782,-0.6763720362676273
ACH-000783,-0.3481924772983645
ACH-000784,-0.563641374100383
ACH-000785,-0.2538009347470981
ACH-000787,-0.5977723958247496
ACH-000788,-0.7544393900046937
ACH-000791,-0.700415588326524
ACH-000792,-0.3916709347267155
ACH-000794,-0.4386343462062899
ACH-000796,-0.6502444285038211
ACH-000798,-0.5125491153960651
ACH-000799,-0.5156430869161833
ACH-000800,-0.8243342316955946
ACH-000802,-0.5290300202297891
ACH-000804,-0.5623697948947233
ACH-000805,-0.3887335919885782
ACH-000809,-0.5059277770538406
ACH-000810,-0.5059399922266671
ACH-000811,-0.4556883031010578
ACH-000817,-0.2447118573395808
ACH-000819,-0.5671951044596107
ACH-000820,-0.8998641098871999
ACH-000821,-0.3019915952503143
ACH-000822,-0.4765589397189346
ACH-000823,-0.22165453789730036
ACH-000824,-0.550771920869287
ACH-000827,-0.7851034085699815
ACH-000829,-0.09390387890477536
ACH-000831,-0.5838292170466289
ACH-000832,-0.511685104925672
ACH-000833,-0.566993797543994
ACH-000834,-0.6543981968600733
ACH-000835,-0.4072552641083384
ACH-000836,-0.7102217010413122
ACH-000837,-0.4571669719930373
ACH-000838,-0.24914564449024015
ACH-000839,-0.7700231925486518
ACH-000840,-0.6780945874818441
ACH-000841,-0.4978672004605679
ACH-000843,-0.8403040662215188
ACH-000846,-0.6313261914990683
ACH-000847,-0.5624984129777529
ACH-000848,-0.7311802069893178
ACH-000849,-0.4975064198306342
ACH-000851,-0.5414720467323465
ACH-000855,-0.5037143407825648
ACH-000856,-0.6172915358881244
ACH-000858,-0.3766259569821401
ACH-000859,-0.38840012360527293
ACH-000861,-0.7353648469254762
ACH-000862,-0.76067020958398
ACH-000865,-0.3241308230829361
ACH-000866,-0.709958916034427
ACH-000867,-0.6437430410489471
ACH-000869,-0.4160556117325028
ACH-000872,-0.6213233263474024
ACH-000873,-0.5159777321255229
ACH-000876,-0.4943787764107294
ACH-000878,-0.5397810623183805
ACH-000880,-0.6085192314938759
ACH-000881,-0.5752466290012483
ACH-000882,-0.6415164569979764
ACH-000884,-0.5258856270864544
ACH-000885,-0.5110515545609412
ACH-000887,-0.3703938550349827
ACH-000889,-0.33326120800917364
ACH-000896,-0.9347843675939776
ACH-000898,-0.2414094650513737
ACH-000900,-0.534102809015621
ACH-000901,-0.6892741772435584
ACH-000905,-0.7371458108173528
ACH-000906,-0.4679810501589247
ACH-000907,-0.4302332909121326
ACH-000910,-0.28139343912011955
ACH-000911,-0.6650674141703005
ACH-000912,-0.6047281451322496
ACH-000913,-0.5719537319983269
ACH-000915,-0.7743957040083137
ACH-000916,-0.6771814097704223
ACH-000917,-0.44030574011142265
ACH-000920,-0.6999312492210321
ACH-000921,-0.6133123736399352
ACH-000924,-0.6174114304858713
ACH-000926,-0.4067444670717685
ACH-000928,-0.7630731061726213
ACH-000929,-0.5825582645230268
ACH-000932,-0.7181502088500088
ACH-000935,-0.6915635413858159
ACH-000936,-0.4434552114386197
ACH-000937,-0.28809268498463075
ACH-000938,-0.3781571768670625
ACH-000939,-0.31823902040467666
ACH-000941,-0.14174079034569706
ACH-000943,-0.5744422027252242
ACH-000946,-0.6177795446588695
ACH-000947,-0.4373413098107688
ACH-000948,-0.6110871531794781
ACH-000950,-0.5544495703432029
ACH-000953,-0.6890750777269363
ACH-000954,-0.347594715079004
ACH-000957,-0.6952511723845427
ACH-000958,-0.6765079405959111
ACH-000960,-0.2735351238659393
ACH-000963,-0.7980482793579211
ACH-000968,-0.6716513750122238
ACH-000969,-0.42895777151452985
ACH-000972,-0.474917311149415
ACH-000973,-0.6369331633454047
ACH-000974,-0.473470749735633
ACH-000978,-0.4167247025946814
ACH-000984,-0.4451683458114474
ACH-000986,-0.5025171704219542
ACH-000988,-0.479002055915136
ACH-000993,-0.09704119506693322
ACH-000994,-0.6079326451221572
ACH-000996,-0.6669097842094853
ACH-001001,-0.4103101822488108
ACH-001020,-0.7648593702455427
ACH-001028,-0.4181641007292273
ACH-001031,-0.6949606231901115
ACH-001038,-0.25328112705916
ACH-001048,-0.3740789166337739
ACH-001050,-0.4792928808353132
ACH-001053,-0.4722902498754649
ACH-001054,-0.4475510573911622
ACH-001061,-0.4565911760345969
ACH-001067,-0.3912949800521353
ACH-001075,-0.695254701691338
ACH-001096,-0.21787348279403146
ACH-001111,-0.5113835123473784
ACH-001119,-0.5399038013328733
ACH-001128,-0.7226293255132575
ACH-001134,-0.5977899728141679
ACH-001151,-0.4956309451155935
ACH-001163,-0.42080302066006187
ACH-001164,-0.4308152948589407
ACH-001183,-0.3162713867734731
ACH-001192,-0.4922586019063615
ACH-001193,-0.776780758963638
ACH-001196,-0.5319140736515909
ACH-001197,-0.3750034956259931
ACH-001205,-0.4883669232097954
ACH-001211,-0.4938137244056757
ACH-001212,-0.4428533317765535
ACH-001228,-0.609013232778562
ACH-001232,-0.34585244043619623
ACH-001239,-0.389330438374516
ACH-001270,-0.5633688956652069
ACH-001274,-0.8950510486219159
ACH-001275,-0.7044146109140209
ACH-001277,-0.3135541670956061
ACH-001278,-0.23509658041576698
ACH-001280,-0.2901848926312439
ACH-001283,-0.4270610641597937
ACH-001289,-0.4024154992517057
ACH-001300,-0.4913700163020998
ACH-001301,-0.4296851907925447
ACH-001302,-0.4980220040978614
ACH-001306,-0.5528805092207711
ACH-001318,-0.3395701814949603
ACH-001322,-0.7057454270405747
ACH-001328,-0.8552281734003371
ACH-001332,-0.5098227081432666
ACH-001336,-0.7151586117153176
ACH-001346,-0.4132358025111934
ACH-001353,-0.5467963932747854
ACH-001354,-0.15177333983563965
ACH-001367,-0.17134851203446486
ACH-001368,-0.4439320437498108
ACH-001374,-0.33575088140102266
ACH-001377,-0.5242819233683597
ACH-001380,-0.8077937303452867
ACH-001391,-0.6677380998854545
ACH-001408,-0.5931715810912395
ACH-001430,-0.40999515015795374
ACH-001431,-0.31440882858970914
ACH-001450,-0.23613014637137386
ACH-001496,-0.3699206379846451
ACH-001500,-0.6547186566776247
ACH-001523,-0.6376994308920387
ACH-001532,-0.472374696190225
ACH-001550,-0.8404237878382624
ACH-001552,-0.6037100426267384
ACH-001554,-0.4706436346709136
ACH-001654,-0.4015547330344778
ACH-001735,-0.44348260182925
ACH-001736,-0.46476056432986296
ACH-001737,-0.7076957426928107
ACH-001740,-0.4194857316311508
ACH-001745,-0.4327379586815736
ACH-001765,-0.3966117094809419
