,CALU (813)
ACH-000004,0.02174218752251305
ACH-000005,0.4070093246677831
ACH-000007,0.2219216604966732
ACH-000009,0.2578597504669989
ACH-000011,0.4490504017950303
ACH-000012,0.11619473545804185
ACH-000013,0.1636226619553257
ACH-000014,0.008557980945843903
ACH-000015,0.04726185551082268
ACH-000017,0.07600582775227188
ACH-000018,0.15315423494128325
ACH-000019,0.2865474888522437
ACH-000021,0.04210277983980736
ACH-000022,0.11702084610562075
ACH-000025,0.1569656924445403
ACH-000028,-0.009858660241013856
ACH-000030,0.2286914777735763
ACH-000035,0.07835987680736063
ACH-000036,-0.045973226294244496
ACH-000037,0.2021840156444686
ACH-000039,0.16196405093521127
ACH-000040,0.07422463484102053
ACH-000041,0.04645102587603479
ACH-000042,0.0058035864014840035
ACH-000045,0.17006183336161412
ACH-000047,0.2599456196880513
ACH-000052,0.12074613251265133
ACH-000053,0.1266719213624703
ACH-000054,0.1683477420900323
ACH-000055,-0.04016414827088407
ACH-000060,0.16320099566410015
ACH-000067,-0.01862288936031956
ACH-000070,0.2920464149365405
ACH-000075,0.11627484331193153
ACH-000078,0.08006169615122337
ACH-000082,0.13345032669714713
ACH-000085,0.11392670073774065
ACH-000086,0.2116209058468932
ACH-000087,0.0029671188344582147
ACH-000092,0.009588576588624682
ACH-000095,0.057862001579605124
ACH-000097,0.09166912843528946
ACH-000098,0.2255534044914001
ACH-000099,0.14586070869943915
ACH-000108,0.042595559285922166
ACH-000113,0.1883068168449865
ACH-000116,0.1827314151409624
ACH-000118,0.1566181910974682
ACH-000120,0.3171438777540769
ACH-000123,0.254862880765734
ACH-000127,0.07156832787968365
ACH-000128,0.008731388794454946
ACH-000132,0.283601802103652
ACH-000133,0.06973265491136349
ACH-000137,0.13619403139812913
ACH-000138,0.15734541090096246
ACH-000142,0.15693026342020086
ACH-000143,0.20875328163277534
ACH-000146,0.03164373048969309
ACH-000148,0.09243761474403707
ACH-000150,0.2376786455264077
ACH-000152,0.05769685528298519
ACH-000153,0.2860200732883456
ACH-000159,0.1509333878777457
ACH-000160,0.13066013199620474
ACH-000163,0.1971920372323544
