,LSMEM2 (132228)
ACH-000004,-0.1260581049946388
ACH-000005,0.0637909898289045
ACH-000007,-0.2907010426707709
ACH-000009,-0.14246808563670513
ACH-000011,0.04734149281348761
ACH-000012,-0.2151817384887708
ACH-000013,-0.10724309543402363
ACH-000014,-0.128169375768483
ACH-000015,-0.09073736902414434
ACH-000017,-0.07694147058373219
ACH-000018,-0.05834888970030591
ACH-000019,-0.11601046983718785
ACH-000021,-0.12429927026544822
ACH-000022,-0.06596073818753502
ACH-000025,-0.17283345763643893
ACH-000028,-0.041319188846772235
ACH-000030,-0.08084989059012157
ACH-000035,0.05197607796145285
ACH-000036,-0.1999685350637312
ACH-000037,-0.08507863492576505
ACH-000039,0.15618555203233678
ACH-000040,-0.13039180513229942
ACH-000041,0.19749381487079729
ACH-000042,-0.21227831301727015
ACH-000045,0.004019792218018478
ACH-000047,-0.1336503967516911
ACH-000052,-0.21294813592727516
ACH-000053,-0.1870228321074276
ACH-000054,-0.11028076310515787
ACH-000055,-0.02145520040515885
ACH-000060,-0.11454704252231195
ACH-000067,-0.43491511586115295
ACH-000070,-0.14788238116157462
ACH-000075,0.016129628954863234
ACH-000078,-0.02516210654194288
ACH-000082,0.05433873973308349
ACH-000085,-0.1941737616429504
ACH-000086,-0.1173957820990425
ACH-000087,-0.4430682604722535
ACH-000092,-0.09662279537430264
ACH-000095,-0.10894031116207883
ACH-000097,-0.045897498182785684
ACH-000098,-0.1265225137335724
ACH-000099,-0.07735057486329389
ACH-000108,-0.09713875390418092
ACH-000113,0.10957374926539223
ACH-000116,-0.14422849153131992
ACH-000118,-0.3669632928306437
ACH-000120,-0.08302333429095092
ACH-000123,-0.22512185438377133
ACH-000127,-0.2592107102865419
ACH-000128,-0.15493800896248006
ACH-000132,0.011560730233571308
ACH-000133,-0.18275563400008216
ACH-000137,-0.08402324339589932
ACH-000138,-0.0095517282063008
ACH-000142,-0.08222476276371103
ACH-000143,-0.10614975352623587
ACH-000146,-0.05542940603279226
ACH-000148,-0.08710010718802741
ACH-000150,-0.2924504382532259
ACH-000152,-0.1021143913584807
ACH-000153,-0.2885764250717497
ACH-000159,-0.1958881867452052
ACH-000160,-0.1042097728835294
ACH-000163,0.011406414596979565
ACH-000167,0.04910598270425814
ACH-000168,-0.1096710370926448
ACH-000169,-0.24593823237739604
ACH-000178,-0.054721077221363705
ACH-000183,-0.11312214863698285
ACH-000188,-0.2417624146923834
ACH-000189,-0.2309607829900427
ACH-000190,-0.09534216482751644
ACH-000198,-0.1535797566237429
ACH-000203,0.043860796420682614
ACH-000204,-0.12040023927887407
