,ADM (133)
ACH-000004,0.024864547413279498
ACH-000005,0.15941924112684902
ACH-000007,0.16512037761324289
ACH-000009,0.03388936157383871
ACH-000011,0.06996892989657529
ACH-000012,0.16801216971293093
ACH-000013,0.15411477857845093
ACH-000014,0.07630465239139536
ACH-000015,0.14518661991854426
ACH-000017,0.18632364502418364
ACH-000018,0.1252478229424104
ACH-000019,0.12771733384938969
ACH-000021,0.10211786706943682
ACH-000022,0.14849298274237566
ACH-000025,0.13837751148115915
ACH-000028,-0.005624413319539985
ACH-000030,0.002082022051144303
ACH-000035,0.0690848454774333
ACH-000036,0.2235288625861752
ACH-000037,0.0998871240601776
ACH-000039,-0.05279069704895945
ACH-000040,0.061526921760520624
ACH-000041,0.04180268012698502
ACH-000042,0.20247562408947892
ACH-000045,0.11724993883235407
ACH-000047,0.09138341120498626
ACH-000052,0.0003585938583762557
ACH-000053,0.14898512843714548
ACH-000054,0.20986646054825028
ACH-000055,0.07309111676471712
ACH-000060,0.13225271249761894
ACH-000067,0.26954677540487404
ACH-000070,0.0134992857371748
ACH-000075,0.2843855879722668
ACH-000078,0.1752908901621157
ACH-000082,0.2369331377131336
ACH-000085,0.14615296513764198
ACH-000086,0.17946425686310358
ACH-000087,0.09296318977340247
ACH-000092,0.1641398476890503
ACH-000095,0.02849861631439738
ACH-000097,0.1085125846598968
ACH-000098,0.1830018637317602
ACH-000099,0.08546961279244661
ACH-000108,0.060348264201545924
ACH-000113,0.16817134480233595
ACH-000116,0.07602032610955957
ACH-000118,0.1829248281630815
ACH-000120,0.05495309629843642
ACH-000123,0.10573803365819108
ACH-000127,0.1550018699684061
ACH-000128,0.17782297438005806
ACH-000132,0.05430477297576785
ACH-000133,0.1176672196916032
ACH-000137,0.18139407037783045
ACH-000138,0.13976547735042918
ACH-000142,0.09598206498331033
ACH-000143,0.0035626129936590562
ACH-000146,0.15012444900863092
ACH-000148,0.10806052204469847
ACH-000150,0.2257647276521292
ACH-000152,0.1881461544599945
ACH-000153,0.17290433076585668
ACH-000159,0.12859569262102902
ACH-000160,0.14076231653305935
ACH-000163,0.12255714158792624
ACH-000167,0.20809763684056046
ACH-000168,0.2131964931221142
ACH-000169,0.20043371947023167
ACH-000178,0.08787024436545297
ACH-000183,0.1802984679427372
ACH-000188,0.1042778583227488
ACH-000189,-0.0902671917152019
ACH-000190,0.11845652277033206
ACH-000198,0.1394925821343161
ACH-000203,0.07590389876835109
ACH-000204,0.2697951011939141
ACH-000206,0.14308767713100545
ACH-000207,0.049554922423165615
ACH-000208,0.21086110032876831
ACH-000210,0.0252561732580833
ACH-000211,0.15802517116114995
ACH-000215,0.14961831292994476
ACH-000221,0.0021638038650788733
ACH-000222,0.0479875137170382
ACH-000223,0.12754590755047718
ACH-000226,0.1502546578652305
ACH-000227,0.2377343676520097
ACH-000228,0.22691678761862494
ACH-000231,0.08597087419195899
ACH-000232,0.17833678724207624
ACH-000233,0.07087793513510658
ACH-000234,0.2214148527877064
ACH-000235,0.11093464805450017
ACH-000237,0.010195448195958913
ACH-000238,0.09558893326827296
ACH-000242,0.2600719364892575
ACH-000243,0.1391739995272174
ACH-000244,0.19018052190263587
ACH-000246,0.20191831751308634
ACH-000248,0.21225916971520414
ACH-000250,0.16502622476816234
ACH-000251,0.21676147528934647
ACH-000252,0.3014239370428971
ACH-000253,0.19583733858756025
ACH-000255,0.07371357784602263
ACH-000256,0.06401718244457999
ACH-000257,0.018944010911863284
ACH-000258,0.12057357484789408
ACH-000259,0.1912603974827307
ACH-000260,0.12353418121542745
