,FRZB (2487)
ACH-000467,-0.1436826838044103
ACH-000468,-0.22346775242906192
ACH-000469,-0.04461273664367523
ACH-000470,-0.03741901071517485
ACH-000471,-0.07658743348389488
ACH-000472,-0.05896088312584773
ACH-000473,-0.01347912477563436
ACH-000475,-0.08699309164687505
ACH-000476,-0.03437409485655269
ACH-000477,-0.2199051223638952
ACH-000479,-0.002936074960770453
ACH-000480,-0.15344078894093588
ACH-000481,-0.09344524524390868
ACH-000483,-0.08232809639761032
ACH-000484,0.0473186734727264
ACH-000485,-0.02609401645717632
ACH-000486,-0.15425454871948027
ACH-000487,-0.008986854742721309
ACH-000488,-0.06678940822643155
ACH-000490,-0.03973490697470098
ACH-000491,0.01254466714895858
ACH-000495,-0.032710976022226966
ACH-000496,-0.1342082819776614
ACH-000499,-0.008820236282981954
ACH-000500,0.15244808516277547
ACH-000502,-0.018393958272648808
ACH-000503,-0.05360797347061231
ACH-000505,-0.11936992953813977
ACH-000507,-0.06586295194071311
ACH-000510,-0.10270424902522576
ACH-000511,-0.022113009118413667
ACH-000512,-0.29456260301188597
ACH-000516,-0.06550192599142622
ACH-000517,-0.04762994142038349
ACH-000518,-0.08784049302581212
ACH-000520,-0.23195496149156744
ACH-000521,0.038100227958006785
ACH-000522,-0.058469031988992816
ACH-000524,-0.042761047247649404
ACH-000527,-0.0578371711425836
ACH-000528,-0.13276785787997647
ACH-000537,0.1591830636066592
ACH-000541,-0.10406730512950428
ACH-000542,-0.08341516635275831
ACH-000544,-0.037760185317043095
ACH-000545,-0.10463286226596864
ACH-000547,-0.1218260424094544
ACH-000548,-0.07452314466928296
ACH-000549,-0.04676235260062979
ACH-000550,-0.0700002535573504
ACH-000552,-0.001779079606266064
ACH-000556,-0.07887787472082068
ACH-000557,0.028796159803876568
ACH-000569,0.052243749108794986
ACH-000570,-0.08092210071845876
ACH-000571,-0.06137583039451916
ACH-000573,-0.03519347192332969
ACH-000576,0.07622196362333854
ACH-000579,0.09255771960941928
ACH-000580,-0.01720296101371539
ACH-000584,-0.034230180910724765
ACH-000585,-0.04938817533399685
ACH-000588,0.011812362639445564
ACH-000589,-0.07056650348248009
ACH-000591,0.02204927534865994
ACH-000593,-0.11449685305561012
ACH-000600,-0.030203394909856542
ACH-000601,-0.057971192525199326
ACH-000605,-0.18186336430191047
ACH-000606,-0.07830383479542383
ACH-000608,-0.06587061610470273
ACH-000614,0.11529034646604792
ACH-000616,-0.17274068352735464
ACH-000618,-0.0493141905697485
ACH-000619,-0.1605108047002033
ACH-000620,-0.053229139080410465
ACH-000621,-0.14485440088724993
ACH-000622,0.04573732171723007
ACH-000623,-0.06430759362411677
ACH-000624,-0.07181288584697773
ACH-000627,-0.16719861065545266
ACH-000630,-0.1312271363114014
ACH-000631,-0.5654078270599777
ACH-000632,-0.10549539302372483
ACH-000633,-0.04801655783434208
ACH-000637,-0.13838460100838426
ACH-000638,0.04859628778610616
ACH-000646,-0.05897041917487815
ACH-000647,-0.10335736658054323
ACH-000648,-0.06686337281017414
ACH-000649,-0.033304682893227994
ACH-000651,-0.0014449753290824592
ACH-000652,-0.11776931014254975
ACH-000653,-0.07422603386493044
ACH-000657,-0.004862458546778147
ACH-000658,-0.006888218440042745
ACH-000661,-0.055162007987776415
ACH-000662,-0.09164726370399147
ACH-000663,-0.08039000655936397
ACH-000665,-0.13061439882179102
ACH-000671,0.027876703598177854
ACH-000672,0.16039418829065474
ACH-000673,-0.10721501935812264
ACH-000676,0.024434648549893218
ACH-000677,0.02102928174792501
ACH-000681,-0.030653808413489463
ACH-000683,-0.16361534439370368
ACH-000684,0.033642731110969944
ACH-000688,-0.08743665548643792
ACH-000693,-0.04446829440996123
ACH-000694,-0.09642955003899033
ACH-000695,-0.015178445962338409
ACH-000696,-0.04796067138851101
ACH-000697,0.002490557646943595
ACH-000699,-0.03799910825394145
ACH-000701,-0.04329440175278621
ACH-000706,-0.02211798283625721
ACH-000711,-0.14722346153936086
ACH-000713,-0.04270635553409535
ACH-000714,0.04054231177217446
ACH-000718,0.134372121362384
ACH-000720,0.04000150819246419
ACH-000721,-0.25968347229254485
ACH-000724,0.0553976694073388
ACH-000725,-0.17086763093975949
ACH-000732,-0.1792164683271786
ACH-000734,-0.08025192385613675
ACH-000735,-0.07959448944017529
ACH-000736,-0.08551483101745203
ACH-000738,-0.120788995379379
ACH-000746,0.06200624427858019
ACH-000747,-0.2490238762974653
ACH-000748,0.10317372771880433
ACH-000753,-0.07215561010201459
ACH-000756,-0.06635238938909306
ACH-000757,-0.026868994497695142
ACH-000758,0.012950862420388952
ACH-000760,-0.1000013290220586
ACH-000762,-0.08350032018638003
ACH-000763,-0.16287248234524426
ACH-000764,-0.12354472720517455
ACH-000765,-0.1827305045115248
ACH-000766,-0.09946226291476054
ACH-000767,-0.010309627967376887
ACH-000768,-0.18031551683191893
ACH-000769,-0.2239028173695958
ACH-000770,-0.09672562156313212
ACH-000771,-0.06361233261330708
ACH-000773,-0.1838411340955533
ACH-000776,-0.08870307084984984
ACH-000777,-0.16831107183446742
ACH-000778,0.05549650663248275
ACH-000781,-0.12630971366784827
ACH-000782,-0.11862995147874685
ACH-000783,0.009402400167345216
ACH-000784,-0.08888835784675296
ACH-000785,0.00838767549763592
ACH-000787,0.0026922099996827325
ACH-000788,-0.06521272229773757
ACH-000791,0.013343560926049944
ACH-000792,-0.055925112869439166
ACH-000794,-0.06471049479599947
ACH-000796,0.03331379749553854
ACH-000798,-0.11040110050700763
ACH-000799,-0.028634135805333888
ACH-000800,-0.04007609901376983
ACH-000802,-0.04283035543713622
ACH-000804,-0.1317779003858082
ACH-000805,0.06145273346585154
ACH-000809,-0.11670135898080795
ACH-000810,-0.03705023454331827
ACH-000811,-0.037099359302219456
ACH-000817,-0.09726645482350901
ACH-000819,-0.19937228142791505
ACH-000820,-0.3071452324809477
ACH-000821,-0.2263957428053852
ACH-000822,-0.0654079992696539
ACH-000823,-0.06524194423120129
ACH-000824,-0.05947577145101635
ACH-000827,-0.16086012614175785
ACH-000829,-0.06416971791904819
ACH-000831,-0.15581363312131774
ACH-000832,-0.07014385238532002
ACH-000833,0.1314268453335043
ACH-000834,-0.05922780675246861
ACH-000835,-0.045702173734253435
ACH-000836,-0.03619752008693269
ACH-000837,-0.09702346045062957
ACH-000838,-0.15020155811755498
ACH-000839,0.10211185822019496
ACH-000840,-0.10853710049893676
ACH-000841,-0.10209405122302673
ACH-000843,-0.09210076398872266
ACH-000846,-0.2251302412866824
ACH-000847,-0.06200751972838885
ACH-000848,-0.19003334413875236
ACH-000849,-0.05143500125657964
ACH-000851,-0.22331076175863546
ACH-000855,-0.20456127221426246
ACH-000856,-0.032184132758272636
ACH-000858,-0.17838830943096134
ACH-000859,-0.1687680951508282
ACH-000861,-0.13887460380588926
ACH-000862,-0.0985620319117572
ACH-000865,-0.05037961074681598
ACH-000866,-0.1364754490761136
ACH-000867,-0.11775904353284808
ACH-000869,-0.1861810596490453
ACH-000872,-0.02098637882786655
ACH-000873,-0.0064933968140825395
ACH-000876,-0.019601956840907372
ACH-000878,0.09256411754566056
ACH-000880,0.04117413313021937
ACH-000881,0.05304805423915576
ACH-000882,-0.09354572426729207
ACH-000884,-0.06814419302773603
ACH-000885,-0.05028613944394538
ACH-000887,-0.06358813581314521
ACH-000889,-0.0393487608789471
ACH-000896,-0.12789552739459015
ACH-000898,-0.15297955517626616
ACH-000900,-0.0390852723023862
ACH-000901,-0.16668089785874254
ACH-000905,-0.004001375969323064
ACH-000906,-0.06865501651560295
ACH-000907,-0.06464992163798397
ACH-000910,-0.0188182003872838
ACH-000911,-0.17982721954035671
ACH-000912,-0.011388868013614016
ACH-000913,-0.0270387089969998
ACH-000915,-0.1382705664185104
ACH-000916,-0.2960987434357621
ACH-000917,-0.19598833362732632
ACH-000920,-0.2093194452890793
ACH-000921,-0.2537179117028333
ACH-000924,-0.08423900904090129
ACH-000926,-0.03638201374419303
ACH-000928,-0.2173069740270964
ACH-000929,-0.09429529306274063
ACH-000932,-0.09872864304526803
ACH-000935,-0.02528938314171335
ACH-000936,-0.15689020191871125
ACH-000937,-0.1214017037073026
ACH-000938,-0.08817619825713814
ACH-000939,-0.13712881520859355
ACH-000941,-0.08252202649414457
ACH-000943,-0.12008230910538815
ACH-000946,-0.08485562362738766
ACH-000947,-0.006884059896428799
ACH-000948,-0.06897528280584847
ACH-000950,-0.12348085763162164
ACH-000953,-0.16999550731377075
ACH-000954,-0.16579464278948405
ACH-000957,-0.1123640454820839
ACH-000958,0.10019122129319584
ACH-000960,-0.04385984822794412
ACH-000963,-0.08208397738177096
ACH-000968,0.0063075381509659105
ACH-000969,-0.15611234860381232
ACH-000972,-0.07448348839491083
ACH-000973,-0.14862381340061048
ACH-000974,-0.09841213086281776
ACH-000978,-0.08834730612029805
ACH-000984,0.031228719881238712
ACH-000986,-0.15263380400520368
ACH-000988,-0.11712176443283352
ACH-000993,-0.09616163324820727
ACH-000994,0.05399530523823634
ACH-000996,-0.30829898329452804
ACH-001001,-0.09192402821303997
ACH-001020,0.020089113629841344
ACH-001028,-0.17080554547593715
ACH-001031,0.031850220200372516
ACH-001038,0.028104092365915042
ACH-001048,-0.08593039081483275
ACH-001050,0.015768273526891852
ACH-001053,-0.11397473203225306
ACH-001054,-0.1865798265866528
ACH-001061,-0.031280875390322024
ACH-001067,-0.2033334898969388
ACH-001075,-0.20505665599478487
ACH-001096,-0.12277598973985948
ACH-001111,-0.09036690325398344
ACH-001119,-0.27229540996084345
ACH-001128,-0.1902001400511817
ACH-001134,-0.02766960586428504
ACH-001151,-0.12564935600741445
ACH-001163,-0.12949165041509733
ACH-001164,0.11936934157536375
ACH-001183,-0.10214577512304378
ACH-001192,-0.07669889804036828
ACH-001193,-0.0498949208455239
ACH-001196,-0.062229617895431785
ACH-001197,-0.16816279544032242
ACH-001205,-0.15581888448618408
ACH-001211,-0.10833656696816164
ACH-001212,-0.16937094316538764
ACH-001228,-0.1244803780645448
ACH-001232,-0.0777987060687349
ACH-001239,-0.162080518818943
ACH-001270,-0.1893820777354932
ACH-001274,-0.10892673177452132
ACH-001275,-0.0697208178302966
ACH-001277,0.166418880565665
ACH-001278,-0.2335427577624267
ACH-001280,-0.2028206828082778
ACH-001283,-0.015366405438013028
ACH-001289,0.10873570746427996
ACH-001300,-0.08910328570120041
ACH-001301,0.10480005914869256
ACH-001302,-0.10804220802447227
ACH-001306,-0.11390643687544885
ACH-001318,-0.19743493206100604
ACH-001322,-0.2464057448883425
ACH-001328,-0.10466531064055014
ACH-001332,-0.2161095245837328
ACH-001336,-0.15877945580751054
ACH-001346,-0.00918504371263178
ACH-001353,-0.06543280802430032
ACH-001354,-0.21632623718869465
ACH-001367,0.014865122513489143
ACH-001368,-0.0908733726574136
ACH-001374,-0.028296698597545362
ACH-001377,-0.03455233224452568
ACH-001380,-0.08010690064883941
ACH-001391,0.03509306968795737
ACH-001408,-0.04583128390572309
ACH-001430,-0.005364316850292307
ACH-001431,0.03177931180899085
ACH-001450,0.02400233029618355
ACH-001496,0.045392231334085965
ACH-001500,0.0687656910453376
ACH-001523,-0.12378175278410054
ACH-001532,-0.03263448724047048
ACH-001550,-0.07688173122348896
ACH-001552,-0.025065625739081467
ACH-001554,-0.037231840964361385
ACH-001654,-0.0715228634797019
ACH-001735,-0.01489439545815262
ACH-001736,0.02216275426518695
ACH-001737,-0.013879535682185177
ACH-001740,-0.06440953326064089
ACH-001745,-0.049869576808624416
ACH-001765,-0.07893228993959299
