,CACNG1 (786)
ACH-000004,0.08771010385746802
ACH-000005,-0.222272308384721
ACH-000007,-0.17794340252571772
ACH-000009,-0.18083904536799925
ACH-000011,0.029401027761509976
ACH-000012,-0.19233002100114144
ACH-000013,-0.06756731544165694
ACH-000014,-0.034530618506854766
ACH-000015,-0.10282296050818283
ACH-000017,-0.07786635201883488
ACH-000018,-0.10937684840600656
ACH-000019,-0.2959546353104183
ACH-000021,-0.12438718082712473
ACH-000022,0.09389015429963156
ACH-000025,-0.038017082188646315
ACH-000028,-0.1893555344366243
ACH-000030,-0.0015578624678267525
ACH-000035,-0.14918714798815266
ACH-000036,-0.185097517888925
ACH-000037,-0.07423555820852938
ACH-000039,0.0906431536010059
ACH-000040,-0.22135997737695434
ACH-000041,-0.13425684437443922
ACH-000042,-0.15101574197957318
ACH-000045,0.10792336708184973
ACH-000047,-0.09957777139264654
ACH-000052,-0.04831615225799255
ACH-000053,-0.1003761812084986
ACH-000054,-0.21767341092872436
ACH-000055,-0.2967767053160844
ACH-000060,-0.2548691759140625
ACH-000067,-0.0732708513165531
ACH-000070,-0.12999815410774088
ACH-000075,-0.08698118361846878
ACH-000078,-0.0237056946249702
ACH-000082,-0.1971218002718448
ACH-000085,-0.13950343101398305
ACH-000086,-0.16724423220003715
ACH-000087,-0.1673555425014462
ACH-000092,-0.0374603017758644
ACH-000095,-0.07030709961681565
ACH-000097,-0.08977171840351038
ACH-000098,-0.14860509717390386
ACH-000099,-0.20126617238532105
ACH-000108,-0.16212707113824815
ACH-000113,-0.1641990878941427
ACH-000116,-0.12578856726460713
ACH-000118,-0.1507634219403107
ACH-000120,-0.33558600724990906
ACH-000123,-0.02476594655535376
ACH-000127,-0.17060179893719113
ACH-000128,-0.17396364069151238
ACH-000132,-0.14221122008076814
ACH-000133,-0.1177834379681777
ACH-000137,0.11994394579089646
ACH-000138,-0.29631213867538153
ACH-000142,-0.06681990139829459
ACH-000143,-0.040353806308832264
ACH-000146,-0.08715976013586972
ACH-000148,-0.04380946128050076
ACH-000150,-0.3339825891187419
ACH-000152,-0.04654456559932933
ACH-000153,0.032216150667470966
ACH-000159,-0.0485282962556731
ACH-000160,0.04293480785114572
ACH-000163,0.03479153105897489
ACH-000167,-0.6284922465851143
ACH-000168,-0.1604214038810253
ACH-000169,-0.12645404586973727
ACH-000178,-0.15127793615417545
ACH-000183,-0.13953766463398615
ACH-000188,-0.17881017637285848
ACH-000189,0.0773370776205092
ACH-000190,-0.014468587183493972
ACH-000198,-0.052427757430875084
ACH-000203,-0.5428443768953248
ACH-000204,-0.1802779318835644
ACH-000206,0.05618122308748786
ACH-000207,-0.14608174016659678
ACH-000208,0.2784682561816526
ACH-000210,0.10243693358933002
ACH-000211,-0.2426509895672864
ACH-000215,-0.1221739745060838
ACH-000221,-0.05698661803149064
ACH-000222,-0.025203068508579656
ACH-000223,-0.0587438140103238
ACH-000226,0.10609478013296343
ACH-000227,-0.2352849826255747
ACH-000228,-0.09943447287789146
ACH-000231,-0.2394061588138804
ACH-000232,0.0002065331121303075
ACH-000233,-0.009726573517604788
ACH-000234,-0.06861424192757856
ACH-000235,-0.012393773458060205
ACH-000237,0.006498808391004036
ACH-000238,-0.2775987139020621
ACH-000242,-0.13411119895285736
ACH-000243,-0.3265615113336701
ACH-000244,-0.20866889792239807
ACH-000246,-0.05431765372355175
ACH-000248,-0.15410253521295786
ACH-000250,-0.10643032283112608
ACH-000251,-0.16411855417315122
ACH-000252,-0.1833456273149558
ACH-000253,0.003702383533056972
ACH-000255,-0.15462404940436306
ACH-000256,-0.0266138092030114
ACH-000257,-0.06024473038609132
ACH-000258,-0.41288804683205893
ACH-000259,-0.19960244566591845
ACH-000260,-0.09243072295021523
ACH-000261,-0.21775389374266926
ACH-000262,0.05902149499780704
ACH-000263,-0.17445220382467394
ACH-000264,-0.29917082895388
ACH-000265,-0.03845662181015349
ACH-000266,-0.08807132403479212
ACH-000272,-0.22242597235714973
ACH-000274,-0.2144282484647928
ACH-000277,-0.11117795035796968
ACH-000278,-0.05420908014273824
ACH-000279,-0.03346832234906367
ACH-000280,0.012754424801400377
ACH-000281,-0.15404594929697446
ACH-000288,-0.2258625842867512
ACH-000291,-0.09092218731772488
ACH-000293,-0.15258103600633408
ACH-000294,0.05336872897608305
ACH-000295,-0.33721834270234785
ACH-000296,-0.08249315968259842
ACH-000302,-0.13383983118491755
ACH-000304,0.21596901839021265
ACH-000307,-0.02118795794980299
ACH-000308,-0.17373522869378893
ACH-000310,-0.09405163981900004
ACH-000311,-0.07181914321553211
ACH-000312,-0.2453181123031247
ACH-000315,-0.16422102111858786
ACH-000316,-0.15797295575853487
ACH-000317,-0.06753125295799246
ACH-000318,0.03234399281661038
ACH-000319,-0.08321588493968057
ACH-000320,-0.2397866846829419
ACH-000322,-0.10153088075872577
ACH-000323,-0.20094716019394654
ACH-000324,-0.03249393542721644
ACH-000329,-0.08192848931907261
ACH-000330,0.061299313462109525
ACH-000331,-0.11881193075718068
ACH-000332,-0.18417108801939305
ACH-000334,-0.0026478652177308304
ACH-000335,0.18643911138779715
ACH-000336,-0.04490837811106042
ACH-000337,-0.3528174316162246
ACH-000338,-0.5864037940267414
ACH-000339,-0.021508795431893157
ACH-000341,-0.07939880670197501
ACH-000348,-0.11462223737621642
ACH-000350,-0.07666871127335359
ACH-000352,0.07375679022878742
ACH-000356,-0.2099563108368268
ACH-000361,-0.05942341437499959
ACH-000362,0.19027412092643506
ACH-000363,-0.051964102972675306
ACH-000364,0.12943219801473682
ACH-000365,-0.16967849682001354
ACH-000366,-0.0941774729896803
ACH-000368,-0.10227019183660953
ACH-000374,0.05527242939229559
ACH-000375,-0.07921770790828374
ACH-000376,0.0021357707686362128
ACH-000381,0.0638522118601929
ACH-000383,-0.03076522125218732
ACH-000387,-0.05149417368383121
ACH-000389,0.005841359851849276
ACH-000390,-0.13567670287617056
ACH-000393,-0.08512171000509151
ACH-000395,-0.13567083711374198
ACH-000396,0.16209379104104135
ACH-000397,0.028986759628195524
ACH-000401,0.12183476110781655
ACH-000402,0.0888223445754816
ACH-000403,-0.024026857941250947
ACH-000404,-0.059847151336060014
ACH-000406,-0.04085633783806309
ACH-000407,-0.20105586017113247
ACH-000408,-0.029492678593709912
ACH-000410,-0.08347850291520828
ACH-000411,-0.039219130861281364
ACH-000414,-0.07220391039406539
ACH-000415,-0.19937446999591196
ACH-000416,-0.21042633886872694
ACH-000420,-0.14512791618087584
ACH-000421,-0.03769201614535595
ACH-000424,-0.182603363021318
ACH-000425,-0.18946895809765346
ACH-000426,0.08284116621771179
ACH-000427,-0.1572778880069139
ACH-000433,-0.10346520853849826
ACH-000435,0.16444317812035586
ACH-000436,0.08555021771585128
ACH-000444,-0.3151127542914696
