,TNNI1 (7135)
ACH-000004,0.030382973318443918
ACH-000005,0.08104264835384606
ACH-000007,0.09209953687537116
ACH-000009,-0.0068605953500535544
ACH-000011,0.2340419726025405
ACH-000012,-0.027279396612811917
ACH-000013,0.025864145965833654
ACH-000014,0.036623140879190184
ACH-000015,0.06470271849351472
ACH-000017,0.02686641221527467
ACH-000018,0.014373009491499703
ACH-000019,-0.2285702635838641
ACH-000021,-0.0057354050017258676
ACH-000022,0.032945982002894565
ACH-000025,-0.11457166030670835
ACH-000028,-0.10387630879777712
ACH-000030,0.07577277740179504
ACH-000035,0.16787175093147574
ACH-000036,-0.18631980846840696
ACH-000037,-0.0809802660485821
ACH-000039,0.16300530182628556
ACH-000040,-0.010706086294957944
ACH-000041,0.03884906648456743
ACH-000042,0.06820226328109517
ACH-000045,0.012505578679856568
ACH-000047,0.13629432699371774
ACH-000052,0.12673777030853878
ACH-000053,-0.0075092559964937125
ACH-000054,-0.02302279542223314
ACH-000055,0.050919101972299464
ACH-000060,0.0573859928165153
ACH-000067,0.06669701898291969
ACH-000070,0.006021908851547331
ACH-000075,0.09838794449676673
ACH-000078,-0.02587488868482244
ACH-000082,0.029066390588285005
ACH-000085,-0.050256329493939114
ACH-000086,-0.14920763574884807
ACH-000087,0.23529493419088385
ACH-000092,-0.060667304950828886
ACH-000095,-0.042270740608641375
ACH-000097,0.09253747263063256
ACH-000098,0.01752647195133036
ACH-000099,-0.017167422072511512
ACH-000108,0.04614304773000568
ACH-000113,-0.12994849328692362
ACH-000116,0.045881365667818585
ACH-000118,-0.01050012696488698
ACH-000120,-0.04866025692202668
ACH-000123,-0.036104541306529805
ACH-000127,0.06190678897061167
ACH-000128,-0.07618372443982213
ACH-000132,0.021425274466381504
ACH-000133,-0.01871249138995004
ACH-000137,-0.011558122817733666
ACH-000138,0.06520366128582533
ACH-000142,-0.20996465575397705
ACH-000143,0.12497601403170233
ACH-000146,-0.041207026506420594
ACH-000148,-0.1360597520142943
ACH-000150,0.09019672581921544
ACH-000152,0.05572819927031178
ACH-000153,0.05281583752721872
ACH-000159,0.0019949187616667943
ACH-000160,0.05127848108891776
ACH-000163,-0.04994621731545889
ACH-000167,-0.2174399769473549
ACH-000168,0.06976385637799408
ACH-000169,0.11698358724365465
ACH-000178,0.01476378882290113
ACH-000183,-0.030274867843378763
ACH-000188,-0.12722088410887009
ACH-000189,-0.1013688238011018
ACH-000190,-0.09387128745753212
ACH-000198,0.0801680799875974
ACH-000203,-0.08200607268522447
ACH-000204,0.05402692946111196
ACH-000206,0.1621093117434577
ACH-000207,0.24292607575008876
ACH-000208,0.09989689129864067
ACH-000210,-0.11816294946085562
ACH-000211,0.07738439821456547
ACH-000215,0.02042206982767407
ACH-000221,-0.0029386381382696517
ACH-000222,0.07925635068406735
ACH-000223,0.0066763781126023755
ACH-000226,0.004164372928930386
ACH-000227,-0.008325514439363038
ACH-000228,0.0870169150170641
ACH-000231,0.04947651233960343
ACH-000232,0.14567233228606066
ACH-000233,0.032542610796244875
ACH-000234,-0.04790724784858332
ACH-000235,-0.09385860839648599
ACH-000237,-0.021087473141379782
ACH-000238,-0.05716441722550311
ACH-000242,0.005815854431287222
ACH-000243,0.0607721443052131
ACH-000244,-0.21374948252567447
ACH-000246,-0.042569485080984515
ACH-000248,0.027358712535569613
ACH-000250,0.04263962889010644
ACH-000251,0.07085062990423341
ACH-000252,0.15713772405285692
ACH-000253,-0.01636978974119039
ACH-000255,-0.05654399263088033
ACH-000256,-0.042261222071685284
ACH-000257,-0.009991372145998174
ACH-000258,-0.07302785710609899
ACH-000259,-0.0726235229019393
ACH-000260,-0.039939103412463255
ACH-000261,0.058919513572290215
ACH-000262,0.17658648086859124
ACH-000263,0.06721937254230605
ACH-000264,0.005261580575024247
ACH-000265,0.07841038221311397
ACH-000266,-0.01804477144857795
ACH-000272,-0.03131868522831495
ACH-000274,0.0044356088665697
ACH-000277,0.07792343826059045
ACH-000278,0.14325100259561474
ACH-000279,0.005038167593305235
ACH-000280,-0.015018236193662337
ACH-000281,-0.14634312210341768
ACH-000288,-0.014577536744650059
ACH-000291,0.059319530461845675
ACH-000293,-0.02226673658769834
ACH-000294,0.041669830452198235
ACH-000295,0.16759931904959258
ACH-000296,0.06300407760585389
ACH-000302,0.07110802304903971
ACH-000304,0.18526513566014333
ACH-000307,0.038496192312891
ACH-000308,0.07219821867344063
ACH-000310,-0.028990903819512026
ACH-000311,0.005083990385656317
ACH-000312,-0.2346374635073334
ACH-000315,0.1698037443701033
ACH-000316,-0.08220098995005375
ACH-000317,-0.06080054660372241
ACH-000318,-0.036520677307744345
ACH-000319,-0.027160054545139787
ACH-000320,-0.04959076883719872
ACH-000322,-0.008226236728727913
ACH-000323,-0.0555936088890062
ACH-000324,0.03153854642261445
ACH-000329,-0.1184079183092749
ACH-000330,0.09102760571459216
ACH-000331,-0.014179939207631087
ACH-000332,0.02044890003571333
ACH-000334,0.08881228698132558
ACH-000335,0.03417203162142137
ACH-000336,0.10238239872126753
ACH-000337,-0.15704940444010418
ACH-000338,-0.015453867667522657
ACH-000339,0.04804058074366313
ACH-000341,0.0016169588301898007
ACH-000348,-0.030058888614354524
ACH-000350,0.09521807213027328
ACH-000352,0.09936038640826624
ACH-000356,-0.06274029344507613
ACH-000361,0.06622787280954988
ACH-000362,0.10816824417941942
ACH-000363,0.04797119295693872
ACH-000364,0.04798921549745189
ACH-000365,0.07065146915860962
ACH-000366,0.06640150842788797
ACH-000368,0.11252577167849773
ACH-000374,0.13513451818547825
ACH-000375,-0.07391220688173081
ACH-000376,-0.003796541707886413
ACH-000381,-0.0464455747358303
ACH-000383,-0.015393650163837548
ACH-000387,0.14933635403834708
ACH-000389,0.15781943849158522
ACH-000390,-0.031931426785204976
ACH-000393,0.04008570731863032
ACH-000395,0.17057938706491252
ACH-000396,-0.06952585565201666
ACH-000397,-0.0057265344806302024
ACH-000401,-0.07620639971197889
ACH-000402,-0.13710188130261067
ACH-000403,-0.002535798068422752
ACH-000404,0.2277241990526145
ACH-000406,-0.015951252312843663
ACH-000407,0.019804230971324402
ACH-000408,-0.09006090755218704
ACH-000410,-0.08779679032644475
ACH-000411,-0.02056370594748235
ACH-000414,0.05660173991853348
ACH-000415,0.005187210388535192
ACH-000416,-0.012611072996577922
ACH-000420,-0.11536818233179676
ACH-000421,0.07229766195846972
ACH-000424,0.05059653582181009
ACH-000425,0.059411363995016724
ACH-000426,0.04606842308939756
ACH-000427,-0.04113436795936621
ACH-000433,-0.06118869044933311
ACH-000435,0.24536370553309905
ACH-000436,0.06455803590736943
ACH-000444,-0.0656962318825949
ACH-000445,0.03446965223173623
ACH-000448,-0.04099799357369071
ACH-000450,0.23123635857706096
ACH-000452,0.017444222096328257
ACH-000454,-0.06126515110725619
ACH-000458,0.2166447770578016
ACH-000459,-0.020201743623428685
ACH-000460,-0.06332786863378101
ACH-000461,0.08185873513426788
ACH-000463,-0.06583405802796799
ACH-000464,-0.06492754535566657
ACH-000466,0.11323869697024835
ACH-000467,-0.07938417242884045
ACH-000468,0.014780321090075824
ACH-000469,0.06813452020476182
ACH-000470,0.2589234276667839
ACH-000471,0.07243092477484979
ACH-000472,-0.06279942261507349
ACH-000473,-0.06941208615091282
ACH-000475,0.04557757384335039
ACH-000476,0.11052578403944006
ACH-000477,0.06120618604389382
ACH-000479,0.11566389494789073
ACH-000480,0.10112144931293288
ACH-000481,0.11113053320312163
ACH-000483,0.1298041619105942
ACH-000484,0.05630872995947036
ACH-000485,-0.06524484666439191
ACH-000486,0.005229773709287729
ACH-000487,-0.0882060224011129
ACH-000488,0.1121323588883426
ACH-000490,-0.045639005977906176
ACH-000491,0.033549085104729835
ACH-000495,0.017750287267625297
ACH-000496,0.08628414143524825
