,PECR (55825)
ACH-000004,-0.15543238405521848
ACH-000005,-0.09461634587238213
ACH-000007,0.10081485936052537
ACH-000009,-0.1863417425675842
ACH-000011,0.039916658128802816
ACH-000012,-0.08157037665549402
ACH-000013,0.025219821485286342
ACH-000014,-0.04893308657050388
ACH-000015,0.026252708268795083
ACH-000017,0.06542138445905007
ACH-000018,-0.014110977841128641
ACH-000019,-0.22313639181958647
ACH-000021,-0.009075250747010287
ACH-000022,-0.02473958517076565
ACH-000025,0.028603324613695694
ACH-000028,-0.15280888065394127
ACH-000030,-0.1321651950071256
ACH-000035,-0.017524986802511838
ACH-000036,-0.010785484733387378
ACH-000037,-0.20406123168237364
ACH-000039,0.0575771814911029
ACH-000040,-0.0313667154618425
ACH-000041,0.00853903637469584
ACH-000042,0.00180239137173062
ACH-000045,0.0673344240617282
ACH-000047,0.11032296977374127
ACH-000052,-0.0076929266603497125
ACH-000053,-0.061346249837795276
ACH-000054,-0.07991786948163403
ACH-000055,0.02471587770885876
ACH-000060,0.05600173203244396
ACH-000067,-0.15543098204391695
ACH-000070,-0.09839916830164164
ACH-000075,-0.14780514292183652
ACH-000078,-0.1391195760884467
ACH-000082,-0.08878071723729472
ACH-000085,-0.07183485194101558
ACH-000086,-0.10585544600486176
ACH-000087,0.11458204233729252
ACH-000092,-0.1881272205163432
ACH-000095,0.023739478993045942
ACH-000097,-0.0032828316719370467
ACH-000098,-0.13982672783526304
ACH-000099,-0.10172514797985976
ACH-000108,-0.14242185972201107
ACH-000113,-0.013431162062284042
ACH-000116,0.08869655860236132
ACH-000118,0.06277621190654112
ACH-000120,-0.05860107489289651
ACH-000123,0.027495558569541858
ACH-000127,0.05807892845752316
ACH-000128,0.012830123131998591
ACH-000132,-0.07061199652948222
ACH-000133,-0.02115661607861094
ACH-000137,-0.06566335082236051
ACH-000138,-0.08284947185045136
ACH-000142,-0.07135897786759478
ACH-000143,0.04800805196351198
ACH-000146,0.007434032848340191
ACH-000148,0.013763457274794843
ACH-000150,0.06674489873558097
ACH-000152,0.0298098862720034
ACH-000153,0.09636346640546543
ACH-000159,0.0021568285506987726
ACH-000160,-0.0365947419466654
ACH-000163,-0.0308378810252448
ACH-000167,-0.10914435713896856
ACH-000168,0.023370607227243063
ACH-000169,0.0037903627531840037
ACH-000178,-0.048621929380250326
ACH-000183,-0.1416890514267878
ACH-000188,0.03799479810339365
ACH-000189,-0.13060868645759488
ACH-000190,-0.2811109673855087
ACH-000198,-0.07497508953591148
ACH-000203,-0.23472284276559466
ACH-000204,-0.09470475752588237
ACH-000206,-0.06103052511161846
ACH-000207,0.22638738295285016
ACH-000208,-0.04684570216353104
ACH-000210,0.0059566225641470155
ACH-000211,-0.06913188028489926
ACH-000215,-0.06595505729439509
ACH-000221,0.2416959454687506
ACH-000222,0.12515147629749362
ACH-000223,-0.10591450709850847
ACH-000226,-0.05382829528208585
ACH-000227,-0.0091883223400171
ACH-000228,0.0926810099442598
ACH-000231,-0.060602090023968776
ACH-000232,-0.04743098234767648
ACH-000233,-0.05774609707902392
ACH-000234,-0.08323617201043232
ACH-000235,0.040380883173585125
ACH-000237,-0.08640161320573965
ACH-000238,0.02060742187402351
ACH-000242,-0.3663644382571552
ACH-000243,0.06083196036126831
ACH-000244,0.123682116065991
ACH-000246,0.11325726147225686
ACH-000248,-0.06261668476157713
ACH-000250,-0.060317770931605265
ACH-000251,-0.05816003387701351
ACH-000252,-0.1996214694388248
ACH-000253,-0.05176329583250567
ACH-000255,-0.0075787721111075955
ACH-000256,0.04078191926885778
ACH-000257,-0.11283862190436705
ACH-000258,0.1979673802349041
ACH-000259,0.07718843454716519
ACH-000260,-0.021098855166391782
ACH-000261,-0.009118499999188644
ACH-000262,-0.1056220268363328
ACH-000263,0.16023837788949286
ACH-000264,-0.03537449377517394
ACH-000265,-0.0245089636603725
ACH-000266,-0.017628823385776645
ACH-000272,-0.04762729522480977
ACH-000274,-0.10659039573865453
ACH-000277,-0.06623645338300245
ACH-000278,-0.015094662698696196
ACH-000279,-0.04567986377260468
ACH-000280,-0.0901197820393402
ACH-000281,0.10322299150277672
ACH-000288,-0.07799573110601914
ACH-000291,-0.03865293285772682
ACH-000293,0.02742766871471949
ACH-000294,-0.08774459425285369
ACH-000295,-0.07230220751765554
ACH-000296,-0.0033760492032320322
ACH-000302,-0.02623317088535484
ACH-000304,-0.19552449577047745
ACH-000307,-0.057094038913551824
ACH-000308,-0.11418051198780013
ACH-000310,-0.02840956552676973
ACH-000311,0.07953348311201908
ACH-000312,0.11722088367339208
ACH-000315,0.030059641508802245
ACH-000316,-0.10628690501607622
ACH-000317,0.045245854985210825
ACH-000318,-0.005663487209398957
ACH-000319,-0.2696644965844593
ACH-000320,-0.21518042695945816
ACH-000322,0.061386955335752585
ACH-000323,-0.046016258329165685
ACH-000324,-0.0789132784670046
ACH-000329,-0.1082687511171845
ACH-000330,0.1299043274347129
ACH-000331,-0.14808619543103896
ACH-000332,-0.040103367591538736
ACH-000334,0.2279874705237281
ACH-000335,-0.2389724668811603
ACH-000336,0.2356064004022293
ACH-000337,-0.10711442047893124
ACH-000338,-0.2911905414626061
ACH-000339,-0.050706091144875405
ACH-000341,-0.18913052472390507
ACH-000348,-0.020614108873286973
ACH-000350,-0.037455066523061284
ACH-000352,0.013329742430367152
ACH-000356,0.0864548802681186
ACH-000361,-0.20820684003694812
ACH-000362,-0.09131325122083132
ACH-000363,-0.0681289488850851
ACH-000364,-0.09931985341026674
ACH-000365,0.005648951685398518
ACH-000366,-0.11263607996853932
ACH-000368,0.00491735184720557
ACH-000374,0.026826516475110217
ACH-000375,-0.15343237232598567
ACH-000376,0.07514440945385596
ACH-000381,0.031774309633458335
ACH-000383,-0.058323943443384214
ACH-000387,-0.043136801250372524
ACH-000389,0.054260404187550265
ACH-000390,-0.02376895757752232
ACH-000393,-0.06428547523833766
ACH-000395,-0.05974999312227824
ACH-000396,-0.10956613838608452
ACH-000397,0.036377446002622736
ACH-000401,0.014088654309879503
ACH-000402,0.025380967074472988
ACH-000403,-0.0413181756805758
ACH-000404,-0.04647373993241432
ACH-000406,0.019038177841347825
ACH-000407,-0.1552339076160417
ACH-000408,0.04236912169985811
ACH-000410,-0.06451403983533735
ACH-000411,0.02063743667011921
ACH-000414,0.05209291018428448
ACH-000415,-0.031848448301694136
ACH-000416,0.017945672320182328
ACH-000420,-0.06533027928549621
ACH-000421,0.01919631057687134
ACH-000424,0.11173748028803
ACH-000425,0.035245241842043536
ACH-000426,0.05593458483244164
ACH-000427,0.016485366484909753
ACH-000433,0.3852780130388295
ACH-000435,-0.3650842025190224
ACH-000436,-0.07765466671191427
ACH-000444,-0.0012361248385759733
ACH-000445,0.06896901658913042
ACH-000448,-0.05871466840333282
ACH-000450,0.1316348523173328
ACH-000452,0.08808600600686449
ACH-000454,0.05463592005325175
ACH-000458,0.08201452769505432
ACH-000459,0.2885486721629914
ACH-000460,-0.11661363649567642
ACH-000461,-0.008254181865301802
ACH-000463,-0.13946085820727225
ACH-000464,-0.017284814483761173
ACH-000466,0.010215024850501405
ACH-000467,-0.1086698685022394
ACH-000468,-0.047260690669914486
ACH-000469,-0.03479825804179185
ACH-000470,-0.05118491920790346
ACH-000471,-0.010637003806585546
ACH-000472,-0.029547129976502013
ACH-000473,-0.07578188572718443
ACH-000475,-0.03368991159825797
ACH-000476,0.07350903568030585
ACH-000477,0.00816253435000643
ACH-000479,-0.3244042260170039
ACH-000480,-0.19312489859844367
ACH-000481,0.005230843381085803
ACH-000483,0.11682603629750928
ACH-000484,0.03616724877981768
ACH-000485,0.009703335801689174
ACH-000486,-0.12405110435378232
ACH-000487,-0.06021177417438005
ACH-000488,-0.10312027289997536
ACH-000490,0.12194122630132892
ACH-000491,0.033261490980055465
ACH-000495,-0.24114304888552834
ACH-000496,-0.06044788661301501
ACH-000499,0.2054143856324508
ACH-000500,0.05336044910666188
