,MTRNR2L6 (100463482)
ACH-000004,-0.29916565118329635
ACH-000005,-0.2222508397147319
ACH-000007,-0.2436946189546205
ACH-000009,-0.3615377987799888
ACH-000011,-0.2749088276182701
ACH-000012,-0.11868093312072725
ACH-000013,-0.16745641338987413
ACH-000014,-0.4458106202557836
ACH-000015,-0.2631132416379297
ACH-000017,-0.1338080908702555
ACH-000018,-0.3275772875106114
ACH-000019,-0.0348056154305831
ACH-000021,-0.4705305422718368
ACH-000022,-0.3348686225404367
ACH-000025,-0.2355978689989829
ACH-000028,-0.17487438630247465
ACH-000030,-0.25315530552558435
ACH-000035,-0.3136957378102513
ACH-000036,-0.2644796856330772
ACH-000037,-0.1813860865635852
ACH-000039,-0.3304953516167296
ACH-000040,-0.23968176443325576
ACH-000041,-0.3235129893776178
ACH-000042,-0.2819895179331636
ACH-000045,-0.15148699850289574
ACH-000047,-0.3009008590323528
ACH-000052,-0.2657199905662851
ACH-000053,-0.24356932431691494
ACH-000054,-0.26683819836875666
ACH-000055,-0.3675809522034826
ACH-000060,-0.3093783140773346
ACH-000067,-0.3002328741266861
ACH-000070,-0.24345055596562445
ACH-000075,-0.4189549216016716
ACH-000078,-0.30440432636947184
ACH-000082,-0.18833907963762198
ACH-000085,-0.2348722301345179
ACH-000086,-0.1593896118446438
ACH-000087,-0.26616043168299985
ACH-000092,-0.2502862930238035
ACH-000095,-0.2675597034954193
ACH-000097,-0.2770663879954156
ACH-000098,-0.26862233936299823
ACH-000099,-0.28801409341470485
ACH-000108,-0.20981173822165708
ACH-000113,-0.22333581448875706
ACH-000116,-0.28982022357877024
ACH-000118,-0.18504085509815055
ACH-000120,-0.24050294678178946
ACH-000123,-0.2918096508340736
ACH-000127,-0.2968791525737593
ACH-000128,-0.3538436949724989
ACH-000132,-0.2850291730278547
ACH-000133,-0.1969625249857837
ACH-000137,-0.3242556830000526
ACH-000138,-0.2127129790598812
ACH-000142,-0.23147869705180416
ACH-000143,-0.13732271111068126
ACH-000146,-0.2332983547738833
ACH-000148,-0.2839087298835371
ACH-000150,-0.3443720883603628
ACH-000152,-0.228913306633079
ACH-000153,-0.23215294578500806
ACH-000159,-0.2754200902288266
ACH-000160,-0.2531400722975525
ACH-000163,-0.2154854668094866
ACH-000167,-0.19956072308535167
ACH-000168,-0.17387540187943415
ACH-000169,-0.2430152303383085
ACH-000178,-0.2546798717249617
ACH-000183,-0.4524898145316366
ACH-000188,-0.25508131751104585
ACH-000189,-0.2053582946662512
ACH-000190,-0.36812765717259616
ACH-000198,-0.3388173276346438
ACH-000203,-0.6214346719779004
ACH-000204,-0.18510169820629654
ACH-000206,-0.2405209742111386
ACH-000207,-0.240323630732726
ACH-000208,-0.15822701947999562
ACH-000210,-0.3835275683143761
ACH-000211,-0.28905908358915033
ACH-000215,-0.2371514426990337
ACH-000221,-0.16844618902889122
ACH-000222,-0.3111965506851241
ACH-000223,-0.2630228623734441
ACH-000226,-0.3296757264739047
ACH-000227,-0.31905916294133874
ACH-000228,-0.20350271291831154
ACH-000231,-0.20349359663506852
ACH-000232,-0.4839957821223298
ACH-000233,-0.2496239646215041
ACH-000234,-0.26513993758760696
ACH-000235,-0.363132867368437
ACH-000237,-0.30537265673920583
ACH-000238,-0.34044804666531114
ACH-000242,-0.10796777637123987
ACH-000243,-0.13034667034297862
ACH-000244,-0.17395543003420785
ACH-000246,-0.3004353498416549
ACH-000248,-0.18375630850594246
ACH-000250,-0.3905225340207633
ACH-000251,-0.4120924753000153
ACH-000252,-0.4023960840067424
ACH-000253,-0.3375035206830433
ACH-000255,-0.3362906443530082
ACH-000256,-0.4845424919222936
ACH-000257,-0.3775048484809272
ACH-000258,-0.5849667993346285
ACH-000259,-0.2939560689001002
ACH-000260,-0.3098009468967599
ACH-000261,-0.2566255922434813
ACH-000262,-0.2841650332573677
ACH-000263,-0.2605863985682804
ACH-000264,-0.2569272414935934
ACH-000265,-0.14822085053137016
ACH-000266,-0.2324604044461136
ACH-000272,-0.4687893465527015
ACH-000274,-0.3077878315619368
ACH-000277,-0.393978199654648
ACH-000278,-0.38469351593772266
ACH-000279,-0.2212281547742492
ACH-000280,-0.3100186964440991
ACH-000281,-0.3158743167773898
ACH-000288,-0.2714766181652106
ACH-000291,-0.3905542524941377
ACH-000293,-0.2685707426884736
ACH-000294,-0.3822625342719317
ACH-000295,-0.18647155195178144
ACH-000296,-0.2620440855800645
ACH-000302,-0.26753871347243435
ACH-000304,-0.3544443713327972
ACH-000307,-0.2522702908605165
ACH-000308,-0.2281715011571978
ACH-000310,-0.33674447791826545
ACH-000311,-0.17808082817572238
ACH-000312,-0.367828523179178
ACH-000315,-0.09761913972757064
ACH-000316,-0.3011375316226821
ACH-000317,-0.2671512292064258
ACH-000318,-0.2365287368770273
ACH-000319,-0.2918319918443894
ACH-000320,-0.21300475879772274
ACH-000322,-0.4136328569846359
ACH-000323,-0.3245309438198961
ACH-000324,-0.27581256324631537
ACH-000329,-0.10071023721985516
ACH-000330,-0.20622188080004628
ACH-000331,-0.2833971558597217
ACH-000332,-0.22284113232250571
ACH-000334,-0.3642823638762999
ACH-000335,-0.2581776349021634
ACH-000336,-0.4001095719743609
ACH-000337,-0.2948515864274581
ACH-000338,-0.3613889362270696
ACH-000339,-0.2635858783222223
ACH-000341,-0.24701275373357734
ACH-000348,-0.2232179685038592
ACH-000350,-0.3529682371388556
ACH-000352,-0.3341946311297431
ACH-000356,-0.2530163345747969
ACH-000361,-0.11918588626169932
ACH-000362,-0.21110557839396374
ACH-000363,-0.16727439549198786
ACH-000364,-0.3522198705554893
ACH-000365,-0.30996841093007577
ACH-000366,-0.34625121069536546
ACH-000368,-0.20510863013064595
ACH-000374,-0.2827165087369889
ACH-000375,-0.1989221176888535
ACH-000376,-0.19487444861275266
ACH-000381,-0.3332979264779681
ACH-000383,-0.2255402068574404
ACH-000387,-0.2230394625600325
ACH-000389,-0.15073844207616113
ACH-000390,-0.2703259691241465
ACH-000393,-0.2924571564442481
ACH-000395,-0.3806606489091529
ACH-000396,-0.21939232104973133
ACH-000397,-0.2553993878847748
ACH-000401,-0.4630062026031787
ACH-000402,-0.10114737903971904
ACH-000403,-0.4213967221927173
ACH-000404,-0.15480910507572815
ACH-000406,-0.1962386058041709
ACH-000407,-0.3847269794144614
ACH-000408,-0.3443709630392866
ACH-000410,-0.11197357057991768
ACH-000411,-0.3137911559391508
ACH-000414,-0.2626891433244069
ACH-000415,-0.2633371401068807
ACH-000416,-0.2527154243421961
ACH-000420,-0.4670901535948532
ACH-000421,-0.3088904156888341
ACH-000424,-0.2701646691098269
ACH-000425,-0.34823367305488995
ACH-000426,-0.15336656755221664
ACH-000427,-0.2981627855797899
ACH-000433,-0.2804462519845348
ACH-000435,-0.21774053329781365
ACH-000436,-0.1986281207289816
ACH-000444,-0.2059867322109848
ACH-000445,-0.2565951141792015
ACH-000448,-0.3099069582495844
ACH-000450,-0.455439732173637
ACH-000452,-0.23310601635481734
ACH-000454,-0.2326902301950893
ACH-000458,-0.20695696342370612
ACH-000459,-0.22523081464298966
ACH-000460,-0.34413883793246275
ACH-000461,-0.09908028682895947
ACH-000463,-0.2080782536105036
ACH-000464,-0.3074853877645013
ACH-000466,-0.3187673987716865
ACH-000467,-0.19710189452644794
ACH-000468,-0.3269595641852885
ACH-000469,-0.29845621566186425
ACH-000470,-0.2101242517192852
ACH-000471,-0.2467252033508745
ACH-000472,-0.24265395769673298
ACH-000473,-0.1728686181124845
ACH-000475,-0.3369270270364767
ACH-000476,-0.3103004261753463
ACH-000477,-0.3042857943761713
ACH-000479,-0.11904900921737326
ACH-000480,-0.2568975781018331
ACH-000481,-0.29775340497023256
ACH-000483,-0.18224294847899655
ACH-000484,-0.3089323150170283
ACH-000485,-0.4365247306010913
ACH-000486,-0.1870491643853092
ACH-000487,-0.28516498307420024
ACH-000488,-0.18294432212693146
ACH-000490,-0.16352564120477492
ACH-000491,-0.41799557472907456
ACH-000495,-0.32868792919868883
ACH-000496,-0.2902537991700221
ACH-000499,-0.05994685761047425
ACH-000500,-0.3171715084214329
ACH-000502,-0.2019021605124863
ACH-000503,-0.34912737664380283
ACH-000505,-0.2817331582672079
ACH-000507,-0.2545297498349727
ACH-000510,-0.19341142657733867
ACH-000511,-0.10222134386985976
ACH-000512,-0.2303512448482897
ACH-000516,-0.22994426337145266
ACH-000517,-0.15232179086328562
ACH-000518,-0.20185847760878806
ACH-000520,-0.30224270947658394
ACH-000521,-0.3413954582984625
ACH-000522,-0.2054678101389024
ACH-000524,-0.25401440292130817
ACH-000527,-0.21582208100894665
ACH-000528,-0.19044803749331968
ACH-000537,-0.22894950637825776
ACH-000541,-0.10149911442295123
ACH-000542,-0.2937994068298118
ACH-000544,-0.23151875659370805
ACH-000545,-0.16418514506559018
ACH-000547,-0.3292148509713737
ACH-000548,-0.2610129020478242
ACH-000549,-0.26292138176617563
ACH-000550,-0.30461328402505605
ACH-000552,-0.29618960896027485
ACH-000556,-0.23239973267973174
ACH-000557,-0.2932091612844628
ACH-000569,-0.028752803813386237
ACH-000570,-0.23845701928216115
ACH-000571,-0.22455516237130588
ACH-000573,-0.3193631406111009
ACH-000576,-0.11142928876276108
ACH-000579,-0.10475749028857582
ACH-000580,-0.2545975234263536
ACH-000584,-0.3066735950265229
ACH-000585,-0.18076525887608413
ACH-000588,-0.2872864977487365
ACH-000589,-0.10078465370629268
ACH-000591,-0.20968657881721406
ACH-000593,-0.2362855146950197
ACH-000600,-0.24534041950000984
ACH-000601,-0.19373795693925408
ACH-000605,-0.2497895916512141
ACH-000606,-0.2344872918267483
ACH-000608,-0.3368119260940795
ACH-000614,-0.2644650898488119
ACH-000616,-0.32603816261704804
ACH-000618,-0.2370979064380624
ACH-000619,-0.2544265235056689
ACH-000620,-0.3765532318727921
ACH-000621,-0.1710653885083394
ACH-000622,-0.2813345582713748
ACH-000623,-0.1612564260494976
ACH-000624,-0.2261158748602657
ACH-000627,-0.3021579905455377
ACH-000630,-0.37598801495246376
ACH-000631,-0.2977778229094483
ACH-000632,-0.183494638916946
ACH-000633,-0.4376853846441717
ACH-000637,-0.07350188298863218
ACH-000638,-0.2092473726771492
ACH-000646,-0.17048874697806876
ACH-000647,-0.07470355527932454
ACH-000648,-0.25098497712049284
ACH-000649,-0.3487858302169192
ACH-000651,-0.193298999223613
ACH-000652,-0.3637045981247224
ACH-000653,-0.2689751676546822
ACH-000657,-0.3068783847693336
ACH-000658,-0.3919968275307063
ACH-000661,-0.2450905269253602
ACH-000662,-0.06825630525342219
ACH-000663,-0.18337858783685607
ACH-000665,-0.2575762422432606
ACH-000671,-0.15297727536591738
ACH-000672,-0.13194066278475122
ACH-000673,-0.15048244536157954
ACH-000676,-0.2880603395194418
ACH-000677,-0.2229042390359201
ACH-000681,-0.17302964662895692
ACH-000683,-0.3993914714668387
ACH-000684,-0.3343730157888082
ACH-000688,-0.18473897187604502
ACH-000693,-0.2590778890665129
ACH-000694,-0.2684167055676241
ACH-000695,-0.4383901717050543
ACH-000696,-0.25580111754630164
ACH-000697,-0.18539770450280246
ACH-000699,-0.12577472405773293
ACH-000701,-0.23254479523698526
ACH-000706,-0.09870802299278936
ACH-000711,-0.3453265973675947
ACH-000713,-0.18683395287202767
ACH-000714,-0.2923493224132404
ACH-000718,-0.3326429729744293
ACH-000720,-0.1967162862023876
ACH-000721,-0.1716546094202803
ACH-000724,-0.2454496477142321
ACH-000725,-0.2420190037399679
ACH-000732,-0.12587587744023293
ACH-000734,-0.2593466387428735
ACH-000735,-0.2704278916678628
ACH-000736,-0.3236410233496869
ACH-000738,-0.3163119205756724
