,XAF1 (54739)
ACH-000477,0.11120762888740776
ACH-000479,-0.2064885661566916
ACH-000480,-0.04613264776904085
ACH-000481,-0.18669289887019452
ACH-000483,-0.17223584362294966
ACH-000484,-0.1302034831459238
ACH-000485,-0.1528480294728608
ACH-000486,-0.07115452454643513
ACH-000487,-0.10622407845826694
ACH-000488,-0.06944904297989744
ACH-000490,-0.11515779056987507
ACH-000491,0.06263333480317106
ACH-000495,0.03339110065261813
ACH-000496,-0.13573642955045365
ACH-000499,-0.014573758236182885
ACH-000500,-0.1360278703818079
ACH-000502,-0.032361666040995295
ACH-000503,-0.2131791981060477
ACH-000505,-0.07612297216482293
ACH-000507,-0.04890097936562168
ACH-000510,-0.11347242895885283
ACH-000511,-0.10220794839321637
ACH-000512,0.08784805694962146
ACH-000516,-0.17572046207395045
ACH-000517,-0.0728886717501953
ACH-000518,-0.09053000782586144
ACH-000520,-0.1899943815477725
ACH-000521,-0.08355063474002823
ACH-000522,-0.0835776665678856
ACH-000524,-0.07688015157051438
ACH-000527,-0.18078915072921875
ACH-000528,-0.025303956443193037
ACH-000537,-0.07206402787523432
ACH-000541,-0.015054902305439629
ACH-000542,-0.15770827732759787
ACH-000544,0.002338114800312827
ACH-000545,-0.13802469636756462
ACH-000547,-0.1943353861787533
ACH-000548,-0.1871255472871568
ACH-000549,-0.014708806645010584
ACH-000550,-0.23770104212473436
ACH-000552,-0.16723940077424665
ACH-000556,-0.20608005008374108
ACH-000557,-0.09487963138948778
ACH-000569,-0.013066587840224063
ACH-000570,-0.13227901270281056
ACH-000571,-0.14243295754143792
ACH-000573,0.011030577032835548
ACH-000576,-0.03612333223908441
ACH-000579,0.07957154008481097
ACH-000580,-0.03895741012125383
ACH-000584,-0.13032908854143513
ACH-000585,-0.13862684356748495
ACH-000588,-0.21227104561992105
ACH-000589,-0.02659853350687831
ACH-000591,-0.2270225628591357
ACH-000593,-0.15980650070568947
ACH-000600,-0.14774230321501527
ACH-000601,-0.1547071074026072
ACH-000605,-0.14610335848825073
ACH-000606,-0.03279882599395554
ACH-000608,-0.18300034668250065
ACH-000614,0.12522954178598025
ACH-000616,-0.19056700843107746
ACH-000618,-0.034654690796644565
ACH-000619,-0.18553057359737446
ACH-000620,-0.14311820156338853
ACH-000621,-0.14499512977675572
ACH-000622,-0.16722903237586334
ACH-000623,-0.2489774765576132
ACH-000624,-0.18342283914927865
ACH-000627,-0.08035182537087235
ACH-000630,0.0030674104210550147
ACH-000631,0.03941067752824207
ACH-000632,-0.12731621197028226
ACH-000633,-0.1614469074934884
ACH-000637,0.009996161871310371
ACH-000638,-0.06080195200294108
ACH-000646,-0.08169093677745942
ACH-000647,-0.028510758255327843
ACH-000648,-0.009299836138039235
ACH-000649,-0.11951775039427465
ACH-000651,-0.20167346078409246
ACH-000652,-0.14395634022995796
ACH-000653,-0.07132915978016148
ACH-000657,-0.17470551073784324
ACH-000658,-0.1289775824615898
ACH-000661,-0.06216046063320683
ACH-000662,-0.29999030487166034
ACH-000663,-0.11671219597921333
ACH-000665,-0.11476808327609228
ACH-000671,-0.04145175780341357
ACH-000672,-0.08490196512000768
ACH-000673,-0.15808356366047133
ACH-000676,-0.05948821595880328
ACH-000677,-0.2068959085666682
ACH-000681,-0.2267575581733587
ACH-000683,-0.07640787163948802
ACH-000684,-0.2798257602355591
ACH-000688,-0.20278507669221404
ACH-000693,-0.12073071141901295
ACH-000694,-0.09592282079936132
ACH-000695,0.038177262117026566
ACH-000696,-0.17395970729689048
ACH-000697,-0.001701223604642027
ACH-000699,-0.07610875776095821
ACH-000701,-0.3245982232431165
ACH-000706,-0.14829409678547953
ACH-000711,-0.15136477001581758
ACH-000713,-0.1920803634721724
ACH-000714,-0.15002720154987526
ACH-000718,0.017026415772544583
ACH-000720,-0.09863361772436577
ACH-000721,-0.15476091447903165
ACH-000724,-0.1538871839989948
ACH-000725,0.06025489146156378
ACH-000732,-0.05050702303148083
ACH-000734,-0.13164754718656846
ACH-000735,-0.05870911215557247
ACH-000736,-0.10277822509345368
ACH-000738,-0.10775797440860142
ACH-000746,-0.11130814758734077
ACH-000747,0.009525218710636343
ACH-000748,-0.00629466906672865
ACH-000753,-0.19198300985428585
ACH-000756,-0.011494237014213584
ACH-000757,-0.12683239932456808
ACH-000758,0.043624541599025714
ACH-000760,-0.07758754661935605
ACH-000762,-0.2102889587258479
ACH-000763,-0.09830329957241472
ACH-000764,-0.13308791471568254
ACH-000765,0.04576600285614666
ACH-000766,-0.07852078835872357
ACH-000767,-0.18654237998595874
ACH-000768,-0.2157849791503404
ACH-000769,-0.2979819535589522
ACH-000770,-0.14358162080066264
ACH-000771,-0.11682480824690453
ACH-000773,0.000746362188230191
ACH-000776,-0.1384810386718385
ACH-000777,0.031640542376708124
ACH-000778,-0.01722449313814477
ACH-000781,-0.19556619232420688
ACH-000782,-0.11793863114892765
ACH-000783,-0.10013989180613744
ACH-000784,-0.11317472181145614
ACH-000785,-0.1889755627311188
ACH-000787,-0.11864894151186403
ACH-000788,-0.1849392656253877
ACH-000791,-0.08167692510025801
ACH-000792,-0.0635763906067791
ACH-000794,-0.0630539703910275
ACH-000796,-0.08611402647992279
ACH-000798,-0.19961055776119332
ACH-000799,-0.2054215812788506
ACH-000800,-0.028228966780687908
ACH-000802,0.004674388792317684
ACH-000804,0.03461118897729281
ACH-000805,-0.030101050008796936
ACH-000809,-0.104571608198445
ACH-000810,-0.16889434107949808
ACH-000811,-0.29779829756307263
ACH-000817,-0.2179948766021532
ACH-000819,-0.033606515031312824
ACH-000820,-0.01727772287261356
ACH-000821,-0.11223004904190634
ACH-000822,-0.06895345656870397
ACH-000823,-0.043761818839805434
ACH-000824,-0.02210879994826739
ACH-000827,-0.1975926901650891
ACH-000829,-0.2004182412456294
ACH-000831,0.044442219597126575
ACH-000832,-0.036642302589350334
ACH-000833,-0.16578110591800282
ACH-000834,-0.1892001642764826
ACH-000835,-0.0521143537141957
ACH-000836,-0.07016195877289487
ACH-000837,-0.08278518328907923
ACH-000838,-0.02038535829476628
ACH-000839,-0.04450801280410329
ACH-000840,0.0586150997299668
ACH-000841,-0.0649382228149976
ACH-000843,-0.02740516236999876
ACH-000846,0.04686646141611616
ACH-000847,-0.2722234124232974
ACH-000848,-0.06670514162415322
ACH-000849,-0.08138273333160663
ACH-000851,-0.22182474886367112
ACH-000855,-0.1079432280231953
ACH-000856,-0.261781652200485
ACH-000858,-0.1294358305825189
ACH-000859,-0.13115952494964705
ACH-000861,-0.2782956661529607
ACH-000862,-0.0657370954971014
ACH-000865,0.0011425684142206025
ACH-000866,-0.15087975264744816
ACH-000867,-0.06403066071336669
ACH-000869,-0.10481026662296217
ACH-000872,-0.2380216959517007
ACH-000873,0.03627606862457256
ACH-000876,-0.06626784004947067
ACH-000878,-0.19693404140860507
ACH-000880,-0.11277497441218708
ACH-000881,-0.1989401421054708
ACH-000882,-0.03405845646320109
ACH-000884,-0.03145847624828473
ACH-000885,-0.2889349187750889
ACH-000887,-0.12417763083141617
ACH-000889,-0.0812634571682056
ACH-000896,-0.11247153160082053
ACH-000898,-0.027983679416579543
ACH-000900,-0.13080336536421197
ACH-000901,-0.0944506389443388
ACH-000905,-0.08811231091651016
ACH-000906,-0.08941175384152787
ACH-000907,-0.1206294795217971
ACH-000910,-0.13794895180547806
ACH-000911,-0.0003382311495924294
ACH-000912,-0.10176676191513456
ACH-000913,-0.027931660011694108
ACH-000915,-0.3063519537421677
ACH-000916,-0.3837731742654691
ACH-000917,-0.1354070782280795
ACH-000920,0.018009461570654084
ACH-000921,-0.10075793192038572
ACH-000924,-0.09573909944414408
ACH-000926,-0.01783244735900191
ACH-000928,-0.1813717376345904
ACH-000929,-0.0019121971906798441
ACH-000932,-0.15805606731648358
ACH-000935,-0.06453613993858798
ACH-000936,-0.19863457194621106
ACH-000937,-0.015058211020675148
ACH-000938,0.009071417740598236
ACH-000939,-0.26975171883513505
ACH-000941,-0.11510531193164465
ACH-000943,-0.15548135367278884
ACH-000946,-0.18241108598409653
ACH-000947,-0.2168842244275708
ACH-000948,-0.05010760768001793
ACH-000950,-0.20015084473585135
ACH-000953,-0.06846844733615265
ACH-000954,-0.14645392897085266
ACH-000957,0.064222744404423
ACH-000958,0.10778266756871846
ACH-000960,-0.1135139959922898
ACH-000963,0.037625504964115083
ACH-000968,-0.1186194249547971
ACH-000969,-0.27114399784565285
ACH-000972,-0.132838030822762
ACH-000973,-0.07685509447496458
ACH-000974,-0.15556845674385558
ACH-000978,0.04550840573180077
ACH-000984,-0.12224195796714493
ACH-000986,-0.1251514318824779
ACH-000988,-0.14439826688595234
ACH-000993,-0.2446041866364604
ACH-000994,-0.17169688245348644
ACH-000996,-0.08158527730284393
ACH-001001,-0.14481013290944705
ACH-001020,-0.05175441376938552
ACH-001028,-0.06268100157892102
ACH-001031,-0.11827382123258676
ACH-001038,-0.1658276250453294
ACH-001048,-0.15573103903354668
ACH-001050,-0.2699240862236575
ACH-001053,-0.21142423505669186
ACH-001054,-0.159229165275531
ACH-001061,-0.11910241092760734
ACH-001067,0.031213193249508237
ACH-001075,-0.1860410191403785
ACH-001096,-0.1783940756898688
ACH-001111,0.15600005690052693
ACH-001119,-0.2570891471442561
ACH-001128,-0.1804836019353684
ACH-001134,-0.07253109036297707
ACH-001151,-0.0847293737085341
ACH-001163,-0.2123093889275024
ACH-001164,0.02855032682353118
ACH-001183,-0.22889728872012755
ACH-001192,0.006380210175728697
ACH-001193,-0.044945489988127585
ACH-001196,-0.1281960497857408
ACH-001197,-0.06294599500687564
ACH-001205,-0.17146855094813787
ACH-001211,-0.1259395580905171
ACH-001212,-0.06519085134377535
ACH-001228,-0.1744503827807013
ACH-001232,-0.014497457052593537
ACH-001239,-0.18959024804012173
ACH-001270,-0.32539115278340475
ACH-001274,-0.11550706661901468
ACH-001275,-0.24955491914787795
ACH-001277,-0.05400449341263648
ACH-001278,-0.2893513460148232
ACH-001280,-0.10169755587166154
ACH-001283,-0.10958351510035994
ACH-001289,-0.11401024807627805
ACH-001300,-0.14384573680883225
ACH-001301,-0.14956593254256725
ACH-001302,-0.08523684108869986
ACH-001306,-0.2379586720480034
ACH-001318,-0.2270710282775269
ACH-001322,-0.3326970850954848
ACH-001328,-0.07630571733791128
ACH-001332,-0.22574320877735315
ACH-001336,-0.011272118555541864
ACH-001346,-0.01954773464402226
ACH-001353,-0.07065942372955482
ACH-001354,-0.15346016492532275
ACH-001367,0.09829426569344618
ACH-001368,0.0007108056623561117
ACH-001374,-0.10875406397947998
ACH-001377,-0.22395409604215852
ACH-001380,-0.10035241793604444
ACH-001391,-0.0854433071007902
ACH-001408,-0.14253765548844158
ACH-001430,-0.2377228931545086
ACH-001431,-0.2505585950053748
ACH-001450,-0.1364061829413007
ACH-001496,-0.17065675006400624
ACH-001500,-0.10879988596312054
ACH-001523,-0.1833592672862676
ACH-001532,-0.08777651637107317
ACH-001550,-0.11038431695499164
ACH-001552,-0.0335378251392407
ACH-001554,-0.1047621149426713
ACH-001654,-0.11029505561505022
ACH-001735,-0.1848725611669056
ACH-001736,0.009758235951818859
ACH-001737,-0.0740792936117146
ACH-001740,-0.2547360362219699
ACH-001745,-0.22740109343206194
ACH-001765,-0.1726177428147644
