,DNAJC13 (23317)
ACH-000004,-0.2400238300897202
ACH-000005,-0.4868539524603099
ACH-000007,-0.2308032232661589
ACH-000009,-0.19884509164150144
ACH-000011,-0.3493849091710118
ACH-000012,-0.01240069687357656
ACH-000013,-0.03911323580697484
ACH-000014,-0.7689872921349694
ACH-000015,-0.5655285085525883
ACH-000017,-0.6329443058163817
ACH-000018,-0.3047603287038625
ACH-000019,-0.28135343252803824
ACH-000021,-0.15905660324231438
ACH-000022,-0.3477359739226944
ACH-000025,-0.4744999531302232
ACH-000028,-0.19676251106776552
ACH-000030,-0.07377065740431829
ACH-000035,-0.32376081587148303
ACH-000036,-0.055747721537196815
ACH-000037,-0.2124443635897361
ACH-000039,-0.019114392445605963
ACH-000040,-0.3175346827299949
ACH-000041,-0.13814480885776947
ACH-000042,-0.1770605395758509
ACH-000045,-0.12170892111966156
ACH-000047,-0.24847966488291184
ACH-000052,-0.15517868347050065
ACH-000053,-0.17005379578280433
ACH-000054,-0.4749031837990888
ACH-000055,0.07467072468118552
ACH-000060,-0.17771210313666402
ACH-000067,-0.2578637935764863
ACH-000070,-0.07192176105246273
ACH-000075,-0.4335202390711902
ACH-000078,-0.10204862903839397
ACH-000082,-0.29025035800592713
ACH-000085,-0.5003719050821721
ACH-000086,-0.2598240735204453
ACH-000087,-0.15182817363907258
ACH-000092,-0.7598645793831441
ACH-000095,-0.05933730199163994
ACH-000097,-0.20291211868627612
ACH-000098,-0.31081862167796936
ACH-000099,-0.5842633305805858
ACH-000108,-0.2961552497953676
ACH-000113,-0.3360600599031792
ACH-000116,-0.012140695667825758
ACH-000118,-0.19068050146988155
ACH-000120,-0.032701380744689784
ACH-000123,0.04451105268039095
ACH-000127,-0.46538606667795396
ACH-000128,-0.3731188896916636
ACH-000132,-0.27695286446552936
ACH-000133,-0.2627331539555245
ACH-000137,-0.05440838166689657
ACH-000138,-0.2744297193027085
ACH-000142,-0.1972817968315212
ACH-000143,-0.30774532642756497
ACH-000146,-0.1986191953708641
ACH-000148,-0.2715129554785493
ACH-000150,-0.06922038911178176
ACH-000152,-0.14739451150136984
ACH-000153,-0.9460296967933268
ACH-000159,-0.2247861942727828
ACH-000160,-0.3390500424966922
ACH-000163,-0.2802875009611249
ACH-000167,-0.4465468741914163
ACH-000168,-0.2674077917895292
ACH-000169,-0.6876966790645763
ACH-000178,-0.3440845441982756
ACH-000183,-0.12250050468358407
ACH-000188,-0.5324909803953586
ACH-000189,-0.018450799620510317
ACH-000190,-0.3088657108699925
ACH-000198,-0.2341852188846299
ACH-000203,-0.2430430721330055
ACH-000204,-0.2967250477312466
ACH-000206,-0.11405361736504276
ACH-000207,-0.13628287256105784
ACH-000208,0.05192886790840122
ACH-000210,-0.24795039724354995
