,CCDC88A (55704)
ACH-000004,-0.07908983943062113
ACH-000005,0.15750528406204353
ACH-000007,0.04058447394401548
ACH-000009,-0.030218344818805292
ACH-000011,-0.05040317026589265
ACH-000012,0.023992359729881133
ACH-000013,-0.05718540439231976
ACH-000014,-0.052726251667019934
ACH-000015,-0.02231247905237801
ACH-000017,0.10570573576436172
ACH-000018,0.05230108650881179
ACH-000019,-0.07138945457358564
ACH-000021,-0.1413281204212453
ACH-000022,-0.015042444877445603
ACH-000025,-0.06285128346073374
ACH-000028,-0.047845326521500815
ACH-000030,-0.11367495355466314
ACH-000035,-0.11132826911999598
ACH-000036,-0.27379520141332936
ACH-000037,-0.13353829778560908
ACH-000039,-0.21140065366497632
ACH-000040,-0.16699901240342704
ACH-000041,-0.08841622351436569
ACH-000042,-0.2036452558301597
ACH-000045,0.012750238730987972
ACH-000047,-0.10874044394805547
ACH-000052,-0.12498303161880805
ACH-000053,-0.04070905990348803
ACH-000054,-0.05957416138001637
ACH-000055,-0.022243045625412683
ACH-000060,0.015420455713765244
ACH-000067,-0.152149275558056
ACH-000070,-0.11842544006791535
ACH-000075,-0.10604623027251377
ACH-000078,-0.1531615254916962
ACH-000082,-0.1294831238801191
ACH-000085,0.006434889711056633
ACH-000086,-0.06348175459378805
ACH-000087,-0.0064276877777257185
ACH-000092,-0.1701542066014302
ACH-000095,-0.065742153065975
ACH-000097,-0.039891376765354994
ACH-000098,-0.03220695598689857
ACH-000099,-0.17589738180771072
ACH-000108,-0.12226882132848295
ACH-000113,-0.16939783103799122
ACH-000116,-0.1632106411131835
ACH-000118,-0.032362046546679624
ACH-000120,-0.0946690244069154
ACH-000123,-0.12585059807516752
ACH-000127,-0.08159867909385385
ACH-000128,-0.14070006771441362
ACH-000132,-0.03804282305481882
ACH-000133,-0.077940895923578
ACH-000137,-0.1900094498747644
ACH-000138,0.04173188819045656
ACH-000142,-0.13736591577114587
ACH-000143,-0.16029987442639368
ACH-000146,-0.0967999631467901
ACH-000148,0.040409186489564264
ACH-000150,0.12453126997991915
ACH-000152,-0.019450152980971226
ACH-000153,-0.11837508589869485
ACH-000159,-0.007422465494825435
ACH-000160,-0.053285054095094174
ACH-000163,-0.008384098050064558
ACH-000167,-0.08215219984090663
ACH-000168,-0.16168642393392835
ACH-000169,0.03395069733488014
ACH-000178,-0.027586921988973633
ACH-000183,-0.11952918672598167
ACH-000188,-0.12384939218555502
ACH-000189,0.014982112808426559
ACH-000190,-0.04198215606129381
ACH-000198,0.03717168638088556
ACH-000203,-0.32193079816554426
ACH-000204,-0.17204276159951662
ACH-000206,0.0480593349532977
ACH-000207,-0.08865404110212972
ACH-000208,0.15538265797336429
