,RAC3 (5881)
ACH-000471,-0.3609811233177172
ACH-000472,-0.4812104259970064
ACH-000473,-0.4639273975233602
ACH-000475,-0.4357681380238813
ACH-000476,-0.4307742495111036
ACH-000477,-0.30762319057428544
ACH-000479,-0.09947602847273022
ACH-000480,-0.4200313725757403
ACH-000481,-0.4025649477484192
ACH-000483,-0.4109858073017703
ACH-000484,-0.335856629041504
ACH-000485,-0.4720788842340817
ACH-000486,-0.3513472201134288
ACH-000487,-0.37045399405980783
ACH-000488,-0.4583919637429806
ACH-000490,-0.3692390708729096
ACH-000491,-0.4083574216863225
ACH-000495,-0.5406512672128404
ACH-000496,-0.4760188941359407
ACH-000499,-0.2976280454750045
ACH-000500,-0.3585395914371983
ACH-000502,-0.5649191337749643
ACH-000503,-0.6542002510692059
ACH-000505,-0.23532096559341345
ACH-000507,-0.27716729564974835
ACH-000510,-0.4644605909931523
ACH-000511,-0.4704338915995185
ACH-000512,-0.4475530381850235
ACH-000516,-0.22807975069172
ACH-000517,-0.3868245518395677
ACH-000518,-0.3972774947353296
ACH-000520,-0.28214626338340903
ACH-000521,-0.3002095396400713
ACH-000522,-0.3069028799610055
ACH-000524,-0.2721659775621646
ACH-000527,-0.3750249835312969
ACH-000528,-0.3136036240552415
ACH-000537,-0.3007296408686536
ACH-000541,-0.37806381704711306
ACH-000542,-0.4705701831658151
ACH-000544,-0.2602167150975617
ACH-000545,-0.24911511385639576
ACH-000547,-0.0663584262032414
ACH-000548,-0.4881786033823146
ACH-000549,-0.3463614920549146
ACH-000550,-0.5226948913960383
ACH-000552,-0.4638181951048299
ACH-000556,-0.4195195750441223
ACH-000557,-0.34325712168585265
ACH-000569,-0.8609319627682678
ACH-000570,-0.3720640926935194
ACH-000571,-0.32341814261707225
ACH-000573,-0.38571159495616986
ACH-000576,-0.5286356999987866
ACH-000579,-0.5649115222660291
ACH-000580,-0.5118217834982377
ACH-000584,-0.4230288872387024
ACH-000585,-0.3751603078350143
ACH-000588,-0.4055049064344735
ACH-000589,-0.4662694821842543
ACH-000591,-0.4185342456327336
ACH-000593,-0.44553984454626
ACH-000600,-0.4060233873593216
ACH-000601,-0.4265869867973439
ACH-000605,-0.3340604938224772
ACH-000606,-0.2255057681436149
ACH-000608,-0.3695254010034527
ACH-000614,-0.3755307540240572
ACH-000616,-0.488390526468652
ACH-000618,-0.4186551456202914
ACH-000619,-0.279411699074329
ACH-000620,-0.42611818180330974
ACH-000621,-0.4863193639813865
ACH-000622,-0.4027492281841092
ACH-000623,-0.5956508212915541
ACH-000624,-0.4336715152561981
ACH-000627,-0.2570688854813423
ACH-000630,-0.3845235135988584
ACH-000631,-0.4808990149575656
ACH-000632,-0.3831062580746756
ACH-000633,-0.3730056760790554
ACH-000637,-0.3623079501516656
ACH-000638,-0.43017409613504415
ACH-000646,-0.4111621513777191
ACH-000647,-0.4236275229153286
ACH-000648,-0.3380176680889741
ACH-000649,-0.4054866178948278
ACH-000651,-0.4072340082085638
ACH-000652,-0.6249020905170806
ACH-000653,-0.5183239170117208
ACH-000657,-0.4183258286842124
ACH-000658,-0.3912713403370711
ACH-000661,-0.4600607131053968
ACH-000662,-0.4168495058030472
ACH-000663,-0.439394312223764
ACH-000665,-0.2329130391607131
ACH-000671,-0.3911263411583875
ACH-000672,-0.5106337684568375
ACH-000673,-0.4991313316291999
ACH-000676,-0.6350889971355941
ACH-000677,-0.2689873335215982
ACH-000681,-0.4849023173959545
ACH-000683,-0.40001203997093454
ACH-000684,-0.3122914704553508
ACH-000688,-0.2757734552587969
ACH-000693,-0.4858522546921317
ACH-000694,-0.3870685490255418
ACH-000695,-0.5272932698075669
ACH-000696,-0.31307223617431423
ACH-000697,-0.1851492642810216
ACH-000699,-0.5440708189701845
ACH-000701,-0.4699436453363247
ACH-000706,-0.3663607688326052
ACH-000711,-0.4238187151935473
ACH-000713,-0.42263463070967305
ACH-000714,-0.5222654900447695
ACH-000718,-0.515592536638526
ACH-000720,-0.42590246961445694
ACH-000721,-0.4199807311303591
ACH-000724,-0.2998221942114568
ACH-000725,-0.39046151123703343
ACH-000732,-0.04670129811071677
ACH-000734,-0.4334239533254337
ACH-000735,-0.4067809043878141
ACH-000736,-0.2617602780086221
ACH-000738,-0.3047209434048663
ACH-000746,-0.6494291483052423
ACH-000747,-0.2526413120116715
ACH-000748,-0.44527550015147255
ACH-000753,-0.4196347919243658
ACH-000756,-0.38937026839098493
ACH-000757,-0.16514759720209934
ACH-000758,-0.1807904103097689
ACH-000760,-0.2502464100900031
ACH-000762,-0.32602393160502585
ACH-000763,-0.3790834521313272
ACH-000764,-0.18711950488380336
ACH-000765,-0.6469029233751452
ACH-000766,-0.4150932567605104
ACH-000767,-0.3015562915353487
ACH-000768,-0.2862320216893409
ACH-000769,-0.4189213570457367
ACH-000770,-0.5297540348664354
ACH-000771,-0.20149530650267355
ACH-000773,-0.5715605101015722
ACH-000776,-0.4915732964817366
ACH-000777,-0.5275619692339437
ACH-000778,-0.42350817474606334
ACH-000781,-0.4377137646198277
ACH-000782,-0.43407321717432
ACH-000783,-0.5004658540374904
ACH-000784,-0.3345285135219731
ACH-000785,-0.5100637411656181
ACH-000787,-0.4532376347480136
ACH-000788,-0.18441180164046564
ACH-000791,-0.2854975796991512
ACH-000792,-0.4665649037682218
ACH-000794,-0.4313776440523989
ACH-000796,-0.3229245304162888
ACH-000798,-0.6637675240711068
ACH-000799,-0.5577896729784557
ACH-000800,-0.5236706220736029
ACH-000802,-0.24056646622641564
ACH-000804,-0.409071637160434
ACH-000805,-0.4900052169338041
ACH-000809,-0.4654809523828901
ACH-000810,-0.14539550268459142
ACH-000811,-0.4215340798111804
ACH-000817,-0.34012845105086364
ACH-000819,-0.33387463900838743
ACH-000820,-0.4474234993933526
ACH-000821,-0.2969908738788533
ACH-000822,-0.3720508045745888
ACH-000823,-0.4237404053161972
ACH-000824,-0.4365613336212289
ACH-000827,-0.3485502019297529
ACH-000829,-0.2915018308157388
ACH-000831,-0.3591612851787748
ACH-000832,-0.3522092348546245
ACH-000833,-0.34767070434150193
ACH-000834,-0.1172462454125282
ACH-000835,-0.3731994653922016
ACH-000836,-0.35238779918811525
ACH-000837,-0.4211977785513417
ACH-000838,-0.5387326158035759
ACH-000839,-0.44981534052468003
ACH-000840,-0.3071993163823568
ACH-000841,-0.3183162646378325
ACH-000843,-0.3452805134305436
ACH-000846,-0.5251514017808282
ACH-000847,-0.31631408360485497
ACH-000848,-0.24962376273603504
ACH-000849,-0.30969501358632884
ACH-000851,-0.378327679843724
ACH-000855,-0.3117174630563805
ACH-000856,-0.3732438558823376
ACH-000858,-0.4157709375923571
ACH-000859,-0.4549910435399573
ACH-000861,-0.33610028058763264
ACH-000862,-0.4557865929450264
ACH-000865,-0.4967622819913304
ACH-000866,-0.4385452888001213
ACH-000867,-0.4196390940283764
ACH-000869,-0.4070404521508226
ACH-000872,-0.4531713874764156
ACH-000873,-0.3193180520577452
ACH-000876,-0.39448903213309466
ACH-000878,-0.31982908732104937
ACH-000880,-0.3267960318061525
ACH-000881,-0.31102304859606644
ACH-000882,-0.40806833602901216
ACH-000884,-0.4980437513424937
ACH-000885,-0.524238424805649
ACH-000887,-0.32659024295907396
ACH-000889,-0.35036032620561314
ACH-000896,-0.3291136370077249
ACH-000898,-0.4176277753487045
ACH-000900,-0.34528640268355404
ACH-000901,-0.35308195974433504
ACH-000905,-0.3921887752779105
ACH-000906,-0.4031956678264701
ACH-000907,-0.3177744937764304
ACH-000910,-0.3879476851076473
ACH-000911,-0.5004504124382606
ACH-000912,-0.4642446687285601
ACH-000913,-0.394784036755228
ACH-000915,-0.4382906449548099
ACH-000916,-0.7614186496455838
ACH-000917,-0.3149487817931317
ACH-000920,-0.7208416773547968
ACH-000921,-0.2851843749476923
ACH-000924,-0.4094285206483416
ACH-000926,-0.3959876832808844
ACH-000928,-0.34165083434855165
ACH-000929,-0.7844416211436536
ACH-000932,-0.34614627818177385
ACH-000935,-0.3733063667587013
ACH-000936,-0.2067286624797812
ACH-000937,-0.3599544345044409
ACH-000938,-0.2130379720520462
ACH-000939,-0.5072550805891529
ACH-000941,-0.3324446679457286
ACH-000943,-0.31204044310443674
ACH-000946,-0.2639056249247244
ACH-000947,-0.3323117643881133
ACH-000948,-0.3406243830906443
ACH-000950,-0.40378319106460175
ACH-000953,-0.3872531911445921
ACH-000954,-0.2506214411657384
ACH-000957,-0.4522880865030325
ACH-000958,-0.3332509088156664
ACH-000960,-0.3861213630200251
ACH-000963,-0.4090344911491501
ACH-000968,-0.37565891158870574
ACH-000969,-0.2592276132948456
ACH-000972,-0.4769820586645591
ACH-000973,-0.3926057355879955
ACH-000974,-0.3493546065696232
ACH-000978,-0.4741353705002604
ACH-000984,-0.1626333707043392
ACH-000986,-0.39302852712258063
ACH-000988,-0.3569693859064407
ACH-000993,-0.17345148728877496
ACH-000994,-0.2677893345100752
ACH-000996,-0.4827867609179394
ACH-001001,-0.39572712452282205
ACH-001020,-0.5013931933846795
ACH-001028,-0.353064299813008
ACH-001031,-0.34344722239079195
ACH-001038,-0.32508860679607016
ACH-001048,-0.5447471472982084
ACH-001050,-0.3812681501217806
ACH-001053,-0.5258541888309156
ACH-001054,-0.4087152993955853
ACH-001061,-0.3113158893916234
ACH-001067,-0.26526789984827204
ACH-001075,-0.4536602766544239
ACH-001096,-0.6515543105428074
ACH-001111,-0.2231476534577858
ACH-001119,-0.18308752679227766
ACH-001128,-0.3662288710293461
ACH-001134,-0.5177438866613411
ACH-001151,-0.2985547335614724
ACH-001163,-0.4645899785042874
ACH-001164,-0.547377988358799
ACH-001183,-0.6059482693482166
ACH-001192,-0.5455351451122697
ACH-001193,-0.23433307935235
ACH-001196,-0.3236935492781233
ACH-001197,-0.4688779461620142
ACH-001205,-0.4210702539843744
ACH-001211,-0.3675412320217649
ACH-001212,-0.05591277802911904
ACH-001228,-0.41912258190834745
ACH-001232,-0.4838982553901078
ACH-001239,-0.4513966971308716
ACH-001270,-0.25201648624086825
ACH-001274,-0.28656684235739555
ACH-001275,-0.2455813965356064
ACH-001277,-0.5145050701290094
ACH-001278,-0.08481684861247492
ACH-001280,-0.6935020201305968
ACH-001283,-0.4181299232676467
ACH-001289,-0.2316283369867915
ACH-001300,-0.4560402506648517
ACH-001301,-0.1998379856959344
ACH-001302,-0.5591000321452199
ACH-001306,-0.3431290067099751
ACH-001318,-0.3127620063113182
ACH-001322,-0.19424171209062965
ACH-001328,-0.5894156564706716
ACH-001332,-0.3754595373132455
ACH-001336,-0.4868850871052474
ACH-001346,-0.4145312099044187
ACH-001353,-0.26694389547952396
ACH-001354,-0.27545948905554857
ACH-001367,-0.2785610165408067
ACH-001368,-0.4105135260596595
ACH-001374,-0.6097100120881708
ACH-001377,-0.5209187066901078
ACH-001380,-0.40131153379603896
ACH-001391,-0.22510486848651426
ACH-001408,-0.3881711182308938
ACH-001430,-0.4491520576774235
ACH-001431,-0.4828403809815944
ACH-001450,-0.535165956373099
ACH-001496,-0.5245682797960171
ACH-001500,-0.29836515800709423
ACH-001523,-0.2967116879297145
ACH-001532,-0.4851395787056842
ACH-001550,-0.4151163512262535
ACH-001552,-0.40413790013215695
ACH-001554,-0.4142416245131584
ACH-001654,-0.4280066644159467
ACH-001735,-0.4349217708307523
ACH-001736,-0.3508453043417127
ACH-001737,-0.6305774938005165
ACH-001740,-0.545104448309
ACH-001745,-0.13164871930700367
ACH-001765,-0.34015673386454554
