,OXGR1 (27199)
ACH-000004,-0.09418317451988803
ACH-000005,0.1993136909849055
ACH-000007,-0.1191960027132398
ACH-000009,0.06050304679795902
ACH-000011,0.058236046323846824
ACH-000012,0.1398050020020817
ACH-000013,-0.058848818341634475
ACH-000014,0.09625064776582537
ACH-000015,-0.11719773886186875
ACH-000017,0.04315657875103563
ACH-000018,-0.08516819389169956
ACH-000019,-0.04396925552418923
ACH-000021,0.10756721212171504
ACH-000022,0.09803670886685993
ACH-000025,0.07213290722198848
ACH-000028,0.08127527496209744
ACH-000030,0.002581645989680205
ACH-000035,0.03737330708432823
ACH-000036,-0.12029387496076573
ACH-000037,-0.05262620477311473
ACH-000039,-0.04938635959152278
ACH-000040,0.11440770005708101
ACH-000041,-0.03747698548674483
ACH-000042,0.010796100643128977
ACH-000045,0.14468431218014607
ACH-000047,0.07934258003919638
ACH-000052,0.0928052484663104
ACH-000053,0.0381550602855068
ACH-000054,0.012505521205594216
ACH-000055,0.06046541063777167
ACH-000060,-0.06982611907053017
ACH-000067,-0.009994576330536062
ACH-000070,-0.15423837984622668
ACH-000075,-0.15828024415631575
ACH-000078,-0.1671941143753552
ACH-000082,0.08605159854643821
ACH-000085,-0.04810488323153467
ACH-000086,0.017450269989546158
ACH-000087,0.1911627466001131
ACH-000092,0.04478897137690268
ACH-000095,0.051028700813370666
ACH-000097,0.09016402607536778
ACH-000098,0.041090835844088805
ACH-000099,-0.008612617886391295
ACH-000108,0.05113350798724329
ACH-000113,0.003410686186734723
ACH-000116,-0.019924835451555187
ACH-000118,0.14000606019424866
ACH-000120,-0.060350636389274966
ACH-000123,0.05652866715360411
ACH-000127,-0.006177590828922547
ACH-000128,-0.0967098368052736
ACH-000132,-0.05204938751217785
ACH-000133,0.14308351118417528
ACH-000137,0.03837671894845334
ACH-000138,0.14208297904883402
ACH-000142,0.07343188854846938
ACH-000143,0.060912087355892486
ACH-000146,-0.04689639032447683
ACH-000148,0.0029737225231133107
ACH-000150,0.0748088781769484
ACH-000152,-0.14018811361838615
ACH-000153,0.09716168949236884
ACH-000159,-0.08568039416874502
ACH-000160,0.040982264675655716
ACH-000163,0.062108664269051726
ACH-000167,0.15683661213737246
ACH-000168,-0.0426488542655947
ACH-000169,0.05040264819444338
ACH-000178,-0.0061911190596178715
ACH-000183,0.11329316035834472
ACH-000188,0.12009420359652193
ACH-000189,-0.09717066159739328
ACH-000190,-0.006655204654112438
ACH-000198,0.07635465940106677
ACH-000203,0.017254963043524727
ACH-000204,0.19584002808750114
ACH-000206,0.07038337383997734
ACH-000207,0.10738193003618167
ACH-000208,0.1833591328425993
ACH-000210,0.006878376964739819
ACH-000211,0.1492438788653135
ACH-000215,0.1274322184028821
ACH-000221,-0.03959938109415862
ACH-000222,0.1439302562813632
ACH-000223,-0.00846232153138639
ACH-000226,0.1347960412849019
ACH-000227,-0.014853107484715878
ACH-000228,0.25766844963946256
ACH-000231,0.13113246830729824
ACH-000232,0.05446991335071253
ACH-000233,0.047250007813899465
ACH-000234,0.14658544725016429
ACH-000235,0.1118359013210435
ACH-000237,-0.10183196133274648
ACH-000238,-0.011032219798156044
ACH-000242,0.20320519202182025
ACH-000243,0.08835259483310694
ACH-000244,0.12404723519149788
ACH-000246,0.04706544332260102
ACH-000248,-0.15367635306610392
ACH-000250,0.08993446871182194
ACH-000251,0.01887185183820174
ACH-000252,0.0941278291694653
ACH-000253,0.10140253011155023
ACH-000255,0.16547640607472633
ACH-000256,-0.046081509039590116
ACH-000257,-0.07906075527392926
ACH-000258,-0.07661246063727489
ACH-000259,0.03703832515841632
ACH-000260,0.08373323482814912
ACH-000261,0.14852789995829274
ACH-000262,-0.02641324243991577
ACH-000263,0.06869799398731614
ACH-000264,-0.00850785061729552
ACH-000265,0.11532271118630973
ACH-000266,0.05860194881730733
ACH-000272,0.06807714250389574
ACH-000274,-0.08304139455554874
ACH-000277,-0.09994360340464983
ACH-000278,-0.04577838194529064
ACH-000279,-0.08666879287344567
ACH-000280,0.06970492463265156
ACH-000281,-0.09854380414309068
ACH-000288,-0.009796808621533669
ACH-000291,0.08765069909329236
ACH-000293,0.1496628820076935
ACH-000294,-0.04962850550076113
ACH-000295,-0.06519181590381479
ACH-000296,0.03181996575126344
ACH-000302,0.0952682666947548
ACH-000304,-0.03242424767291287
ACH-000307,0.057303890161073685
ACH-000308,0.08601963335661783
ACH-000310,-0.07859026511367964
ACH-000311,-0.027446236968540226
ACH-000312,0.138321853788905
ACH-000315,0.03595005153679801
ACH-000316,-0.0501122537646909
ACH-000317,0.1963528578311632
ACH-000318,0.15712634751645735
ACH-000319,-0.03937958338614353
ACH-000320,0.0719058097309802
ACH-000322,-0.027095142729588028
