,PPAN (56342)
ACH-000248,-1.3557083974668156
ACH-000250,-1.1913911819049068
ACH-000251,-0.9094854810306681
ACH-000252,-1.1162221035944355
ACH-000253,-1.0995099214597854
ACH-000255,-1.1165680805094895
ACH-000256,-1.1099349936484204
ACH-000257,-0.8240646752127956
ACH-000258,-1.0423664524925411
ACH-000259,-1.1045578563913079
ACH-000260,-0.9686373795499009
ACH-000261,-1.0533382085178435
ACH-000262,-0.9835921932467291
ACH-000263,-0.8531514711963192
ACH-000264,-1.0185560876802762
ACH-000265,-0.9387582760695006
ACH-000266,-1.104154797786406
ACH-000272,-1.0207642057665458
ACH-000274,-1.0475632474921026
ACH-000277,-0.8113616899545949
ACH-000278,-1.1731894120176884
ACH-000279,-1.0036195714966538
ACH-000280,-1.2810343409902571
ACH-000281,-1.1623352106450902
ACH-000288,-1.0680782936572706
ACH-000291,-1.1567067278872156
ACH-000293,-1.1124180005575268
ACH-000294,-0.8696791026125517
ACH-000295,-1.173654858488753
ACH-000296,-1.1436141350985631
ACH-000302,-1.375703082930246
ACH-000304,-0.9880601374368142
ACH-000307,-1.410012315326561
ACH-000308,-0.8831887726228275
ACH-000310,-1.0283423882456637
ACH-000311,-1.110202258589117
ACH-000312,-1.102188956041921
ACH-000315,-1.1001813554325952
ACH-000316,-1.1710603429885738
ACH-000317,-0.9390230597522552
ACH-000318,-1.1859185947005142
ACH-000319,-1.1178097844412738
ACH-000320,-1.1224322274211314
ACH-000322,-1.3417730211332684
ACH-000323,-1.1955206962132583
ACH-000324,-1.0282684819530878
ACH-000329,-1.0083628477335376
ACH-000330,-1.0801371668116373
ACH-000331,-1.1009819901444693
ACH-000332,-1.1909122966818892
ACH-000334,-1.0549571362308652
ACH-000335,-1.2369193165620764
ACH-000336,-1.3132887742950572
ACH-000337,-1.2623895292875786
ACH-000338,-0.6191006532791131
ACH-000339,-1.2352727965266757
ACH-000341,-1.3593991316731568
ACH-000348,-0.901138152883352
ACH-000350,-0.7909202447450171
ACH-000352,-1.1622229037820235
ACH-000356,-0.9118578045421348
ACH-000361,-0.8638330382478597
ACH-000362,-0.917296163593918
ACH-000363,-1.0505134936932703
ACH-000364,-1.1757270970115097
ACH-000365,-0.9221820402374262
ACH-000366,-1.1335191320022104
ACH-000368,-1.2641752261782189
ACH-000374,-0.9571653119595179
ACH-000375,-1.2810598185739923
ACH-000376,-1.0285098685432221
ACH-000381,-1.1310475985454929
ACH-000383,-1.2230475378196677
ACH-000387,-0.8900676075054927
ACH-000389,-1.2908902787309473
ACH-000390,-1.1077059405889538
ACH-000393,-1.049235886570945
ACH-000395,-1.0453079982152826
ACH-000396,-1.0887599680849394
ACH-000397,-1.0526503728067644
ACH-000401,-1.1355775752877462
ACH-000402,-0.9793146354717952
ACH-000403,-1.1157025387314867
ACH-000404,-1.2256342907711086
ACH-000406,-1.0542535146201342
ACH-000407,-1.0413369881297634
ACH-000408,-1.1045903919342106
ACH-000410,-1.074789243848822
ACH-000411,-1.1225573749360336
ACH-000414,-1.1515630299134034
ACH-000415,-1.1504866556462805
ACH-000416,-1.1342339547108422
ACH-000420,-1.0429387131322616
ACH-000421,-1.0514351099572432
ACH-000424,-1.2822125068340506
ACH-000425,-1.121747509522917
ACH-000426,-0.7918366799282568
ACH-000427,-0.9856982499621509
ACH-000433,-1.1668196637352737
ACH-000435,-1.2488137161421555
ACH-000436,-1.0242147571146525
ACH-000444,-1.3620250095486366
ACH-000445,-1.1448670647173735
ACH-000448,-0.8962686264259849
ACH-000450,-1.1132080310714236
ACH-000452,-1.3834821242444175
ACH-000454,-1.1805553902123207
ACH-000458,-1.0887544298823872
ACH-000459,-1.0192716934372446
ACH-000460,-1.0794305121638246
ACH-000461,-1.0828503871893222
ACH-000463,-1.1998294683207198
ACH-000464,-1.0526943927809946
ACH-000466,-1.0465509306381535
ACH-000467,-0.8852828613670041
ACH-000468,-1.2041259023754012
ACH-000469,-1.0147283844834207
ACH-000470,-1.1233127655346788
ACH-000471,-1.275984069935464
ACH-000472,-1.0435126203228282
ACH-000473,-1.1829340473865628
ACH-000475,-1.2995789213393256
ACH-000476,-0.9373083404961318
ACH-000477,-0.8816488993867077
ACH-000479,-1.3946217268992838
ACH-000480,-1.1327773324976835
ACH-000481,-1.2435676145605974
ACH-000483,-1.042038466735214
ACH-000484,-0.8851590272744112
ACH-000485,-1.0581160850047866
ACH-000486,-1.0859372997530508
ACH-000487,-0.9468568275078048
ACH-000488,-1.0296376563414489
ACH-000490,-1.0730048025310408
ACH-000491,-0.8840480677217607
ACH-000495,-1.186276185003896
ACH-000496,-1.212388897849719
ACH-000499,-1.0786676217567872
ACH-000500,-0.910929240616132
ACH-000502,-0.7928149616150191
ACH-000503,-1.1843996954150606
ACH-000505,-1.2865845518994146
ACH-000507,-0.7276021515443967
ACH-000510,-1.1932154582823624
ACH-000511,-1.0923317675912518
ACH-000512,-1.1867028667121169
ACH-000516,-1.0024796603749484
ACH-000517,-1.0829045820746854
ACH-000518,-1.2843325579827218
ACH-000520,-1.0822945237392791
ACH-000521,-0.9821173827375766
ACH-000522,-1.2955477521160441
ACH-000524,-0.8773442238336284
ACH-000527,-1.1643747118058927
ACH-000528,-1.0547061690135495
ACH-000537,-0.9326444950157388
ACH-000541,-0.9039652996555412
ACH-000542,-1.2413793806737048
ACH-000544,-1.2140468736257783
ACH-000545,-1.3216243206534704
ACH-000547,-1.0580557734107712
ACH-000548,-0.9277563303535942
ACH-000549,-1.3416815772473192
ACH-000550,-1.0364584543335391
ACH-000552,-1.124901961707147
ACH-000556,-1.184650248370612
ACH-000557,-0.8266848253233892
ACH-000569,-0.887337505962141
ACH-000570,-1.1099590615036363
ACH-000571,-1.1331562316386792
ACH-000573,-1.1142880122669336
ACH-000576,-0.6702114015709367
ACH-000579,-1.1114482786839108
ACH-000580,-1.137234195167978
ACH-000584,-1.1075613565198028
ACH-000585,-1.0380437769928172
ACH-000588,-1.1437364814153772
ACH-000589,-1.114249137528354
ACH-000591,-1.1965674494207281
ACH-000593,-1.0591342964085262
ACH-000600,-1.026193414634427
ACH-000601,-1.108574463513075
ACH-000605,-1.062694061796256
ACH-000606,-1.2208066064324492
ACH-000608,-0.8339636876646725
ACH-000614,-1.1936207231874292
ACH-000616,-1.152604518795508
ACH-000618,-1.0749987578992553
ACH-000619,-1.047884156187438
ACH-000620,-0.9792401774950744
ACH-000621,-1.0061334298376643
ACH-000622,-0.9788106938909646
ACH-000623,-1.1369730864592715
ACH-000624,-1.0547768415671903
ACH-000627,-1.1777339189420182
ACH-000630,-1.1122447272904896
ACH-000631,-1.3889103234217641
ACH-000632,-1.272771374644287
ACH-000633,-1.127432356091228
ACH-000637,-0.8861956326853654
ACH-000638,-1.1069272233177605
ACH-000646,-0.821719968091708
ACH-000647,-1.2073708775306673
ACH-000648,-0.9138160476538392
ACH-000649,-1.2304832550280684
ACH-000651,-1.044428908160938
ACH-000652,-1.0845067755388302
ACH-000653,-1.0932517561226895
ACH-000657,-1.0186119900260906
ACH-000658,-0.7696628123697971
ACH-000661,-1.1327173646289936
ACH-000662,-0.9495253961964596
ACH-000663,-1.133273179333052
ACH-000665,-1.2261740521326194
ACH-000671,-1.2815164959843521
ACH-000672,-1.380824432004632
ACH-000673,-1.1166367925383225
ACH-000676,-1.2439562991755797
ACH-000677,-0.8841088570563113
ACH-000681,-1.0822315871612012
ACH-000683,-1.0517005880218002
ACH-000684,-1.1270113738258698
ACH-000688,-0.8889169215023586
ACH-000693,-1.1295926977980402
ACH-000694,-1.2692279161134057
ACH-000695,-0.8266280358645615
ACH-000696,-1.0811893271098492
ACH-000697,-1.1872915078614694
ACH-000699,-0.7873950200707248
ACH-000701,-1.3048042902128878
ACH-000706,-1.0391203500934338
ACH-000711,-1.1428910005476391
ACH-000713,-1.266226145311392
ACH-000714,-0.9059257654025319
ACH-000718,-0.9192347997186006
ACH-000720,-1.003882323153669
ACH-000721,-1.2706444358170348
ACH-000724,-0.9322185122035952
ACH-000725,-0.7684830583490903
ACH-000732,-1.3246646830119722
ACH-000734,-1.1125528332782633
ACH-000735,-1.2242580407516763
ACH-000736,-1.0076357732442212
ACH-000738,-1.1686672283465491
ACH-000746,-0.986209308944476
ACH-000747,-1.0650362090492147
ACH-000748,-1.0725940880722693
ACH-000753,-0.8916816664074464
ACH-000756,-1.220105509959126
ACH-000757,-1.2014875138423058
ACH-000758,-1.0486673663131365
ACH-000760,-1.2553656288970438
ACH-000762,-1.129622723544804
ACH-000763,-0.8614383418210255
ACH-000764,-1.3018744406666252
ACH-000765,-1.256671765187894
ACH-000766,-1.0966751664202523
ACH-000767,-1.1782549559518134
ACH-000768,-1.0660591212895252
ACH-000769,-1.2205227621355756
ACH-000770,-0.8878319032746202
ACH-000771,-0.8912227313003491
ACH-000773,-1.002498758722813
ACH-000776,-0.9168822495590382
ACH-000777,-1.1323844956174007
ACH-000778,-0.7963414392408232
ACH-000781,-1.2133820129452837
ACH-000782,-0.8431332449564863
ACH-000783,-0.9010319194488076
ACH-000784,-0.9299701491393368
ACH-000785,-0.7457567628353199
ACH-000787,-0.9831045210768884
ACH-000788,-1.4359035460434502
ACH-000791,-1.0098790066948922
ACH-000792,-1.0058724805857018
ACH-000794,-1.3151207038984585
ACH-000796,-0.98858778145013
ACH-000798,-1.2478890175455766
ACH-000799,-1.1640880823046194
ACH-000800,-1.0261345134805215
ACH-000802,-1.1500668654633066
ACH-000804,-1.0565777911798535
ACH-000805,-1.1025498447747102
ACH-000809,-1.0340631538077354
ACH-000810,-0.9898454923949842
ACH-000811,-0.9019850374385938
ACH-000817,-1.089179529258102
ACH-000819,-1.2181835862853516
ACH-000820,-1.4614594202311362
ACH-000821,-0.9745260830517732
ACH-000822,-1.081313823671947
ACH-000823,-1.2063332073717068
ACH-000824,-1.0945633358625249
ACH-000827,-1.2136053615074498
ACH-000829,-1.2525495231828618
ACH-000831,-1.008637299283918
ACH-000832,-1.0604487847058373
ACH-000833,-1.1768535967299285
ACH-000834,-1.0914098327235922
ACH-000835,-1.2686836197810238
ACH-000836,-1.155226143074535
ACH-000837,-1.0895204980973252
ACH-000838,-1.0258003876250672
ACH-000839,-1.0821299267801834
ACH-000840,-0.8866265765586785
ACH-000841,-1.2098586584158522
ACH-000843,-1.1405494374827632
ACH-000846,-1.0967493714215109
ACH-000847,-1.0327960900172068
ACH-000848,-1.1543412405116544
ACH-000849,-0.5820672724558675
ACH-000851,-0.9773499114322832
ACH-000855,-1.3367391109926337
ACH-000856,-0.9969470909984168
ACH-000858,-1.024783011002828
ACH-000859,-1.4019948838726053
ACH-000861,-1.0571073538001012
ACH-000862,-0.9375090005297676
ACH-000865,-1.2955878446480464
ACH-000866,-1.1707961808197642
ACH-000867,-1.2742604891084959
ACH-000869,-1.0443536899215051
ACH-000872,-1.1953273808276896
ACH-000873,-0.954414308017129
ACH-000876,-0.8188788525735158
ACH-000878,-1.5112648545933915
ACH-000880,-1.0935154826716575
ACH-000881,-1.1179328924463194
ACH-000882,-1.1500236427399344
ACH-000884,-1.0045362551190302
ACH-000885,-1.0247167197517328
ACH-000887,-1.2651132666555127
ACH-000889,-1.2310912691750622
ACH-000896,-1.1271898101342457
ACH-000898,-1.1337593267457382
ACH-000900,-1.0981891867149065
ACH-000901,-0.9797718876290346
ACH-000905,-0.9314680184894852
ACH-000906,-1.2825930445716394
ACH-000907,-1.176498639770352
ACH-000910,-0.9024537974544966
ACH-000911,-1.1195775938013195
ACH-000912,-1.1058487985660077
ACH-000913,-1.1872589943373841
ACH-000915,-1.0078905968248046
ACH-000916,-1.1543508711805934
ACH-000917,-1.2283523710323312
ACH-000920,-1.0892322562265229
ACH-000921,-1.1085484384415196
ACH-000924,-1.1788333955299282
ACH-000926,-1.1119852867068385
ACH-000928,-1.1111265084957118
ACH-000929,-1.1411989425896578
ACH-000932,-1.1929294420145928
ACH-000935,-0.9709143175610798
ACH-000936,-1.0913632504317141
ACH-000937,-1.127309745307161
ACH-000938,-1.0784540891395855
ACH-000939,-0.9142348770552812
ACH-000941,-0.9507871560679282
ACH-000943,-1.1593238659385865
ACH-000946,-1.1347773394379372
ACH-000947,-1.184280664121698
ACH-000948,-0.9911774608975684
ACH-000950,-1.3152400836604512
ACH-000953,-0.9379493365108582
ACH-000954,-1.2769224179594951
ACH-000957,-0.9727988968726776
ACH-000958,-1.1961152185456276
ACH-000960,-1.0127089198647203
ACH-000963,-1.191412934163662
ACH-000968,-1.0617086174362549
ACH-000969,-1.0468527106483227
ACH-000972,-1.1270898966655636
ACH-000973,-1.208102692329731
ACH-000974,-1.0223887310758266
ACH-000978,-1.2403117512083164
ACH-000984,-1.1467730168471408
ACH-000986,-1.0422856125353508
ACH-000988,-1.0859566196346386
ACH-000993,-0.9712139329443792
ACH-000994,-1.2582590435733378
ACH-000996,-1.1035074561292
ACH-001001,-1.08108828013871
ACH-001020,-0.9126950941990176
ACH-001028,-1.211682584598761
ACH-001031,-1.1296863646883368
ACH-001038,-1.0298163733460464
ACH-001048,-1.1119807784886
ACH-001050,-1.226662744060732
ACH-001053,-1.0191901443145388
ACH-001054,-1.0595341366892463
ACH-001061,-1.0300437793950128
ACH-001067,-1.2036154279032882
ACH-001075,-1.289711263420208
ACH-001096,-0.9253570873753636
ACH-001111,-1.3408099180494877
ACH-001119,-1.1593625596251764
ACH-001128,-1.1337388781007285
ACH-001134,-1.0081750675876602
ACH-001151,-1.1607619082734593
ACH-001163,-1.0599086004565372
ACH-001164,-1.2988202821325858
ACH-001183,-0.9985096357718216
ACH-001192,-1.0577594850561287
ACH-001193,-1.1317602120897927
ACH-001196,-1.249739849256863
ACH-001197,-1.0409645564740149
ACH-001205,-0.96601163010335
ACH-001211,-0.9002285739064145
ACH-001212,-1.2439947053035374
ACH-001228,-1.0941886407040815
ACH-001232,-1.2436562993181357
ACH-001239,-1.0295372277006525
ACH-001270,-1.0882060070055597
ACH-001274,-1.3191003598006528
ACH-001275,-0.968161886051534
ACH-001277,-1.1314147884431385
ACH-001278,-1.0552700453716926
ACH-001280,-0.5601021499337151
ACH-001283,-1.1834923064372709
ACH-001289,-0.8708625434805962
ACH-001300,-0.962461207584986
ACH-001301,-1.1085136633926091
ACH-001302,-1.1274306283549504
ACH-001306,-1.0984398097885109
ACH-001318,-1.2764443646358021
ACH-001322,-1.2616879877321314
ACH-001328,-1.1344459659896369
ACH-001332,-1.100010587492311
ACH-001336,-1.180068663060499
ACH-001346,-1.0791875889326408
ACH-001353,-1.1347818008704023
ACH-001354,-1.2646893116937772
ACH-001367,-1.1719371223500037
ACH-001368,-1.1735069179414297
ACH-001374,-1.1866689802354682
ACH-001377,-0.8411421025689739
ACH-001380,-0.8449319816091317
ACH-001391,-0.9163766906976848
ACH-001408,-0.990616910597754
ACH-001430,-0.9509789779395288
ACH-001431,-1.0395108066824887
ACH-001450,-0.8134818046206643
ACH-001496,-1.2273880599414566
ACH-001500,-0.9973944020223716
ACH-001523,-1.0680204353171374
ACH-001532,-0.8896495291071999
ACH-001550,-1.2056801516408664
ACH-001552,-1.3345492312800138
ACH-001554,-1.061832567997106
ACH-001654,-1.1481302816365158
ACH-001735,-0.9655298418780224
ACH-001736,-1.0814226697521214
ACH-001737,-1.0955236629607177
ACH-001740,-1.2113360812418716
ACH-001745,-1.0133955543887865
ACH-001765,-1.0599043787237294
