,EDEM2 (55741)
ACH-000004,-0.4819245245125352
ACH-000005,-0.4572881054407778
ACH-000007,-0.062332731338893714
ACH-000009,-0.1791072620021422
ACH-000011,-0.013303294739184904
ACH-000012,-0.08665365411056174
ACH-000013,-0.08937537933474163
ACH-000014,-0.08728955570051455
ACH-000015,-0.04567561026875274
ACH-000017,-0.2827528786433047
ACH-000018,-0.3520377293690025
ACH-000019,-0.04923754034565653
ACH-000021,-0.2936844137952051
ACH-000022,-0.1260265623386651
ACH-000025,-0.19196563571763595
ACH-000028,-0.10380644453949492
ACH-000030,-0.2107548968226084
ACH-000035,-0.06959913928540765
ACH-000036,-0.2672877152817925
ACH-000037,-0.10115277801020052
ACH-000039,-0.190333305962163
ACH-000040,-0.31408069524498194
ACH-000041,-0.1057418709484224
ACH-000042,-0.2725262700267412
ACH-000045,-0.1958620075384645
ACH-000047,-0.20224428200847028
ACH-000052,-0.12238999198443284
ACH-000053,-0.1727238701324137
ACH-000054,-0.21382928637078188
ACH-000055,-0.17225073411174566
ACH-000060,-0.13231050008127354
ACH-000067,-0.14271793211967998
ACH-000070,-0.07004873525248068
ACH-000075,-0.4971883683227194
ACH-000078,-0.0469904760857889
ACH-000082,-0.08701125900493373
ACH-000085,-0.3158458984491728
ACH-000086,-0.20378343331912496
ACH-000087,-0.07036389317734693
ACH-000092,-0.3382204928981987
ACH-000095,-0.1385346880591026
ACH-000097,-0.19759345932957129
ACH-000098,-0.08368605770423387
ACH-000099,-0.2740990043230047
ACH-000108,-0.22734030861363336
ACH-000113,-0.29640508058967835
ACH-000116,-0.21359809150464087
ACH-000118,-0.30628443414452383
ACH-000120,0.05207785959279115
ACH-000123,-0.26525809335655104
ACH-000127,-0.2767115931952285
ACH-000128,-0.15641279227798055
ACH-000132,-0.02368245223942057
ACH-000133,-0.21644367550031848
ACH-000137,-0.07600082790737206
ACH-000138,-0.1964778635814087
ACH-000142,-0.2318473855338223
ACH-000143,-0.2559501388320665
ACH-000146,-0.3171739020283413
ACH-000148,-0.12549151463172198
ACH-000150,-0.07036179305184967
ACH-000152,-0.3159486208108542
ACH-000153,-0.17706971752195447
ACH-000159,-0.14983498738687326
ACH-000160,-0.1301756795948729
ACH-000163,-0.1598687063598008
ACH-000167,-0.32435515121280284
ACH-000168,-0.1330765611164611
ACH-000169,-0.2773954896773516
ACH-000178,-0.1680679550494401
ACH-000183,-0.3530431575595654
ACH-000188,-0.19016465591603227
ACH-000189,-0.2299846617876577
ACH-000190,-0.02699098493649945
ACH-000198,-0.14565773534916787
ACH-000203,-0.01090205820976555
ACH-000204,-0.4179577170985268
ACH-000206,-0.1084621685808569
ACH-000207,-0.16926308003699692
ACH-000208,-0.15392105546997062
ACH-000210,-0.24044808492863415
ACH-000211,-0.20788435239112746
ACH-000215,-0.1450148229740645
ACH-000221,-0.15667339268303926
ACH-000222,-0.22392182310668768
ACH-000223,-0.09668358338555842
ACH-000226,-0.1933389205019971
ACH-000227,-0.07094189816697298
ACH-000228,-0.0594231410791857
ACH-000231,-0.214814933227298
ACH-000232,-0.144390127360167
ACH-000233,-0.12222964074145808
ACH-000234,-0.2250728570826642
ACH-000235,-0.3823935677905629
ACH-000237,-0.21285450834782374
ACH-000238,-0.19192226228774265
ACH-000242,-0.15479582593578234
ACH-000243,-0.2659555991100196
ACH-000244,-0.21116895656854615
ACH-000246,-0.3699672294802155
ACH-000248,-0.3029681182367219
ACH-000250,-0.29906360074192234
ACH-000251,-0.21335534554499347
ACH-000252,-0.2622693966208077
ACH-000253,-0.13026752214211254
ACH-000255,-0.452725942121137
ACH-000256,-0.2584887886723704
ACH-000257,-0.1837034393891942
ACH-000258,-0.3697460432720751
ACH-000259,-0.24360557482505005
ACH-000260,-0.1952527479031
