,RIC3 (79608)
ACH-000004,0.09379516071320447
ACH-000005,-0.08248566170083704
ACH-000007,-0.02997152259396521
ACH-000009,-0.03412292084260715
ACH-000011,-0.011013709364928622
ACH-000012,-0.1167114515993122
ACH-000013,-0.19126335609975745
ACH-000014,0.112986376421331
ACH-000015,0.02701684940651217
ACH-000017,-0.032907977135648886
ACH-000018,0.02066685770450585
ACH-000019,0.018955744173634374
ACH-000021,-0.08206927497663376
ACH-000022,-0.061668559895452287
ACH-000025,-0.09488784981691907
ACH-000028,-0.1253599116697844
ACH-000030,-0.1910240415980265
ACH-000035,-0.09268023920876477
ACH-000036,-0.11958936597291216
ACH-000037,-0.13486146438159255
ACH-000039,-0.07194312676511401
ACH-000040,-0.15217654171155698
ACH-000041,-0.10566950927905486
ACH-000042,-0.2650099200856256
ACH-000045,0.00901442174646625
ACH-000047,-0.2484421169463394
ACH-000052,0.051059779694586666
ACH-000053,-0.07530882687263718
ACH-000054,-0.0311223728083211
ACH-000055,-0.05438562932726346
ACH-000060,-0.1514618136069358
ACH-000067,0.04405364974842933
ACH-000070,-0.08307169691570937
ACH-000075,-0.4047364445053874
ACH-000078,-0.2651188165155633
ACH-000082,-0.07315086074015059
ACH-000085,0.06802886699315662
ACH-000086,-0.11077441036077297
ACH-000087,-0.0004077078161253411
ACH-000092,0.023836351717000718
ACH-000095,-0.03065471793358633
ACH-000097,-0.07180019732293019
ACH-000098,-0.08785010380234526
ACH-000099,-0.28733752901537607
ACH-000108,-0.023806148196999197
ACH-000113,-0.016440521544820057
ACH-000116,-0.16288564194008898
ACH-000118,0.022129604579213157
ACH-000120,-0.029297376081357695
ACH-000123,-0.06815373727190532
ACH-000127,-0.07941099779947634
ACH-000128,0.06326091702803402
ACH-000132,-0.04296383203870677
ACH-000133,-0.07223659856312717
ACH-000137,-0.08550374742746028
ACH-000138,-0.03793215306640831
ACH-000142,-0.08839885374566407
ACH-000143,-0.1721413519425523
ACH-000146,-0.07324076034378503
ACH-000148,-0.1087871271411664
ACH-000150,-0.1915610325018385
ACH-000152,-0.032589666956572304
ACH-000153,-0.0005887811659950442
ACH-000159,-0.1250877323403445
ACH-000160,-0.027674571500850332
ACH-000163,-0.12025596140883185
ACH-000167,-0.00649875964794081
ACH-000168,0.016209312261127682
ACH-000169,0.03627254330728439
ACH-000178,-0.11459860624992275
ACH-000183,0.06423120766364236
ACH-000188,-0.006387527273179505
ACH-000189,-0.18917004499607012
ACH-000190,-0.10554749448823314
ACH-000198,-0.031839588374224084
ACH-000203,0.06411914629561592
ACH-000204,-0.10072038375210757
ACH-000206,-0.22245620719281894
ACH-000207,-0.019633197969577246
ACH-000208,-0.14023265231521956
ACH-000210,-0.0972177556099372
ACH-000211,-0.06791402029350113
ACH-000215,-0.08705401518380136
ACH-000221,0.034649864969597426
ACH-000222,-0.14440181427541504
ACH-000223,-0.10973025849387764
ACH-000226,-0.07001284311270957
ACH-000227,-0.2984190405930974
ACH-000228,0.10789307546131448
ACH-000231,-0.028694303792246183
ACH-000232,-0.04987389284304936
ACH-000233,-0.2628805312493763
ACH-000234,-0.01486512897742306
ACH-000235,-0.036927187069310814
ACH-000237,-0.13107901566434085
ACH-000238,-0.10554151862969192
ACH-000242,-0.1159318080722095
ACH-000243,-0.003030557182484237
ACH-000244,0.16393405218191198
ACH-000246,-0.13201708423481334
ACH-000248,0.05093776865125407
ACH-000250,-0.02023414058835553
ACH-000251,-0.05822516092710318
ACH-000252,-0.15885727814759454
ACH-000253,-0.06158737863214315
ACH-000255,-0.08171052369963329
ACH-000256,-0.09385592293941393
ACH-000257,-0.04358387483618816
ACH-000258,-0.02032005861830139
ACH-000259,-0.10550592697596684
ACH-000260,-0.1429831991264827
ACH-000261,-0.2808154639905799
