,PCNP (57092)
ACH-000215,-0.2849121053211396
ACH-000221,-0.400873478903714
ACH-000222,-0.3454447586494298
ACH-000223,-0.3414426444680902
ACH-000226,-0.3620989045374157
ACH-000227,-0.14658573986720974
ACH-000228,-0.3371045667279226
ACH-000231,-0.301608788519988
ACH-000232,-0.34998777767385136
ACH-000233,-0.1844150907576909
ACH-000234,-0.20015708483752007
ACH-000235,-0.3333474672929417
ACH-000237,-0.1189153345683714
ACH-000238,-0.2342403586227027
ACH-000242,-0.2915083020838285
ACH-000243,-0.1928552064382487
ACH-000244,-0.3148738660638956
ACH-000246,-0.2490341170185289
ACH-000248,-0.3737499296130639
ACH-000250,-0.20116840090115432
ACH-000251,-0.27852874792682725
ACH-000252,-0.2516470035092731
ACH-000253,-0.16966149727426486
ACH-000255,-0.2506599809110759
ACH-000256,-0.07261225357794522
ACH-000257,-0.22750844923159286
ACH-000258,-0.09047936891594116
ACH-000259,-0.27423171356912146
ACH-000260,-0.23439045567272
ACH-000261,-0.22960490884840395
ACH-000262,-0.3715741287084418
ACH-000263,-0.3075273454371789
ACH-000264,-0.3277448498007509
ACH-000265,-0.20495480535360894
ACH-000266,-0.1301272401797737
ACH-000272,-0.4169502262467227
ACH-000274,-0.31465930413971405
ACH-000277,-0.21446024742520076
ACH-000278,-0.2125227560958804
ACH-000279,-0.32111848596219744
ACH-000280,-0.21382713305144407
ACH-000281,-0.1899413874402352
ACH-000288,-0.3532514758928048
ACH-000291,-0.13992531286643214
ACH-000293,-0.3362257333144114
ACH-000294,-0.17091473508493846
ACH-000295,-0.29297276581564474
ACH-000296,-0.28433958352940264
ACH-000302,-0.2585085368810395
ACH-000304,-0.4733110003769673
ACH-000307,-0.1577843203275888
ACH-000308,-0.20687643292617924
ACH-000310,-0.039518869434224835
ACH-000311,-0.2533305575619446
ACH-000312,-0.07358664649319582
ACH-000315,-0.1758467553330275
ACH-000316,-0.20126115461143693
ACH-000317,-0.2914309156450884
ACH-000318,-0.28775404808486754
ACH-000319,-0.08931383323190724
ACH-000320,-0.12488685751290003
ACH-000322,-0.3003721459307742
ACH-000323,-0.2591174089443504
ACH-000324,-0.19188302211386807
ACH-000329,-0.3184567319687273
ACH-000330,-0.28931708034163395
ACH-000331,-0.4245534437001448
ACH-000332,-0.13009373579133202
ACH-000334,-0.3135512003639592
ACH-000335,-0.2340861364582601
ACH-000336,-0.0225615749037279
ACH-000337,-0.5353407919158969
ACH-000338,-0.08161001070986297
ACH-000339,-0.3786283757533128
ACH-000341,-0.28273542629850995
ACH-000348,-0.1665450866044416
ACH-000350,-0.19629930823513767
ACH-000352,-0.2922167303096562
ACH-000356,-0.20632375743808204
ACH-000361,-0.3739353317791765
ACH-000362,-0.3700602804033039
ACH-000363,-0.23328207180995955
ACH-000364,-0.22566007338211
ACH-000365,-0.3980906673127526
ACH-000366,-0.1957735716915596
ACH-000368,-0.4817688685761481
ACH-000374,0.0612951307535383
ACH-000375,-0.4078672338582036
ACH-000376,-0.22584537804219146
ACH-000381,-0.22937371093511885
ACH-000383,-0.21733128481328368
ACH-000387,-0.2377752633773798
ACH-000389,-0.22066127614469705
ACH-000390,-0.2348687341729082
ACH-000393,-0.17880600797413462
ACH-000395,-0.35378194250350425
ACH-000396,-0.15219337969967478
ACH-000397,-0.38489324190228746
ACH-000401,-0.2947156660386829
ACH-000402,-0.3723199791233132
ACH-000403,-0.19878716447292755
ACH-000404,-0.4595614865022688
ACH-000406,-0.15081132691440755
ACH-000407,-0.4857019522628362
ACH-000408,-0.2673873650673008
ACH-000410,-0.3276917078067991
ACH-000411,-0.3226840262808657
ACH-000414,-0.2013912151456604
ACH-000415,-0.20772354233686488
ACH-000416,-0.2303031472014078
ACH-000420,-0.401191692180056
ACH-000421,-0.30180905005348696
ACH-000424,-0.3560926369307038
ACH-000425,-0.3111532555125471
ACH-000426,-0.04407072167884957
ACH-000427,-0.25709853184814874
ACH-000433,-0.3359694275473833
ACH-000435,-0.3540381532241855
ACH-000436,-0.08637623319323462
ACH-000444,-0.18421449575006385
ACH-000445,-0.35768754318729706
ACH-000448,-0.3100907576402215
ACH-000450,-0.2153267859170428
ACH-000452,-0.3270588391264825
ACH-000454,-0.4407264408627887
ACH-000458,-0.2095907519773567
ACH-000459,-0.2113311351485492
ACH-000460,-0.29347892226944416
ACH-000461,-0.3316010601832624
ACH-000463,-0.2413284000185165
ACH-000464,-0.4900231308212982
ACH-000466,-0.15981682271795866
ACH-000467,-0.20130097259845187
ACH-000468,-0.15053224912275842
ACH-000469,-0.2127644288779288
ACH-000470,-0.2925359659320317
ACH-000471,-0.20550621272084804
ACH-000472,-0.2602939512846795
ACH-000473,-0.17868732062931142
ACH-000475,-0.2815507804739018
ACH-000476,-0.2775719767778157
ACH-000477,-0.22709745943644435
ACH-000479,-0.2716419655758245
ACH-000480,-0.22625300858325195
ACH-000481,-0.2592566003622671
ACH-000483,-0.3507661566157371
ACH-000484,-0.4194419641362728
ACH-000485,-0.2619272456571263
ACH-000486,-0.2973129690652144
ACH-000487,-0.02728776373555832
ACH-000488,-0.21482947769989935
ACH-000490,-0.2711042378999917
ACH-000491,-0.2239382959864376
ACH-000495,-0.4756953905018878
ACH-000496,-0.4211011923371727
ACH-000499,-0.2833503614889683
ACH-000500,-0.26449268364881795
ACH-000502,-0.11995321714380434
ACH-000503,-0.4677282130336843
ACH-000505,-0.2529607382059953
ACH-000507,-0.1785761750579782
ACH-000510,-0.1362188287074156
ACH-000511,-0.14751612793401692
ACH-000512,-0.2860751669911277
ACH-000516,-0.2959266918989137
ACH-000517,-0.2315022439754769
ACH-000518,-0.22691925497272966
ACH-000520,-0.39070957744457335
ACH-000521,-0.17654932199851234
ACH-000522,-0.2571616037790218
ACH-000524,-0.285667246189388
ACH-000527,-0.20189812449968644
ACH-000528,-0.2757132233015341
ACH-000537,-0.4293703444474546
ACH-000541,-0.3989064009177688
ACH-000542,-0.2474259203548957
ACH-000544,-0.18277292486306665
ACH-000545,-0.12697308800675575
ACH-000547,-0.2659973244142467
ACH-000548,-0.2112538075636954
ACH-000549,-0.21634308603109426
ACH-000550,-0.36034393747253496
ACH-000552,-0.12403345571772947
ACH-000556,-0.2431503946809457
ACH-000557,-0.05121066904175863
ACH-000569,-0.2858511869954095
ACH-000570,-0.2974491513675112
ACH-000571,-0.18048370596975136
ACH-000573,-0.20252400864134107
ACH-000576,-0.09933970819322224
ACH-000579,-0.3623412117780308
ACH-000580,-0.16026377713262954
ACH-000584,-0.4347396293302703
ACH-000585,-0.2981512256543617
ACH-000588,-0.03437215485973125
ACH-000589,-0.2506870482814297
ACH-000591,-0.23082431343573603
ACH-000593,-0.2188669080721445
ACH-000600,-0.06830478821969016
ACH-000601,-0.28769267149994937
ACH-000605,-0.36075744392047626
ACH-000606,-0.18314592718448636
ACH-000608,-0.22475073189931094
ACH-000614,-0.21808163757088805
ACH-000616,-0.2723166659615404
ACH-000618,-0.1657919830023651
ACH-000619,-0.24535904440560385
ACH-000620,-0.2109168463665997
ACH-000621,-0.3449870846648579
ACH-000622,-0.23431295840207386
ACH-000623,-0.33265364490334626
ACH-000624,-0.17259450783691632
ACH-000627,-0.27369197558812136
ACH-000630,-0.2485414929599385
ACH-000631,-0.2741232705557654
ACH-000632,-0.2748037153281551
ACH-000633,-0.1322505846225827
ACH-000637,-0.13225073303553975
ACH-000638,-0.19872454384542004
ACH-000646,-0.19566448529749794
ACH-000647,-0.23486669814053704
ACH-000648,-0.20802146832471508
ACH-000649,-0.22076457095690954
ACH-000651,-0.2854928043214263
ACH-000652,-0.3133913986029745
ACH-000653,-0.2410183457620123
ACH-000657,-0.3259812108215133
ACH-000658,-0.16660757192954934
ACH-000661,-0.27209228987542955
ACH-000662,-0.4841254347729365
ACH-000663,-0.24344557237234835
ACH-000665,-0.33761525771395323
ACH-000671,-0.15427862775113949
ACH-000672,-0.19083894704018287
ACH-000673,-0.22484009104620126
ACH-000676,-0.36029602541496936
ACH-000677,-0.2905090301252988
ACH-000681,-0.24774684698049085
ACH-000683,-0.11958105501364602
ACH-000684,-0.2746984844426333
ACH-000688,-0.41982012258163376
ACH-000693,-0.24082293569809926
ACH-000694,-0.16880979012275155
ACH-000695,0.03986871215235529
ACH-000696,-0.2446734795789749
ACH-000697,-0.3565647976557005
ACH-000699,-0.2465692996860883
ACH-000701,-0.28284465034488
ACH-000706,-0.20011817772405052
ACH-000711,-0.2678193092779018
ACH-000713,-0.15706837435547247
ACH-000714,-0.30090116248974
ACH-000718,-0.214198174834206
ACH-000720,-0.3303842394526925
ACH-000721,-0.30448262227944023
ACH-000724,-0.21985796266860186
ACH-000725,-0.17572315303499364
ACH-000732,-0.3020739104799953
ACH-000734,-0.23468496343925185
ACH-000735,-0.4589270793565939
ACH-000736,-0.2467105431545976
ACH-000738,-0.3555338256485471
ACH-000746,-0.2529131818511458
ACH-000747,-0.4218747130167396
ACH-000748,-0.5134511422564298
ACH-000753,-0.1974698380559752
ACH-000756,-0.3793467236640444
ACH-000757,-0.6110381722627846
ACH-000758,-0.509750306913913
ACH-000760,-0.258236961621216
ACH-000762,-0.17680107340315654
ACH-000763,-0.10558619860115896
ACH-000764,-0.4733612030324358
ACH-000765,-0.28257247615684394
ACH-000766,-0.2661283006807471
ACH-000767,-0.10356552713708478
ACH-000768,-0.2682579293597107
ACH-000769,-0.09900968748016606
ACH-000770,-0.25710465912799696
ACH-000771,-0.23817452835814865
ACH-000773,-0.25431730166827005
ACH-000776,-0.06345953072195497
ACH-000777,-0.19898555743008806
ACH-000778,-0.09068587649926918
ACH-000781,-0.11263734447018005
ACH-000782,-0.2224156666647351
ACH-000783,-0.28768216472068936
ACH-000784,-0.24845524828578436
ACH-000785,-0.3759321755502417
ACH-000787,-0.3144450470350225
ACH-000788,-0.33236113300623754
ACH-000791,-0.15766421400566868
ACH-000792,-0.3036177030190468
ACH-000794,-0.14132725600939786
ACH-000796,-0.2872688773480194
ACH-000798,-0.13502666236582458
ACH-000799,-0.4103695473184234
ACH-000800,-0.35891819217962795
ACH-000802,-0.24275979635415784
ACH-000804,-0.0024248233480332576
ACH-000805,-0.2967986800365872
ACH-000809,-0.2223995299153556
ACH-000810,-0.190940438907023
ACH-000811,-0.14705506417349407
ACH-000817,-0.10659151437741612
ACH-000819,-0.1881879686365193
ACH-000820,-0.4214839415220393
ACH-000821,0.01704489608406781
ACH-000822,-0.3766497585308081
ACH-000823,-0.20838515588618867
ACH-000824,-0.168206316525371
ACH-000827,-0.283094270914555
ACH-000829,-0.2895240099469191
ACH-000831,-0.21248585364583028
ACH-000832,-0.3056995939959514
ACH-000833,-0.4105776445419623
ACH-000834,-0.27762436979827393
ACH-000835,-0.22126884532293573
ACH-000836,-0.25698124558859264
ACH-000837,-0.2653137771104525
ACH-000838,-0.04231483318206742
ACH-000839,-0.2750130631442804
ACH-000840,-0.1465961752293186
ACH-000841,-0.3002514809913953
ACH-000843,-0.19110320779709566
ACH-000846,-0.27242553608807674
ACH-000847,-0.357062379460508
ACH-000848,-0.3181652424577461
ACH-000849,-0.42057493610850905
ACH-000851,-0.3744840124995987
ACH-000855,-0.16802445110541694
ACH-000856,-0.2515020244104834
ACH-000858,-0.2169527267681016
ACH-000859,-0.3914548364270656
ACH-000861,-0.2391835405444114
ACH-000862,-0.19290272520823065
ACH-000865,-0.12353714563942468
ACH-000866,-0.17392732973221106
ACH-000867,-0.18848357757748305
ACH-000869,-0.3524624377780089
ACH-000872,-0.2253425156905889
ACH-000873,-0.35606811009619393
ACH-000876,-0.37874938066699576
ACH-000878,-0.2739555758802269
ACH-000880,-0.22190649265522427
ACH-000881,-0.2866167443289203
ACH-000882,-0.2937230812752035
ACH-000884,-0.20928211567115326
ACH-000885,-0.3505414601059248
ACH-000887,-0.2604838967815171
ACH-000889,-0.22008004929996536
ACH-000896,-0.28535860958419873
ACH-000898,-0.3380061991800949
ACH-000900,-0.35770565464615955
ACH-000901,-0.2930038682561934
ACH-000905,-0.34085708728864944
ACH-000906,-0.2544975173746516
ACH-000907,-0.40346694624036267
ACH-000910,-0.2208782311764273
ACH-000911,-0.2991334198542314
ACH-000912,-0.3261089791884273
ACH-000913,-0.3234695300464829
ACH-000915,-0.2401600469576625
ACH-000916,-0.2463117477623194
ACH-000917,-0.2432911778613168
ACH-000920,-0.1954022580189527
ACH-000921,-0.28169131669762026
ACH-000924,-0.2084221168744997
ACH-000926,-0.2230146661940294
ACH-000928,-0.1329665998692232
ACH-000929,-0.2669484169317388
ACH-000932,-0.1913805712573034
ACH-000935,-0.2308534745630603
ACH-000936,-0.3806093045313299
ACH-000937,-0.21994595720254667
ACH-000938,-0.1685146284503583
ACH-000939,-0.02670162918841486
ACH-000941,-0.21483143955239198
ACH-000943,-0.3050514052531811
ACH-000946,-0.5637511032067299
ACH-000947,-0.2062023920188799
ACH-000948,-0.2800379686915274
ACH-000950,-0.3486517237982105
ACH-000953,-0.3553016125451814
ACH-000954,-0.004591275640918821
ACH-000957,-0.0550497946394423
ACH-000958,-0.04795756435540265
ACH-000960,-0.07738131482797571
ACH-000963,-0.20646832852520025
ACH-000968,-0.15859458329036075
ACH-000969,-0.155606476844584
ACH-000972,-0.41040387527209055
ACH-000973,-0.3480171770326532
ACH-000974,-0.19920696679373354
ACH-000978,0.07650499043294949
ACH-000984,-0.4210950181362633
ACH-000986,-0.3161442745760001
ACH-000988,-0.09019751888932133
ACH-000993,-0.3766837326273072
ACH-000994,-0.13569049882980888
ACH-000996,-0.11007055930668017
ACH-001001,-0.14761276618226327
ACH-001020,-0.21385632575055066
ACH-001028,-0.3565624873678632
ACH-001031,-0.24007199430792245
ACH-001038,-0.373462724711664
ACH-001048,-0.2400556500295218
ACH-001050,-0.43305895193766936
ACH-001053,-0.2976364056082468
ACH-001054,-0.29973570790365645
ACH-001061,-0.18159985209016544
ACH-001067,-0.5227974058304236
ACH-001075,-0.2432477205709107
ACH-001096,-0.15864026255383876
ACH-001111,-0.035731407872540324
ACH-001119,-0.1439284129449209
ACH-001128,-0.3220014658893135
ACH-001134,-0.3448939629044097
ACH-001151,-0.16831235401215136
ACH-001163,-0.13292771338443252
ACH-001164,-0.241125376224461
ACH-001183,-0.19935260358877174
ACH-001192,-0.23399860712740295
ACH-001193,-0.13149173564882782
ACH-001196,-0.3595806549309831
ACH-001197,-0.20261063455404554
ACH-001205,-0.33770701043507584
ACH-001211,-0.3602954944276406
ACH-001212,-0.4498067720634931
ACH-001228,-0.05310603743863857
ACH-001232,-0.2785038118463883
ACH-001239,-0.2781029742259276
ACH-001270,-0.3064133549686616
ACH-001274,-0.18919014208562976
ACH-001275,-0.4722729200618305
ACH-001277,-0.13131763417439193
ACH-001278,-0.28371963775555537
ACH-001280,-0.26089147725964584
ACH-001283,-0.3509529585763059
ACH-001289,-0.13025772458418464
ACH-001300,-0.14548746641851795
ACH-001301,-0.2041439783268828
ACH-001302,-0.21703364199585934
ACH-001306,-0.32821725765110243
ACH-001318,-0.27096688449447554
ACH-001322,-0.36585085004051504
ACH-001328,-0.12016918317039404
ACH-001332,-0.3125686327669533
ACH-001336,-0.3152124583072939
ACH-001346,-0.3149437538769921
ACH-001353,-0.16025233806611097
ACH-001354,-0.34161403067262164
ACH-001367,-0.5086581799461898
ACH-001368,-0.3264169549079775
ACH-001374,-0.1632230944328357
ACH-001377,-0.19838009155034456
ACH-001380,-0.2984858922833291
ACH-001391,-0.16980894103035735
ACH-001408,-0.30137997395728344
ACH-001430,-0.41359046783516185
ACH-001431,-0.21832171330408812
ACH-001450,-0.30096176307055306
ACH-001496,-0.19459212856895228
ACH-001500,-0.2673475842102668
ACH-001523,-0.10167664063352123
ACH-001532,-0.3582078014876098
ACH-001550,-0.19344814505304936
ACH-001552,-0.28598018568347705
ACH-001554,-0.22425705961949285
ACH-001654,-0.2284225782275406
ACH-001735,-0.3284316685207971
ACH-001736,-0.14811716512591594
ACH-001737,-0.035364290113719436
ACH-001740,-0.12828703524665716
ACH-001745,-0.1434714803112337
ACH-001765,-0.20734804986270647
