,NUPR1 (26471)
ACH-000004,-0.031010899708482004
ACH-000005,-0.09079462231028818
ACH-000007,0.13715041423100066
ACH-000009,0.09386262105308237
ACH-000011,0.11215241700676423
ACH-000012,0.022124871882585613
ACH-000013,-0.09749390137809244
ACH-000014,-0.09440234518892286
ACH-000015,-0.0253987820334607
ACH-000017,0.11273127301895895
ACH-000018,0.16360543888849452
ACH-000019,-0.03763573195531719
ACH-000021,-0.04472233841166196
ACH-000022,0.004580724060276491
ACH-000025,-0.11293975241752788
ACH-000028,0.058487370246048234
ACH-000030,0.11431172290143787
ACH-000035,-0.029407607342229768
ACH-000036,0.060970412738733826
ACH-000037,-0.0885312847493289
ACH-000039,0.21275731604676976
ACH-000040,0.001988863691387187
ACH-000041,0.04145470570984729
ACH-000042,0.02571314371221521
ACH-000045,0.10645903241257212
ACH-000047,0.08055620673895762
ACH-000052,0.05160540645632443
ACH-000053,0.08193094054649636
ACH-000054,0.06305570912489075
ACH-000055,0.02173044018145342
ACH-000060,0.1264451136374009
ACH-000067,0.011327727753589359
ACH-000070,0.2413406698726253
ACH-000075,-0.0740647824036891
ACH-000078,0.24362605289150985
ACH-000082,-0.01300690484871956
ACH-000085,0.004464641007828294
ACH-000086,-0.04231926405461076
ACH-000087,0.09696073680653336
ACH-000092,0.007240102696246016
ACH-000095,0.058256212086014524
ACH-000097,-0.0473034325656728
ACH-000098,-0.06871068844517904
ACH-000099,0.05894121732391192
ACH-000108,0.011009161193900406
ACH-000113,0.09085989170312586
ACH-000116,0.009955319746091642
ACH-000118,-0.026333930404026918
ACH-000120,0.02260020599687546
ACH-000123,0.047333971649458434
ACH-000127,-0.08773004475706024
ACH-000128,0.1295917681130174
ACH-000132,0.07313953464119713
ACH-000133,0.1291395717362468
ACH-000137,-0.16820620669087194
ACH-000138,0.08851414488859208
ACH-000142,0.0774075460110163
ACH-000143,0.07936658329192177
ACH-000146,0.07533971174330756
ACH-000148,0.008995394176023587
ACH-000150,0.021821291182292275
ACH-000152,0.07818177613326459
ACH-000153,-0.02353007389731956
ACH-000159,-0.03494970623158157
ACH-000160,0.08309008850363132
ACH-000163,-0.1244063775370285
ACH-000167,0.04413709166650311
ACH-000168,0.050722138029183655
ACH-000169,-0.011743569857596036
ACH-000178,0.08131669314580836
ACH-000183,0.17150416694819634
ACH-000188,0.14426154766411867
ACH-000189,0.15959092854068796
ACH-000190,-0.05574698045216603
ACH-000198,-0.04052226125404257
ACH-000203,0.18550501442117276
ACH-000204,-0.1594498008801505
ACH-000206,0.06970520803049611
ACH-000207,0.1710490682723865
ACH-000208,-0.011699012953883037
ACH-000210,0.16946760159655394
ACH-000211,0.09164226996984574
ACH-000215,0.052134945425155434
ACH-000221,0.040269938279520086
ACH-000222,0.04142323313840286
ACH-000223,-0.02177939232137311
ACH-000226,0.002404945327977849
ACH-000227,0.03155143101245933
ACH-000228,-0.1579730569704274
ACH-000231,-0.00712910155146197
ACH-000232,0.08273538511335803
ACH-000233,-0.01542134705558656
ACH-000234,0.04246672977658128
ACH-000235,0.05041555731598985
ACH-000237,0.05343567576358282
ACH-000238,0.17279832320780214
ACH-000242,0.03950594960141217
ACH-000243,-0.09288428655584066
ACH-000244,0.23210237992846375
ACH-000246,0.006519685836804918
ACH-000248,0.06108534847358017
ACH-000250,-0.0017130484628538856
ACH-000251,0.11287832159033385
ACH-000252,0.03247851780404571
ACH-000253,0.11575973718043266
ACH-000255,0.033191082053866436
ACH-000256,0.1142755426108344
ACH-000257,-0.049848242604281855
ACH-000258,0.1893343354369757
ACH-000259,-0.011210088302088445
ACH-000260,0.044672773628865056
ACH-000261,-0.0036009336081377187
ACH-000262,-0.17804711052011168
ACH-000263,0.2153560123082816
ACH-000264,0.0812064207552936
ACH-000265,-0.06426301078967156
ACH-000266,0.016093780822802203
ACH-000272,0.09243047268542323
ACH-000274,0.030036069633519895
ACH-000277,-0.09466893583980998
ACH-000278,0.056245154252812624
ACH-000279,0.050434871891171115
ACH-000280,0.0850837356119414
ACH-000281,0.06739595803514495
ACH-000288,0.006790331209247207
ACH-000291,0.004709761020932214
ACH-000293,0.019108075223030888
ACH-000294,0.07169840361911398
ACH-000295,-0.04512099631531345
ACH-000296,0.006512210601895615
ACH-000302,0.013746515625464304
ACH-000304,0.053137054699703035
ACH-000307,0.0723901242935928
ACH-000308,0.050097150680090304
ACH-000310,0.1523035049735026
ACH-000311,-0.024371334333140145
ACH-000312,0.06717075879548437
ACH-000315,-0.030593580700837543
ACH-000316,-0.056635429095328364
ACH-000317,0.16607882031385635
ACH-000318,0.00031715771037050763
ACH-000319,0.012214826269464556
ACH-000320,-0.10074847644343024
ACH-000322,0.12560687132702172
ACH-000323,0.07075422326509005
ACH-000324,0.09897270548877858
ACH-000329,0.08860036851383765
ACH-000330,0.07247686859172599
ACH-000331,-0.056019919543637435
ACH-000332,-0.013714811317730691
ACH-000334,-0.053218722374029616
ACH-000335,0.19902174013720592
ACH-000336,0.03053867079303782
ACH-000337,0.061267371317433886
ACH-000338,-0.09771290944153777
ACH-000339,0.032572914458801124
ACH-000341,0.13500697212927545
ACH-000348,-0.021848656648540684
ACH-000350,0.10553737153932158
ACH-000352,-0.02209804489553379
ACH-000356,-0.2394936121806419
ACH-000361,0.1845244565529864
ACH-000362,0.03000902754985007
ACH-000363,-0.06122580750480563
ACH-000364,-0.03282582470088033
ACH-000365,0.03204037534513867
ACH-000366,0.0632046818802327
ACH-000368,0.13593063069609282
ACH-000374,0.06350601286790808
ACH-000375,0.018161469093706844
ACH-000376,0.054013538663431636
ACH-000381,0.01479449714657033
ACH-000383,0.08615821863136272
ACH-000387,0.046276338907160784
ACH-000389,0.1035655976903632
ACH-000390,-0.03603981453656208
ACH-000393,0.009534834184882024
ACH-000395,0.19625864954579494
ACH-000396,-0.12379126782035492
ACH-000397,-0.004126577856890439
ACH-000401,0.0750253657086551
ACH-000402,-0.13140653007569844
ACH-000403,0.0597297581606813
ACH-000404,0.14713080290006986
ACH-000406,-0.008001208888271091
ACH-000407,-0.07775806429914936
ACH-000408,0.08470860392277242
ACH-000410,-0.041726226360673566
ACH-000411,0.08008025155484112
ACH-000414,0.0754321589587679
ACH-000415,0.010283285603150548
ACH-000416,0.05415144085150436
ACH-000420,-0.03899640955324726
ACH-000421,-0.07188089193970082
ACH-000424,-0.010032571385752215
ACH-000425,-0.11202525283805884
ACH-000426,0.029273121025672637
ACH-000427,0.1700584123662147
ACH-000433,0.07337471708778459
ACH-000435,-0.11210247812095037
ACH-000436,0.153980882458209
ACH-000444,0.06872658336622169
ACH-000445,0.06676454895836492
ACH-000448,0.11145026565763896
ACH-000450,0.010472440960911102
ACH-000452,-0.022462553598114908
ACH-000454,-0.07097237529562253
ACH-000458,-0.003718313049177518
ACH-000459,0.17099791689733035
ACH-000460,-0.025459204906790704
ACH-000461,0.024990510730524787
ACH-000463,-0.022702717603869944
ACH-000464,-0.011325252566723402
ACH-000466,0.18412931542143945
ACH-000467,0.059289313380928875
ACH-000468,0.1076701580064364
ACH-000469,0.025818357132330626
ACH-000470,0.0863408231913565
ACH-000471,-0.0781557282648251
ACH-000472,0.04016985059840352
ACH-000473,-0.01844889095833325
ACH-000475,0.051329928890816896
ACH-000476,-0.002244191854434993
ACH-000477,0.06695305165913308
ACH-000479,0.16277017718329378
ACH-000480,-0.20976502110215184
ACH-000481,0.0008285683558609971
ACH-000483,0.024010865419696218
ACH-000484,-0.11490644334213522
ACH-000485,0.0764830185863559
ACH-000486,-0.013120560388485828
ACH-000487,-0.01972334045665016
ACH-000488,0.0115497623306632
ACH-000490,-0.043364733685727866
ACH-000491,0.12042403852050687
ACH-000495,-0.038243246949999886
ACH-000496,-0.031204105297082507
ACH-000499,0.06854837468376786
ACH-000500,0.008436901362433922
ACH-000502,0.048514522127946234
ACH-000503,0.17891590110011274
ACH-000505,0.03210372252758633
ACH-000507,0.007426778581717556
ACH-000510,-0.0769469819245771
ACH-000511,-0.01156785694509108
