,MTRR (4552)
ACH-000004,0.0453986584418102
ACH-000005,0.21610879063414776
ACH-000007,-0.2814331332969159
ACH-000009,0.00921149397594133
ACH-000011,-0.42531667254874994
ACH-000012,-0.1432306210374336
ACH-000013,0.1187777781014938
ACH-000014,-0.0808848822458551
ACH-000015,0.18717777641037733
ACH-000017,0.16103914571325678
ACH-000018,0.09907679421210616
ACH-000019,0.126019868460394
ACH-000021,0.11169655224525478
ACH-000022,-0.08095433713630237
ACH-000025,-0.08984253192905592
ACH-000028,-0.13106497444238982
ACH-000030,-0.022480087130160184
ACH-000035,0.10054852870097004
ACH-000036,-0.009982461578825192
ACH-000037,-0.15331319047551092
ACH-000039,0.2688927505795465
ACH-000040,-0.015382127660882403
ACH-000041,0.05922605134031514
ACH-000042,0.03758674798874104
ACH-000045,0.17435451492428494
ACH-000047,0.2153567422457792
ACH-000052,-0.004488064655739543
ACH-000053,0.008927695781815409
ACH-000054,-0.0920240822785246
ACH-000055,-0.2039962132620882
ACH-000060,0.03386267471264318
ACH-000067,0.0032045606458676657
ACH-000070,-0.15374571036928286
ACH-000075,0.14643272202639684
ACH-000078,-0.0018935296891837853
ACH-000082,0.06576727530102444
ACH-000085,0.10304359615063673
ACH-000086,0.13909297315053887
ACH-000087,-0.14634829935404411
ACH-000092,0.013673440548169852
ACH-000095,0.060006120473384765
ACH-000097,-0.10594625527698412
ACH-000098,0.10441262137809848
ACH-000099,0.003897425835591456
ACH-000108,-0.042787132277407464
ACH-000113,-0.08671143196500057
ACH-000116,0.07874472012746528
ACH-000118,0.13440757139344964
ACH-000120,-0.07504791948564503
ACH-000123,0.06642019873760135
ACH-000127,0.012665823355237478
ACH-000128,0.021055595179298264
ACH-000132,-0.09728855174842924
ACH-000133,-0.02021616666200731
ACH-000137,0.0543901637025388
ACH-000138,-0.11647122644926385
ACH-000142,0.06795142037892868
ACH-000143,-0.11259259633411957
ACH-000146,0.06711255842100848
ACH-000148,0.09998370999532467
ACH-000150,-0.048671761008810085
ACH-000152,0.06359835317173552
ACH-000153,0.1406226363834479
ACH-000159,-0.17443474543446574
ACH-000160,0.1986441959282908
ACH-000163,-0.1071997550197764
ACH-000167,0.09990998780071657
ACH-000168,-0.2048778734338102
ACH-000169,0.00545012418787506
ACH-000178,-0.04897099879770171
ACH-000183,-0.06957793172658011
ACH-000188,-0.042640372452728066
ACH-000189,-0.2490535510549537
ACH-000190,0.28574601588803994
ACH-000198,-0.06518309022622297
ACH-000203,-0.3234055127324865
ACH-000204,0.06156635520519047
ACH-000206,0.06318399371540406
ACH-000207,-0.042366760088706185
ACH-000208,-0.12186966748856655
ACH-000210,-0.506172638615899
ACH-000211,-0.05869565270064585
ACH-000215,-0.010113063598069284
ACH-000221,-0.017630670437682038
ACH-000222,-0.03400043403722325
ACH-000223,-0.13598513197774276
ACH-000226,0.037580791520050935
ACH-000227,0.08185653856669299
ACH-000228,-0.07514254983095489
ACH-000231,-0.024468287579626945
ACH-000232,-0.046332227174332885
ACH-000233,-0.11382080017932192
ACH-000234,-0.15115735434561026
ACH-000235,-0.13924327076804086
ACH-000237,-0.07963179401115436
ACH-000238,-0.0972941517172322
ACH-000242,-0.23820933115549456
ACH-000243,0.15761743260678934
ACH-000244,-0.14499252029339701
ACH-000246,-0.054873376216228176
ACH-000248,-0.02784858961237224
ACH-000250,0.015816457781718276
ACH-000251,-0.010172074818468706
ACH-000252,-0.06779489389841144
ACH-000253,-0.1262287243759517
ACH-000255,-0.05110391737090733
ACH-000256,0.02371011566732673
ACH-000257,-0.12605108086300906
ACH-000258,-0.06779137365954759
ACH-000259,-0.06331421175542046
ACH-000260,-0.03357406873136391
ACH-000261,0.06441479694322177
ACH-000262,0.011648099443971828
ACH-000263,-0.10491428556305316
ACH-000264,-0.02020561592547414
ACH-000265,0.04514200134437345
ACH-000266,0.010199955180849962
ACH-000272,-0.05469811789295606
ACH-000274,-0.034155491706532
ACH-000277,-0.051519294117791735
ACH-000278,0.01567934611123468
ACH-000279,-0.05879906350190209
ACH-000280,-0.0060047567245709995
ACH-000281,0.08249894117191117
ACH-000288,-0.0341882610797844
ACH-000291,0.11142884528277314
ACH-000293,-0.0038410823018151827
ACH-000294,0.023968528498059676
ACH-000295,0.08237749928328959
ACH-000296,0.2987893264858607
ACH-000302,0.025089859441614716
ACH-000304,-0.09963141147947786
ACH-000307,-0.2022856713441829
ACH-000308,-0.015583440108514703
ACH-000310,0.0931073008269746
ACH-000311,-0.11881825407723745
ACH-000312,-0.2776268531119327
ACH-000315,-0.08031442307477908
ACH-000316,-0.09039745008200167
ACH-000317,-0.028426355403282106
ACH-000318,0.04155341265353385
ACH-000319,-0.06899387938798895
ACH-000320,-0.01990821853887894
ACH-000322,-0.216117629504676
ACH-000323,0.06655678926369897
ACH-000324,-0.010817877287447729
ACH-000329,-0.08461262992002963
