,CASKIN1 (57524)
ACH-000004,-0.2398674467199837
ACH-000005,-0.08587611723820142
ACH-000007,-0.4318360651288417
ACH-000009,0.019026882267539232
ACH-000011,-0.0987309754297875
ACH-000012,-0.18966999817054775
ACH-000013,-0.11362871272069085
ACH-000014,0.02301722253246028
ACH-000015,-0.20030489128824616
ACH-000017,-0.1242544950315793
ACH-000018,-0.15927367624222202
ACH-000019,-0.054519061368577273
ACH-000021,-0.22794125296019505
ACH-000022,-0.1350478949409714
ACH-000025,-0.24867415502844484
ACH-000028,-0.14564417504760066
ACH-000030,-0.06414973560478071
ACH-000035,-0.07159235107431565
ACH-000036,-0.3008361996150054
ACH-000037,-0.1740624201982121
ACH-000039,-0.20696343140871107
ACH-000040,-0.2045332200643448
ACH-000041,-0.06716250751182068
ACH-000042,-0.06825958603976459
ACH-000045,-0.14080117412966528
ACH-000047,-0.11354076878304542
ACH-000052,-0.09397977933056298
ACH-000053,-0.18860126576266106
ACH-000054,-0.3048688639172123
ACH-000055,-0.003216552534355517
ACH-000060,-0.21996912479084052
ACH-000067,-0.02640644934561229
ACH-000070,-0.1935795396913769
ACH-000075,-0.21277666745131515
ACH-000078,-0.06073996573486206
ACH-000082,-0.15170968567774415
ACH-000085,-0.3636864718646709
ACH-000086,-0.14453657525336025
ACH-000087,-0.07133419763879939
ACH-000092,-0.13612473075214787
ACH-000095,-0.15876527601344098
ACH-000097,-0.21029426524241585
ACH-000098,-0.14075077282886267
ACH-000099,-0.060483029172816824
ACH-000108,-0.2783324419077594
ACH-000113,-0.09140692335307253
ACH-000116,-0.23649999369001184
ACH-000118,-0.14833942077914355
ACH-000120,-0.196693202518224
ACH-000123,-0.3154010504552069
ACH-000127,-0.06688544489780379
ACH-000128,-0.0996418669684618
ACH-000132,-0.22877207894004284
ACH-000133,-0.15929804693049462
ACH-000137,-0.14193711272501902
ACH-000138,-0.281018679912761
ACH-000142,-0.2108408391129037
ACH-000143,-0.2330899396066365
ACH-000146,-0.17726218010781009
ACH-000148,-0.21833498425804734
ACH-000150,-0.06923436007657377
ACH-000152,-0.13053986786990635
ACH-000153,-0.0933740318740604
ACH-000159,-0.11602329909195562
ACH-000160,-0.07005327611026248
ACH-000163,-0.2675836019653752
ACH-000167,-0.2659782449138084
ACH-000168,-0.20541913653721075
ACH-000169,-0.059302389237487874
ACH-000178,-0.08704893370101692
ACH-000183,-0.09837085367163174
ACH-000188,0.00019752115590499243
ACH-000189,-0.10159324414991984
ACH-000190,0.09884906190941598
ACH-000198,-0.04394478785959429
ACH-000203,-0.11193894684347676
ACH-000204,0.13570505922529344
ACH-000206,-0.02203636660097777
ACH-000207,-0.15295763437889762
ACH-000208,-0.21801248314527846
ACH-000210,0.08390059891725869
ACH-000211,-0.12802942258270053
ACH-000215,-0.2205277247470125
ACH-000221,0.015566179552346543
ACH-000222,-0.16347268913733404
ACH-000223,-0.020853379957763183
ACH-000226,-0.14400976693736747
ACH-000227,-0.14022255851385995
ACH-000228,-0.1118396982257094
ACH-000231,-0.15757101510207644
ACH-000232,-0.09563053332702864
ACH-000233,-0.21359542974370307
ACH-000234,-0.1810442469908628
ACH-000235,-0.16322863755537034
ACH-000237,-0.17102744705430034
ACH-000238,-0.052786218360639306
ACH-000242,-0.08766892325514446
ACH-000243,-0.048188698721820016
ACH-000244,-0.2696828678075822
ACH-000246,-0.1242216633579592
ACH-000248,-0.11983397458206148
