,HESX1 (8820)
ACH-000389,-0.22701325330024325
ACH-000390,-0.22640053880256905
ACH-000393,-0.15654243506866106
ACH-000395,-0.21345401470700576
ACH-000396,-0.2750161322683806
ACH-000397,-0.21364082086894348
ACH-000401,0.0011019251324144333
ACH-000402,-0.2772879150152453
ACH-000403,-0.09510421113982503
ACH-000404,0.025094213900222703
ACH-000406,-0.10077439049958332
ACH-000407,-0.09816181895368777
ACH-000408,-0.2334600373522749
ACH-000410,-0.08945377806091889
ACH-000411,-0.19588324067379528
ACH-000414,-0.0704686685744365
ACH-000415,-0.1893093997197348
ACH-000416,-0.13057529972539492
ACH-000420,-0.130907212220472
ACH-000421,-0.13068962061753933
ACH-000424,-0.3273362889338925
ACH-000425,-0.2016967038753807
ACH-000426,-0.25116523091895554
ACH-000427,-0.2867080816542137
ACH-000433,-0.2324889749648338
ACH-000435,0.1811664686793552
ACH-000436,-0.14680536560910115
ACH-000444,-0.2174112589367884
ACH-000445,-0.13840162507045622
ACH-000448,-0.11238732262506404
ACH-000450,-0.16214807430546224
ACH-000452,-0.12999997012857278
ACH-000454,-0.2794322901449924
ACH-000458,-0.1358466070995362
ACH-000459,-0.09421852387417197
ACH-000460,-0.14883567243827536
ACH-000461,-0.24799702014546246
ACH-000463,-0.09932505383946943
ACH-000464,-0.3082736480015537
ACH-000466,-0.11628186582309405
ACH-000467,-0.043935765774884325
ACH-000468,-0.204618489364172
ACH-000469,-0.1060099545037882
ACH-000470,-0.006435487017946965
ACH-000471,-0.25626727754751355
ACH-000472,-0.1216910378391698
ACH-000473,-0.03605084649969961
ACH-000475,-0.17603542063136055
ACH-000476,-0.10030247620444463
ACH-000477,-0.03228765023254915
ACH-000479,-0.040874453705144455
ACH-000480,-0.2230005638739344
ACH-000481,-0.2127356438855319
ACH-000483,-0.014342579606730832
ACH-000484,-0.15664597981470893
ACH-000485,-0.2014412627199052
ACH-000486,-0.2351475183357856
ACH-000487,-0.19301810279392034
ACH-000488,-0.1777960710042157
ACH-000490,-0.09469486198363802
ACH-000491,-0.08956393243530696
ACH-000495,-0.08819350861958156
ACH-000496,-0.119424922904985
ACH-000499,-0.17729968910929556
ACH-000500,0.02279618679223213
ACH-000502,-0.2047036734479083
ACH-000503,-0.04265129316618915
ACH-000505,-0.07253924541141944
ACH-000507,-0.1991429564947064
ACH-000510,-0.1918136239512695
ACH-000511,-0.12569291464852714
ACH-000512,-0.14017799947497656
ACH-000516,-0.022782791979073697
ACH-000517,-0.1708994696111534
ACH-000518,-0.18529920545986828
ACH-000520,-0.08351871547215017
ACH-000521,-0.059028740384043876
ACH-000522,-0.06681597778023689
ACH-000524,-0.07714188689082771
ACH-000527,-0.11632213174213794
ACH-000528,-0.09077548885665013
ACH-000537,-0.1517306357386586
ACH-000541,-0.24891459844593555
ACH-000542,-0.15812935603953227
ACH-000544,0.02351474560154647
ACH-000545,0.002372370732542753
ACH-000547,-0.07621686222928149
ACH-000548,-0.10009001659942343
ACH-000549,-0.021686252922135846
ACH-000550,-0.1769310629632145
ACH-000552,-0.09700113251865193
ACH-000556,-0.08298024861378148
ACH-000557,-0.13727685527757816
ACH-000569,0.15714128814233685
ACH-000570,-0.1151637564501568
ACH-000571,-0.15874469746158856
ACH-000573,-0.08403634549758347
ACH-000576,0.0615749381848585
ACH-000579,-0.33111743134869065
ACH-000580,-0.09462527956829284
ACH-000584,-0.2079134040805096
ACH-000585,-0.106414627458276
ACH-000588,-0.12037308641980313
ACH-000589,-0.1104951241242315
ACH-000591,0.01613856290848264
ACH-000593,-0.14554824917984616
ACH-000600,-0.2057656407249932
ACH-000601,-0.07913809284207493
ACH-000605,-0.1191145616626433
ACH-000606,-0.1622291036950996
ACH-000608,-0.13148403534879133
ACH-000614,-0.21148010941011325
ACH-000616,-0.14185340606676272
ACH-000618,-0.06639222567510614
ACH-000619,-0.11047398124610283
ACH-000620,-0.1778568656670958
ACH-000621,-0.13913200337446802
ACH-000622,-0.25427049608010377
ACH-000623,-0.10217551622835967
ACH-000624,-0.13971149017626208
ACH-000627,-0.1415506707905242
ACH-000630,-0.16838875108755774
ACH-000631,-0.34502062898850383
ACH-000632,-0.22570118362468305
ACH-000633,-0.20088955567271385
ACH-000637,-0.2475349752109603
ACH-000638,-0.09590300890884022
ACH-000646,-0.2232687825398013
ACH-000647,-0.10739845672029083
ACH-000648,-0.14048689677158854
ACH-000649,-0.20235353801416575
ACH-000651,-0.22427366433065524
ACH-000652,-0.20641132841377927
ACH-000653,-0.04365943886917028
ACH-000657,-0.16324056671208972
ACH-000658,-0.08922260271524884
ACH-000661,-0.09837365561416728
ACH-000662,-0.3861177378969414
ACH-000663,-0.22152806067135228
ACH-000665,-0.13109581226660288
ACH-000671,-0.28157034269098324
ACH-000672,-0.11245312037526617
ACH-000673,-0.13691905449916464
ACH-000676,-0.04041905886513608
ACH-000677,-0.1605939535062335
ACH-000681,-0.16705117082327314
ACH-000683,-0.12619423883997788
ACH-000684,0.007027340803630689
ACH-000688,-0.05335047842722425
ACH-000693,-0.1357133703144695
ACH-000694,-0.2298316022644903
ACH-000695,-0.07057856954470555
ACH-000696,-0.1456641019811746
ACH-000697,-0.1884016033422712
ACH-000699,-0.11289439758071924
ACH-000701,-0.10912723406696433
ACH-000706,-0.2522132404063113
ACH-000711,-0.12033968227501525
ACH-000713,-0.2599783494443797
ACH-000714,0.12239743772528094
ACH-000718,-0.3294634548147116
ACH-000720,-0.13378341007536934
ACH-000721,-0.0717060955376234
ACH-000724,0.033965255343589094
ACH-000725,-0.06967409563429683
ACH-000732,-0.2758077529241837
ACH-000734,-0.2647390040042572
ACH-000735,-0.09823871244104908
ACH-000736,0.09315523051469007
ACH-000738,-0.1633409102605106
ACH-000746,-0.19169171655075828
ACH-000747,0.05640904997542848
ACH-000748,-0.13455082383557365
ACH-000753,-0.10315063951894064
ACH-000756,-0.2343004551246179
ACH-000757,-0.09314784555369847
ACH-000758,-0.045526490212087815
ACH-000760,-0.1326816604397804
ACH-000762,-0.11296714808286056
ACH-000763,-0.09393126853779814
ACH-000764,0.06309303116530425
ACH-000765,-0.055653259229355684
ACH-000766,-0.26600844004379404
ACH-000767,-0.30264157204531433
ACH-000768,-0.2494386000555281
ACH-000769,-0.09318732524731707
ACH-000770,-0.21223991560769875
ACH-000771,-0.09527933738841207
ACH-000773,-0.10542372975401082
ACH-000776,-0.14042402346975724
ACH-000777,-0.006340518818850311
ACH-000778,-0.08216404238138274
ACH-000781,-0.09736139977586322
ACH-000782,-0.2621912578648934
ACH-000783,-0.09440683314695203
ACH-000784,-0.1583689404685142
ACH-000785,-0.138059612659923
ACH-000787,-0.08840707477519633
ACH-000788,-0.1562226996302327
ACH-000791,-0.19133713469831196
ACH-000792,-0.1646133394151134
ACH-000794,-0.29569294115264017
ACH-000796,-0.19628718855210814
ACH-000798,0.06529545069629764
ACH-000799,0.03813580664973335
ACH-000800,-0.005907709303079712
ACH-000802,-0.21571711153647696
ACH-000804,-0.3954498673437383
ACH-000805,0.09128900221475016
ACH-000809,-0.09131878390256147
ACH-000810,-0.5219469881844434
ACH-000811,-0.14512696312556886
ACH-000817,-0.2937999382434829
ACH-000819,-0.07718047687191618
ACH-000820,-0.1837345638753405
ACH-000821,-0.10987411728317643
ACH-000822,-0.20167802671929694
ACH-000823,-0.1701575703815794
ACH-000824,-0.13273585180129086
ACH-000827,-0.19477091060415055
ACH-000829,-0.108737471175274
ACH-000831,-0.16368502314193092
ACH-000832,0.0719450863991351
ACH-000833,-0.33777670589397657
ACH-000834,-0.2398957248231529
ACH-000835,-0.16849467330537232
ACH-000836,-0.3092616732468894
ACH-000837,-0.20736115178086933
ACH-000838,0.08053909676108086
ACH-000839,-0.05842802755418429
ACH-000840,-0.18529064211811705
ACH-000841,-0.07954973809648012
ACH-000843,-0.061666299796538024
ACH-000846,-0.06775264258828681
ACH-000847,-0.20305427060904654
ACH-000848,-0.17324635000412542
ACH-000849,-0.01928183410875608
ACH-000851,-0.126071267618727
ACH-000855,-0.09301865145448417
ACH-000856,-0.04297307488662065
ACH-000858,-0.08296785156916574
ACH-000859,-0.04231277110412076
ACH-000861,-0.09391385710640733
ACH-000862,-0.12489112671181958
ACH-000865,-0.14100855734709475
ACH-000866,-0.1514657981375809
ACH-000867,-0.20140885261575986
ACH-000869,-0.219343518984151
ACH-000872,-0.12176102258457315
ACH-000873,0.0045244304743288655
ACH-000876,-0.09064709719799348
ACH-000878,-0.08578233653364148
ACH-000880,-0.1130196435762888
ACH-000881,-0.1590539327120894
ACH-000882,-0.17779048642485026
ACH-000884,-0.0730419394676847
ACH-000885,-0.2232834746999176
ACH-000887,-0.1522903787077892
ACH-000889,-0.1477923915054476
ACH-000896,-0.1504327427624822
ACH-000898,-0.12663963866794795
ACH-000900,-0.1619472720881151
ACH-000901,-0.12795341531260065
ACH-000905,-0.09929692019228603
ACH-000906,-0.10326030448278692
ACH-000907,-0.12005927999398835
ACH-000910,-0.08132350313767994
ACH-000911,-0.2097401223357504
ACH-000912,-0.1432990386109556
ACH-000913,-0.08201954737089437
ACH-000915,-0.15035172010043976
ACH-000916,-0.1432718586276951
ACH-000917,-0.14312103867074474
ACH-000920,-0.4626621442039337
ACH-000921,-0.048650726899312484
ACH-000924,-0.2407389847111908
ACH-000926,-0.19153206797792546
ACH-000928,-0.0818953985299927
ACH-000929,-0.3763614779564931
ACH-000932,-0.18650738815401907
ACH-000935,-0.2887922736209029
ACH-000936,-0.1452192952380166
ACH-000937,-0.06931248244158184
ACH-000938,-0.08191783596038245
ACH-000939,-0.019405555012837382
ACH-000941,-0.2129355497384952
ACH-000943,-0.14470976588551654
ACH-000946,-0.17063751191504686
ACH-000947,-0.2790756675437015
ACH-000948,-0.040641048338928135
ACH-000950,-0.058316633701016765
ACH-000953,-0.03193266117799664
ACH-000954,-0.18191525517423768
ACH-000957,-0.0666787444677716
ACH-000958,-0.03673201224088828
ACH-000960,-0.12201726264832514
ACH-000963,-0.23516020089643705
ACH-000968,-0.16793510032556558
ACH-000969,-0.05466134308575675
ACH-000972,-0.24970817226878736
ACH-000973,-0.14812675851101872
ACH-000974,-0.16711692362181926
ACH-000978,-0.20864151000923253
ACH-000984,-0.2348681360753237
ACH-000986,-0.1711613460705502
ACH-000988,-0.12344661587668328
ACH-000993,-0.07919959770929869
ACH-000994,-0.1239690015199676
ACH-000996,-0.3703106488266948
ACH-001001,-0.10932427880059632
ACH-001020,-0.10806897167521977
ACH-001028,-0.19038610670531364
ACH-001031,-0.13588569288320754
ACH-001038,-0.033135750790230865
ACH-001048,-0.18427096947996752
ACH-001050,-0.13838374391799346
ACH-001053,-0.15841764717271506
ACH-001054,-0.04318692581739507
ACH-001061,-0.09155190727596094
ACH-001067,-0.20539119224271332
ACH-001075,0.008977242062435295
ACH-001096,-0.1648886671258882
ACH-001111,0.2306218233170445
ACH-001119,-0.036792999494723366
ACH-001128,-0.3317786460869708
ACH-001134,-0.030486661080074383
ACH-001151,-0.11268857763483145
ACH-001163,-0.19589317153469413
ACH-001164,-0.024124888719946044
ACH-001183,-0.13357298262224485
ACH-001192,-0.10222955870445194
ACH-001193,-0.4069820274999764
ACH-001196,-0.15405391464484014
ACH-001197,-0.19061109522097405
ACH-001205,-0.11164867649297083
ACH-001211,-0.3460928386552493
ACH-001212,0.04138246112541572
ACH-001228,-0.19671919195814552
ACH-001232,-0.1736126247459022
ACH-001239,-0.0876848455865432
ACH-001270,-0.12925873763665924
ACH-001274,-0.09071701868637017
ACH-001275,-0.2426095069342411
ACH-001277,-0.10868547679489553
ACH-001278,0.1040793381689068
ACH-001280,-0.06461721972305233
ACH-001283,-0.11722415853838915
ACH-001289,-0.15298842677049082
ACH-001300,-0.19339452055376188
ACH-001301,0.0241551451289034
ACH-001302,-0.22246058916937028
ACH-001306,-0.22598683515603726
ACH-001318,-0.03038467423486312
ACH-001322,-0.15117185926330845
ACH-001328,-0.2515797881235242
ACH-001332,0.03204016644423017
ACH-001336,-0.16468799753576713
ACH-001346,-0.14979611354909728
ACH-001353,-0.13342549259113815
ACH-001354,0.004103264194411019
ACH-001367,-0.10251288204424958
ACH-001368,-0.15007393072964842
ACH-001374,-0.2597461736631711
ACH-001377,-0.15632120071772912
ACH-001380,-0.21325610955612556
ACH-001391,-0.20848452176100296
ACH-001408,-0.18262607531193234
ACH-001430,-0.3284505245132429
ACH-001431,-0.06139872302988311
ACH-001450,-0.12535529002380955
ACH-001496,-0.044302188350054734
ACH-001500,-0.20597342727158588
ACH-001523,-0.09077179798789434
ACH-001532,-0.1142449501433194
ACH-001550,-0.15495757111782485
ACH-001552,0.01765925486622975
ACH-001554,-0.20301492477319816
ACH-001654,-0.11648262206134805
ACH-001735,-0.17888945657890293
ACH-001736,-0.1305366324449167
ACH-001737,-0.38604239120394856
ACH-001740,-0.14591302785235685
ACH-001745,-0.14336888121332794
ACH-001765,-0.13506499902818847
