,KRBOX1 (100506243)
ACH-000159,-0.18845759612171767
ACH-000160,-0.08445705417377315
ACH-000163,-0.1005393849710466
ACH-000167,-0.13508287084129522
ACH-000168,-0.09372966157926033
ACH-000169,-0.09662732186402306
ACH-000178,-0.21729069363198286
ACH-000183,-0.03755928388044635
ACH-000188,-0.28687311910700325
ACH-000189,-0.10259391017721706
ACH-000190,-0.12163821106729945
ACH-000198,-0.13740145686154842
ACH-000203,-0.5808664653894895
ACH-000204,-0.32193497898578594
ACH-000206,0.03653406578422664
ACH-000207,-0.3138931110401294
ACH-000208,-0.18324253603389756
ACH-000210,-0.2829578556836225
ACH-000211,-0.250048534256186
ACH-000215,-0.2045340950991197
ACH-000221,-0.1740857618879965
ACH-000222,-0.004350472896261839
ACH-000223,-0.10962405529537372
ACH-000226,-0.06167930700464268
ACH-000227,-0.07440093946405563
ACH-000228,-0.15139371956819656
ACH-000231,-0.22948677380883603
ACH-000232,-0.24281229044211966
ACH-000233,-0.18227473112538026
ACH-000234,-0.20045304198958952
ACH-000235,-0.15131874182114882
ACH-000237,-0.20446904462914453
ACH-000238,-0.194185326001468
ACH-000242,0.03643309157108943
ACH-000243,-0.11964864323310885
ACH-000244,-0.23985798862334864
ACH-000246,-0.21465108249838574
ACH-000248,-0.24490486677363416
ACH-000250,-0.17496264588623933
ACH-000251,-0.020214098788373297
ACH-000252,-0.08918162209664579
ACH-000253,-0.09766700433988544
ACH-000255,0.03727157937498763
ACH-000256,-0.2712829850740487
ACH-000257,-0.08113248880978853
ACH-000258,-0.2635748839458281
ACH-000259,-0.10615723039969888
ACH-000260,-0.12075424619697245
ACH-000261,-0.07805144718597873
ACH-000262,-0.10823721589452273
ACH-000263,-0.22138538769457872
ACH-000264,-0.20288304450595435
ACH-000265,-0.0600887864373736
ACH-000266,-0.170165936117372
ACH-000272,-0.20863717697687664
ACH-000274,-0.1622649929369233
ACH-000277,-0.05309263732893764
ACH-000278,-0.3212124011541441
ACH-000279,-0.17947694635140635
ACH-000280,-0.1903546049540404
ACH-000281,-0.0794552806212283
ACH-000288,-0.10728283314870624
ACH-000291,-0.02643109308544972
ACH-000293,-0.1342314454224874
ACH-000294,-0.05364268390994893
ACH-000295,-0.23784240436087614
ACH-000296,-0.2285977297326669
ACH-000302,-0.1049658928457454
ACH-000304,-0.0053197054802122355
ACH-000307,-0.16745456866572078
ACH-000308,-0.09738013056780112
ACH-000310,-0.12456190876317424
ACH-000311,-0.09673529620724756
ACH-000312,0.033406365427229
ACH-000315,-0.129575060356937
ACH-000316,-0.20125363898568085
ACH-000317,-0.07714287006023972
ACH-000318,-0.23449653231827344
ACH-000319,-0.1562759896978141
ACH-000320,-0.19240417268709614
ACH-000322,-0.19843580979781125
ACH-000323,-0.2904989537998472
ACH-000324,-0.13140611426390045
ACH-000329,-0.07436738495891085
ACH-000330,-0.21126163364929354
ACH-000331,-0.0315557866941908
ACH-000332,-0.1575206896665806
ACH-000334,0.032233782400967546
ACH-000335,-0.2650096368593946
ACH-000336,-0.040613573612164264
ACH-000337,0.03554559050488152
ACH-000338,-0.034787204689238585
ACH-000339,-0.1282724075487233
ACH-000341,-0.06485853460502987
ACH-000348,-0.01889253457111075
ACH-000350,-0.008266668378653554
ACH-000352,-0.11751822107651334
ACH-000356,-0.2867437827613972
ACH-000361,0.028912669629707656
ACH-000362,-0.06448160183642461
ACH-000363,-0.05589063219546956
ACH-000364,0.028592266721819175
ACH-000365,-0.05975180821589831
ACH-000366,-0.12326964801390206
ACH-000368,-0.07344729920677343
ACH-000374,-0.1972332017414388
ACH-000375,-0.10541408643852444
ACH-000376,-0.1979267815418569
ACH-000381,-0.2455160350553345
ACH-000383,-0.08642073288276463
ACH-000387,-0.0044920916148970536
ACH-000389,-0.2131127149141556
ACH-000390,-0.11475415199164565
ACH-000393,-0.20728973877802906
ACH-000395,-0.0858525533021965
ACH-000396,0.04774243854769486
ACH-000397,-0.1980925202054213
ACH-000401,-0.11879790242971927
ACH-000402,-0.2610842008779711
ACH-000403,-0.15859021389201752
ACH-000404,0.0400909596862033
ACH-000406,-0.12576826513613815
ACH-000407,-0.11246041896688384
ACH-000408,-0.1563804344834569
ACH-000410,-0.225968772151166
ACH-000411,-0.17589301463668
ACH-000414,-0.10805356759677127
ACH-000415,-0.2288110982822251
ACH-000416,-0.13958200408192736
ACH-000420,-0.0729025479428587
ACH-000421,-0.03947329989303357
ACH-000424,-0.30722529625097705
ACH-000425,-0.12748768348300232
ACH-000426,0.007641336768102641
ACH-000427,-0.3373226562988874
ACH-000433,-0.16208163362547626
ACH-000435,-0.2358447082930319
ACH-000436,-0.12280451606042328
ACH-000444,-0.14349398932860258
ACH-000445,-0.2275255685720261
ACH-000448,-0.117874564893131
ACH-000450,-0.2507782915282992
ACH-000452,-0.20239673350580972
ACH-000454,-0.12073507463723875
ACH-000458,-0.08613143280789036
ACH-000459,-0.07542711475504435
ACH-000460,-0.2211622060760713
ACH-000461,-0.23489218169120465
ACH-000463,-0.08353421256037538
ACH-000464,-0.19982749189365606
ACH-000466,-0.014910088434064274
ACH-000467,-0.13089904808591182
ACH-000468,-0.05237668956572706
ACH-000469,-0.1841559850847783
ACH-000470,-0.010014280078953348
ACH-000471,-0.0904589995614666
ACH-000472,-0.06447154776219838
ACH-000473,-0.1551414245618523
ACH-000475,-0.1523874064094437
ACH-000476,-0.05112498134825098
ACH-000477,-0.0117160067650153
ACH-000479,-0.14838951883550028
ACH-000480,-0.3355626037958402
ACH-000481,-0.19863617269753608
ACH-000483,-0.14553882444568955
ACH-000484,-0.36384744587345896
ACH-000485,-0.13594923619604662
ACH-000486,-0.21571753699174046
ACH-000487,-0.109348514565051
ACH-000488,-0.19511994432331392
ACH-000490,-0.22743321706828526
ACH-000491,-0.04185325582566175
ACH-000495,-0.16663426169579135
ACH-000496,-0.11338017859239435
ACH-000499,-0.10597590319973277
ACH-000500,-0.020728405072595744
ACH-000502,-0.2179961631549022
ACH-000503,-0.04475673242959111
ACH-000505,-0.10923195466837464
ACH-000507,-0.2783948555949572
ACH-000510,-0.11221888770731664
ACH-000511,0.018246198639598667
ACH-000512,-0.18361456609065652
ACH-000516,-0.023932399366800437
ACH-000517,-0.04394551712445773
ACH-000518,-0.1724835763627531
ACH-000520,-0.17481741725154576
ACH-000521,-0.2233379708965805
ACH-000522,-0.18060488582861275
ACH-000524,-0.06625935574199505
ACH-000527,-0.19294740222344298
ACH-000528,-0.11709251635617443
ACH-000537,-0.16132848048738596
ACH-000541,0.12265144529377707
ACH-000542,-0.11634459638583833
ACH-000544,-0.13477631971548676
ACH-000545,-0.2679827481170104
ACH-000547,-0.20990934311790335
ACH-000548,-0.13718572114237593
ACH-000549,-0.17809967161502047
ACH-000550,-0.3249832218265522
ACH-000552,-0.2563919562676874
ACH-000556,-0.22755036148489546
ACH-000557,0.10484636472102768
ACH-000569,0.011708846982875745
ACH-000570,-0.16646241964127878
ACH-000571,-0.06595867855315551
ACH-000573,-0.11385600296057174
ACH-000576,-0.2356997044265613
ACH-000579,-0.18383899714950871
ACH-000580,-0.12041271826485725
ACH-000584,-0.07199868476178914
ACH-000585,-0.13599011616735074
ACH-000588,-0.243763959147038
ACH-000589,-0.10748204563202332
ACH-000591,-0.10782313099763233
ACH-000593,-0.26649056058556936
ACH-000600,-0.15345058335860454
ACH-000601,-0.19668831431924216
ACH-000605,-0.12587066722971105
ACH-000606,-0.2565794876670918
ACH-000608,-0.09492948890495788
ACH-000614,-0.1419158438849347
ACH-000616,-0.11654267149910742
ACH-000618,-0.04659044628867233
ACH-000619,-0.26566375686802
ACH-000620,-0.29903635865344386
ACH-000621,-0.08084692323703238
ACH-000622,-0.26289316333361223
ACH-000623,-0.018353385663623958
ACH-000624,-0.12168784792216948
ACH-000627,-0.16100299862603454
ACH-000630,-0.12107740959850045
ACH-000631,0.0013643047036785126
ACH-000632,-0.0629955129322248
ACH-000633,-0.1340233286554055
ACH-000637,-0.09405311095924768
ACH-000638,-0.06232620310438133
ACH-000646,-0.06284064937953196
ACH-000647,-0.118895082149395
ACH-000648,-0.06312670059074106
ACH-000649,-0.07735018030738128
ACH-000651,-0.12939811263237128
ACH-000652,-0.20696093434276405
ACH-000653,-0.08309474333297036
ACH-000657,-0.1270376082095042
ACH-000658,-0.11036037903231348
ACH-000661,0.010414757446385009
ACH-000662,-0.024816545541930583
ACH-000663,-0.15605105030154584
ACH-000665,-0.11613898947102558
ACH-000671,-0.15172096426397255
ACH-000672,-0.035411376359238286
ACH-000673,-0.17014944385830194
ACH-000676,-0.060637927929223935
ACH-000677,-0.19872529976864126
ACH-000681,-0.05241254131324172
ACH-000683,-0.15271271794136265
ACH-000684,-0.11021690651646404
ACH-000688,-0.08594799360554535
ACH-000693,-0.125116398325226
ACH-000694,-0.14613844777083435
ACH-000695,-0.14221982489368887
ACH-000696,-0.15882833709793956
ACH-000697,-0.022922912242174395
ACH-000699,-0.18501066049186607
ACH-000701,0.06511622952750727
ACH-000706,-0.10584823130068896
ACH-000711,-0.11359364357287173
ACH-000713,-0.28100919583063505
ACH-000714,0.02393101762240154
ACH-000718,-0.15097608134533935
ACH-000720,-0.2068389547000272
ACH-000721,-0.1579492908918019
ACH-000724,-0.0077967573305088795
ACH-000725,-0.01397377542958658
ACH-000732,-0.17769373166957764
ACH-000734,-0.1443827971667304
ACH-000735,-0.13850783489478172
ACH-000736,-0.016630632655073956
ACH-000738,-0.061700061102178315
ACH-000746,-0.027519967363172148
ACH-000747,-0.15137689299256812
ACH-000748,-0.18886101856828466
ACH-000753,-0.14251730813874314
ACH-000756,-0.11667951919133565
ACH-000757,-0.014634937353959846
ACH-000758,-0.18625091879680533
ACH-000760,-0.17255851534913375
ACH-000762,-0.052440617991458174
ACH-000763,-0.1233681546502153
ACH-000764,-0.3969415161709125
ACH-000765,-0.09830933585956224
ACH-000766,-0.14465198627275633
ACH-000767,-0.0583116549960945
ACH-000768,-0.19533876947428772
ACH-000769,-0.1698090745242012
ACH-000770,-0.15423752763550794
ACH-000771,-0.053601721952032826
ACH-000773,-0.07620958547551039
ACH-000776,-0.07506332186213664
ACH-000777,-0.3037574552041916
ACH-000778,-0.04755125698107419
ACH-000781,-0.11639246857561555
ACH-000782,-0.3539742380258585
ACH-000783,-0.11844159874515416
ACH-000784,-0.12214710969247099
ACH-000785,-0.16927552468675827
ACH-000787,-0.10272617077313499
ACH-000788,-0.12680378836325426
ACH-000791,-0.2333989787996639
ACH-000792,-0.18133006024761603
ACH-000794,-0.2088968182501047
ACH-000796,-0.1709153872304736
ACH-000798,-0.1851595284591123
ACH-000799,-0.22030073679945614
ACH-000800,-0.13885371635212715
ACH-000802,-0.2836752146904509
ACH-000804,-0.2359355897290208
ACH-000805,-0.025297107792516774
ACH-000809,-0.06040821068673979
ACH-000810,0.034092681148777226
ACH-000811,-0.1469288588446155
ACH-000817,-0.17045324623234526
ACH-000819,-0.2449956692419462
ACH-000820,-0.3513510658685661
ACH-000821,-0.04439202929030072
ACH-000822,-0.21708910024064207
ACH-000823,-0.21143826130961246
ACH-000824,-0.15032090648874225
ACH-000827,0.01207101530242285
ACH-000829,-0.019327414679445844
ACH-000831,-0.07677293886061175
ACH-000832,-0.1854713142909656
ACH-000833,-0.09780370964013918
ACH-000834,-0.1820007984329876
ACH-000835,-0.128740358715833
ACH-000836,-0.2153811003690904
ACH-000837,-0.06639144333779304
ACH-000838,-0.09042068317039928
ACH-000839,-0.09988088389229513
ACH-000840,-0.16873087835642858
ACH-000841,-0.18438845458593384
ACH-000843,-0.2427050608272219
ACH-000846,-0.11389192338932384
ACH-000847,-0.2444444024131228
ACH-000848,-0.16569173589202102
ACH-000849,-0.055119849578665586
ACH-000851,-0.2067742307958733
ACH-000855,-0.08589455159858707
ACH-000856,-0.043723465120974615
ACH-000858,-0.07910931290497668
ACH-000859,-0.052809618395301815
ACH-000861,-0.023220208696264826
ACH-000862,-0.2091904130358152
ACH-000865,-0.09306545200617132
ACH-000866,-0.12298539097823474
ACH-000867,-0.11053881575138556
ACH-000869,-0.17679525726740633
ACH-000872,-0.06080863799598435
ACH-000873,-0.03548043201359147
ACH-000876,-0.14503226110301515
ACH-000878,-0.060242818805859015
ACH-000880,-0.2182074344795234
ACH-000881,-0.05918614494802344
ACH-000882,-0.09854093490115584
ACH-000884,-0.06960678854433827
ACH-000885,-0.1546384719236809
ACH-000887,-0.2363579543348025
ACH-000889,-0.18864961110792164
ACH-000896,-0.1059901602040981
ACH-000898,-0.2379859221945952
ACH-000900,-0.16443633006033212
ACH-000901,-0.09935756743727538
ACH-000905,-0.28674879298456224
ACH-000906,-0.075312188527754
ACH-000907,-0.05857815668915814
ACH-000910,-0.11812851098727885
ACH-000911,-0.17936966176522234
ACH-000912,-0.15014829798257248
ACH-000913,-0.1773807232503606
ACH-000915,-0.1455957874994244
ACH-000916,-0.27291416284438225
ACH-000917,-0.01647372737156454
ACH-000920,0.020942136404882544
ACH-000921,-0.14770688162326304
ACH-000924,-0.05697328598159785
ACH-000926,-0.1134382596470678
ACH-000928,-0.0681791575358018
ACH-000929,0.04438587419561316
ACH-000932,-0.1381802604973527
ACH-000935,-0.07487717332476193
ACH-000936,-0.11942355258680762
ACH-000937,-0.14885447401315094
ACH-000938,-0.11308105726310315
ACH-000939,-0.09929567530374052
ACH-000941,-0.21004772028157206
ACH-000943,-0.07508725792768448
ACH-000946,-0.08915585022302792
ACH-000947,-0.07764787859774483
ACH-000948,-0.06355151901207721
ACH-000950,-0.12751817749463334
ACH-000953,-0.1488922072924747
ACH-000954,-0.10695269599722992
ACH-000957,-0.1595694579280418
ACH-000958,-0.08745646907064443
ACH-000960,-0.14873611798833694
ACH-000963,-0.13027288622816088
ACH-000968,-0.01679724090909892
ACH-000969,-0.13181825237871478
ACH-000972,-0.05577847155466202
ACH-000973,-0.11170244380355046
ACH-000974,-0.11125026697762463
ACH-000978,-0.10999457013262752
ACH-000984,0.011635416076985093
ACH-000986,-0.026502095216286325
ACH-000988,-0.02060578959934671
ACH-000993,-0.2506697276689357
ACH-000994,-0.11414557823631727
ACH-000996,-0.34765954312498537
ACH-001001,-0.1207088842775746
ACH-001020,-0.0005835504997965911
ACH-001028,-0.13700171815486967
ACH-001031,-0.011142395970968569
ACH-001038,-0.08158164721924244
ACH-001048,-0.07384635509657589
ACH-001050,0.05415778157634273
ACH-001053,-0.07091811518689284
ACH-001054,-0.0358609901726386
ACH-001061,-0.0592988295595705
ACH-001067,-0.207114376480031
ACH-001075,-0.1266865798329654
ACH-001096,-0.06987188535006182
ACH-001111,-0.3242933770320593
ACH-001119,-0.19203018100961405
ACH-001128,-0.07321652719515374
ACH-001134,-0.07801632860073937
ACH-001151,-0.2012281847623637
ACH-001163,-0.2542000879180141
ACH-001164,0.06331991234383977
ACH-001183,-0.25530214150375746
ACH-001192,-0.18830575005742156
ACH-001193,-0.2453394003516273
ACH-001196,-0.18194240834834044
ACH-001197,-0.14386450789618385
ACH-001205,-0.21818106414343172
ACH-001211,-0.06417827202186083
ACH-001212,-0.03896191787682477
ACH-001228,-0.28326807341038346
ACH-001232,-0.13262240059415092
ACH-001239,-0.13760520442633195
ACH-001270,-0.03685652072476404
ACH-001274,-0.122064142410138
ACH-001275,0.13274253115945214
ACH-001277,-0.06308612087259505
ACH-001278,-0.1250335375521751
ACH-001280,-0.1456002563940796
ACH-001283,-0.18027597975446416
ACH-001289,-0.0793946883932582
ACH-001300,-0.12164831821985753
ACH-001301,-0.18005793747448973
ACH-001302,-0.15346747461667135
ACH-001306,-0.08820990530129008
ACH-001318,-0.1403380819641835
ACH-001322,-0.14712324091458998
ACH-001328,-0.2842080984864063
ACH-001332,0.04872436261897186
ACH-001336,-0.15066661483281402
ACH-001346,-0.17477649145217986
ACH-001353,-0.17829346790292205
ACH-001354,-0.10049445860405888
ACH-001367,-0.3583395881358471
ACH-001368,-0.19679366969993906
ACH-001374,-0.18890549389347025
ACH-001377,-0.0875196938963787
ACH-001380,-0.10947672307913872
ACH-001391,-0.0956004696282532
ACH-001408,-0.16048201873406795
ACH-001430,-0.015475929531697909
ACH-001431,-0.08411139259668515
ACH-001450,-0.03237238768325428
ACH-001496,-0.15138249734273646
ACH-001500,-0.098777926156847
ACH-001523,-0.2131090497612384
ACH-001532,-0.17610438426775293
ACH-001550,-0.12786308925684425
ACH-001552,-0.20415700775266668
ACH-001554,-0.1171922431730114
ACH-001654,-0.12301778279762755
ACH-001735,-0.0702115068681356
ACH-001736,-0.01740785012174037
ACH-001737,-0.2885988249615093
ACH-001740,-0.09940240847724252
ACH-001745,-0.13854992050566176
ACH-001765,-0.12859375224600275
