,HOXC9 (3225)
ACH-000004,0.1066917645777328
ACH-000005,0.2812506781660718
ACH-000007,-0.08232064110222714
ACH-000009,0.06368701905732901
ACH-000011,0.02942125524491295
ACH-000012,0.004526891606767854
ACH-000013,-0.06208914960751352
ACH-000014,0.0577213631663093
ACH-000015,0.07847102015841592
ACH-000017,-0.11131202228865003
ACH-000018,-0.0014732494367862975
ACH-000019,-0.3015739155770619
ACH-000021,0.03839332694754483
ACH-000022,-0.03235789902256763
ACH-000025,-0.058262823448777624
ACH-000028,-0.08778171274601743
ACH-000030,-0.10625608046513964
ACH-000035,-0.12867227640973264
ACH-000036,0.04667502828458836
ACH-000037,0.09869051746764476
ACH-000039,-0.21399304401515784
ACH-000040,-0.08860877353714294
ACH-000041,-0.05409209144566041
ACH-000042,0.06981049096173357
ACH-000045,-0.07371462617893994
ACH-000047,0.031602410532104615
ACH-000052,-0.07094768949035878
ACH-000053,0.02248616726857068
ACH-000054,0.07540220446752623
ACH-000055,-0.17761764874989844
ACH-000060,0.046147922998346885
ACH-000067,-0.06756629502424785
ACH-000070,-0.05526744358346074
ACH-000075,-0.16288899728236497
ACH-000078,-0.05012312733732787
ACH-000082,-0.0034834807060953807
ACH-000085,-0.3588883017834636
ACH-000086,-0.08746833906419754
ACH-000087,-0.1656041620726713
ACH-000092,-0.021089234431630736
ACH-000095,-0.10813520353090164
ACH-000097,0.03393077274241132
ACH-000098,0.07585894514317226
ACH-000099,-0.03704059233535082
ACH-000108,0.07690844940504847
ACH-000113,0.07057167105206677
ACH-000116,0.03458699398943109
ACH-000118,0.015307763942775696
ACH-000120,-0.06908301357935838
ACH-000123,-0.05378615515678023
ACH-000127,-0.01600689161680354
ACH-000128,-0.11120529909888137
ACH-000132,0.07460139616341488
ACH-000133,0.0026610037842159377
ACH-000137,-0.0848453121472617
ACH-000138,0.06587715676415717
ACH-000142,-0.08636434194098333
ACH-000143,-0.04101041280284312
ACH-000146,0.04010184559525129
ACH-000148,0.02419739153693243
ACH-000150,-0.07338552918060713
ACH-000152,-0.0022802874302793675
ACH-000153,-5.5461647950349486e-05
ACH-000159,0.08362061631483644
ACH-000160,-0.16746614131838095
ACH-000163,0.0018010098263154422
ACH-000167,0.1931853331454296
ACH-000168,0.11768123398719993
