,CNKSR3 (154043)
ACH-000004,0.012160366748905187
ACH-000005,0.10157284882671433
ACH-000007,0.2723851055307179
ACH-000009,0.09263583972147817
ACH-000011,0.08666495122758049
ACH-000012,0.10668836273652728
ACH-000013,0.07496708258222083
ACH-000014,0.058731441188961626
ACH-000015,0.0186703435011608
ACH-000017,-0.05997085989924315
ACH-000018,-0.026299586869466145
ACH-000019,0.01644623679312511
ACH-000021,-0.17220233398754609
ACH-000022,0.0533468577740003
ACH-000025,0.13925925384733456
ACH-000028,0.06768479799209537
ACH-000030,0.08168964726527446
ACH-000035,0.05514473002587085
ACH-000036,0.09226125062824553
ACH-000037,0.041100907033260616
ACH-000039,0.0812472445848179
ACH-000040,0.0322102340118346
ACH-000041,0.04440680954349197
ACH-000042,0.0702213334351688
ACH-000045,0.07793238830354586
ACH-000047,-0.01360270934595734
ACH-000052,-0.21632806283347525
ACH-000053,0.06756022934036184
ACH-000054,0.015862914296142526
ACH-000055,0.16127690081470294
ACH-000060,-0.10107204220415976
ACH-000067,0.005259213263548431
ACH-000070,0.0382762341040181
ACH-000075,-0.20678449741690927
ACH-000078,-0.1272002160181754
ACH-000082,-0.023066511306603203
ACH-000085,0.116594806677496
ACH-000086,0.19798734846174684
ACH-000087,-0.1556995884109756
ACH-000092,0.06346156321169427
ACH-000095,0.12420454015720847
ACH-000097,-9.950711120477394e-05
ACH-000098,-0.06178325158353711
ACH-000099,-0.05749573757602796
ACH-000108,0.029417530829070324
ACH-000113,-0.05174442023328468
ACH-000116,0.08665844915153602
ACH-000118,0.06242620504793705
ACH-000120,-0.07369437169023953
ACH-000123,0.10833696268988104
ACH-000127,0.049271879900275664
ACH-000128,-0.025354174726718
ACH-000132,-0.10379218552987453
ACH-000133,0.08374425933194153
ACH-000137,0.03406209906604779
ACH-000138,0.04385356714466973
ACH-000142,-0.02571318988688373
ACH-000143,-0.014057583645267064
ACH-000146,0.0625397911503079
ACH-000148,0.038869877608965
ACH-000150,-0.09576363469041507
ACH-000152,0.14573249045707345
ACH-000153,-0.0846365486645636
ACH-000159,0.10919699743367042
ACH-000160,0.04309535001112379
ACH-000163,0.08914412429669838
ACH-000167,-0.006960147874953036
ACH-000168,0.021748465269466995
ACH-000169,0.12820728115604815
ACH-000178,0.04621154310561375
ACH-000183,0.08748607148930282
ACH-000188,0.0891469169989717
ACH-000189,0.15243359198198125
ACH-000190,0.16974110184567873
ACH-000198,0.022217469875060618
ACH-000203,0.07426981350660393
ACH-000204,0.14345632109374915
ACH-000206,0.042551105832031325
ACH-000207,0.057667870612650815
ACH-000208,-0.07030405082152906
ACH-000210,0.22098633601348106
ACH-000211,-0.004694597342068325
ACH-000215,0.07547997323187522
ACH-000221,0.12214794873575835
ACH-000222,0.09522686330890062
ACH-000223,0.011590603201373144
ACH-000226,0.1365457114432428
ACH-000227,-0.0407205430986378
ACH-000228,0.06529665788219448
ACH-000231,0.09189455379123598
ACH-000232,-0.05936188101198475
ACH-000233,0.0426032688394834
ACH-000234,0.03816289999733719
ACH-000235,0.047205645262814684
ACH-000237,-0.02913093621580585
ACH-000238,0.0836681804108782
ACH-000242,0.3078839630862753
ACH-000243,0.06601144829118552
ACH-000244,0.034505701041000585
ACH-000246,-0.01178407702282862
ACH-000248,0.034534105666848704
ACH-000250,0.08609921491403286
ACH-000251,-0.04806505220953485
ACH-000252,0.11127746176552668
ACH-000253,-0.016312212184999175
ACH-000255,0.025318992749588886
ACH-000256,-0.06284770977670799
ACH-000257,0.04059517366509988
ACH-000258,0.03959199237788818
ACH-000259,0.011417909772050207
ACH-000260,0.007247717295958028
ACH-000261,0.05358608987057168
ACH-000262,0.09165224540170362
ACH-000263,-0.08118975831779718
ACH-000264,0.03280114690840415
ACH-000265,0.12122654944986165
ACH-000266,-0.014270894110148568
ACH-000272,0.09421714460119496
ACH-000274,0.023784159730022125
ACH-000277,0.05424321939059999
ACH-000278,0.06883405610907635
ACH-000279,-0.08087337365446222
ACH-000280,0.1671126866345392
ACH-000281,-0.08466610656655138
ACH-000288,0.07056001642836712
ACH-000291,0.04473135032949509
ACH-000293,0.12099400276067925
ACH-000294,0.10526506773504328
ACH-000295,0.18099560687231947
ACH-000296,0.13468304746063198
ACH-000302,0.06558884990953685
ACH-000304,0.05580457689521755
ACH-000307,0.0907294173630152
ACH-000308,0.118869095325461
ACH-000310,-0.05751526837823341
ACH-000311,-0.04309077457552122
ACH-000312,0.057200156374151274
ACH-000315,0.017612266427012753
