,INSIG1 (3638)
ACH-000004,0.02708315969935448
ACH-000005,0.2874828121301556
ACH-000007,-0.2289016689123185
ACH-000009,-0.10037177338892696
ACH-000011,0.04190072296292679
ACH-000012,0.021435821163105318
ACH-000013,0.056094515630076176
ACH-000014,-0.13216461155593615
ACH-000015,0.0897725188412804
ACH-000017,0.008988912990788167
ACH-000018,-0.12116869883127107
ACH-000019,0.172299312825823
ACH-000021,-0.02042281760907161
ACH-000022,0.002036658145933596
ACH-000025,0.06006804979575488
ACH-000028,-0.048528841565140535
ACH-000030,0.010944113741267551
ACH-000035,-0.1927212823725286
ACH-000036,0.006487197399907293
ACH-000037,0.1145268861027511
ACH-000039,0.1070826852122808
ACH-000040,-0.06445319597186157
ACH-000041,-0.07051407233881098
ACH-000042,-0.034118793383850834
ACH-000045,0.10187438049310453
ACH-000047,0.2079141408107244
ACH-000052,0.00973387726278761
ACH-000053,-0.11168593035943963
ACH-000054,0.09658798613533076
ACH-000055,-0.1843803138958776
ACH-000060,0.017995518216184624
ACH-000067,-0.060178270574480434
ACH-000070,0.0037135663819310963
ACH-000075,-0.4089003866271889
ACH-000078,0.03819027763476232
ACH-000082,-0.1029075183991518
ACH-000085,-0.1093720443924554
ACH-000086,0.004076497787420046
ACH-000087,-0.3332723072992893
ACH-000092,0.03305440509376833
ACH-000095,-0.07682672604408143
ACH-000097,-0.02607171168355077
ACH-000098,-0.09368591911845277
ACH-000099,0.004981007180704304
ACH-000108,0.06467327464277182
ACH-000113,-0.04832951729106763
ACH-000116,0.011286119290895132
ACH-000118,0.1452256901540845
ACH-000120,0.2608594737620926
ACH-000123,0.016046733755550182
ACH-000127,0.06477247567124894
ACH-000128,-0.08414719518762385
ACH-000132,0.029528220883004826
ACH-000133,-0.0010720270297787716
ACH-000137,0.19973005167111246
ACH-000138,0.021833975503738997
ACH-000142,0.03837669288919838
ACH-000143,-0.13953582372328502
ACH-000146,0.1174536838570809
ACH-000148,0.01206090599830932
ACH-000150,-0.0160461716240931
ACH-000152,0.03360855478619163
ACH-000153,-0.030605481380330733
ACH-000159,0.005474226636366976
ACH-000160,0.11941779662107505
ACH-000163,-0.010005346041345854
ACH-000167,-0.051887540400932186
ACH-000168,-0.0009810839825828814
ACH-000169,0.14328610376274828
ACH-000178,0.09712009063942774
ACH-000183,0.10266635679420023
ACH-000188,0.0833602575140524
ACH-000189,0.020521074117560743
ACH-000190,0.024202743240487143
ACH-000198,-0.04851089672500676
ACH-000203,0.380962602058209
