,PROC (5624)
ACH-000004,-0.06553990361666101
ACH-000005,0.18394313797793466
ACH-000007,-0.1244041843661696
ACH-000009,-0.06233434991834574
ACH-000011,-0.08729530226322457
ACH-000012,-0.06052790271032225
ACH-000013,-0.07140401646792352
ACH-000014,-0.2479648993537414
ACH-000015,-0.12085438321240935
ACH-000017,0.0401083397965314
ACH-000018,-0.2695294239706705
ACH-000019,-0.06539826376119949
ACH-000021,0.08199161333830995
ACH-000022,-0.14082400401637826
ACH-000025,0.08247411872650673
ACH-000028,0.040795808575307915
ACH-000030,-0.15897612567677513
ACH-000035,-0.06761207168749048
ACH-000036,0.1061862163109704
ACH-000037,-0.016272092081545873
ACH-000039,-0.009137071911132043
ACH-000040,0.003646574705445449
ACH-000041,-0.02780581635999454
ACH-000042,-0.027870877877287408
ACH-000045,-0.12951182944532344
ACH-000047,-0.015076752630879318
ACH-000052,0.30519714804741244
ACH-000053,0.02265161854804277
ACH-000054,-0.05016995368733922
ACH-000055,-0.08203068783522056
ACH-000060,-0.145323839694003
ACH-000067,0.12398572488142615
ACH-000070,-0.04872379519712252
ACH-000075,-0.10815013999460116
ACH-000078,0.0021136906002382555
ACH-000082,0.01564134477531695
ACH-000085,-0.13178024292707602
ACH-000086,-0.08153051640985168
ACH-000087,-0.09571730740056993
ACH-000092,-0.16714969378839253
ACH-000095,-0.0494800386004483
ACH-000097,0.10424658672608056
ACH-000098,-0.06263419768007028
ACH-000099,-0.03447206732023268
ACH-000108,-0.12519928607350014
ACH-000113,-0.07072587611311038
ACH-000116,-0.0049297487385513185
ACH-000118,-0.012960238715543734
ACH-000120,-0.09737681210319164
ACH-000123,0.020906373289184054
ACH-000127,-0.08786959458273548
ACH-000128,-0.1378927597864922
ACH-000132,0.012041510311050559
ACH-000133,-0.0552285463567574
ACH-000137,-0.21169529688835526
ACH-000138,-0.04960852022223273
ACH-000142,-0.060601745891729536
ACH-000143,-0.052379770457237115
ACH-000146,-0.032281096887470696
ACH-000148,0.07821579114491088
ACH-000150,0.08140625992053348
ACH-000152,-0.05435587483070836
ACH-000153,0.13627664364616876
ACH-000159,-0.19185511985978326
ACH-000160,-0.08557585352529529
ACH-000163,-0.10374805040089956
ACH-000167,-0.0100751671379797
ACH-000168,-0.12165734920973205
ACH-000169,0.012663485001380422
ACH-000178,-0.14893290347264515
ACH-000183,-0.1500516940458359
ACH-000188,-0.03516339898687172
ACH-000189,-0.0966857803218433
ACH-000190,-0.090332174984271
ACH-000198,-0.09652630805581666
ACH-000203,0.22767711747583444
ACH-000204,-0.06724763511765898
ACH-000206,0.03728141414686748
ACH-000207,0.06204271273286487
ACH-000208,-0.1255729647039536
ACH-000210,-0.11861637017869407
ACH-000211,0.05714400737574376
ACH-000215,0.08184112370267299
ACH-000221,-0.27630424443928536
ACH-000222,-0.13597045471241453
ACH-000223,-0.0691871891601086
ACH-000226,-0.1487175400958434
ACH-000227,-0.041336845639203736
ACH-000228,0.07888024505701999
ACH-000231,-0.04311032576234252
ACH-000232,-0.022185737587629126
ACH-000233,0.06756544294758103
ACH-000234,-0.05469897960094331
ACH-000235,-0.11018011932426787
ACH-000237,-0.0416723670050873
ACH-000238,-0.007370329808953295
ACH-000242,-0.02595179960039521
