,OR6A2 (8590)
ACH-000004,-0.2028092475716591
ACH-000005,-0.0039493634848517655
ACH-000007,0.04345096782344558
ACH-000009,-0.11008673037067426
ACH-000011,-0.16154664151046946
ACH-000012,-0.03225649564383011
ACH-000013,-0.05419244480160866
ACH-000014,-0.14453949913320666
ACH-000015,-0.0032977124124484
ACH-000017,-0.06251363060498707
ACH-000018,0.03110318380479296
ACH-000019,-0.07026431214087529
ACH-000021,-0.052109778463858517
ACH-000022,-0.12740748184064474
ACH-000025,-0.13063800492978192
ACH-000028,-0.0942781159428557
ACH-000030,-0.08633545475073615
ACH-000035,-0.04918741037650976
ACH-000036,-0.1280710919707846
ACH-000037,-0.12844382961637682
ACH-000039,-0.1127013393462667
ACH-000040,-0.12183818941628115
ACH-000041,-0.013324558434853952
ACH-000042,-0.16072597652870366
ACH-000045,-0.04704309726173324
ACH-000047,-0.0529842793056152
ACH-000052,-0.06539481949651244
ACH-000053,-0.016024170009867913
ACH-000054,-0.15747870377191478
ACH-000055,0.2291862559416695
ACH-000060,-0.16124099596169156
ACH-000067,-0.07499531910040652
ACH-000070,-0.017619355983103716
ACH-000075,0.07047523665475461
ACH-000078,-0.11360256486457468
ACH-000082,-0.08490524029020237
ACH-000085,-0.19681008561777705
ACH-000086,0.07952964814397978
ACH-000087,-0.31907569197660623
ACH-000092,-0.06263589798744859
ACH-000095,-0.14451101180665846
ACH-000097,-0.10586125263949364
ACH-000098,-0.1157165523979068
ACH-000099,-0.2297804091313228
ACH-000108,-0.025171253538252246
ACH-000113,-0.11368035242185498
ACH-000116,-0.16893828082313145
ACH-000118,-0.01434311551279361
ACH-000120,-0.22741223311011435
ACH-000123,-0.16882113887817055
ACH-000127,-0.03614863999721857
ACH-000128,-0.2734294122680536
ACH-000132,-0.11344128720288214
ACH-000133,-0.1854243530694287
ACH-000137,-0.006803004522522994
ACH-000138,-0.033341086572706145
ACH-000142,-0.15624232881111236
ACH-000143,-0.19160023349124647
ACH-000146,-0.035303844528276465
ACH-000148,-0.017810162080111113
ACH-000150,-0.017984823167127833
ACH-000152,-0.019569244525279743
ACH-000153,-0.03005250164102595
ACH-000159,0.015033010693037328
ACH-000160,-0.15449182624050573
