,HNRNPR (10236)
ACH-000148,-0.4399205741029678
ACH-000150,-0.5283776552415334
ACH-000152,-0.6077768634953858
ACH-000153,-0.6688170852818622
ACH-000159,-0.485697925447128
ACH-000160,-0.4775678346192851
ACH-000163,-0.24683388850600144
ACH-000167,-0.6317971445846291
ACH-000168,-0.4817817027946629
ACH-000169,-0.2766108413988047
ACH-000178,-0.5704288045455836
ACH-000183,-0.34325332804243525
ACH-000188,-0.4844080179359576
ACH-000189,-0.4480659697752203
ACH-000190,-0.4562538529668579
ACH-000198,-0.5009745048697523
ACH-000203,-0.3500361857176436
ACH-000204,-0.2536620679660534
ACH-000206,-0.26802804483864084
ACH-000207,-0.4058504120624032
ACH-000208,-0.6317404456006355
ACH-000210,-0.3705646188927
ACH-000211,-0.262799982965278
ACH-000215,-0.4299323968249473
ACH-000221,-0.2887831206418194
ACH-000222,-0.1114787206753028
ACH-000223,-0.36124789569246396
ACH-000226,-0.18386393382393487
ACH-000227,-0.456036987898803
ACH-000228,-0.13984688681108146
ACH-000231,-0.3974615702988338
ACH-000232,-0.4511445732479266
ACH-000233,-0.4368806012373121
ACH-000234,-0.4552497251824697
ACH-000235,-0.3756175403996658
ACH-000237,-0.37055021938480587
ACH-000238,-0.4887929688431486
ACH-000242,-0.24289659292467666
ACH-000243,-0.5116583907712351
ACH-000244,-0.2491352007702365
ACH-000246,-0.42278753911174494
ACH-000248,-0.42697425521885696
ACH-000250,-0.4217329296458397
ACH-000251,-0.5406137877704549
ACH-000252,-0.3485381302547663
ACH-000253,-0.4918149448890751
ACH-000255,-0.5100304817495785
ACH-000256,-0.5379867116643721
ACH-000257,-0.33612326905445605
ACH-000258,-0.5783864503950638
ACH-000259,-0.30422523590487743
ACH-000260,-0.3542952857246013
ACH-000261,-0.3989042641209353
ACH-000262,-0.2781575632369204
ACH-000263,-1.0123656067057645
ACH-000264,-0.3906913319556329
ACH-000265,-0.484333602146432
ACH-000266,-0.4640617455231327
ACH-000272,-0.3860524166056183
ACH-000274,-0.4889047816364821
ACH-000277,-0.4088809478052013
ACH-000278,-0.2138598860885925
ACH-000279,-0.5155754563559336
ACH-000280,-0.2761944616400536
ACH-000281,-0.4491324873919849
ACH-000288,-0.5299349642915238
ACH-000291,-0.5153875393538596
ACH-000293,-0.4179324540454796
ACH-000294,-0.2614313858573157
ACH-000295,-0.04640437185864663
ACH-000296,-0.4832527558311117
ACH-000302,-0.2998857200605951
ACH-000304,-0.4969520219494717
ACH-000307,-0.5305648167350027
ACH-000308,-0.4075909939739712
ACH-000310,-0.35512541478399035
ACH-000311,-0.3577641367349729
ACH-000312,-0.5618948157912045
ACH-000315,-0.22183718571121847
ACH-000316,-0.2831169790296437
ACH-000317,0.051569275201991935
ACH-000318,-0.4179073050408552
ACH-000319,-0.4918421537551804
ACH-000320,-0.3632533364867413
ACH-000322,-0.5978347875158683
ACH-000323,-0.5001795024140756
ACH-000324,-0.4855129237037738
ACH-000329,-0.4578265607511157
ACH-000330,-0.4825635518430702
ACH-000331,-0.4749136608272394
ACH-000332,-0.5698215578171463
ACH-000334,-0.2050478343268792
ACH-000335,-0.3393555227406656
ACH-000336,-0.6563801763088093
ACH-000337,-0.12891128571864632
ACH-000338,-0.2880852262379173
ACH-000339,-0.4746948882642687
ACH-000341,-0.6198640720764401
ACH-000348,-0.5089977486854644
ACH-000350,-0.4929162052263412
ACH-000352,-0.37552283370286543
ACH-000356,-0.4982835442416663
ACH-000361,-0.6879779801353623
ACH-000362,-0.4831171873495872
ACH-000363,-0.5176280053509721
ACH-000364,-0.29749698923169354
ACH-000365,-0.5808841458307136
ACH-000366,-0.4212794965303534
ACH-000368,-0.608230040664439
ACH-000374,-0.33699057215987194
ACH-000375,-0.5844271961404274
ACH-000376,-0.3984795205651094
ACH-000381,-0.4813087349369149
ACH-000383,-0.41028697987808793
ACH-000387,-0.5432377611088132
ACH-000389,-0.6345421213305359
ACH-000390,-0.30970219008541217
ACH-000393,-0.33816829666870585
ACH-000395,-0.612059050659349
ACH-000396,-0.3385030806798352
ACH-000397,-0.4861455661871336
ACH-000401,-0.2897895938466734
ACH-000402,-0.2482658920272936
ACH-000403,-0.4329837518768514
ACH-000404,0.1996811873899018
ACH-000406,-0.1742907153770351
ACH-000407,-0.481278051096215
ACH-000408,-0.2574765966671205
ACH-000410,-0.4341688182646956
ACH-000411,-0.4474090058108268
ACH-000414,-0.4250155196878583
ACH-000415,-0.4406160422092457
ACH-000416,-0.4571468479381597
ACH-000420,-0.5183195395192147
ACH-000421,-0.3946978143086154
ACH-000424,-0.6277232634115489
ACH-000425,-0.33491312148785474
ACH-000426,-0.7393986623741853
ACH-000427,-0.3770970573484931
ACH-000433,-0.3865467664522888
ACH-000435,-0.6184371933362266
ACH-000436,-0.2509565116602917
ACH-000444,-0.506290962956812
ACH-000445,-0.3720446523962174
ACH-000448,-0.4352233216727556
ACH-000450,-0.2957493211732375
ACH-000452,-0.3662414950392909
ACH-000454,-0.5603652021558629
ACH-000458,-0.2814791643258342
ACH-000459,-0.15476273382298286
ACH-000460,-0.457451869634521
ACH-000461,-0.3884656967756429
ACH-000463,-0.5012077636189464
ACH-000464,-0.5313086600244555
ACH-000466,-0.5646559536450695
ACH-000467,-0.4605147973785385
ACH-000468,-0.4609063774613005
ACH-000469,-0.3609619615611722
ACH-000470,-0.3674141663432623
ACH-000471,-0.3132472251262454
ACH-000472,-0.3789342024731413
ACH-000473,-0.437387798877757
ACH-000475,-0.4373938936774998
ACH-000476,-0.3302041302629206
ACH-000477,-0.2920313900723938
ACH-000479,-0.29711223003614257
ACH-000480,-0.4255959315993236
ACH-000481,-0.3553076557263414
ACH-000483,-0.3778872461403976
ACH-000484,-0.6121659747287366
ACH-000485,-0.3915800996613733
ACH-000486,-0.3939040193856066
ACH-000487,-0.4929979922586865
ACH-000488,-0.627800019274543
ACH-000490,-0.3657092733986813
ACH-000491,-0.4974445309093101
ACH-000495,-0.3635834620894204
ACH-000496,-0.3345615156834595
ACH-000499,-0.16296123109308086
ACH-000500,-0.8022954394072671
ACH-000502,-0.3849064327524554
ACH-000503,-0.5076257926849896
ACH-000505,-0.5075199365795875
ACH-000507,-0.3232507358209432
ACH-000510,-0.24686998847683805
ACH-000511,-0.3667506523473865
ACH-000512,-0.368995903972109
ACH-000516,-0.370487161197742
ACH-000517,-0.3831576096156566
ACH-000518,-0.469391720693387
ACH-000520,-0.41486056228268736
ACH-000521,-0.4358458838465831
ACH-000522,-0.4327137126131446
ACH-000524,-0.489388842188462
ACH-000527,-0.4329130246954073
ACH-000528,-0.3944905781019172
ACH-000537,-0.19157794890319035
ACH-000541,0.08952147958180247
ACH-000542,-0.31390302917056184
ACH-000544,-0.5483349619495175
ACH-000545,-0.2162382936415373
ACH-000547,-0.4559071218516616
ACH-000548,-0.5681962103325162
ACH-000549,-0.4101863210842676
ACH-000550,-0.5995528237897123
ACH-000552,-0.3577046014967077
ACH-000556,-0.4542055382315153
ACH-000557,-0.5939628059193137
ACH-000569,-0.26157377159767903
ACH-000570,-0.553050841050873
ACH-000571,-0.3975993390909157
ACH-000573,-0.4097256765957768
ACH-000576,-0.6266282449312779
ACH-000579,-0.3784766105619963
ACH-000580,-0.5719005197779373
ACH-000584,-0.3229189901550525
ACH-000585,-0.3344139707012146
ACH-000588,-0.4719262143312973
ACH-000589,-0.4864012226534453
ACH-000591,-0.6231244881574715
ACH-000593,-0.4418780408088571
ACH-000600,-0.3338427683580417
ACH-000601,-0.2672750753479145
ACH-000605,-0.1624536575343331
ACH-000606,-0.34812562958614546
ACH-000608,-0.44310393079842175
ACH-000614,-0.4411212241569185
ACH-000616,-0.4940284798961895
ACH-000618,-0.4739976686148734
ACH-000619,-0.36854166162222457
ACH-000620,-0.4766175075798124
ACH-000621,-0.5485730900363689
ACH-000622,-0.5727895091753081
ACH-000623,-0.4430954758613445
ACH-000624,-0.5469745564301473
ACH-000627,-0.5816608648024338
ACH-000630,-0.34131540117010284
ACH-000631,-0.35932316233450207
ACH-000632,-0.5422933968784488
ACH-000633,-0.5269341193496756
ACH-000637,-0.4576343164887615
ACH-000638,-0.3668580275651937
ACH-000646,-0.598460215882523
ACH-000647,-0.3519939376185225
ACH-000648,-0.4488185317910701
ACH-000649,-0.35906836233827755
ACH-000651,-0.2826796402982061
ACH-000652,-0.34730842254631844
ACH-000653,-0.4922760438031606
ACH-000657,-0.35091735593936224
ACH-000658,-0.35060936955069266
ACH-000661,-0.5370303003288918
ACH-000662,-0.16805432118312347
ACH-000663,-0.4039006511594911
ACH-000665,-0.19699628202594371
ACH-000671,-0.4923948212751186
ACH-000672,-0.4406900041508857
ACH-000673,-0.4399728829938322
ACH-000676,-0.4015418592545008
ACH-000677,-0.21072319900986866
ACH-000681,-0.31508145511564056
ACH-000683,-0.49333211577243
ACH-000684,-0.3303414230835756
ACH-000688,-0.4800756414795926
ACH-000693,-0.2165623851507203
ACH-000694,-0.4328169702428089
ACH-000695,-0.4248420655281822
ACH-000696,-0.3683516577703994
ACH-000697,-0.6150749165797671
ACH-000699,-0.6972529174979422
ACH-000701,-0.2338401569643618
ACH-000706,-0.2446995124980425
ACH-000711,-0.4575275226030526
ACH-000713,-0.34682524162919365
ACH-000714,-0.32932535372304106
ACH-000718,-0.6349491414149514
ACH-000720,-0.4755040831363657
ACH-000721,-0.38801322955203377
ACH-000724,-0.4305344018604407
ACH-000725,-0.4279373195609811
ACH-000732,-0.3820406293619749
ACH-000734,-0.3248394785349781
ACH-000735,-0.5227309284818736
ACH-000736,-0.3581561540024674
ACH-000738,-0.4671301691272679
ACH-000746,-0.2835297593601111
ACH-000747,-0.22209505774442492
ACH-000748,-0.4373286080843795
ACH-000753,-0.43827948596781396
ACH-000756,-0.5610195136661978
ACH-000757,-0.5269158776424911
ACH-000758,-0.3351495603306148
ACH-000760,-0.6147627147374477
ACH-000762,-0.4440522044078358
ACH-000763,-0.6597010649593432
ACH-000764,-0.3557417471440455
ACH-000765,-0.3954802653960669
ACH-000766,-0.4207794483161066
ACH-000767,-0.4115172396226376
ACH-000768,-0.40927997079771455
ACH-000769,-0.5795037689599699
ACH-000770,-0.4994644511856724
ACH-000771,-0.4500424182328588
ACH-000773,-0.29361748913893826
ACH-000776,-0.2901232438601022
ACH-000777,-0.4174568318347857
ACH-000778,-0.40877009242426027
ACH-000781,-0.4824743095234369
ACH-000782,-0.5487597572225978
ACH-000783,-0.4105374859002119
ACH-000784,-0.2970841512895929
ACH-000785,-0.6136666288321153
ACH-000787,-0.5133725918625308
ACH-000788,-0.5088609961674427
ACH-000791,-0.4547701469462534
ACH-000792,-0.27583653503780114
ACH-000794,-0.5906270778086092
ACH-000796,-0.4969076546074716
ACH-000798,-0.3058583922976702
ACH-000799,-0.5036710841120133
ACH-000800,-0.4009324337405065
ACH-000802,-0.37501910251325016
ACH-000804,-0.27455263747471165
ACH-000805,-0.3098807541719306
ACH-000809,-0.34669285379334897
ACH-000810,-0.4981054857855425
ACH-000811,-0.37050146142332857
ACH-000817,-0.4648263136045173
ACH-000819,-0.3775271462884243
ACH-000820,-0.6624150240457293
ACH-000821,-0.3517957034975576
ACH-000822,-0.4041842159437499
ACH-000823,-0.3464254052966354
ACH-000824,-0.4368009538443717
ACH-000827,-0.4275700844919078
ACH-000829,-0.4372002801551845
ACH-000831,-0.33742362305946044
ACH-000832,-0.32064146375460645
ACH-000833,-0.4079237410204695
ACH-000834,-0.18720372222937215
ACH-000835,-0.3808847751457892
ACH-000836,-0.6309745612796755
ACH-000837,-0.6789730018506078
ACH-000838,-0.4666373981534574
ACH-000839,-0.4813840858754826
ACH-000840,-0.6891090290057256
ACH-000841,-0.4842751480393008
ACH-000843,-0.2394478968677605
ACH-000846,-0.33399321261322434
ACH-000847,-0.3241957111425006
ACH-000848,-0.4534547713307703
ACH-000849,-0.412747142262492
ACH-000851,-0.5758858022003168
ACH-000855,-0.3308487810451444
ACH-000856,-0.4147873565322413
ACH-000858,-0.2383749785568571
ACH-000859,-0.2286175010533092
ACH-000861,-0.30055833735913
ACH-000862,-0.3152167837639325
ACH-000865,-0.4230116926710102
ACH-000866,-0.4710089802151796
ACH-000867,-0.4262414691521107
ACH-000869,-0.2287810927833088
ACH-000872,-0.4864771044832367
ACH-000873,-0.20530001851756405
ACH-000876,-0.4343465332728494
ACH-000878,-0.5088797517711783
ACH-000880,-0.26448042321101656
ACH-000881,-0.2876693061403631
ACH-000882,-0.4452049872943932
ACH-000884,-0.41162923106342697
ACH-000885,-0.5243151994740535
ACH-000887,-0.5375689612754881
ACH-000889,-0.4046755492078548
ACH-000896,-0.1909956285987582
ACH-000898,-0.40026639122152985
ACH-000900,-0.4384811426653261
ACH-000901,-0.5132065825060775
ACH-000905,-0.4747647340410446
ACH-000906,-0.42884453274042417
ACH-000907,-0.43195276213983547
ACH-000910,-0.4142089337204261
ACH-000911,-0.34453222545201145
ACH-000912,-0.3051202273637656
ACH-000913,-0.5710981247427056
ACH-000915,-0.4629303758573973
ACH-000916,0.5128619942310532
ACH-000917,-0.56047812771556
ACH-000920,-0.3031393130307326
ACH-000921,-0.3762563245948221
ACH-000924,-0.5267628496574064
ACH-000926,-0.3141745048168383
ACH-000928,-0.4548147801790665
ACH-000929,-0.4746771103458774
ACH-000932,-0.20252190734502645
ACH-000935,-0.6520296425873419
ACH-000936,-0.5376692770262266
ACH-000937,-0.4131768022941595
ACH-000938,-0.5041128976845645
ACH-000939,-0.606159947470069
ACH-000941,-0.4000740715605649
ACH-000943,-0.2644027941819154
ACH-000946,-0.2931334788922817
ACH-000947,-0.3273209322073135
ACH-000948,-0.5968313926866069
ACH-000950,-0.5417903804463361
ACH-000953,-0.20078098143419165
ACH-000954,-0.8119578056508345
ACH-000957,-0.4513142429758089
ACH-000958,-0.32046281379445274
ACH-000960,-0.3653900607930845
ACH-000963,-0.4935554858471476
ACH-000968,-0.6337189418657055
ACH-000969,-0.28285873268644346
ACH-000972,-0.2881843815324027
ACH-000973,-0.45843705304301596
ACH-000974,-0.3290402521861641
ACH-000978,-0.4588287670319564
ACH-000984,-0.4061938935276504
ACH-000986,-0.5781383113800732
ACH-000988,-0.4279224530690489
ACH-000993,-0.5095669428522037
ACH-000994,-0.5001837180523823
ACH-000996,-0.08105247677142871
ACH-001001,-0.29508851035683786
ACH-001020,-0.7036883090635181
ACH-001028,-0.4063483095808245
ACH-001031,-0.5283510780700211
ACH-001038,-0.3344676601669442
ACH-001048,-0.4141883234437488
ACH-001050,-0.2339817589642251
ACH-001053,-0.3712787296647633
ACH-001054,-0.49829722363372403
ACH-001061,-0.4697237223822687
ACH-001067,-0.4547174295283468
ACH-001075,-0.32755631659523554
ACH-001096,-0.3992701130761179
ACH-001111,-0.4652100139652467
ACH-001119,-0.6088993725426431
ACH-001128,-0.569959605566628
ACH-001134,-0.4392709169962546
ACH-001151,-0.335089718011474
ACH-001163,-0.3988422804034419
ACH-001164,-0.5284376417437048
ACH-001183,-0.4714137113292259
ACH-001192,-0.3407349456967629
ACH-001193,-0.41546470938401
ACH-001196,-0.6024699093351404
ACH-001197,-0.4650937627488242
ACH-001205,-0.4146380672815317
ACH-001211,-0.5031127419759374
ACH-001212,-0.4975924541412271
ACH-001228,-0.4460733454098124
ACH-001232,-0.5385663314546021
ACH-001239,-0.5055519504438979
ACH-001270,-0.2157284905575537
ACH-001274,-0.4540091653673687
ACH-001275,-0.3448517241385071
ACH-001277,-0.3892842346624808
ACH-001278,-0.6383346403500672
ACH-001280,-0.3810540137559122
ACH-001283,-0.3583679670397986
ACH-001289,-0.5762055848395952
ACH-001300,-0.4199686618063893
ACH-001301,-0.3788829383424656
ACH-001302,-0.4704889747467592
ACH-001306,-0.5641667200568027
ACH-001318,-0.4247693943219456
ACH-001322,-0.5026652165678408
ACH-001328,-0.5281731226966494
ACH-001332,-0.4588438482143674
ACH-001336,-0.4201080483242339
ACH-001346,-0.4506254173518007
ACH-001353,-0.3931858527888892
ACH-001354,-0.5726039445472042
ACH-001367,-0.19343292256273026
ACH-001368,-0.3930795590713301
ACH-001374,-0.5264172175276277
ACH-001377,-0.3953046286084722
ACH-001380,-0.5310580638974438
ACH-001391,-0.6380345819480906
ACH-001408,-0.4030037206336605
ACH-001430,-0.3712985857687469
ACH-001431,-0.4444726318787352
ACH-001450,-0.2499009498710202
ACH-001496,-0.34192146218944963
ACH-001500,-0.7046137954941151
ACH-001523,-0.4349760213971083
ACH-001532,-0.3388733102572726
ACH-001550,-0.3037037393530439
ACH-001552,-0.4925170546839798
ACH-001554,-0.407541558609276
ACH-001654,-0.4552498415951398
ACH-001735,-0.4334486415855514
ACH-001736,-0.5608553143643168
ACH-001737,-0.6758424566219148
ACH-001740,-0.3102419813734193
ACH-001745,-0.3191200316009217
ACH-001765,-0.4653139524900114
