,PADI2 (11240)
ACH-000004,-0.0033634498905520233
ACH-000005,0.04178526369522367
ACH-000007,-0.10744899577906536
ACH-000009,-0.044083776676061934
ACH-000011,0.018931955065663652
ACH-000012,-0.04192063553845346
ACH-000013,-0.09856608507993037
ACH-000014,0.07626570440161197
ACH-000015,-0.016164996933509604
ACH-000017,-0.03961112233881352
ACH-000018,0.0905753284995148
ACH-000019,-0.03753429559374904
ACH-000021,-0.03624024431599891
ACH-000022,0.012258620774415844
ACH-000025,-0.11058758856165797
ACH-000028,-0.019976351155015018
ACH-000030,0.00319785354188733
ACH-000035,-0.17119712726629122
ACH-000036,0.15818672797883446
ACH-000037,-0.07546540049411142
ACH-000039,-0.12125353425151325
ACH-000040,0.028310369924064493
ACH-000041,0.017418894058383243
ACH-000042,-0.10853810648080676
ACH-000045,-0.06971215143455202
ACH-000047,-0.01617057636399994
ACH-000052,0.07044190054154216
ACH-000053,-0.027027079598736767
ACH-000054,0.009339272053047487
ACH-000055,-0.02869918515065724
ACH-000060,-0.1861607001233239
ACH-000067,-0.01397677849033688
ACH-000070,-0.03799600181886785
ACH-000075,-0.04763582634679429
ACH-000078,0.08133581989780532
ACH-000082,0.00030805079119194164
ACH-000085,-0.2366714009449959
ACH-000086,0.02524964220611781
ACH-000087,0.09599878536475512
ACH-000092,-0.053165407639142334
ACH-000095,-0.12198546266319177
ACH-000097,-0.07217567304939218
ACH-000098,-0.018013698215688895
ACH-000099,-0.01069430502837455
ACH-000108,-0.03971390747350401
ACH-000113,-0.009946020377764894
ACH-000116,-0.053831405341417775
ACH-000118,-0.0783110180012032
ACH-000120,-0.06641045414112373
ACH-000123,-0.08498056756282422
ACH-000127,0.035489476916981635
ACH-000128,-0.1137778385993363
ACH-000132,0.12298128304535892
ACH-000133,-0.15936415030613055
ACH-000137,0.0111852812230338
ACH-000138,0.027581842610056927
ACH-000142,-0.11656608331441777
ACH-000143,-0.09243701217922712
ACH-000146,0.018610644879396804
ACH-000148,-0.020205733840135628
ACH-000150,-0.08968456761836714
ACH-000152,-0.09535030773932236
ACH-000153,0.009650661709576623
ACH-000159,-0.08418619629411432
ACH-000160,0.24145952645007526
ACH-000163,0.1861821380527717
ACH-000167,0.4148322331230756
ACH-000168,-0.06831673581022593
ACH-000169,-0.002649974479547805
ACH-000178,-0.017053689292059276
ACH-000183,-0.0807571875311616
ACH-000188,-0.12333319533098396
ACH-000189,-0.1131621645150613
ACH-000190,0.1914734365335693
ACH-000198,0.018437203003801344
ACH-000203,-0.11434650428292688
ACH-000204,-0.1376589909800989
