,OASL (8638)
ACH-000401,-0.03766803766826026
ACH-000402,0.04179853599864265
ACH-000403,-0.10635126022457084
ACH-000404,-0.1082856062730945
ACH-000406,-0.09568740602082916
ACH-000407,-0.10324798687879236
ACH-000408,0.01502701429882531
ACH-000410,-0.11257294846421556
ACH-000411,-0.0848946309861025
ACH-000414,-0.18496869310420352
ACH-000415,0.05312324675766497
ACH-000416,-0.07943436228670771
ACH-000420,-0.13146774243159093
ACH-000421,-0.00610830489063291
ACH-000424,-0.009568469320747277
ACH-000425,-0.061981969420174185
ACH-000426,-0.08296934307879902
ACH-000427,-0.05061460796674962
ACH-000433,-0.0864928604290527
ACH-000435,0.1318495342987575
ACH-000436,0.004099727782017231
ACH-000444,-0.17987936415463013
ACH-000445,-0.14823231064759468
ACH-000448,-0.017705203889376304
ACH-000450,0.05002000681178982
ACH-000452,-0.09650768118828314
ACH-000454,-0.1613975164262408
ACH-000458,-0.11364553160474418
ACH-000459,-0.1145208801738567
ACH-000460,-0.12128046507407182
ACH-000461,-0.06998816783896147
ACH-000463,-0.16554963125998814
ACH-000464,-0.0775344597793338
ACH-000466,0.003233749057330344
ACH-000467,-0.0705006666948629
ACH-000468,-0.15488216864799814
ACH-000469,-0.0011913777019386493
ACH-000470,-0.24127021026212045
ACH-000471,-0.022750330109858462
ACH-000472,-0.034893439742556785
ACH-000473,-0.02284629001969178
ACH-000475,-0.11949298788410412
ACH-000476,-0.04338604628339776
ACH-000477,-0.2265716481416429
ACH-000479,-0.061696402190783865
ACH-000480,0.030804076804706232
ACH-000481,-0.05773943993498909
ACH-000483,-0.02120091816859701
ACH-000484,-0.0627338844709164
ACH-000485,-0.13012351495494925
ACH-000486,-0.01856531890506549
ACH-000487,-0.14503556943338952
ACH-000488,-0.12855581875510885
ACH-000490,-0.12223964393913064
ACH-000491,0.04508112064482375
ACH-000495,0.008822824172920499
ACH-000496,-0.06473911354189077
ACH-000499,-0.3076036455693814
ACH-000500,-0.2864146389802568
ACH-000502,-0.039563031095145085
ACH-000503,0.05528195001001166
ACH-000505,-0.003237605665389696
ACH-000507,-0.07913369537798813
ACH-000510,0.024872858516572262
ACH-000511,-0.22715602539476956
ACH-000512,-0.16832316449623425
ACH-000516,-0.0713174812383428
ACH-000517,-0.11517624466878565
ACH-000518,-0.016406655972055876
ACH-000520,-0.20617376814055052
ACH-000521,-0.11656752584614236
ACH-000522,-0.0472283399040611
ACH-000524,-0.1692567843988191
ACH-000527,-0.09508979212222092
ACH-000528,-0.10336968453703316
ACH-000537,0.07019947277457843
ACH-000541,-0.024524506884774727
ACH-000542,-0.09089795530838156
ACH-000544,0.1239824396331377
ACH-000545,-0.03709683287705053
ACH-000547,-0.08768732856515947
ACH-000548,0.04468853721208768
ACH-000549,-0.0988058775101218
ACH-000550,-0.0975642796128278
ACH-000552,-0.16771466793915216
ACH-000556,-0.1473433938816436
ACH-000557,-0.13408439322487833
ACH-000569,0.00029205202217042517
ACH-000570,-0.0467860642199173
ACH-000571,-0.14451024720799685
ACH-000573,-0.2299481295273337
ACH-000576,-0.0350053135300316
ACH-000579,-0.2311322634914691
ACH-000580,-0.14653133875017355
ACH-000584,-0.044683592078939516
ACH-000585,-0.05055007142958391
ACH-000588,0.004951176808805953
ACH-000589,-0.06280736060714316
ACH-000591,-0.07052970107869384
ACH-000593,-0.02269918584007309
ACH-000600,-0.03307007310100545
ACH-000601,-0.04248325030696224
ACH-000605,-0.0502520266480908
ACH-000606,0.07617570047822518
ACH-000608,-0.0550603170656517
ACH-000614,-0.02110708521890135
ACH-000616,0.016909584170441482
ACH-000618,-0.002900816146419037
ACH-000619,0.06382599854813416
ACH-000620,-0.0561538291292351
ACH-000621,-0.10885527052185442
ACH-000622,-0.07812705074748835
ACH-000623,-0.14836658592373494
ACH-000624,-0.08802276291067049
ACH-000627,-0.05909196591554225
ACH-000630,-0.007845498283690782
ACH-000631,0.25682700450669343
ACH-000632,-0.15886685653790908
ACH-000633,-0.09463905816242232
ACH-000637,-0.1934960863379564
ACH-000638,-0.11469609969531375
ACH-000646,-0.1580470606282384
ACH-000647,-0.08124822148845279
ACH-000648,-0.09684224890664984
ACH-000649,-0.09558349301824008
ACH-000651,-0.13524467261245324
ACH-000652,0.06549085978045617
ACH-000653,-0.1265815613922156
ACH-000657,0.004822909951876132
ACH-000658,0.1559995312390268
ACH-000661,-0.10601900312761066
ACH-000662,-0.2190204617095914
ACH-000663,-0.07732466330168096
ACH-000665,-0.027436760736170338
ACH-000671,0.07932294439123391
ACH-000672,0.002580754080302735
ACH-000673,-0.026711762165527283
ACH-000676,-0.16858513975188608
ACH-000677,-0.043409953621701684
ACH-000681,-0.11196159433081587
ACH-000683,-0.08681798058706433
ACH-000684,0.007321764086549614
ACH-000688,0.11859241694731665
ACH-000693,-0.01496623311952369
ACH-000694,-0.11675575222854165
ACH-000695,-0.2652089627399277
ACH-000696,-0.0553894217080439
ACH-000697,-0.1482617218092638
ACH-000699,-0.07494143384588092
ACH-000701,-0.03854958644392093
ACH-000706,-0.08701616983853791
ACH-000711,-0.01935719426313469
ACH-000713,0.043119454650783234
ACH-000714,-0.14564297483524544
ACH-000718,-0.051141587365731114
ACH-000720,-0.10757144226671096
ACH-000721,-0.031095126386273656
ACH-000724,0.009238663781005524
ACH-000725,-0.059406503418275476
ACH-000732,0.02963779022098042
ACH-000734,-0.04813224768908718
ACH-000735,-0.03911507606606589
ACH-000736,-0.10874399464765283
ACH-000738,-0.02512670721609095
ACH-000746,0.0005439625226530098
ACH-000747,-0.17424168792134542
ACH-000748,-0.053826526929343865
ACH-000753,-0.055146742646103364
ACH-000756,-0.16237001276631008
ACH-000757,0.17269081270861592
ACH-000758,-0.003287891055861084
ACH-000760,-0.10743052121280183
ACH-000762,-0.026206903975989702
ACH-000763,-0.02834918682368798
ACH-000764,-0.03937031638818248
ACH-000765,-0.19689176653690496
ACH-000766,-0.10486298689255134
ACH-000767,-0.11332579322321025
ACH-000768,-0.18944269948374248
ACH-000769,0.009180347629039642
ACH-000770,-0.1379959085765958
ACH-000771,-0.03854487474349922
ACH-000773,-0.0774626891295218
ACH-000776,-0.1250365965581421
ACH-000777,-0.11708932323844393
ACH-000778,-0.048890814671834995
ACH-000781,-0.0501296762917725
ACH-000782,-0.07117884636556852
ACH-000783,-0.04325910947109645
ACH-000784,-0.07303782655522657
ACH-000785,-0.2180130061521818
ACH-000787,-0.04872764589333199
ACH-000788,-0.046763445998057485
ACH-000791,-0.08216517998832511
ACH-000792,-0.023486500399047608
ACH-000794,-0.053168029656660426
ACH-000796,-0.08313554983492827
ACH-000798,-0.22026800262328708
ACH-000799,-0.13394318741044228
ACH-000800,-0.1243674649189082
ACH-000802,0.03776766062936879
ACH-000804,-0.052654172606929096
ACH-000805,0.05048766513190349
ACH-000809,-0.10055475712453367
ACH-000810,-0.05466528173262041
ACH-000811,-0.03635358225257244
ACH-000817,-0.13750342942082516
ACH-000819,-0.03316526627642098
ACH-000820,-0.22619665530586305
ACH-000821,-0.06488933841349541
ACH-000822,0.020472334194718
ACH-000823,-0.1994211044778145
ACH-000824,-0.0951858678165646
ACH-000827,-0.09847490193515264
ACH-000829,-0.08896275992879776
ACH-000831,-0.15779551921702442
ACH-000832,-0.11653683818614627
ACH-000833,-0.15537564294372894
ACH-000834,-0.021372455014019548
ACH-000835,-0.12080174522817402
ACH-000836,-0.07482981884792685
ACH-000837,-0.06522064415265026
ACH-000838,0.1133544587852777
ACH-000839,0.02283239947402201
ACH-000840,0.01566449062708439
ACH-000841,0.013023806989043736
ACH-000843,-0.07691780840143853
ACH-000846,0.0448243325474475
ACH-000847,-0.2078540370945396
ACH-000848,-0.12125766196419173
ACH-000849,-0.08317873055109626
ACH-000851,-0.2755565459703357
ACH-000855,0.017935039153224818
ACH-000856,-0.1599634064117303
ACH-000858,-0.03330254937574588
ACH-000859,-0.06522677440951913
ACH-000861,-0.12007333512030748
ACH-000862,-0.0934626429355726
ACH-000865,-0.10072572101736142
ACH-000866,-0.09286385631552127
ACH-000867,-0.05202843926716353
ACH-000869,-0.14327797483072027
ACH-000872,-0.04943309937394995
ACH-000873,-0.05586339451154816
ACH-000876,-0.1825998704918068
ACH-000878,-0.1790154885143706
ACH-000880,0.1300803986423852
ACH-000881,0.0062192306659051115
ACH-000882,-0.16109710248542955
ACH-000884,-0.1318636384893634
ACH-000885,-0.04828374794370459
ACH-000887,-0.07843681668585904
ACH-000889,-0.11992583318047355
ACH-000896,-0.11975563065104068
ACH-000898,-0.14253234839030773
ACH-000900,-0.09250021525492533
ACH-000901,-0.07546228714981046
ACH-000905,-0.06920434846868229
ACH-000906,-0.12772632911594894
ACH-000907,0.011527844896625195
ACH-000910,-0.11756918059752675
ACH-000911,-0.13490061299236275
ACH-000912,-0.10739169171769604
ACH-000913,-0.07326118194390886
ACH-000915,0.060315376018878576
ACH-000916,0.21382692601887116
ACH-000917,-0.037201981757171536
ACH-000920,-0.011656649578799113
ACH-000921,-0.03635504390323637
ACH-000924,-0.10139970294670332
ACH-000926,-0.054503995702200284
ACH-000928,-0.060790910658343814
ACH-000929,0.12533595719567486
ACH-000932,-0.05249643254963735
ACH-000935,-0.17082256578295876
ACH-000936,-0.03808771449030659
ACH-000937,-0.02802237798629801
ACH-000938,-0.12109809804763967
ACH-000939,0.009402222171505806
ACH-000941,0.03533440043943107
ACH-000943,-0.08111612611389342
ACH-000946,-0.09784828824288516
ACH-000947,-0.10901161483312956
ACH-000948,-0.15835246088807867
ACH-000950,-0.20471938523197733
ACH-000953,-0.08162126759411324
ACH-000954,0.026595642414542167
ACH-000957,-0.019975058375022156
ACH-000958,-0.04999145734063035
ACH-000960,-0.027442693621395568
ACH-000963,-0.1735573604655549
ACH-000968,-0.11699159378359256
ACH-000969,-0.1516738696679307
ACH-000972,-0.1479188037227286
ACH-000973,-0.11846372358878172
ACH-000974,-0.05981824218194635
ACH-000978,0.09193572889502233
ACH-000984,-0.08507816420731559
ACH-000986,-0.009501297355522345
ACH-000988,-0.11062055605191247
ACH-000993,0.029460730993556217
ACH-000994,-0.10206269789051996
ACH-000996,-0.04939995129218845
ACH-001001,-0.1081396868357521
ACH-001020,-0.030764125581935232
ACH-001028,-0.18778126259875547
ACH-001031,-0.04786815034716437
ACH-001038,-0.08404803954747025
ACH-001048,-0.023467103739546063
ACH-001050,-0.11150146347744992
ACH-001053,-0.11009592101220228
ACH-001054,-0.0550257476670227
ACH-001061,-0.1141266811653298
ACH-001067,-0.1247575415661304
ACH-001075,-0.16914609185118398
ACH-001096,-0.0949238534537114
ACH-001111,0.13850298609313186
ACH-001119,0.046529893523743066
ACH-001128,0.008835702822006701
ACH-001134,0.015937234443679223
ACH-001151,-0.05443290543292358
ACH-001163,-0.1079635055535746
ACH-001164,-0.3103529109311396
ACH-001183,-0.06415345819731043
ACH-001192,-0.11092426204035943
ACH-001193,0.03060615781734225
ACH-001196,-0.030181038183874787
ACH-001197,-0.07820744490251295
ACH-001205,-0.022058718656829183
ACH-001211,-0.06206956574175501
ACH-001212,0.2460278497606423
ACH-001228,0.020076785101748387
ACH-001232,-0.06200881674315135
ACH-001239,-0.11684520191116435
ACH-001270,-0.2200930733057173
ACH-001274,0.016299353811823403
ACH-001275,-0.004861219516723825
ACH-001277,-0.11133750598506398
ACH-001278,-0.02327426544401224
ACH-001280,-0.2281354446729301
ACH-001283,-0.1224586444927151
ACH-001289,-0.03709377180228779
ACH-001300,-0.31994758264330875
ACH-001301,0.03666466098837096
ACH-001302,-0.12728138680758955
ACH-001306,-0.1078487919493907
ACH-001318,-0.014013893301105987
ACH-001322,-0.255154561949483
ACH-001328,-0.0810666439584182
ACH-001332,-0.12544174371493813
ACH-001336,-0.07962334390614688
ACH-001346,-0.04196444312491671
ACH-001353,0.032386894566369166
ACH-001354,0.026867023839663964
ACH-001367,-0.2461304004396048
ACH-001368,-0.12635280278885422
ACH-001374,-0.24792692298158175
ACH-001377,-0.07579544342604301
ACH-001380,-0.05553758487881573
ACH-001391,-0.1390845525821399
ACH-001408,-0.057809745815892676
ACH-001430,0.06010616533244185
ACH-001431,-0.02159514445290451
ACH-001450,-0.07713722126032946
ACH-001496,-0.06937165613359314
ACH-001500,0.06128451947415739
ACH-001523,-0.16812210329137905
ACH-001532,-0.08109253181121517
ACH-001550,-0.03434098717615331
ACH-001552,-0.19522409730955387
ACH-001554,-0.05441094772656893
ACH-001654,-0.01858124283391716
ACH-001735,-0.11788302240427355
ACH-001736,-0.10644887311861376
ACH-001737,0.0201028859801375
ACH-001740,-0.30367494824844704
ACH-001745,-0.09056422521862087
ACH-001765,-0.11081110446340904
