,PLEKHM2 (23207)
ACH-000004,-0.25569337355387906
ACH-000005,-0.32719740515916984
ACH-000007,0.06915671547337945
ACH-000009,-0.12124020300217715
ACH-000011,-0.18118454070849016
ACH-000012,-0.20892493202614928
ACH-000013,-0.100458827766961
ACH-000014,-0.20355785264426468
ACH-000015,-0.21734278270929505
ACH-000017,-0.12347232792618515
ACH-000018,-0.2389525902564104
ACH-000019,0.10387027970689912
ACH-000021,-0.12392929849464518
ACH-000022,-0.22619859036710294
ACH-000025,-0.41789449792799693
ACH-000028,0.08478436333432833
ACH-000030,-0.20195048207227312
ACH-000035,-0.4250650632356208
ACH-000036,-0.2643020293388393
ACH-000037,-0.03441485488216025
ACH-000039,-0.4086988617947118
ACH-000040,-0.33163283240503105
ACH-000041,-0.18443265909354506
ACH-000042,-0.21195972315673967
ACH-000045,-0.2278253447822579
ACH-000047,-0.2256623179067131
ACH-000052,-0.18607173570768645
ACH-000053,-0.1407657598028282
ACH-000054,-0.02897129756335853
ACH-000055,-0.15208127633422527
ACH-000060,-0.2643134597421763
ACH-000067,-0.067865974287849
ACH-000070,-0.11556382058524055
ACH-000075,-0.2470857872700094
ACH-000078,-0.23715553061175165
ACH-000082,-0.14017164180962247
ACH-000085,-0.25384931944080863
ACH-000086,-0.12376972013584743
ACH-000087,-0.2939076984760444
ACH-000092,-0.271141373703194
ACH-000095,-0.17954352301876145
ACH-000097,-0.05981112753508585
ACH-000098,-0.18310249856172112
ACH-000099,-0.03637509475140015
ACH-000108,-0.14976778400085575
ACH-000113,0.02727822398376827
ACH-000116,-0.3247004663928534
ACH-000118,-0.12723386319268076
ACH-000120,-0.15090853806286084
ACH-000123,-0.10605042342649727
ACH-000127,-0.07836126313247645
ACH-000128,-0.3965804541564525
ACH-000132,-0.07529436241013311
ACH-000133,-0.27014217818661257
ACH-000137,-0.3761743798225369
ACH-000138,-0.20685131418017
ACH-000142,-0.1946055192059933
ACH-000143,-0.20861240418009447
ACH-000146,0.06606628471989731
ACH-000148,-0.19217468300969595
ACH-000150,-0.5124370903748601
ACH-000152,-0.3237023639175042
ACH-000153,-0.02595066282359792
ACH-000159,-0.10829615555508768
ACH-000160,-0.2862652713068889
ACH-000163,-0.2077708648435224
ACH-000167,0.07438642643206908
ACH-000168,-0.3088153958839962
ACH-000169,-0.18600990794350347
ACH-000178,-0.1305269813177321
ACH-000183,-0.1970871215468516
ACH-000188,-0.2700632757544757
ACH-000189,-0.10441793146573623
ACH-000190,-0.07478785076241813
ACH-000198,-0.07439532248407249
ACH-000203,-0.06255085134614632
ACH-000204,0.07833065404554349
ACH-000206,-0.1236113987253973
ACH-000207,0.02631424331658342
ACH-000208,-0.4607120224729887
ACH-000210,-0.04248579388699183
ACH-000211,-0.12748792029578387
ACH-000215,-0.2919449562042561
ACH-000221,0.0424318464069361
ACH-000222,-0.19426582528133488
ACH-000223,-0.21932535541378465
ACH-000226,-0.17488458491867562
ACH-000227,-0.07347017972352371
ACH-000228,-0.2964815919393449
ACH-000231,-0.2321938264515589
ACH-000232,-0.1698647568651835
ACH-000233,0.0045604313208658645
ACH-000234,-0.06915345267186851
ACH-000235,-0.12444751563118985
ACH-000237,-0.21510706920086534
ACH-000238,-0.17562662814762076
ACH-000242,0.1843807095578397
ACH-000243,-0.0068875701732431715
ACH-000244,-0.30753553444003623
ACH-000246,-0.1268423120394807
ACH-000248,-0.1581487801068471
ACH-000250,-0.1863408644794909
ACH-000251,-0.2620632994444181
ACH-000252,-0.1701126640891257
ACH-000253,-0.1944695648265113
ACH-000255,-0.27287703457464463
ACH-000256,-0.1712321358751794
ACH-000257,-0.28794343922303656
ACH-000258,-0.04059420557499071
ACH-000259,-0.17600208934478134
ACH-000260,-0.12801293487823814
ACH-000261,-0.16055962281660255
ACH-000262,-0.16139532752033084
ACH-000263,-0.2740149581114368
ACH-000264,-0.10964097178471843
ACH-000265,-0.1503207276929196
ACH-000266,-0.0937024085072378
ACH-000272,-0.10999829250181703
ACH-000274,-0.20724685817202312
ACH-000277,-0.07363616982100697
ACH-000278,-0.06980712840001654
ACH-000279,-0.12238820697612565
ACH-000280,-0.057328058072705995
ACH-000281,-0.17224998353484752
ACH-000288,-0.2699814420137839
ACH-000291,-0.3905410037306024
ACH-000293,-0.1956234241103866
ACH-000294,-0.07299968836821398
ACH-000295,0.21414140989872085
ACH-000296,-0.1568488253767082
ACH-000302,-0.19304270643353671
ACH-000304,-0.11638553004366625
ACH-000307,-0.036475651564250255
ACH-000308,-0.1712626569303864
ACH-000310,-0.1786317512077403
ACH-000311,-0.07293407903337673
ACH-000312,-0.3135823069144984
ACH-000315,-0.09135118944896373
ACH-000316,-0.27166422095793885
ACH-000317,-0.2095299085068364
ACH-000318,-0.01756961527740286
ACH-000319,-0.11453187937714925
ACH-000320,-0.2167400485611156
ACH-000322,-0.2417000627775653
ACH-000323,-0.1361866371678327
ACH-000324,-0.16060316063231345
ACH-000329,-0.15931971701885514
ACH-000330,-0.27339029640674445
ACH-000331,-0.25381418433523223
ACH-000332,-0.12178853498753447
ACH-000334,-0.138544437718257
ACH-000335,-0.2346394964219693
ACH-000336,-0.2875373521930765
ACH-000337,-0.10318314618404306
ACH-000338,-0.2223323165220406
ACH-000339,-0.05557320221317505
ACH-000341,-0.059753295314227135
ACH-000348,-0.1492031597766231
ACH-000350,-0.08309853541722699
ACH-000352,-0.1739926206115161
ACH-000356,-0.07591682368594703
ACH-000361,-0.016843371194232102
ACH-000362,-0.013608521618452414
ACH-000363,-0.13431046693104132
ACH-000364,-0.015163830683390247
ACH-000365,-0.008238808217569872
ACH-000366,-0.09927904477605742
ACH-000368,-0.2589767929064554
ACH-000374,-0.09385062168754828
ACH-000375,-0.3887218470959574
ACH-000376,-0.13651611935655436
ACH-000381,-0.14267789393912336
ACH-000383,-0.1368442101799907
ACH-000387,-0.2289078315083477
ACH-000389,-0.2872502997302793
ACH-000390,-0.21965785583182926
ACH-000393,-0.11697331532002485
ACH-000395,-0.2493118513072191
ACH-000396,-0.6490992093622968
ACH-000397,-0.1894055666088618
ACH-000401,-0.18473742641894955
ACH-000402,0.25384443802505485
ACH-000403,-0.09799443231137007
ACH-000404,-0.060359684121945714
ACH-000406,-0.06213482767997301
ACH-000407,-0.16776573949189258
ACH-000408,-0.12599189366918834
ACH-000410,-0.16492293266104965
ACH-000411,-0.18716737634826586
ACH-000414,-0.10820914399464897
ACH-000415,-0.1893831227993866
ACH-000416,-0.10648299395650146
ACH-000420,-0.14596674897233802
ACH-000421,-0.05008714439350018
ACH-000424,-0.14346520896942916
ACH-000425,-0.07993357316522591
ACH-000426,-0.14225551854496446
ACH-000427,-0.30068748513554605
ACH-000433,-0.2180443250188938
ACH-000435,0.05186403439032025
ACH-000436,-0.13818486808235486
ACH-000444,-0.07998102678103239
ACH-000445,-0.14098033084041994
ACH-000448,-0.1675679543886145
ACH-000450,-0.21384256966393966
ACH-000452,-0.06550883021979881
ACH-000454,-0.22455914236963573
ACH-000458,-0.33159574956913324
ACH-000459,-0.0424069798241562
ACH-000460,-0.14179327547037165
ACH-000461,-0.08539989156530155
ACH-000463,-0.1736818610945146
ACH-000464,-0.14741563522848578
ACH-000466,-0.0923835418526065
ACH-000467,-0.16238661950951722
ACH-000468,-0.3059870379267111
ACH-000469,-0.13353209192607746
ACH-000470,0.0017235935919367807
ACH-000471,-0.0775159382006756
ACH-000472,-0.1261398877279862
ACH-000473,-0.11686140108329553
ACH-000475,-0.10364972056747476
ACH-000476,-0.14255960891335262
ACH-000477,-0.15135999662900432
ACH-000479,-0.0905475025325128
ACH-000480,-0.14678581536042826
ACH-000481,-0.10455522197427032
ACH-000483,-0.06566325206534804
ACH-000484,-0.4187913004543252
ACH-000485,-0.20809795365457484
ACH-000486,-0.13181903175332388
ACH-000487,-0.16689234082521093
ACH-000488,-0.2199004423295481
ACH-000490,-0.2014860105869311
ACH-000491,-0.4492156312614281
ACH-000495,-0.12502573315457466
ACH-000496,-0.2596827807763163
ACH-000499,-0.11302596677225225
ACH-000500,0.0877938587920512
ACH-000502,-0.24953221792875396
ACH-000503,-0.1341670025014158
ACH-000505,-0.1891024376522316
ACH-000507,-0.17127529593233476
ACH-000510,-0.13691172872526855
ACH-000511,-0.025111716565448042
ACH-000512,-0.2251213592098126
ACH-000516,-0.19026754698091727
ACH-000517,-0.1604691979557546
ACH-000518,-0.2387541150066977
ACH-000520,0.044816093925835736
ACH-000521,-0.19240490605157945
ACH-000522,-0.2774324829907547
ACH-000524,-0.14698660642011865
ACH-000527,-0.1135024207216369
ACH-000528,-0.1734165701527215
ACH-000537,-0.05372354624576497
ACH-000541,0.023490554735704428
ACH-000542,-0.07930922105534495
ACH-000544,-0.21825617163817754
ACH-000545,-0.2402343882283597
ACH-000547,-0.3184958782251825
ACH-000548,-0.051192391633939516
ACH-000549,-0.17825117823904424
ACH-000550,-0.3185035156018697
ACH-000552,-0.2479005892915785
ACH-000556,-0.16374277709363766
ACH-000557,-0.07992850525136504
ACH-000569,-0.3749801993934867
ACH-000570,-0.07660619852200988
ACH-000571,-0.11324476664659247
ACH-000573,-0.005204949127046442
ACH-000576,-0.21612415020981726
ACH-000579,-0.07609701075584771
ACH-000580,-0.0752474430541389
ACH-000584,-0.2192941564123477
ACH-000585,-0.17577106447439694
ACH-000588,0.008654828302290604
ACH-000589,-0.03307399023235532
ACH-000591,-0.21561001873733415
ACH-000593,-0.2490690040455352
ACH-000600,-0.2219628899615833
ACH-000601,-0.18035851982723192
ACH-000605,-0.10157741724376344
ACH-000606,-0.3799846334562661
ACH-000608,-0.15388546988208715
ACH-000614,-0.2677193750105956
ACH-000616,-0.12227809508615504
ACH-000618,-0.13010632480900405
ACH-000619,-0.18789538946735773
ACH-000620,-0.09372206780516217
ACH-000621,-0.18526998913828152
ACH-000622,-0.05158626873327481
ACH-000623,-0.10279464196426563
ACH-000624,-0.07927348579105414
ACH-000627,-0.1687593093097548
ACH-000630,-0.10144442973694508
ACH-000631,0.006880544322313171
ACH-000632,-0.2207554486525863
ACH-000633,-0.05415596565039989
ACH-000637,-0.021163483340191795
ACH-000638,-0.1707571779209556
ACH-000646,-0.17163060077632075
ACH-000647,-0.09464812064311827
ACH-000648,-0.3151701861547524
ACH-000649,-0.080609499522334
ACH-000651,-0.05165839477945666
ACH-000652,-0.29781087274879625
ACH-000653,-0.15925581649259074
ACH-000657,-0.26955165547144505
ACH-000658,0.0049554290407619155
ACH-000661,0.009077587786820057
ACH-000662,0.16827842693039802
ACH-000663,-0.1886505498666376
ACH-000665,-0.10241338333953864
ACH-000671,-0.23092243346162925
ACH-000672,0.08468165228785579
ACH-000673,-0.2163906478258806
ACH-000676,-0.1029822652567698
ACH-000677,-0.17126222664860474
ACH-000681,-0.11239195097289953
ACH-000683,-0.16112697714737725
ACH-000684,-0.047673752560417185
ACH-000688,-0.20001556712631227
ACH-000693,-0.3171300133884255
ACH-000694,-0.19241731799852688
ACH-000695,-0.22712502194698264
ACH-000696,-0.04104864688079071
ACH-000697,-0.101241224268253
ACH-000699,-0.2385919027073919
ACH-000701,0.09184975321500946
ACH-000706,-0.04691477761564878
ACH-000711,-0.15624075556027162
ACH-000713,-0.23284534506290697
ACH-000714,-0.13182059180399372
ACH-000718,-0.15043900261474613
ACH-000720,-0.3508244569889953
ACH-000721,-0.20461049344516685
ACH-000724,-0.07863824679126417
