,PEX10 (5192)
ACH-000004,-0.32307530086993713
ACH-000005,0.12697554693273613
ACH-000007,-0.15951521759521986
ACH-000009,-0.30270628647105313
ACH-000011,-0.14850892413947825
ACH-000012,-0.5893463305012975
ACH-000013,-0.10052615254559097
ACH-000014,-0.14868030968656146
ACH-000015,-0.20168298608495916
ACH-000017,-0.3029755007111133
ACH-000018,-0.33413512583745075
ACH-000019,-0.19764216525640746
ACH-000021,-0.39762577179044695
ACH-000022,-0.014723601351238413
ACH-000025,-0.1280230324114426
ACH-000028,-0.16214360479551287
ACH-000030,-0.4305594703054677
ACH-000035,-0.2010383554601555
ACH-000036,-0.16367282314762024
ACH-000037,-0.3768255434727072
ACH-000039,-0.1707003767729488
ACH-000040,-0.1771687987498063
ACH-000041,-0.17223066514582674
ACH-000042,-0.12181534151532394
ACH-000045,0.12999331876320652
ACH-000047,-0.4150874818983605
ACH-000052,-0.033977317423498465
ACH-000053,-0.12946328338557986
ACH-000054,-0.19668652492129435
ACH-000055,0.1342730201595666
ACH-000060,-0.1957320373062339
ACH-000067,-0.11955733267383965
ACH-000070,-0.3384432069581745
ACH-000075,-0.06218283140410601
ACH-000078,0.16384467805408265
ACH-000082,-0.0826814936295365
ACH-000085,-0.2823520598388493
ACH-000086,-0.1890616537935642
ACH-000087,-0.4068615827824849
ACH-000092,-0.14919555478161708
ACH-000095,-0.10735137446324168
ACH-000097,-0.12707630996662972
ACH-000098,-0.22079210958826886
ACH-000099,-0.03530628795538
ACH-000108,-0.2439850476534656
ACH-000113,-0.08181994369338877
ACH-000116,-0.14279837812175875
ACH-000118,-0.5022713771643963
ACH-000120,-0.09331421934823668
ACH-000123,0.03959184034698181
ACH-000127,-0.1869160280384503
ACH-000128,-0.24488494528733545
ACH-000132,-0.2164667060945005
ACH-000133,-0.16190031064864113
ACH-000137,-0.14178690282490353
ACH-000138,-0.3214533541473234
ACH-000142,-0.1859215636165196
ACH-000143,-0.25887649018078224
ACH-000146,-0.4123238916662371
ACH-000148,-0.1793226894223978
ACH-000150,-0.4842400933180584
ACH-000152,-0.3649212416249523
ACH-000153,-0.16842692879056945
ACH-000159,-0.3263106178792447
ACH-000160,-0.27964446153455913
ACH-000163,-0.16768285071352845
ACH-000167,-0.6396113159028091
ACH-000168,-0.07412945380491498
ACH-000169,-0.18072816114847196
ACH-000178,-0.27950753250297483
ACH-000183,-0.044339879904747165
ACH-000188,-0.16048087108348585
ACH-000189,0.048823014428013164
ACH-000190,-0.034094653279137084
ACH-000198,-0.19698328423222414
ACH-000203,0.10322074701243628
ACH-000204,-0.05147129783359496
ACH-000206,-0.4134424468215484
ACH-000207,-0.2431510113548971
ACH-000208,-0.5324772604675829
ACH-000210,-0.3237890060052657
ACH-000211,-0.14141690655674488
ACH-000215,-0.09934380242890403
ACH-000221,0.0023180533539872102
ACH-000222,-0.062084913438896015
ACH-000223,-0.14708721379788706
ACH-000226,-0.1771503572461131
ACH-000227,-0.2288262866110881
ACH-000228,-0.2243396159606917
ACH-000231,-0.2463989043357993
ACH-000232,0.06750404890606218
ACH-000233,-0.26718585278543505
ACH-000234,-0.2360431483609189
ACH-000235,-0.24584282787874945
ACH-000237,-0.2653972603603409
ACH-000238,-0.10066661693300914
ACH-000242,-0.2433615749503994
ACH-000243,-0.2672317100815437
ACH-000244,-0.08561273939571007
ACH-000246,-0.19709472041194415
ACH-000248,-0.06264097502956499
ACH-000250,-0.6620759629868964
ACH-000251,-0.18506967226240476
ACH-000252,-0.19047034067176635
ACH-000253,-0.11783036577970595
ACH-000255,-0.1191806993401503
ACH-000256,-0.11061286487626452
ACH-000257,-0.22498174580986335
ACH-000258,-0.14951226604719042
ACH-000259,-0.0883111741337924
ACH-000260,-0.017558357770255262
ACH-000261,-0.08764370146482668
ACH-000262,-0.2535225911263045
ACH-000263,-0.11163619829296548
ACH-000264,-0.11667694242531475
ACH-000265,-0.20663854113616856
ACH-000266,-0.26485912291852226
ACH-000272,-0.11327488788061735
ACH-000274,-0.20172252659297105
ACH-000277,-0.19696159713895506
ACH-000278,-0.3127251185832833
ACH-000279,-0.16800720128393162
ACH-000280,-0.11804880513569847
ACH-000281,-0.15578263736023132
ACH-000288,-0.3543798341481705
ACH-000291,-0.1681909558142435
ACH-000293,-0.08607461853210348
ACH-000294,-0.4434445817170367
ACH-000295,-0.23694270959903846
ACH-000296,-0.07436638193373052
ACH-000302,-0.2425771311762268
ACH-000304,-0.024029775043378304
ACH-000307,-0.2738329312366381
ACH-000308,-0.0910933378548139
ACH-000310,-0.02376545613573627
ACH-000311,-0.1924586799604764
ACH-000312,-0.1128150972080538
ACH-000315,-0.04814621503917122
ACH-000316,-0.2032676094650621
ACH-000317,-0.6245399708743141
ACH-000318,-0.07303249518066154
ACH-000319,-0.17262088067976433
ACH-000320,-0.21525456284504974
ACH-000322,-0.1706126585725825
ACH-000323,0.014624850767825385
ACH-000324,-0.6536255289541291
ACH-000329,-0.2022291428039442
ACH-000330,-0.3444818324588414
ACH-000331,-0.024766641973349383
ACH-000332,-0.13043348442903316
ACH-000334,-0.13826735412013275
ACH-000335,-0.028282341021919063
ACH-000336,0.08164228368660281
ACH-000337,-0.211337373866495
ACH-000338,-0.364422651546052
ACH-000339,-0.09811304470238716
ACH-000341,-0.1800402169598158
ACH-000348,-0.150948646538041
ACH-000350,-0.07009541032213941
ACH-000352,-0.362819531127008
ACH-000356,-0.012920754427554628
ACH-000361,-0.4300631437269841
ACH-000362,-0.05969870885773738
ACH-000363,-0.18612775423065744
ACH-000364,-0.17928596383913473
ACH-000365,-0.1258203873648988
ACH-000366,-0.07821698662327313
ACH-000368,-0.09202815482604614
ACH-000374,-0.11638967996714406
ACH-000375,-0.18737499934078874
ACH-000376,-0.08857961051185798
ACH-000381,-0.10567179828651334
ACH-000383,-0.1261664574993444
ACH-000387,-0.3962106859201557
ACH-000389,-0.27103961494987683
ACH-000390,-0.05259185034925493
ACH-000393,-0.1661573811312498
ACH-000395,-0.23950004212082765
ACH-000396,-0.17403019967387198
ACH-000397,-0.13517504574709935
ACH-000401,-0.12700367484231975
