,RHPN2 (85415)
ACH-000004,-0.07691653583052117
ACH-000005,0.29742118362058323
ACH-000007,0.05160056239985787
ACH-000009,-0.5987137985026411
ACH-000011,-0.18836856142994574
ACH-000012,-0.036951501334727146
ACH-000013,-0.320805608152118
ACH-000014,0.027244991841278533
ACH-000015,-0.18182769588403955
ACH-000017,-0.0503981908350608
ACH-000018,-0.08688652278792182
ACH-000019,-0.1398788084134572
ACH-000021,-0.039565464661555735
ACH-000022,-0.09500358047611213
ACH-000025,-0.10179254984569
ACH-000028,-0.06614227857993636
ACH-000030,-0.11540832199172968
ACH-000035,-0.2152756491931116
ACH-000036,0.008251636855282381
ACH-000037,-0.1381172993862548
ACH-000039,-0.07245543103548399
ACH-000040,-0.01989341608438996
ACH-000041,-0.1082028029790407
ACH-000042,0.002933823826192396
ACH-000045,-0.13424557185540567
ACH-000047,0.028638340397484807
ACH-000052,-0.0023645661309755423
ACH-000053,-0.11978194585686493
ACH-000054,-0.027896968235785382
ACH-000055,0.0689386143564108
ACH-000060,-0.10827883608185232
ACH-000067,-0.07594311182508684
ACH-000070,-0.26718882020648416
ACH-000075,0.022960831309658487
ACH-000078,-0.09261771095727474
ACH-000082,-0.04141067447656343
ACH-000085,0.028759988428856662
ACH-000086,-0.13793506669975275
ACH-000087,-0.1760349326381268
ACH-000092,-0.1032717843390908
ACH-000095,-0.09251699598499748
ACH-000097,-0.19796888280863248
ACH-000098,-0.14385124415617795
ACH-000099,-0.14492097772021814
ACH-000108,-0.22980840607479816
ACH-000113,-0.06150436112942586
ACH-000116,-0.17071743595586247
ACH-000118,-0.08681888222759014
ACH-000120,-0.11361109941679795
ACH-000123,-0.07010244824439046
ACH-000127,-0.10236482146672478
ACH-000128,-0.06818835057141892
ACH-000132,-0.15717973141985245
ACH-000133,-0.2343241044121312
ACH-000137,-0.1647137109403237
ACH-000138,-0.22850395461080925
ACH-000142,-0.1549970020934622
ACH-000143,-0.4612589983494532
ACH-000146,-0.1548411481925287
ACH-000148,-0.13993883678278768
ACH-000150,-0.08415407928733669
ACH-000152,-0.08639206844510564
ACH-000153,-0.07792310355568019
ACH-000159,0.03573282624006528
ACH-000160,-0.18440019663945706
ACH-000163,0.03715807348319381
ACH-000167,0.050103002861021866
ACH-000168,-0.15880768274054993
ACH-000169,0.04192677738351679
ACH-000178,-0.11949886951748305
ACH-000183,-0.07302907510200786
ACH-000188,-0.11688169491538862
ACH-000189,-0.2071976496746961
ACH-000190,-0.5010926819329763
ACH-000198,-0.12484931597688018
ACH-000203,-0.4599549898521659
ACH-000204,-0.11086286121293117
ACH-000206,-0.2796489924436647
ACH-000207,-0.2353813252154811
ACH-000208,-0.2027258152729123
ACH-000210,-0.17712558986530225
ACH-000211,-0.07682365513590067
ACH-000215,-0.07353054693369243
ACH-000221,-0.3514735057960325
ACH-000222,-0.13614775445440255
ACH-000223,-0.03304071583521052
ACH-000226,-0.14074693131410776
ACH-000227,-0.31135232255146184
ACH-000228,-0.14451453108595005
ACH-000231,-0.08163514141584463
ACH-000232,-0.2639028742748272
ACH-000233,-0.05550015559222267
ACH-000234,-0.06943581283820523
ACH-000235,-0.2444251435531413
ACH-000237,-0.1301171334703775
ACH-000238,0.06553295118688626
ACH-000242,-0.3106673745197706
ACH-000243,-0.03455031049714162
ACH-000244,-0.07902529350652321
ACH-000246,-0.07502972251879303
ACH-000248,-0.0858480476894779
ACH-000250,-0.06801218988183222
ACH-000251,0.004740662504268269
ACH-000252,-0.1942841078800552
ACH-000253,0.005393346043509182
ACH-000255,-0.14314715092701408
ACH-000256,-0.2861631845461131
ACH-000257,-0.1876725719980348
ACH-000258,-0.23778245968397424
ACH-000259,-0.08760014478024745
ACH-000260,-0.03631215415422756
ACH-000261,-0.1656102817362772
ACH-000262,-0.17451139741478014
ACH-000263,0.05550189880432565
ACH-000264,-0.004456729316029079
ACH-000265,-0.09697304233860013
ACH-000266,-0.15020247413986254
ACH-000272,-0.11417888026087016
ACH-000274,-0.08506560748185403
ACH-000277,0.0929345846553114
ACH-000278,-0.3960887736304745
ACH-000279,-0.08671600520139054
ACH-000280,-0.2335259734414108
ACH-000281,0.03282622417756748
ACH-000288,-0.07632996915821423
ACH-000291,-0.23859326654227025
ACH-000293,-0.2264906274975877
ACH-000294,-0.1152287526981096
ACH-000295,0.03657255015328635
ACH-000296,-0.2374850085024722
ACH-000302,-0.16659345576927884
ACH-000304,0.03382551951589448
ACH-000307,0.006831711125197776
ACH-000308,0.052209702866753145
ACH-000310,-0.05931673009604688
ACH-000311,-0.06635976304963115
ACH-000312,-0.04064055677390447
ACH-000315,-0.2338529634074683
ACH-000316,0.2892747870876305
ACH-000317,-0.04625404033932035
ACH-000318,-0.18508830748512548
ACH-000319,-0.14666938902302518
ACH-000320,-0.09515086918627963
ACH-000322,0.10362372115127813
ACH-000323,-0.27654619662929586
ACH-000324,-0.17734537879836249
ACH-000329,-0.16216060202385166
ACH-000330,-0.16704872468143306
ACH-000331,-0.14064986164933438
ACH-000332,-0.18359837641452767
ACH-000334,0.00963655362856934
ACH-000335,-0.21568569211754526
ACH-000336,-0.017269686422735464
ACH-000337,-0.12097007191013208
ACH-000338,-0.005519697363195047
ACH-000339,-0.14609852426625966
ACH-000341,-0.10758937826237416
ACH-000348,-0.17990473255275646
ACH-000350,-0.11188573177483267
ACH-000352,-0.02898110628591206
ACH-000356,-0.1531245750224936
ACH-000361,-0.22368130651284945
ACH-000362,-0.15591866686118466
ACH-000363,-0.18567494594498735
ACH-000364,-0.0030547041576308056
ACH-000365,-0.12951190560819356
ACH-000366,-0.2710277937829608
ACH-000368,-0.11110590267725763
ACH-000374,0.08941722353511519
ACH-000375,-0.2320111784548201
ACH-000376,0.015572138166539375
ACH-000381,-0.2876385735682685
ACH-000383,-0.11626079387789574
ACH-000387,-0.008579163812172587
ACH-000389,0.0033426171977472825
ACH-000390,-0.12268254296272735
ACH-000393,0.008537328419478962
ACH-000395,-0.2766158944391638
ACH-000396,-0.1554334183601605
ACH-000397,-0.4547201846896188
ACH-000401,-0.08909287357231828
ACH-000402,-0.021485890368486152
ACH-000403,-0.1057275528453442
ACH-000404,-0.06317143044389087
ACH-000406,-0.0051728577774545524
ACH-000407,-0.11310484636756095
ACH-000408,-0.08213404455868653
ACH-000410,-0.15382718874100795
ACH-000411,-0.03020934310535034
ACH-000414,-0.2092864435141127
ACH-000415,-0.05628934165159598
ACH-000416,-0.15094107689063554
ACH-000420,-0.1721977289731862
ACH-000421,-0.18153064095368135
ACH-000424,0.011772725339367822
ACH-000425,-0.04720369623853735
ACH-000426,-0.2009299428928582
ACH-000427,-0.16835417170345926
ACH-000433,-0.10592617963992894
ACH-000435,-0.02413390860003549
ACH-000436,-0.01735854428893059
ACH-000444,-0.14781245954499708
ACH-000445,-0.002844096094088705
ACH-000448,-0.15877338610380462
ACH-000450,-0.1511758457513389
ACH-000452,-0.04125441017604162
ACH-000454,-0.25009995610244945
ACH-000458,0.13035325709777368
ACH-000459,-0.002583714565625177
ACH-000460,-0.12305790910772675
ACH-000461,-0.025398271723940262
ACH-000463,0.03690103454793856
ACH-000464,-0.1131215069217778
ACH-000466,-0.09069973603072423
ACH-000467,0.12490337231110556
ACH-000468,-0.13467573384856724
ACH-000469,-0.07264029948264357
ACH-000470,-0.03129875225921655
ACH-000471,-0.18413890147070786
ACH-000472,-0.16607947432533032
ACH-000473,0.08768521994657186
ACH-000475,-0.05641371548671065
ACH-000476,0.017593334142161982
ACH-000477,-0.2264423788354087
ACH-000479,0.12485626478090618
ACH-000480,0.005593990570876839
ACH-000481,-0.2386473446058945
ACH-000483,-0.2317144830332364
ACH-000484,-0.3017636647831702
ACH-000485,0.15745944892593225
ACH-000486,-0.2833789138310639
ACH-000487,-0.14609261860503905
ACH-000488,-0.06968235437005361
ACH-000490,-0.14758759801181273
ACH-000491,-0.05154926148629544
ACH-000495,-0.06446656153253554
ACH-000496,-0.34239792677798764
ACH-000499,-0.4204449369814567
ACH-000500,0.1613607312040484
ACH-000502,-0.10803161171085768
ACH-000503,0.0655135869417969
ACH-000505,-0.016905359737294377
ACH-000507,-0.057108927360848334
ACH-000510,-0.17676824157382678
ACH-000511,-0.10331105519171452
ACH-000512,-0.11437062957031675
ACH-000516,-0.12574209937301115
ACH-000517,-0.2070024075673648
ACH-000518,-0.2486345404689579
ACH-000520,-0.12481924006576325
ACH-000521,-0.013975603456373682
ACH-000522,-0.07095565324805722
ACH-000524,-0.191435330332544
ACH-000527,-0.4772561378414576
ACH-000528,-0.15283668241441295
ACH-000537,0.11878941009049962
ACH-000541,-0.002268492889813543
ACH-000542,-0.1567868466158536
ACH-000544,0.0952037941290268
ACH-000545,0.08351877674905685
ACH-000547,-0.18877201635087046
ACH-000548,-0.14543310652242153
ACH-000549,-0.35261267079816644
ACH-000550,-0.07757689057738701
ACH-000552,-0.10543713519409854
ACH-000556,-0.14212388083498498
ACH-000557,-0.2043543223842884
ACH-000569,-0.1418639964896877
ACH-000570,-0.14617448373073166
ACH-000571,-0.08436000171055022
ACH-000573,-0.11311135162732867
ACH-000576,-0.2288650698024101
ACH-000579,0.2710000864377203
ACH-000580,-0.14419113469713113
ACH-000584,-0.3664410021259116
ACH-000585,-0.0987740016112172
ACH-000588,0.03766754821645352
ACH-000589,-0.14623611347955956
ACH-000591,-0.09908943050412217
ACH-000593,-0.08498309280402902
ACH-000600,-0.04595513931346425
ACH-000601,-0.07414977804066468
ACH-000605,0.05051082520333481
ACH-000606,-0.12398261419407232
ACH-000608,-0.21149725849452053
ACH-000614,-0.16733572040284958
ACH-000616,-0.06294863983826474
ACH-000618,-0.0489364354833491
ACH-000619,-0.027599151193278486
ACH-000620,-0.41531935195014896
ACH-000621,-0.29511646140409953
ACH-000622,-0.07412840951304601
ACH-000623,-0.13195474642130575
ACH-000624,-0.2355581744782256
ACH-000627,-0.0625136268550784
ACH-000630,-0.32191391858739826
ACH-000631,-0.3291179990769337
ACH-000632,-0.15834019085227524
ACH-000633,-0.2072910965606856
ACH-000637,-0.11558930752653734
ACH-000638,-0.10234251851564392
ACH-000646,-0.5642618012064071
ACH-000647,-0.018790777376457853
ACH-000648,-0.18542886497613026
ACH-000649,-0.0868845072201324
ACH-000651,-0.08211590684333013
ACH-000652,0.2179241787673516
ACH-000653,0.014323865864107391
ACH-000657,-0.2121401458412337
ACH-000658,-0.20176314909542487
ACH-000661,0.01561228153518053
ACH-000662,-0.0013933341430213307
ACH-000663,-0.07189457497280563
ACH-000665,-0.09247929144561244
ACH-000671,-0.042363513977994684
ACH-000672,0.005112494031276862
ACH-000673,-0.13799393993631226
ACH-000676,-0.02691972408160261
ACH-000677,-0.1867214363231052
ACH-000681,0.10015227945759954
ACH-000683,-0.11231777918244712
ACH-000684,-0.0004725914691117495
ACH-000688,-0.21093058834760015
ACH-000693,-0.06862416752829066
ACH-000694,-0.11229957339855297
ACH-000695,-0.017231845736598916
ACH-000696,-0.21987531198266602
ACH-000697,-0.15927476659195744
ACH-000699,-0.13435875009009646
ACH-000701,-0.2078715577460472
ACH-000706,-0.04654008139871397
ACH-000711,-0.17078766158329994
ACH-000713,-0.14611167658334198
ACH-000714,-0.03677067105171845
ACH-000718,-0.13613964709981086
ACH-000720,-0.07639154247920908
ACH-000721,-0.20678455903683945
ACH-000724,-0.2385616142761076
ACH-000725,0.059647855939487585
ACH-000732,-0.0025163328145676863
ACH-000734,-0.11214314593686377
ACH-000735,-0.007592032954015593
ACH-000736,-0.14942155953953568
ACH-000738,-0.16653417220883412
ACH-000746,-0.16285132715143175
ACH-000747,-0.14245818413399386
ACH-000748,-0.0707400306889317
ACH-000753,-0.046832537230938484
ACH-000756,-0.10424819669891093
ACH-000757,-0.20548553233877195
ACH-000758,-0.12468715578031035
ACH-000760,-0.2287367379316016
ACH-000762,-0.05999097681318572
ACH-000763,-0.19111389471329654
ACH-000764,-0.07823570303399596
ACH-000765,-0.03517491720387738
ACH-000766,-0.20425778462148272
ACH-000767,-0.2291484792893356
ACH-000768,-0.10029695328657308
ACH-000769,-0.0489598745373698
ACH-000770,-0.05761258195621855
ACH-000771,-0.026973932821979244
ACH-000773,-0.007790412468200873
ACH-000776,-0.0864164989272759
ACH-000777,-0.05700736204198765
ACH-000778,0.028872611379582705
ACH-000781,-0.11401917462282345
ACH-000782,-0.28034338812531834
ACH-000783,-0.06453422907053474
ACH-000784,-0.012340694151178229
ACH-000785,-0.09462266498355193
ACH-000787,-0.2962512146446452
ACH-000788,-0.1793877376845379
ACH-000791,-0.1490145703784875
ACH-000792,-0.09145664286046053
ACH-000794,0.02893174290299648
ACH-000796,-0.1198035465397634
ACH-000798,-0.15206945798560612
ACH-000799,-0.2187011528040004
ACH-000800,-0.3547463329476322
ACH-000802,-0.14411049921379918
ACH-000804,-0.015052794239310566
ACH-000805,0.04851005689016625
ACH-000809,-0.19837166942195728
ACH-000810,-0.5701175270154504
ACH-000811,-0.06604274318479579
ACH-000817,-0.15279008761287133
ACH-000819,-0.032606436200100744
ACH-000820,-0.16073231352025275
ACH-000821,-0.2967380723551634
ACH-000822,-0.15132555388784394
ACH-000823,-0.2281534193925953
ACH-000824,-0.21319841198508355
ACH-000827,-0.03811545461044162
ACH-000829,-0.059095485061864475
ACH-000831,-0.0943874584649194
