,PAQR6 (79957)
ACH-000004,-0.2267510786790133
ACH-000005,0.161517321533032
ACH-000007,-0.13505890385458155
ACH-000009,-0.3929497225951299
ACH-000011,-0.07910806093724464
ACH-000012,-0.4045506028243896
ACH-000013,-0.3222063820622077
ACH-000014,-0.2044472036112884
ACH-000015,-0.08336029231894525
ACH-000017,-0.3113587392867533
ACH-000018,-0.1504432394603188
ACH-000019,-0.3160051459115994
ACH-000021,-0.29832197699631546
ACH-000022,-0.2536441083791733
ACH-000025,-0.3759609734314237
ACH-000028,-0.3115240281709242
ACH-000030,-0.1160182587198201
ACH-000035,-0.2965474781913036
ACH-000036,-0.2610979286643246
ACH-000037,-0.4025590708921272
ACH-000039,-0.21150513869184184
ACH-000040,-0.30348029753029
ACH-000041,-0.13160502152383968
ACH-000042,-0.12295656106021018
ACH-000045,-0.2221906350542992
ACH-000047,-0.3100137167821828
ACH-000052,-0.2484037303935641
ACH-000053,-0.12137698394777513
ACH-000054,-0.2716243377039809
ACH-000055,-0.2639736027440249
ACH-000060,-0.24460390133385876
ACH-000067,-0.2986072044668107
ACH-000070,-0.11333880327395753
ACH-000075,-0.5526449718874036
ACH-000078,-0.3588974650845069
ACH-000082,-0.2554080092223868
ACH-000085,-0.36791953778277503
ACH-000086,-0.4339051327893916
ACH-000087,-0.2703944973648139
ACH-000092,-0.3561834839674918
ACH-000095,-0.11830270135872295
ACH-000097,-0.4540638914331341
ACH-000098,-0.20013782955156956
ACH-000099,-0.1586746938810319
ACH-000108,-0.2964544654286072
ACH-000113,-0.14754966980426334
ACH-000116,-0.32315348673701266
ACH-000118,-0.2419403518995471
ACH-000120,-0.37963905155690253
ACH-000123,-0.10984073123528608
ACH-000127,-0.18595756368683644
ACH-000128,-0.3252453755024263
ACH-000132,-0.11056502550108667
ACH-000133,-0.2729755855598161
ACH-000137,-0.16094145202383325
ACH-000138,-0.17895055705706173
ACH-000142,-0.18204610006125765
ACH-000143,-0.2828232304964696
ACH-000146,-0.08996840174354101
ACH-000148,-0.20473705582696572
ACH-000150,-0.28904798612815275
ACH-000152,-0.08738714543430194
ACH-000153,-0.1493383885573525
ACH-000159,-0.28166610466182546
ACH-000160,0.011343981043990474
ACH-000163,-0.26523066399735584
ACH-000167,-0.12769868913422347
ACH-000168,-0.13612551823700048
ACH-000169,-0.07631215404000903
ACH-000178,-0.2886473824144189
ACH-000183,-0.08854785798798542
ACH-000188,-0.28970267136561983
ACH-000189,-0.42166645137401737
ACH-000190,-0.21126286489575166
ACH-000198,-0.09635623923584936
ACH-000203,-0.1265367038558041
ACH-000204,-0.2900412200499418
ACH-000206,0.09053323379775932
ACH-000207,-0.3154530950634096
ACH-000208,-0.3955139018204793
ACH-000210,-0.2765605457804741
ACH-000211,-0.18611494357238906
ACH-000215,-0.42785417167493656
ACH-000221,-0.05554150981036892
ACH-000222,-0.3007666115096846
ACH-000223,-0.2888697343171634
ACH-000226,-0.14051084184757626
ACH-000227,-0.11940469992171918
ACH-000228,-0.21605134751815835
ACH-000231,-0.19015721345054235
ACH-000232,-0.2060530842686895
ACH-000233,-0.18832544215195374
ACH-000234,-0.24495336959756905
ACH-000235,-0.2759543708547811
ACH-000237,-0.2224094729041481
ACH-000238,-0.07268864182618394
ACH-000242,-0.11613475010631312
ACH-000243,-0.23299235629188186
ACH-000244,-0.017106553866874367
ACH-000246,-0.3608563189726843
ACH-000248,-0.23442847503904174
ACH-000250,-0.25335172269945744
ACH-000251,-0.18985295073476874
ACH-000252,-0.24637994813792996
ACH-000253,-0.2457650223406017
ACH-000255,-0.3121980902344311
ACH-000256,-0.2294593821151396
ACH-000257,-0.05399983529074664
ACH-000258,-0.14725620942583045
ACH-000259,-0.2332905460735143
ACH-000260,-0.17334119911914675
ACH-000261,-0.14766466923605326
ACH-000262,-0.05788307015797395
ACH-000263,-0.0006027707917190383
ACH-000264,-0.3099458731074005
ACH-000265,-0.07207101674304289
ACH-000266,-0.2367953506336725
ACH-000272,-0.24899085856591535
ACH-000274,-0.08223193604955004
ACH-000277,-0.18880533804995872
ACH-000278,-0.09297865952816124
ACH-000279,-0.08151411220544512
ACH-000280,-0.26518754626042346
ACH-000281,-0.3431748540958268
ACH-000288,-0.3548263293465637
ACH-000291,-0.14065076971213486
ACH-000293,-0.16949491913455664
ACH-000294,-0.10346016170911798
ACH-000295,-0.15623877341997713
ACH-000296,-0.17683209815394946
ACH-000302,-0.260838716122412
ACH-000304,-0.23632638505467046
ACH-000307,-0.22696457942919865
ACH-000308,-0.3498308262425318
ACH-000310,-0.020222048116690747
ACH-000311,-0.3405918526383534
ACH-000312,-0.2004681743311149
ACH-000315,-0.020888635043937277
ACH-000316,-0.06389052887183648
ACH-000317,-0.1129462014623237
ACH-000318,-0.21877398519057392
ACH-000319,-0.0806178707551729
ACH-000320,-0.21911529140904326
ACH-000322,-0.2750461786985033
ACH-000323,-0.26845754976111097
ACH-000324,-0.16661713034429326
ACH-000329,-0.2205532966227422
ACH-000330,-0.23961939168632435
ACH-000331,-0.10786884321194397
ACH-000332,-0.2179554468454513
ACH-000334,-0.3161594557979433
ACH-000335,-0.2305602183431842
ACH-000336,-0.4596249766965196
ACH-000337,-0.36040161062560816
ACH-000338,-0.450567191040019
ACH-000339,-0.12012519523802385
ACH-000341,-0.18826176373619835
ACH-000348,-0.12763442148638768
ACH-000350,-0.3434525575404459
ACH-000352,-0.19703150811272185
ACH-000356,-0.5483888742935663
ACH-000361,-0.23456160039582474
ACH-000362,-0.17538106147423901
ACH-000363,-0.12869597123641172
ACH-000364,-0.05984378346465113
ACH-000365,-0.09009292403520452
ACH-000366,-0.18421132111061755
ACH-000368,-0.17966167571878935
ACH-000374,-0.08085437839779636
ACH-000375,-0.4455062741609228
ACH-000376,-0.19719687027114965
ACH-000381,-0.3524543697906567
ACH-000383,-0.3590385149578956
ACH-000387,-0.002391173205798853
ACH-000389,-0.1058233532157134
ACH-000390,-0.3902640140066408
ACH-000393,-0.13614903562621986
ACH-000395,-0.27152504226770696
ACH-000396,-0.37534713716675866
ACH-000397,-0.25574934381778164
ACH-000401,-0.4963192229317839
ACH-000402,-0.20519419792582771
ACH-000403,-0.2829494719598844
ACH-000404,-0.3985332584647157
ACH-000406,-0.14569196382907612
ACH-000407,-0.19148916012808692
ACH-000408,-0.16217867542675046
ACH-000410,-0.24599640037757214
ACH-000411,-0.16489215625791978
ACH-000414,-0.2231838507423238
ACH-000415,-0.14788840841598244
ACH-000416,-0.3738281410334834
ACH-000420,-0.06907722795735817
ACH-000421,-0.3451260633256206
ACH-000424,-0.2418232972683823
ACH-000425,-0.2390530538038927
ACH-000426,-0.24315358250317384
ACH-000427,-0.1261825588317842
ACH-000433,-0.2139020879269219
ACH-000435,-0.4551789656781712
ACH-000436,-0.2573836648189887
ACH-000444,-0.3040618275695043
ACH-000445,-0.20796781670846964
ACH-000448,-0.28485651781951504
ACH-000450,-0.11336102527315367
ACH-000452,-0.14592363391842902
ACH-000454,-0.1815479941555091
ACH-000458,-0.14051583486494396
ACH-000459,0.029780160885429525
ACH-000460,-0.19580708512453612
ACH-000461,-0.08967335089837908
ACH-000463,-0.2978611728385994
ACH-000464,-0.19343016906015428
