,BCL2A1 (597)
ACH-000235,-0.13738263820054428
ACH-000237,-0.06701135375211259
ACH-000238,-0.10461846780938436
ACH-000242,-0.06918425268912043
ACH-000243,-0.1175379481630538
ACH-000244,-0.023930575474069172
ACH-000246,-0.01969572073326483
ACH-000248,-0.2581596439884888
ACH-000250,-0.143175969417606
ACH-000251,-0.0667556582846421
ACH-000252,-0.15744823430878854
ACH-000253,-0.09628123071744424
ACH-000255,-0.09497377048807366
ACH-000256,-0.20182847823990654
ACH-000257,0.125367290546658
ACH-000258,-0.7042734271325465
ACH-000259,-0.19240075055832426
ACH-000260,-0.11521869524254845
ACH-000261,-0.12848182391435642
ACH-000262,0.008823508041598257
ACH-000263,-0.26397528685937993
ACH-000264,-0.1171696918276166
ACH-000265,-0.14488754670289136
ACH-000266,-0.07842718624745883
ACH-000272,-0.10321139842713066
ACH-000274,-0.17265048198956845
ACH-000277,-0.12785553274629347
ACH-000278,-0.013014508989671974
ACH-000279,-0.08303734136096685
ACH-000280,-0.006893886484936688
ACH-000281,-0.0013635368999502866
ACH-000288,-0.0679711059283547
ACH-000291,-0.034000026743610905
ACH-000293,-0.15011766796236786
ACH-000294,-0.15554535754714727
ACH-000295,-0.24945410377674754
ACH-000296,0.05468472121922281
ACH-000302,-0.1316150174767626
ACH-000304,-0.1341827896706234
ACH-000307,0.005533440703249553
ACH-000308,-0.14013273547262753
ACH-000310,-0.2642244927660169
ACH-000311,-0.14898249959649942
ACH-000312,-0.08549691465936099
ACH-000315,-0.0907268964469429
ACH-000316,-0.08056369107470912
ACH-000317,-0.059800007285839625
ACH-000318,-0.05802841489198726
ACH-000319,-0.10831679817781836
ACH-000320,-0.07730867680319946
ACH-000322,-0.3661145896936063
ACH-000323,-0.04640972680540612
ACH-000324,-0.042246189256952685
ACH-000329,-0.10726271167286276
ACH-000330,0.08434926313162397
ACH-000331,-0.15208130680418228
ACH-000332,-0.1199038536298976
ACH-000334,-0.29910434228454313
ACH-000335,-0.15439706940189127
ACH-000336,-0.11134102220184257
ACH-000337,-0.11990477689402945
ACH-000338,0.1890389104494344
ACH-000339,-0.05557297320394522
ACH-000341,0.033380195091402935
ACH-000348,-0.10807222240164026
ACH-000350,-0.1704637524132206
ACH-000352,0.07232403547124344
ACH-000356,-0.12633874147471694
ACH-000361,0.05651584922459819
ACH-000362,-0.05759881611513273
ACH-000363,-0.13818483007143836
ACH-000364,-0.15050076592096576
ACH-000365,-0.1311443785188183
ACH-000366,-0.11871773685162855
ACH-000368,-0.2657091338110564
ACH-000374,-0.12046872722127197
ACH-000375,0.13535599319267155
ACH-000376,-0.0168517289835027
ACH-000381,-0.12125650275832453
ACH-000383,-0.1033623267282115
ACH-000387,-0.1435683071949127
ACH-000389,-0.08752159211046648
ACH-000390,-0.00342459239038215
ACH-000393,-0.038897243978844205
ACH-000395,-0.10837026457905867
ACH-000396,0.04919713779036354
ACH-000397,-0.09450180897093396
ACH-000401,-0.2237915884379364
ACH-000402,-0.09076263104831406
ACH-000403,-0.09117889847739996
ACH-000404,0.038354381105388996
ACH-000406,-0.2711363839607333
ACH-000407,-0.15802054197949486
ACH-000408,0.051322640243798345
ACH-000410,-0.16651224308861728
ACH-000411,-0.09464597651362892
ACH-000414,-0.085294502823273
ACH-000415,-0.025988444466100002
ACH-000416,-0.11254424528546517
ACH-000420,-0.1608352648762429
ACH-000421,-0.06905814184224826
ACH-000424,-0.05538781251943866
ACH-000425,-0.3300521368003903
ACH-000426,-0.020750502339528142
ACH-000427,-0.0262640221663582
ACH-000433,0.019110130498581467
ACH-000435,0.056077836749842125
ACH-000436,-0.2400460688913553
ACH-000444,0.012240542643692202
ACH-000445,-0.11821263828011865
ACH-000448,-0.17239101409589014
ACH-000450,-0.2225155467774438
ACH-000452,-0.17355786380099095
ACH-000454,-0.052006748149326126
ACH-000458,-0.024732100284812653
ACH-000459,-0.0377595133437889
ACH-000460,-0.014891461206448856
ACH-000461,-0.08905095977002339
ACH-000463,-0.01880635851712881
ACH-000464,0.0036834687324266827
ACH-000466,-0.08022821049625523
ACH-000467,-0.1238626915722014
ACH-000468,-0.14249213620081308
ACH-000469,-0.08252937075545089
ACH-000470,-0.24046830179231865
ACH-000471,-0.07354737741523944
ACH-000472,-0.09833106179827804
ACH-000473,-0.13625099012090025
ACH-000475,-0.07021375506624007
ACH-000476,-0.21919788734040066
ACH-000477,-0.14568028461032553
ACH-000479,-0.2596999706158972
ACH-000480,-0.001481628710485565
ACH-000481,-0.11568526969360066
ACH-000483,-0.08603267934058652
ACH-000484,-0.09571621848520752
ACH-000485,-0.16592952072328554
ACH-000486,-0.19166422262834307
ACH-000487,-0.150302558321353
ACH-000488,-0.16237062792251966
ACH-000490,-0.08014528213255832
ACH-000491,-0.07115097356321036
ACH-000495,-0.1291637658262286
ACH-000496,0.014923385902977404
ACH-000499,-0.12472606513591535
ACH-000500,-0.028359410892210488
ACH-000502,-0.09640823331675638
ACH-000503,-0.1818302543084648
ACH-000505,-0.21716716159416954
ACH-000507,-0.0968698808222286
ACH-000510,-0.07106708850064694
ACH-000511,-0.0954376142476738
ACH-000512,-0.08417030774604056
ACH-000516,-0.12736659785126075
ACH-000517,-0.08420682662204965
ACH-000518,-0.01432120848314833
ACH-000520,-0.023192893668353774
ACH-000521,-0.17434455370913698
ACH-000522,-0.038823753978646264
ACH-000524,-0.08641534314565957
ACH-000527,-0.13674049339035402
ACH-000528,-0.11603340715274142
ACH-000537,-0.0674587248120225
ACH-000541,-0.09733555653689056
ACH-000542,-0.12441878577687825
ACH-000544,-0.20881986239336398
ACH-000545,0.0006265235487957505
ACH-000547,0.1604592312747684
ACH-000548,-0.11119651798503544
ACH-000549,-0.09728105634760686
ACH-000550,-0.16340322287749576
ACH-000552,0.059757602648730514
ACH-000556,-0.10530856988575206
ACH-000557,-0.1419288878891143
ACH-000569,-0.18601538558222105
ACH-000570,0.12613362416072346
ACH-000571,-0.09317392175008106
ACH-000573,-0.06998922487067878
ACH-000576,-0.2035813020429896
ACH-000579,-0.2374437898817792
ACH-000580,-0.13971700717008678
ACH-000584,-0.1062298037857888
ACH-000585,-0.08758290213340265
ACH-000588,-0.08677273859569087
ACH-000589,-0.07454310296641672
ACH-000591,-0.1192798320884228
ACH-000593,-0.03345743274120598
ACH-000600,-0.07706319232712497
ACH-000601,-0.08177888587622567
ACH-000605,-0.11242020977925908
ACH-000606,-0.03800255081564614
ACH-000608,-0.12892367088848472
ACH-000614,-0.19695072716746312
ACH-000616,-0.035157520673334566
ACH-000618,-0.037911448739129605
ACH-000619,-0.09709302186954016
ACH-000620,-0.18759900217764
ACH-000621,-0.19099973599178094
ACH-000622,-0.12827590433277225
ACH-000623,-0.185726052743912
ACH-000624,-0.08347735783586617
ACH-000627,0.03679668795683631
ACH-000630,-0.032649826812884274
ACH-000631,-0.03187181095036189
ACH-000632,-0.15572028084656656
ACH-000633,-0.09987693397228928
ACH-000637,-0.1553332371673854
ACH-000638,-0.0939359864869194
ACH-000646,0.011713476437229264
ACH-000647,-0.10728991776642023
ACH-000648,0.013266901825625716
ACH-000649,-0.14383886986793498
ACH-000651,-0.1025128065354895
ACH-000652,-0.0672301977460624
ACH-000653,-0.13880692636981815
ACH-000657,-0.08307332924604142
ACH-000658,-0.18484470279182127
ACH-000661,-0.2181048586229368
ACH-000662,-0.030717408442549464
ACH-000663,-0.016554952959407534
ACH-000665,-0.1089791941867064
ACH-000671,-0.00195689023171018
ACH-000672,-0.19923627845594946
ACH-000673,-0.1275250028536484
ACH-000676,-0.08132280206639397
ACH-000677,-0.17080944539077705
ACH-000681,-0.07980442230647923
ACH-000683,-0.15199244412230747
ACH-000684,-0.11629814345151793
ACH-000688,-0.16031859083824704
ACH-000693,-0.11227739067667858
ACH-000694,0.0030613937318614078
ACH-000695,-0.08481529993148501
ACH-000696,-0.1198788559945696
ACH-000697,-0.16780570460873018
ACH-000699,-0.16336601595626352
ACH-000701,-0.13425102430083394
ACH-000706,-0.0528528602220529
ACH-000711,-0.15822385021351024
ACH-000713,-0.10312377742618294
ACH-000714,-0.14881682139647914
ACH-000718,-0.11647902794736005
ACH-000720,-0.051543961437677116
ACH-000721,-0.06341964714724081
ACH-000724,-0.0939022453351921
ACH-000725,-0.1467859145635613
ACH-000732,0.010192435377866843
ACH-000734,-0.09803032461724827
ACH-000735,-0.1554530301576687
ACH-000736,-0.10865394372632586
ACH-000738,-0.1162428342116653
ACH-000746,-0.045164191643436685
ACH-000747,-0.14674528435424605
ACH-000748,-0.16786611408728944
ACH-000753,-0.027326351754680955
ACH-000756,-0.12654386463134526
ACH-000757,-0.27661581555601433
ACH-000758,-0.21686437164081115
ACH-000760,-0.16448920034040548
ACH-000762,0.08690294291319589
ACH-000763,-0.21117443577889602
ACH-000764,-0.16888750676206304
ACH-000765,-0.10972944550271
ACH-000766,-0.05153621609826551
ACH-000767,-0.1554306023796754
ACH-000768,-0.08871047409895458
ACH-000769,0.03664380484711209
ACH-000770,-0.14512634276614675
ACH-000771,-0.07006903861713921
ACH-000773,-0.07983147372312124
ACH-000776,-0.1687291720674251
ACH-000777,-0.09871711993111906
ACH-000778,-0.053770098306190735
ACH-000781,-0.13791736466927626
ACH-000782,-0.11814349737843552
ACH-000783,-0.15137677036405706
ACH-000784,-0.02626582386282399
ACH-000785,-0.07895233366103745
ACH-000787,0.03196246765848915
ACH-000788,-0.180692104357544
ACH-000791,-0.1451783165835078
ACH-000792,-0.18926194546423555
ACH-000794,-0.06726772191250273
ACH-000796,-0.017387007851704817
ACH-000798,-0.11156231362663772
ACH-000799,-0.2594915567894589
ACH-000800,-0.11628526450721118
ACH-000802,-0.06632793708598185
ACH-000804,-0.14602189769915433
ACH-000805,-0.3621169440553244
ACH-000809,-0.07954629397642769
ACH-000810,-0.3560068498357006
ACH-000811,-0.1051903418874829
ACH-000817,-0.06565580162192222
ACH-000819,-0.08215962093949802
ACH-000820,-0.199141232962068
ACH-000821,-0.1605953052896301
ACH-000822,-0.20118338380964773
ACH-000823,-0.08059215029406604
ACH-000824,-0.10918407663775744
ACH-000827,-0.15529700406407634
ACH-000829,-0.3467119685213328
ACH-000831,-0.01261985263441232
ACH-000832,-0.1637082613151244
ACH-000833,-0.09030694382315692
ACH-000834,-0.16068396854959616
ACH-000835,-0.11586754536626215
ACH-000836,-0.08924922378818143
ACH-000837,-0.10443531446011163
ACH-000838,-0.1810832449940022
ACH-000839,-0.2372300021350228
ACH-000840,-0.198781372861917
ACH-000841,0.030566520096237493
ACH-000843,-0.011054183516890984
ACH-000846,-0.1380781625963354
ACH-000847,-0.12651357882425032
ACH-000848,-0.036823160291983625
ACH-000849,-0.1275895607465638
ACH-000851,-0.17940033761025653
ACH-000855,-0.14604054635540845
ACH-000856,-0.06080367217109343
ACH-000858,-0.1025389690710803
ACH-000859,0.03616036400600306
ACH-000861,-0.18657820356146051
ACH-000862,-0.012172014067421487
ACH-000865,-0.13623904559065092
ACH-000866,-0.14709186113487033
ACH-000867,-0.13494901724544348
ACH-000869,-0.13000254318438792
ACH-000872,-0.008011964944466933
ACH-000873,0.07812508384892705
ACH-000876,-0.08844564415715807
ACH-000878,-0.04862743240693701
ACH-000880,-0.09083708857589028
ACH-000881,-0.2785859041666527
ACH-000882,-0.2215884129508438
ACH-000884,-0.0972192541557583
ACH-000885,-0.1912951380165344
ACH-000887,-0.045251163824071
ACH-000889,-0.06831892480929927
ACH-000896,-0.02793159226887886
ACH-000898,-0.12930130875624335
ACH-000900,-0.0961455898813065
ACH-000901,-0.15943514555541966
ACH-000905,-0.17597127678762806
ACH-000906,-0.07737481019908915
ACH-000907,-0.020800830869948318
ACH-000910,-0.12723326244073976
ACH-000911,-0.03042703270808275
ACH-000912,-0.17782845271802292
ACH-000913,-0.1754240383025202
ACH-000915,-0.2028176289459324
ACH-000916,0.0766448411633389
ACH-000917,-0.02693883237128713
ACH-000920,0.08440277571148598
ACH-000921,-0.008511710590988267
ACH-000924,-0.059095416139358974
ACH-000926,-0.0997524600654928
ACH-000928,-0.017204028300117004
ACH-000929,-0.25125960922835844
ACH-000932,-0.036543473265400216
ACH-000935,-0.2249952288163872
ACH-000936,-0.015101490101527454
ACH-000937,-0.11805537935362692
ACH-000938,-0.0633752483301893
ACH-000939,-0.08957743249402379
ACH-000941,-0.06503361963253645
ACH-000943,-0.05585669723165797
ACH-000946,-0.09930713408510458
ACH-000947,-0.019574417155597247
ACH-000948,-0.052825858037425615
ACH-000950,-0.07470470492923276
ACH-000953,-0.07691157881707011
ACH-000954,0.17654681802113914
ACH-000957,0.015208466180656416
ACH-000958,-0.19676756464778936
ACH-000960,-0.04441384210801497
ACH-000963,-0.1420889456119402
ACH-000968,-0.021263053515192174
ACH-000969,-0.051133340211271416
ACH-000972,-0.1979391766291606
ACH-000973,-0.12668747771761227
ACH-000974,-0.1039361407915207
ACH-000978,-0.056253703262616785
ACH-000984,-0.13715392091561288
ACH-000986,0.08809981249996214
ACH-000988,-0.10993398397485088
ACH-000993,-0.031868981546861096
ACH-000994,-0.10506643527564087
ACH-000996,-0.12251903710761836
ACH-001001,-0.08443144879968098
ACH-001020,-0.019571809007477684
ACH-001028,-0.02760922392386721
ACH-001031,0.029624223222957064
ACH-001038,-0.1112519174996277
ACH-001048,-0.102234326827723
ACH-001050,-0.2039574486966957
ACH-001053,-0.21618581795793687
ACH-001054,-0.09447448182095963
ACH-001061,-0.1961293176703098
ACH-001067,-0.09672132531702254
ACH-001075,-0.1182052167841501
ACH-001096,-0.14298594568531295
ACH-001111,-0.09628686678228633
ACH-001119,-0.1531855638271907
ACH-001128,-0.2135435666971851
ACH-001134,-0.1868445053484897
ACH-001151,-0.18456315558402386
ACH-001163,-0.13859162535672412
ACH-001164,-0.14348312409979316
ACH-001183,-0.09069906309776396
ACH-001192,-0.07215391067923793
ACH-001193,-0.011560184437507837
ACH-001196,-0.06764837390853952
ACH-001197,-0.03503557844019508
ACH-001205,-0.223141164169798
ACH-001211,-0.16987874642020218
ACH-001212,0.3195797889625642
ACH-001228,-0.10891966162811696
ACH-001232,-0.1455105790463365
ACH-001239,-0.12609606321274086
ACH-001270,-0.31114237029947023
ACH-001274,-0.034038441676944496
ACH-001275,-0.1064782390814026
ACH-001277,0.025981404882764063
ACH-001278,-0.037281992936682516
ACH-001280,-0.20879647061541887
ACH-001283,-0.07391308389162325
ACH-001289,-0.18682627755903036
ACH-001300,-0.009966788718592957
ACH-001301,-0.2072110775451644
ACH-001302,-0.06100044930129697
ACH-001306,-0.22364332467202253
ACH-001318,0.005335348842736821
ACH-001322,-0.08848165579399671
ACH-001328,-0.20663491200499648
ACH-001332,0.0006252183509634258
ACH-001336,0.004129967617462633
ACH-001346,-0.02843814655654055
ACH-001353,-0.11200172067535497
ACH-001354,0.023115714109140068
ACH-001367,-0.10212053486740467
ACH-001368,-0.039516933947231096
ACH-001374,-0.019018682185263924
ACH-001377,-0.1011185432089613
ACH-001380,0.040205821669062274
ACH-001391,-0.24379764943717985
ACH-001408,-0.06609655082452509
ACH-001430,-0.04861975910834895
ACH-001431,-0.07364992754003316
ACH-001450,-0.04816067972238354
ACH-001496,-0.15331793575175293
ACH-001500,-0.06167716196811272
ACH-001523,-0.035786085419328116
ACH-001532,-0.04620601310112879
ACH-001550,-0.11466527706525093
ACH-001552,-0.12330931571427473
ACH-001554,-0.13498416997614324
ACH-001654,-0.12695011006506096
ACH-001735,-0.09510268109014744
ACH-001736,-0.02018284458485915
ACH-001737,-0.17820518258192886
ACH-001740,-0.05212090276126498
ACH-001745,-0.08354513776492882
ACH-001765,-0.16944853668104062
