,RNASE10 (338879)
ACH-000004,-0.16467506483114192
ACH-000005,-0.12853442477682772
ACH-000007,-0.09807939130862524
ACH-000009,-0.09072902297341856
ACH-000011,-0.04055775050606982
ACH-000012,-0.21125745802954807
ACH-000013,-0.041779055189527306
ACH-000014,-0.09631008215418106
ACH-000015,-0.09442522837274618
ACH-000017,-0.1593242269954863
ACH-000018,-0.06989716493809373
ACH-000019,-0.25522746591803197
ACH-000021,-0.14471349127403474
ACH-000022,0.01331868807176305
ACH-000025,-0.09271915442440007
ACH-000028,0.04030605332242596
ACH-000030,-0.0934829781249722
ACH-000035,-0.08050440706190551
ACH-000036,-0.03863924100040789
ACH-000037,-0.26492943489849363
ACH-000039,-0.0959496739944207
ACH-000040,0.0004848819032456917
ACH-000041,0.1131752557630937
ACH-000042,0.01928162732812044
ACH-000045,-0.05439988398347127
ACH-000047,-0.1639594607821094
ACH-000052,0.0054387562716247465
ACH-000053,-0.09009758898206977
ACH-000054,-0.10030559415654268
ACH-000055,-0.08022019971605238
ACH-000060,0.0066985219800307074
ACH-000067,-0.029863652857441414
ACH-000070,0.052009432557524896
ACH-000075,-0.11278380420767638
ACH-000078,0.01920864725271616
ACH-000082,-0.09953899214802096
ACH-000085,-0.03945054796326503
ACH-000086,-0.09888582288195928
ACH-000087,-0.2631381004440533
ACH-000092,-0.17463258654349104
ACH-000095,-0.13906953884526424
ACH-000097,-0.12610694607890466
ACH-000098,-0.09616470285969404
ACH-000099,-0.016035350902322096
ACH-000108,-0.24455717017595802
ACH-000113,-0.008205917280478144
ACH-000116,-0.11859968001907302
ACH-000118,-0.09023228825663207
ACH-000120,0.056660438267012725
ACH-000123,-0.0633833509525022
ACH-000127,-0.06101378730377769
ACH-000128,-0.1838162352344057
ACH-000132,-0.05484424759963034
ACH-000133,-0.1601426531775283
ACH-000137,-0.12999703959332154
ACH-000138,-0.02585181416980836
ACH-000142,-0.0443400454323674
ACH-000143,0.12160348221341055
ACH-000146,-0.10574966339009374
ACH-000148,-0.03554119168694365
ACH-000150,0.15472277401037265
ACH-000152,-0.1153786552314199
ACH-000153,-0.4243885182657399
ACH-000159,-0.014511477681682169
ACH-000160,-0.2869089364328141
ACH-000163,-0.2130331859264003
ACH-000167,-0.12329325949969795
ACH-000168,-0.14560846371532501
ACH-000169,-0.04809349818860184
ACH-000178,-0.04121992499905289
ACH-000183,0.056912899915739536
ACH-000188,-0.022943967492825314
ACH-000189,0.0657508685357319
ACH-000190,-0.17820958291019168
ACH-000198,-0.10944069329985544
ACH-000203,-0.1736753180218075
ACH-000204,-0.17043797046648726
ACH-000206,-0.23629245992020265
ACH-000207,-0.03877289631749687
ACH-000208,-0.2690213570448861
ACH-000210,0.026302053925700716
ACH-000211,-0.03603663754443032
ACH-000215,-0.029619294053272387
ACH-000221,0.1976451534664127
ACH-000222,-0.09176419593557536
ACH-000223,-0.011701052207233028
ACH-000226,-0.01622414041232375
ACH-000227,0.10051393268614324
ACH-000228,-0.1967337404052404
ACH-000231,-0.11028904916381636
ACH-000232,-0.06882784619393875
ACH-000233,0.05223878070148242
ACH-000234,0.0960398365272334
ACH-000235,-0.029070611227159163
ACH-000237,0.10406495880340294
ACH-000238,-0.16853134682023946
ACH-000242,0.21493123098713895
ACH-000243,-0.2003431442576964
ACH-000244,0.05093242743189408
ACH-000246,-0.25017705784735644
ACH-000248,-0.17728681555042264
ACH-000250,-0.010582395693116666
ACH-000251,0.29743092487320083
ACH-000252,-0.022852767655378057
ACH-000253,0.07861005270034893
ACH-000255,0.07229060993661801
ACH-000256,0.10188011937872556
ACH-000257,-0.2877451039056378
ACH-000258,-0.0678249475818533
ACH-000259,-0.12369881808079235
ACH-000260,-0.07925243895683251
ACH-000261,-0.09615264419832853
ACH-000262,0.009275108901849528
ACH-000263,-0.026677634248696427
ACH-000264,-0.08596269603002941
ACH-000265,0.06730866078008715
ACH-000266,-0.04767741384727695
ACH-000272,-0.0699131792287684
ACH-000274,-0.06281889373040025
ACH-000277,0.15165740798822328
ACH-000278,-0.1507568087792555
ACH-000279,-0.007175034059259317
ACH-000280,-0.0393262822972816
ACH-000281,0.16889430010628548
ACH-000288,-0.12906106658832067
ACH-000291,-0.16595341130757016
ACH-000293,0.09798004536070104
ACH-000294,0.008163473315219409
ACH-000295,0.10275134347314216
ACH-000296,-0.052981184815628087
ACH-000302,-0.06387049667955648
ACH-000304,-0.02110095495875126
ACH-000307,-0.14005359926672495
ACH-000308,-0.04600586927545079
ACH-000310,0.006918171549651308
ACH-000311,-0.04199296151619729
ACH-000312,-0.03552664979199308
ACH-000315,-0.1513164853917117
ACH-000316,-0.08696954306884745
ACH-000317,-0.058288227780675286
ACH-000318,-0.0964249374068742
ACH-000319,-0.06103958216411193
ACH-000320,0.11160114105487057
ACH-000322,-0.0587188188828242
ACH-000323,-0.13994686084897573
ACH-000324,-0.00990203186548775
ACH-000329,-0.04240905479440605
ACH-000330,-0.012160301242058871
ACH-000331,0.06727641122489564
ACH-000332,0.037308745668241
ACH-000334,0.010181434225896336
ACH-000335,-0.08410352067102306
ACH-000336,-0.22763286627213405
ACH-000337,0.06894995172895799
ACH-000338,0.022232659420608508
ACH-000339,-0.07338409532181255
ACH-000341,-0.041314958933914826
ACH-000348,-0.10028464778617943
ACH-000350,-0.06528314499936402
ACH-000352,-0.028490316807861557
ACH-000356,-0.15132399030373422
ACH-000361,-0.1556207670049585
ACH-000362,-0.1926374585639832
ACH-000363,-0.1404801543909172
ACH-000364,-0.0073888803358980425
ACH-000365,-0.07197766294767287
ACH-000366,0.029713581323415512
ACH-000368,-0.14872893404449686
ACH-000374,0.05763750323236544
ACH-000375,-0.16405517339186798
ACH-000376,-0.16947757457130005
ACH-000381,0.018133372180068438
ACH-000383,-0.0557315199587233
ACH-000387,-0.17820511449887366
ACH-000389,-0.04225664990799381
ACH-000390,0.002295186830273006
ACH-000393,-0.1590257099661762
ACH-000395,-0.010458899688567672
ACH-000396,0.01818965244727626
ACH-000397,0.05083406953154297
ACH-000401,-0.3344416064790673
ACH-000402,-0.5196297580449003
ACH-000403,0.04519626497669831
ACH-000404,-0.13597251946692648
ACH-000406,-0.09414996469735143
ACH-000407,-0.021892148087207536
ACH-000408,0.08556231111497449
ACH-000410,-0.003257158477045361
ACH-000411,-0.19512793213068572
ACH-000414,0.006927386724922729
ACH-000415,-0.09461113160458257
ACH-000416,-0.08794124403407358
ACH-000420,-0.21756060965140864
ACH-000421,-0.1400589800679357
ACH-000424,-0.021774336595666376
ACH-000425,-0.03439144033946478
ACH-000426,0.022723445237788416
ACH-000427,-0.07931904316618449
ACH-000433,-0.0371570452974073
ACH-000435,-0.13493442247511206
ACH-000436,0.0025692074538917506
ACH-000444,-0.1699155834093351
ACH-000445,-0.08216719982132281
ACH-000448,0.08205118238496589
ACH-000450,-0.3498716927823863
ACH-000452,-0.007769002474269108
ACH-000454,-0.09017545899560672
ACH-000458,0.07890826427519672
ACH-000459,-0.1720326656958555
ACH-000460,0.018860935105799587
ACH-000461,-0.16264076601063673
ACH-000463,-0.3391320499084792
ACH-000464,-0.05344943412726126
ACH-000466,-0.013299300796045693
ACH-000467,-0.1969398914642052
ACH-000468,0.013827946068878973
ACH-000469,-0.14680244453979308
ACH-000470,-0.05484401483910035
ACH-000471,-0.1568692014990214
ACH-000472,-0.11273096470703353
ACH-000473,-0.2361880602097474
ACH-000475,-0.03323576302251373
ACH-000476,-0.028860356634407062
ACH-000477,0.026044088833138027
ACH-000479,0.0914873616566188
ACH-000480,-0.13779555569065696
ACH-000481,-0.13448141668087726
ACH-000483,-0.10084829172900796
ACH-000484,-0.1307962786048171
ACH-000485,-0.09416923514743272
ACH-000486,-0.10546311810898992
ACH-000487,-0.0788179039753784
ACH-000488,-0.03971004479620766
ACH-000490,-0.10717391374410573
ACH-000491,-0.03339676973522385
ACH-000495,-0.11177572598076024
ACH-000496,-0.07184538482158431
ACH-000499,0.032862327255160764
ACH-000500,0.2497224050480375
ACH-000502,-0.043258961142195344
ACH-000503,-0.0906551679625203
ACH-000505,-0.05317792989384496
ACH-000507,-0.09729847423372938
ACH-000510,-0.06363166144764952
ACH-000511,-0.051460244220220296
ACH-000512,-0.12153100601906593
ACH-000516,-0.16431060361060496
ACH-000517,-0.08248405828599815
ACH-000518,0.012107115453579979
ACH-000520,-0.012508264466041846
ACH-000521,0.08289684116834936
ACH-000522,-0.09859983814314932
ACH-000524,-0.11002371240879824
ACH-000527,-0.01896020327007435
ACH-000528,-0.03351515286025854
ACH-000537,-0.05386129954983404
ACH-000541,0.11027870655865246
ACH-000542,0.022737951758155395
ACH-000544,-0.02163298974500225
ACH-000545,-0.04300394205835941
ACH-000547,0.035534162329216336
ACH-000548,0.0630997601579636
ACH-000549,-0.028695857237881036
ACH-000550,-0.1169070255035555
ACH-000552,-0.13421344857092662
ACH-000556,-0.022918878526283104
ACH-000557,-0.04591559694556061
ACH-000569,0.026152554058695068
ACH-000570,-0.048631847065478295
ACH-000571,-0.18899164230089768
ACH-000573,-0.10163620608437604
ACH-000576,-0.019245311809591086
ACH-000579,-0.025771835513652645
ACH-000580,-0.05090247506168055
ACH-000584,-0.20278441550054546
ACH-000585,-0.02651873108497871
ACH-000588,-0.13445343607690402
ACH-000589,0.008839926974348641
ACH-000591,-0.010068720197139535
ACH-000593,0.04022502777995611
ACH-000600,0.04434607439543064
ACH-000601,-0.14113343076618462
ACH-000605,-0.060382037786482004
ACH-000606,-0.0224889108963679
ACH-000608,-0.03107098965251415
ACH-000614,-0.017581386842532836
ACH-000616,-0.03214496682248673
ACH-000618,-0.09871934106891908
ACH-000619,-0.01399717115113608
ACH-000620,-0.07047892646842817
ACH-000621,-0.15856622652545976
ACH-000622,-0.055728285983551916
ACH-000623,-0.15179176523306065
ACH-000624,-0.09793547773861094
ACH-000627,-0.0092488390833278
ACH-000630,0.013865563718018559
ACH-000631,0.13228950136819745
ACH-000632,-0.15848313760305308
ACH-000633,-0.09659942947608152
ACH-000637,-0.13494004768861173
ACH-000638,-0.009256511909391241
ACH-000646,-0.0796257778016426
ACH-000647,-0.02245492181829908
ACH-000648,0.09973209876130723
ACH-000649,-0.13555470978664033
ACH-000651,-0.04354105023032746
ACH-000652,0.06124020479454051
ACH-000653,0.060663350718497475
ACH-000657,-0.04559731783279471
ACH-000658,0.03084534665584017
ACH-000661,-0.06108661294655336
ACH-000662,0.10888170778236426
ACH-000663,-0.07666383068425751
ACH-000665,-0.0006994259584881372
ACH-000671,-0.03468563685821633
ACH-000672,0.06136550403933438
ACH-000673,-0.04068413154868069
ACH-000676,-0.14234449564785415
ACH-000677,-0.10228666276031613
ACH-000681,-0.1351529213521285
ACH-000683,-0.04067930445265402
ACH-000684,-0.0863129106209889
ACH-000688,0.1543676889928344
ACH-000693,-0.05990821052808301
ACH-000694,-0.1354181041674042
ACH-000695,0.06453603591131503
ACH-000696,-0.12243807457091165
ACH-000697,-0.06851042772642961
ACH-000699,-0.1149333364079474
ACH-000701,-0.010105571755742249
ACH-000706,-0.13530959053062586
ACH-000711,-0.08672745432863514
ACH-000713,-0.07236658345432764
ACH-000714,-0.09129731085575518
ACH-000718,-0.027471747643182425
ACH-000720,-0.02040650428528041
ACH-000721,-0.1629995222939561
ACH-000724,0.18970205576603172
ACH-000725,-0.007844917008784107
ACH-000732,-0.44455336902870973
ACH-000734,-0.011255715577554285
ACH-000735,-0.04847301531278402
ACH-000736,-0.10670931678666264
ACH-000738,-0.07124156836249032
ACH-000746,-0.09139870435282599
ACH-000747,-0.0887822962126724
ACH-000748,0.007837443126698273
ACH-000753,-0.07365551243696065
ACH-000756,-0.03976104699626312
ACH-000757,-0.0008660237987740959
ACH-000758,-0.041047620190289257
ACH-000760,-0.06296601261803733
ACH-000762,-0.0190644778360672
ACH-000763,0.07495857696655071
ACH-000764,-0.03965075582375505
ACH-000765,0.02885380959158765
ACH-000766,0.003103938056832105
ACH-000767,0.0295738778739448
ACH-000768,-0.037883948390155936
ACH-000769,-0.20897261053655364
ACH-000770,-0.06835042865033747
ACH-000771,0.006516656361976517
ACH-000773,-0.06579012731175347
ACH-000776,-0.0993396894621235
ACH-000777,0.01960585399872837
ACH-000778,-0.08818274906522483
ACH-000781,-0.0699358736065138
ACH-000782,-0.013848879019531244
ACH-000783,0.00899576729602246
ACH-000784,-0.07021619101577702
ACH-000785,0.011169711244661323
ACH-000787,-0.05061442597976072
ACH-000788,-0.05126177610030229
ACH-000791,-0.12198825498928942
ACH-000792,-0.094732764214341
ACH-000794,-0.042726418076666314
ACH-000796,-0.007152789680485124
ACH-000798,0.0991397320684628
ACH-000799,-0.10310062737075937
ACH-000800,-0.08390386337824368
ACH-000802,-0.19549738622894774
ACH-000804,-0.20859910849449814
ACH-000805,-0.11873801653098735
ACH-000809,-0.0859915954781088
ACH-000810,-0.1759791923526966
ACH-000811,0.0009019415530456886
ACH-000817,-0.2115075533886436
ACH-000819,-0.057532883570888114
ACH-000820,-0.32498569025135576
ACH-000821,-0.18892173952326374
ACH-000822,-0.19998214191293254
ACH-000823,0.04331926277377279
ACH-000824,-0.058798791691400565
ACH-000827,-0.14431834298006802
ACH-000829,0.04642301238640691
ACH-000831,-0.11746559612214387
ACH-000832,-0.09493250089254948
ACH-000833,-0.09069329731251527
ACH-000834,0.05032565208079415
ACH-000835,-0.04572705563243317
ACH-000836,-0.009072945529435971
ACH-000837,-0.10921694392478364
ACH-000838,-0.21912474480292668
ACH-000839,0.09622678775332376
ACH-000840,-0.28899750878546315
ACH-000841,0.02464354738906956
ACH-000843,0.04379190950466047
ACH-000846,0.04097428906200496
ACH-000847,0.021603236635571208
ACH-000848,-0.07974274476772562
ACH-000849,-0.031917445729964584
ACH-000851,-0.02920661519233908
ACH-000855,-0.1732778552225873
ACH-000856,0.006484551391451232
ACH-000858,-0.04754449844152372
ACH-000859,-0.3513671271580948
ACH-000861,-0.16390846463516204
ACH-000862,-0.09785896327334803
ACH-000865,0.046482941401458186
ACH-000866,-0.050142147984950966
ACH-000867,-0.05812369921199431
ACH-000869,0.08088690305937445
ACH-000872,-0.0706766998139222
ACH-000873,-0.1968941720955205
ACH-000876,-0.0656443212566145
ACH-000878,-0.2746126635422983
ACH-000880,0.042961102544949635
ACH-000881,-0.13164816372877675
ACH-000882,-0.08152098181968308
ACH-000884,-0.030906535983894395
ACH-000885,-0.1193293852737386
ACH-000887,-0.019323478254496557
ACH-000889,-0.13645708000755308
ACH-000896,-0.00944906259150503
ACH-000898,-0.20415178156706312
ACH-000900,-0.14356209304276066
ACH-000901,-0.05295257069464511
ACH-000905,-0.0062316574244486314
ACH-000906,-0.08978922581498494
ACH-000907,-0.04108473077567355
ACH-000910,-0.059674983920798376
ACH-000911,0.04618274227022096
ACH-000912,-0.12852287139150384
ACH-000913,-0.08411759858812963
ACH-000915,-0.1743701979823013
ACH-000916,-0.09785094212345294
ACH-000917,-0.045655644594004834
ACH-000920,-0.3489674961313056
ACH-000921,0.04808603311020722
ACH-000924,-0.030070434214350458
ACH-000926,-0.12270991623481085
ACH-000928,-0.23867181636747264
ACH-000929,-0.02728461109158636
ACH-000932,-0.16906177137977246
ACH-000935,-0.03654088791898915
ACH-000936,-0.008640143119727522
ACH-000937,-0.024278176074938214
ACH-000938,-0.027426616902599926
ACH-000939,-0.05759123398471976
ACH-000941,-0.07636996047472203
ACH-000943,-0.09397362364121103
ACH-000946,-0.050601484006547376
ACH-000947,0.03149286880131104
ACH-000948,-0.09665005936530026
ACH-000950,0.08501987148031681
ACH-000953,-0.06653583968007147
ACH-000954,-0.4068139654608863
ACH-000957,-0.0005008674581369809
ACH-000958,-0.2595262813641952
ACH-000960,-0.1542448137134252
ACH-000963,-0.26808967305709497
ACH-000968,-0.12460917796880568
ACH-000969,-0.10553852645096913
ACH-000972,-0.10986224537295508
ACH-000973,-0.04954879633805905
ACH-000974,-0.015117357361752326
ACH-000978,-0.09243791501992314
ACH-000984,-0.0007981666470150247
ACH-000986,-0.10261208470813796
ACH-000988,-0.19418087515939386
ACH-000993,-0.1052293397271745
ACH-000994,-0.12244396278930435
ACH-000996,-0.041055056051370636
ACH-001001,-0.06545930640046665
ACH-001020,-0.12245719797420072
ACH-001028,-0.1297608918677802
ACH-001031,0.021807321700441543
ACH-001038,0.0062565534706537605
ACH-001048,-0.13966401698495676
ACH-001050,-0.04502437819167586
ACH-001053,0.0955871972651967
ACH-001054,-0.003909874977613658
ACH-001061,-0.06918212226251544
ACH-001067,-0.16350801846113133
ACH-001075,-0.09593115781420372
ACH-001096,-0.029421016941817237
ACH-001111,0.04634393539288323
ACH-001119,0.05109694933489097
ACH-001128,-0.12532897674766855
ACH-001134,-0.12429874910334494
ACH-001151,-0.10152730598968036
ACH-001163,-0.034913375425774155
ACH-001164,-0.0921746396325568
ACH-001183,-0.10618064285741613
ACH-001192,-0.18567056060836726
ACH-001193,-0.16285168490569873
ACH-001196,-0.13926387924983002
ACH-001197,-0.011808226993634274
ACH-001205,-0.17827783747664994
ACH-001211,-0.08718893333898944
ACH-001212,0.19026857417534132
ACH-001228,0.04009115620010873
ACH-001232,-0.08858587728684934
ACH-001239,-0.051700901743137836
ACH-001270,-0.6461804066807202
ACH-001274,-0.03419918496386254
ACH-001275,0.13497585129713152
ACH-001277,-0.0489597245029201
ACH-001278,-0.16099286460244353
ACH-001280,0.06640312641603886
ACH-001283,-0.02005669459148534
ACH-001289,0.039509529569247484
ACH-001300,0.11732646151951835
ACH-001301,0.0019510646621618839
ACH-001302,-0.25485379996618784
ACH-001306,0.05911047136333964
ACH-001318,-0.07405733973086019
ACH-001322,0.08580994831714986
ACH-001328,0.00805595009995828
ACH-001332,-0.11184518917267308
ACH-001336,-0.07050749080235902
ACH-001346,-0.16483237712390109
ACH-001353,0.015364360629756046
ACH-001354,-0.02482954755055506
ACH-001367,0.007492997378787411
ACH-001368,-0.014184172165635613
ACH-001374,0.0182735130487844
ACH-001377,-0.01961864153847836
ACH-001380,-0.19173872403704506
ACH-001391,-0.028394323316364087
ACH-001408,0.05592757212439109
ACH-001430,0.18024491490928224
ACH-001431,-0.22159489042419164
ACH-001450,-0.028941015970386237
ACH-001496,-0.029012676130982008
ACH-001500,0.07326081754228776
ACH-001523,-0.0029081020725209056
ACH-001532,-0.027776259870331287
ACH-001550,-0.14078103622081944
ACH-001552,-0.0070131465356490785
ACH-001554,-0.0318557204604801
ACH-001654,-0.09260905028941033
ACH-001735,-0.10748056520191196
ACH-001736,-0.004045742164838761
ACH-001737,-0.06542934656702043
ACH-001740,-0.03234319774429383
ACH-001745,-0.05780579596297442
ACH-001765,-0.1473242287506417
