,STBD1 (8987)
ACH-000004,-0.07579527377938007
ACH-000005,0.1413773500462877
ACH-000007,-0.06930757600040799
ACH-000009,0.06710959503993083
ACH-000011,0.10215230968561237
ACH-000012,-0.029584079525115527
ACH-000013,0.003237394771883949
ACH-000014,-0.16114407578008533
ACH-000015,-0.01855200475348286
ACH-000017,0.025560668941475875
ACH-000018,0.06240294056248249
ACH-000019,-0.05303941712438729
ACH-000021,0.0658134783443928
ACH-000022,0.0033012184763191125
ACH-000025,0.07865284292335871
ACH-000028,0.037019845123680666
ACH-000030,0.0386093158054587
ACH-000035,-0.06945619554218245
ACH-000036,-0.07271665406867864
ACH-000037,-0.07017624096726542
ACH-000039,0.11010452315786116
ACH-000040,-0.0095573247536419
ACH-000041,-0.09455248875671236
ACH-000042,0.02702535267035457
ACH-000045,0.059869588155365826
ACH-000047,0.010019530096718993
ACH-000052,-0.03497416906767261
ACH-000053,0.04327018770002667
ACH-000054,-0.03941590273431619
ACH-000055,-0.12940328425999598
ACH-000060,0.09162040302404993
ACH-000067,-0.01935471822112973
ACH-000070,0.0801396158740262
ACH-000075,-0.09174256995651793
ACH-000078,0.005545823304075252
ACH-000082,-0.056540455443671
ACH-000085,0.10317369664490286
ACH-000086,0.003963882799550707
ACH-000087,0.15535866944748306
ACH-000092,0.04806182700364724
ACH-000095,0.11334961888506992
ACH-000097,-0.003666096553919989
ACH-000098,-0.0334474315807008
ACH-000099,0.028277619379008682
ACH-000108,0.011514442017531176
ACH-000113,0.05032765524411082
ACH-000116,0.05323167273220973
ACH-000118,0.07059882237598443
ACH-000120,0.0064011535365969706
ACH-000123,0.04659459228546968
ACH-000127,-0.007401585038621437
ACH-000128,0.08617123462728017
ACH-000132,-0.010982694856468923
ACH-000133,0.04575265284022855
ACH-000137,-0.03621445150123913
ACH-000138,0.13399618521380827
ACH-000142,-0.15129380735893172
ACH-000143,-0.057254674064580464
ACH-000146,0.02297162587047209
ACH-000148,0.06319773911083207
ACH-000150,0.07043754381662146
ACH-000152,-0.12628327843673753
ACH-000153,0.003474888950740416
ACH-000159,0.006235233941273254
ACH-000160,-0.03752292808635799
ACH-000163,-0.08361635461622427
ACH-000167,-0.13461696503147913
ACH-000168,0.02875540251270305
ACH-000169,-0.0050751080657363825
ACH-000178,0.024654292998275627
ACH-000183,-0.09280608177882513
ACH-000188,-0.012720953675844256
ACH-000189,-0.1393551554604514
ACH-000190,0.032359497607258376
ACH-000198,-0.10844441274011432
ACH-000203,0.4748260986951568
ACH-000204,-0.0047758218490447256
ACH-000206,-0.027493427344531102
ACH-000207,0.19719206666715447
ACH-000208,-0.08668372702313959
ACH-000210,-0.22629975160027044
ACH-000211,-0.060466866527182514
ACH-000215,0.01826743781147814
ACH-000221,-0.04995630607877489
ACH-000222,0.010373163070858692
ACH-000223,0.005973634294142599
ACH-000226,0.03228948128270087
ACH-000227,-0.04151454291973892
ACH-000228,0.09685482577648176
ACH-000231,-0.045684826687596776
ACH-000232,-0.06005473458143928
ACH-000233,0.15809439640077613
ACH-000234,-0.05413751899751945
ACH-000235,0.00685011409057381
ACH-000237,0.04329774596755264
ACH-000238,-0.042059431850751866
ACH-000242,-0.18135658597430826
ACH-000243,-0.023317497129810905
ACH-000244,-0.33078397583097
ACH-000246,0.15225442806095196
ACH-000248,-0.026032691327534812
ACH-000250,0.034611521415976
ACH-000251,0.03003813939801875
ACH-000252,0.05300550257831492
ACH-000253,0.03942682901317654
ACH-000255,0.012836011852184168
ACH-000256,0.07396968250956769
ACH-000257,-0.016831277747704303
ACH-000258,-0.17003704523981394
ACH-000259,-0.05108004045888027
ACH-000260,0.05367527095211064
ACH-000261,0.027983454149114857
ACH-000262,0.10182532106990516
ACH-000263,0.031726473346951084
ACH-000264,-0.046504363126251225
ACH-000265,-0.05244559401326713
ACH-000266,0.016708917628760908
ACH-000272,-0.010253264738691956
ACH-000274,0.026252420391183688
ACH-000277,0.003395526841062677
ACH-000278,0.05359215454986724
ACH-000279,-0.03486446600062261
ACH-000280,-0.01259841226380558
ACH-000281,0.08309065274381777
ACH-000288,0.03129589592261852
ACH-000291,0.02636484850327616
ACH-000293,-0.03221735704632216
ACH-000294,0.06194292517365629
