,ISOC2 (79763)
ACH-000466,-0.18628595296086625
ACH-000467,-0.10896749119797487
ACH-000468,-0.10356261529649297
ACH-000469,-0.26482906314952104
ACH-000470,-0.2069130967543084
ACH-000471,-0.21067114321748467
ACH-000472,-0.13237392371535425
ACH-000473,-0.12463403548522073
ACH-000475,-0.11556729733329227
ACH-000476,-0.10036585933893699
ACH-000477,-0.10474664007803172
ACH-000479,-0.1764596156087415
ACH-000480,-0.12364668749877765
ACH-000481,-0.10890761596739072
ACH-000483,0.07219886538486622
ACH-000484,-0.23356467716203816
ACH-000485,-0.20136957307534425
ACH-000486,-0.16366948101139267
ACH-000487,-0.1262189362107621
ACH-000488,-0.14225525064192862
ACH-000490,-0.09661755824698108
ACH-000491,-0.22022639254186727
ACH-000495,-0.1898984085355664
ACH-000496,-0.11462460109829155
ACH-000499,-0.16494694711439914
ACH-000500,-0.1814158488936258
ACH-000502,-0.20198953588548965
ACH-000503,-0.31508612902188565
ACH-000505,-0.1573586495986692
ACH-000507,-0.17047143855690716
ACH-000510,-0.2299086537302139
ACH-000511,-0.1190477952718562
ACH-000512,0.008174100782567063
ACH-000516,-0.2595088864486324
ACH-000517,-0.1339153940035961
ACH-000518,-0.21151947212383
ACH-000520,-0.33715757900546683
ACH-000521,-0.07849978434454075
ACH-000522,-0.1923760786557106
ACH-000524,-0.1370428093942041
ACH-000527,-0.07314426865215959
ACH-000528,-0.08115883390783662
ACH-000537,-0.107208423843345
ACH-000541,-0.07340472954131337
ACH-000542,-0.14605814742824552
ACH-000544,-0.05374723958166354
ACH-000545,-0.22875506278427696
ACH-000547,-0.15855695126970745
ACH-000548,-0.22802191809930114
ACH-000549,-0.2125907059971819
ACH-000550,-0.06320768907118066
ACH-000552,-0.14114892577141314
ACH-000556,-0.18272439191513254
ACH-000557,-0.1340722019144815
ACH-000569,-0.11233918777356564
ACH-000570,-0.12861037849239892
ACH-000571,-0.11348500648185995
ACH-000573,-0.1855142593706164
ACH-000576,-0.16349169475864778
ACH-000579,0.021978442808869902
ACH-000580,-0.16141632585758467
ACH-000584,-0.15576641865367044
ACH-000585,-0.14531205969713315
ACH-000588,-0.04923750707435513
ACH-000589,-0.07386226387792275
ACH-000591,-0.09255667626240464
ACH-000593,-0.08289516700909401
ACH-000600,-0.11716730389875768
ACH-000601,-0.1027136971816784
ACH-000605,-0.1429964896098116
ACH-000606,-0.06883434301815926
ACH-000608,-0.1670969040180794
ACH-000614,-0.1089715236751648
ACH-000616,-0.06222945941161679
ACH-000618,-0.04077340790977428
ACH-000619,0.06877236120382019
ACH-000620,-0.3152628075375479
ACH-000621,-0.11976010776722197
ACH-000622,-0.07654524529455936
ACH-000623,-0.23158875164137965
ACH-000624,-0.1912466401738704
ACH-000627,-0.1433864081978878
ACH-000630,-0.11271760755254576
ACH-000631,0.017481281122007745
ACH-000632,-0.15674167953548712
ACH-000633,-0.1335166978852676
ACH-000637,-0.15631098275215774
ACH-000638,0.018247914684072518
ACH-000646,-0.22402207246504185
ACH-000647,-0.1209087486229696
ACH-000648,0.005686515088394578
ACH-000649,-0.15255020759585314
ACH-000651,-0.031080533149357537
ACH-000652,-0.29832877554542225
ACH-000653,-0.13139639655701754
ACH-000657,-0.1759403290646561
ACH-000658,-0.15888400670503733
ACH-000661,-0.05669631993986835
ACH-000662,0.066845792136084
ACH-000663,-0.1824459629128667
ACH-000665,-0.09428893856677477
ACH-000671,-0.02040011603064181
ACH-000672,-0.2306007384472064
ACH-000673,-0.11034787267680364
ACH-000676,0.01986938959513237
ACH-000677,-0.08797420695264728
ACH-000681,-0.21610947019915894
ACH-000683,-0.09304602274962796
ACH-000684,-0.0148954806305368
ACH-000688,-0.1832902346979396
ACH-000693,-0.11597260496804265
ACH-000694,-0.06014854233085765
ACH-000695,-0.27541353964823073
ACH-000696,-0.080794043895082
ACH-000697,-0.2213675435081523
ACH-000699,-0.09732820399777928
ACH-000701,-0.20681115027721605
ACH-000706,0.04358777935488628
ACH-000711,-0.15275561565696488
ACH-000713,-0.29721313814202305
ACH-000714,-0.09959136054655088
ACH-000718,-0.02177050828746989
ACH-000720,-0.1252776214587782
ACH-000721,-0.1416022772745005
ACH-000724,-0.03714103743932623
ACH-000725,-0.00727810208110981
ACH-000732,0.035431869828623584
ACH-000734,-0.06781431374481274
ACH-000735,-0.2001017325773088
ACH-000736,0.031484924471044166
ACH-000738,-0.07019179529087924
ACH-000746,-0.1922267107240425
ACH-000747,-0.1176939209546631
ACH-000748,-0.12619459518550102
ACH-000753,-0.0564696476745126
ACH-000756,-0.3482783330507984
ACH-000757,-0.1952487552961432
ACH-000758,-0.016246250848862814
ACH-000760,-0.18435818304836427
ACH-000762,-0.08852834388595336
ACH-000763,-0.18106149402281715
ACH-000764,-0.049335507866167735
ACH-000765,-0.2617845378342021
ACH-000766,-0.16863340825349954
ACH-000767,-0.11489309711591883
ACH-000768,-0.11895977004631055
ACH-000769,-0.19481034418425908
ACH-000770,-0.1900697550407423
ACH-000771,-0.209919731231622
ACH-000773,-0.14437972433748122
ACH-000776,-0.2884412449868445
ACH-000777,-0.13621370508164707
ACH-000778,-0.10060848613422667
ACH-000781,-0.07230243313399533
ACH-000782,-0.15785955737919688
ACH-000783,-0.196395074704631
ACH-000784,-0.2488657049906063
ACH-000785,-0.15904495008645625
ACH-000787,-0.25976947346627943
ACH-000788,-0.2257740402777805
ACH-000791,-0.08724591483223901
ACH-000792,-0.11894013389018485
ACH-000794,-0.07711080198426283
ACH-000796,-0.1768969494802798
ACH-000798,-0.16443535698701486
ACH-000799,-0.1543383798125055
ACH-000800,-0.26017738358262393
ACH-000802,-0.17794386444071647
ACH-000804,-0.1285501359981949
ACH-000805,0.14808990866146055
ACH-000809,-0.12226542089784405
ACH-000810,-0.21022241063128985
ACH-000811,-0.15755165724614362
ACH-000817,0.06471191750171884
ACH-000819,-0.20859058146697787
ACH-000820,0.09979666948645526
ACH-000821,-0.061050144565978265
ACH-000822,-0.2047543224673332
ACH-000823,-0.19489464676113696
ACH-000824,-0.2899939973669604
ACH-000827,-0.07846008593964758
ACH-000829,0.040102635426945824
ACH-000831,-0.14853261472285226
ACH-000832,-0.08300725703155999
ACH-000833,-0.009327056307632465
ACH-000834,-0.1841611928186397
ACH-000835,-0.1253440672451836
ACH-000836,-0.052040352490090716
ACH-000837,0.02185057266904693
ACH-000838,-0.07321720850772072
ACH-000839,0.03647184435031869
ACH-000840,-0.01672744949896416
ACH-000841,0.047411390857805866
ACH-000843,-0.3975435751855321
ACH-000846,-0.14713224532678235
ACH-000847,-0.32617675195860585
ACH-000848,-0.07547453736402662
ACH-000849,-0.054399981838467185
ACH-000851,-0.011998641955082445
ACH-000855,0.045131790553141454
ACH-000856,-0.1433410878744136
ACH-000858,-0.018732848914204337
ACH-000859,-0.24051547744385499
ACH-000861,-0.12236504306122235
ACH-000862,-0.02465513023486216
ACH-000865,-0.16602206790645255
ACH-000866,-0.055437889156030234
ACH-000867,-0.07052641548954555
ACH-000869,-0.17293685591627847
ACH-000872,-0.0007236258714996729
ACH-000873,-0.14712827309011772
ACH-000876,-0.1018741060168016
ACH-000878,-0.19647913924438928
ACH-000880,-0.2261507244214753
ACH-000881,-0.2123896210472138
ACH-000882,-0.1080615137712034
ACH-000884,-0.21220288697806236
ACH-000885,-0.14038557066723534
ACH-000887,-0.20234191402199408
ACH-000889,-0.10654222204508423
ACH-000896,-0.08409161053734225
ACH-000898,-0.21412944192283906
ACH-000900,0.02465615140378093
ACH-000901,-0.0428325077127861
ACH-000905,-0.11776495711508896
ACH-000906,-0.17495573090679178
ACH-000907,0.125961596784497
ACH-000910,-0.09726084371157466
ACH-000911,-0.14174084631494596
ACH-000912,-0.11941333116206522
ACH-000913,-0.0609782935954884
ACH-000915,-0.10892657151537646
ACH-000916,0.1347220236964773
ACH-000917,-0.30022156866694605
ACH-000920,-0.1662413247106905
ACH-000921,-0.2256949796260629
ACH-000924,-0.2133533447701134
ACH-000926,-0.10000317897261758
ACH-000928,-0.12378564721093953
ACH-000929,-0.10753796638584937
ACH-000932,-0.22847784360247034
ACH-000935,-0.28653857106951125
ACH-000936,-0.1732535798308647
ACH-000937,-0.06354594976300569
ACH-000938,0.02233072033606228
ACH-000939,-0.2296985756499239
ACH-000941,-0.17623075880045072
ACH-000943,-0.17262540395317807
ACH-000946,-0.06437076884789314
ACH-000947,-0.1554274502977687
ACH-000948,-0.09394384928711333
ACH-000950,-0.10906487312023616
ACH-000953,-0.09713833220724348
ACH-000954,-0.16110971677858182
ACH-000957,-0.09847442150530178
ACH-000958,-0.2061237976537001
ACH-000960,0.04620244799907863
ACH-000963,-0.08062326786920875
ACH-000968,-0.06750730307692139
ACH-000969,-0.016457249245291305
ACH-000972,-0.0877070217187477
ACH-000973,-0.12765676446374472
ACH-000974,-0.1619933640837205
ACH-000978,-0.18843404782262416
ACH-000984,-0.15981647824542486
ACH-000986,0.033630230464039707
ACH-000988,-0.07297491816930485
ACH-000993,-0.2253821447685009
ACH-000994,-0.10228899369741604
ACH-000996,-0.05397660840587089
ACH-001001,-0.15229573065525104
ACH-001020,-0.26417469768381857
ACH-001028,-0.1131360540827339
ACH-001031,-0.12740573249717566
ACH-001038,-0.10886907710701732
ACH-001048,-0.24215113658271065
ACH-001050,-0.2023399711946965
ACH-001053,-0.1731373532720639
ACH-001054,-0.12555022058299595
ACH-001061,-0.14178793152598662
ACH-001067,-0.28194151105686066
ACH-001075,-0.117564028299077
ACH-001096,-0.1685706051741391
ACH-001111,-0.1165598047200294
ACH-001119,-0.2344210123690394
ACH-001128,-0.7109653245897241
ACH-001134,0.04683767418729767
ACH-001151,-0.17269012563546732
ACH-001163,-0.09498139246196076
ACH-001164,0.005629758812045861
ACH-001183,-0.10293555243926164
ACH-001192,0.07558532044673745
ACH-001193,-0.11254260575520976
ACH-001196,-0.014592548036361319
ACH-001197,-0.17585335906435098
ACH-001205,0.02251647249136516
ACH-001211,-0.13225644279392462
ACH-001212,-0.31190241630776244
ACH-001228,-0.05280884356042213
ACH-001232,-0.09063449922215017
ACH-001239,0.0393611225799947
ACH-001270,-0.031013378222794638
ACH-001274,-0.16683233785765006
ACH-001275,-0.17829177444820116
ACH-001277,-0.1758911338689864
ACH-001278,-0.06255553523270645
ACH-001280,-0.057202050282363685
ACH-001283,-0.09221368774741028
ACH-001289,-0.1251870067195149
ACH-001300,-0.17223437748420914
ACH-001301,-0.164557571359655
ACH-001302,-0.02605896671973735
ACH-001306,-0.00888894000072102
ACH-001318,-0.02566926628362201
ACH-001322,-0.5085270781676076
ACH-001328,-0.14390587383459166
ACH-001332,-0.13689051730177834
ACH-001336,-0.031748057106571866
ACH-001346,-0.11384805225221464
ACH-001353,-0.09563223559909463
ACH-001354,-0.04949620746741293
ACH-001367,0.13359277032537026
ACH-001368,-0.15814942227048068
ACH-001374,-0.33899099727448456
ACH-001377,-0.18261255428657064
ACH-001380,-0.0931466342925235
ACH-001391,-0.08186299137450015
ACH-001408,-0.18790026165207
ACH-001430,-0.16934419181427685
ACH-001431,-0.11992812723904925
ACH-001450,-0.0019208877613261551
ACH-001496,-0.20660003498962676
ACH-001500,-0.10638340853415576
ACH-001523,-0.16358493443051408
ACH-001532,-0.15506783006129898
ACH-001550,-0.13060160420519598
ACH-001552,-0.017203895503529243
ACH-001554,-0.16107329207261914
ACH-001654,-0.1281780140379252
ACH-001735,-0.054172971012548116
ACH-001736,-0.06920883679568181
ACH-001737,-0.16329989415684698
ACH-001740,-0.14693607071477366
ACH-001745,-0.23097494314747524
ACH-001765,-0.09311366437835708
