,CALML3 (810)
ACH-000004,-0.23923354488203874
ACH-000005,-0.06996301785657406
ACH-000007,0.1036602751261682
ACH-000009,-0.001428394270778982
ACH-000011,-0.00925339417791492
ACH-000012,0.1074313895569352
ACH-000013,0.058748979358351876
ACH-000014,-0.04514484351935684
ACH-000015,0.1053513914133056
ACH-000017,-0.0633443002597669
ACH-000018,0.097213896000359
ACH-000019,-0.05883476137103641
ACH-000021,-0.06368710498249545
ACH-000022,0.02592335504593192
ACH-000025,0.1295482366500246
ACH-000028,0.12983225005149546
ACH-000030,-0.020340203286722317
ACH-000035,0.06428576679176021
ACH-000036,-0.16288266333897528
ACH-000037,-0.016575226764793956
ACH-000039,0.0993599344638303
ACH-000040,0.00879130515588748
ACH-000041,-0.05700208174152161
ACH-000042,-0.02712258229327464
ACH-000045,0.02325314032755746
ACH-000047,-0.002044006463015592
ACH-000052,-0.09277418120947817
ACH-000053,-0.0567738046850273
ACH-000054,0.04572964755989563
ACH-000055,0.2961456065968699
ACH-000060,-0.08184608028490586
ACH-000067,-0.13619832799946882
ACH-000070,0.10874654316858913
ACH-000075,0.13280645421993315
ACH-000078,-0.014197241388074532
ACH-000082,0.007188219557494641
ACH-000085,-0.09257890841421006
ACH-000086,-0.009568335530531795
ACH-000087,0.13757016458307214
ACH-000092,-0.03303410093918555
ACH-000095,0.06579882854338424
ACH-000097,-0.01741972989537087
ACH-000098,-0.058353715037597134
ACH-000099,-0.03711369562089288
ACH-000108,-0.023148429861946058
ACH-000113,0.023418883495802324
ACH-000116,0.05669125073612541
ACH-000118,-0.012447700415526477
ACH-000120,0.04338805974479962
ACH-000123,-0.012937406265939842
ACH-000127,-0.0011500157358890859
ACH-000128,0.12292637890927735
ACH-000132,0.1462298786252002
ACH-000133,0.06578586820119048
ACH-000137,0.1345816365695384
ACH-000138,0.048205775000969966
ACH-000142,0.21870684942872376
ACH-000143,0.12803176810164318
ACH-000146,-0.0580352217546129
ACH-000148,0.004062220641197911
ACH-000150,-0.0228748948412801
ACH-000152,0.05715432369959856
ACH-000153,0.05946017210828102
ACH-000159,0.06320214233097614
ACH-000160,0.07809426840314225
ACH-000163,-0.002803882546372084
ACH-000167,0.09880569070230713
ACH-000168,-0.03339747219499388
ACH-000169,0.11619540876523585
ACH-000178,-0.04258782270638376
ACH-000183,-0.1218285508072289
ACH-000188,0.04870465216878517
ACH-000189,-0.06957465793147166
ACH-000190,-0.02840425200768029
ACH-000198,0.12429009907351594
ACH-000203,-0.06466754746806802
ACH-000204,0.037660024060795085
ACH-000206,0.04318384508062667
ACH-000207,-0.2190859822411124
ACH-000208,-0.07728941142189348
ACH-000210,0.1867517252453713
ACH-000211,0.035445279307277235
ACH-000215,0.024558445367424915
ACH-000221,0.11531745163493805
ACH-000222,0.10758472746340923
ACH-000223,0.007610749943680502
ACH-000226,-0.007060864836993815
