,LHX4 (89884)
ACH-000004,-0.13531538432698595
ACH-000005,0.05853972316356935
ACH-000007,-0.2558644245299731
ACH-000009,-0.2902713079606017
ACH-000011,0.08720904065833912
ACH-000012,-0.2867194372173277
ACH-000013,-0.08801937051235903
ACH-000014,-0.1335426058769384
ACH-000015,-0.12095067722221013
ACH-000017,-0.20305306525731806
ACH-000018,-0.20511116283405467
ACH-000019,-0.3040951651889161
ACH-000021,-0.11747255171459918
ACH-000022,-0.21734021528187664
ACH-000025,-0.2910487425324029
ACH-000028,-0.12765243897626646
ACH-000030,-0.06123042486097152
ACH-000035,-0.10484975427377413
ACH-000036,-0.20860932603485047
ACH-000037,-0.06032597378458621
ACH-000039,-0.16075253019444394
ACH-000040,-0.2762975682549673
ACH-000041,-0.07087469516830643
ACH-000042,-0.19266467354430952
ACH-000045,-0.09700946199915653
ACH-000047,0.03344969054953153
ACH-000052,-0.01786011431831707
ACH-000053,-0.1778506190073698
ACH-000054,-0.28813013751749844
ACH-000055,-0.055308794978972765
ACH-000060,-0.13377986354323973
ACH-000067,-0.2643401782391632
ACH-000070,-0.3923870088631037
ACH-000075,-0.04911478590808191
ACH-000078,-0.08723508199153751
ACH-000082,-0.1933644881220139
ACH-000085,-0.3776356867077833
ACH-000086,-0.3258317515348007
ACH-000087,-0.05742108072591837
ACH-000092,-0.14587573961778386
ACH-000095,-0.19025075478789252
ACH-000097,-0.2886623809628394
ACH-000098,-0.2217939400468407
ACH-000099,-0.06556081354112743
ACH-000108,-0.10328669048350596
ACH-000113,-0.23120188443502074
ACH-000116,-0.04247445640211344
ACH-000118,-0.1222432950974374
ACH-000120,-0.11027888072699564
ACH-000123,-0.09616740316157324
ACH-000127,-0.18165986937027495
ACH-000128,-0.0604159420447171
ACH-000132,-0.08851728795557377
ACH-000133,-0.2213415339645557
ACH-000137,-0.2495161939172189
ACH-000138,-0.284483318861515
ACH-000142,-0.32060754963042665
ACH-000143,-0.14672486369679816
ACH-000146,-0.17849188017641468
ACH-000148,-0.1733503127431555
ACH-000150,-0.054150752389406746
ACH-000152,-0.048405459857017066
ACH-000153,-0.014713499686440071
ACH-000159,-0.1187561939926384
ACH-000160,-0.02617866570542464
ACH-000163,-0.16504583931828776
ACH-000167,0.08785319974444161
ACH-000168,-0.3399333682924077
ACH-000169,-0.07052783697939767
ACH-000178,-0.15752911199724104
ACH-000183,-0.15513525591232666
ACH-000188,-0.059843017767098224
ACH-000189,-0.18097356971895606
ACH-000190,-0.15243527804113127
ACH-000198,-0.17767556266228404
ACH-000203,-0.35589082919572823
ACH-000204,-0.23911949348918146
ACH-000206,-0.028715562648199626
ACH-000207,-0.07814559732728198
ACH-000208,-0.3318559927699029
ACH-000210,-0.34805413034529964
ACH-000211,-0.16966997215166535
ACH-000215,-0.14609599311503102
ACH-000221,-0.2004722792929716
ACH-000222,-0.2389353977243065
ACH-000223,-0.17923897017513615
ACH-000226,-0.1696453929564022
ACH-000227,-0.1826535394450784
ACH-000228,-0.17898921219465214
ACH-000231,-0.1289132554315829
ACH-000232,-0.22028530225825368
ACH-000233,-0.1783198463960186
ACH-000234,-0.11198977331094702
ACH-000235,-0.25239391463203303
ACH-000237,-0.10442627943856754
ACH-000238,-0.16183987762471996
ACH-000242,-0.3950087615770245
ACH-000243,-0.2357462982443701
ACH-000244,-0.27978416755172403
ACH-000246,-0.15171423885606874
ACH-000248,-0.3382872570162309
ACH-000250,-0.11089693187061644
ACH-000251,-0.2867366654593992
ACH-000252,-0.12638105520854706
ACH-000253,-0.025147821975581942
ACH-000255,-0.2777370836667866
ACH-000256,-0.08392179479872551
ACH-000257,-0.2796763558654933
ACH-000258,-0.29726988177273866
ACH-000259,-0.09297975555588116
ACH-000260,-0.21396234822924645
ACH-000261,-0.1374659741130881
ACH-000262,-0.013533079070518398
