,HSPA4L (22824)
ACH-000004,0.09925499757764616
ACH-000005,-0.2312006271791725
ACH-000007,0.037474544293729414
ACH-000009,0.06981033798311753
ACH-000011,0.06820635262927878
ACH-000012,0.06572440628794794
ACH-000013,0.09992097708836092
ACH-000014,0.13805410167086593
ACH-000015,0.05814843070699687
ACH-000017,-0.010395698020410859
ACH-000018,0.21106273440909548
ACH-000019,0.057661380924491384
ACH-000021,0.02070364351482697
ACH-000022,0.05285694791185492
ACH-000025,0.06590533305119467
ACH-000028,-0.02565430228808655
ACH-000030,0.01929885825832121
ACH-000035,0.08075867954799751
ACH-000036,-0.11460265695184045
ACH-000037,0.0012241058013767985
ACH-000039,0.14538240325572968
ACH-000040,0.07808983540247097
ACH-000041,0.12862079578601526
ACH-000042,0.09542313796661443
ACH-000045,0.09880064852616537
ACH-000047,-0.0348599031223083
ACH-000052,-0.27148542563058825
ACH-000053,0.023821439921995338
ACH-000054,0.04786570226358956
ACH-000055,-0.04269859811791157
ACH-000060,0.05176126474971821
ACH-000067,7.547184087752749e-05
ACH-000070,-0.01490506621033901
ACH-000075,-0.08239329620682427
ACH-000078,0.08889749377761835
ACH-000082,0.08674500705239002
ACH-000085,0.1949057830252678
ACH-000086,0.0647393496871894
ACH-000087,0.0907873037441042
ACH-000092,-0.11103503330243576
ACH-000095,0.01935682613289509
ACH-000097,0.07159667582397321
ACH-000098,-0.1228999026509514
ACH-000099,0.05356779234552825
ACH-000108,0.07422122160993871
ACH-000113,-0.04889233805499555
ACH-000116,-0.046290563664649384
ACH-000118,0.07209781960958424
ACH-000120,0.03735530608143621
ACH-000123,-0.0389003248033677
ACH-000127,0.055554927855583885
ACH-000128,0.011913108066026471
ACH-000132,0.07149266809124595
ACH-000133,0.02398661630639148
ACH-000137,0.02278530522245264
ACH-000138,0.07927917604632034
ACH-000142,-0.03921754783389055
ACH-000143,0.010698000765527262
ACH-000146,0.042421190606388236
ACH-000148,0.016949568068986298
ACH-000150,-0.05962655065600979
ACH-000152,0.023480007860095718
ACH-000153,-0.0255730491638896
ACH-000159,-0.0170267057108631
ACH-000160,0.01408529690079943
ACH-000163,0.04700583899346364
ACH-000167,-0.0902327699293514
ACH-000168,0.12643977605431778
ACH-000169,0.046344524175069665
ACH-000178,0.19550703140164485
ACH-000183,0.15021060829625085
ACH-000188,0.02904735145786905
ACH-000189,-0.0038434501301842007
ACH-000190,0.06713196411540541
ACH-000198,-0.0530488229223258
ACH-000203,-0.0912975246709972
ACH-000204,0.2044218380985452
ACH-000206,-0.08307879756333288
ACH-000207,0.07697694798047812
ACH-000208,-0.0993396876473821
ACH-000210,0.055167169847007716
ACH-000211,-0.0021050817838993265
ACH-000215,0.016734209422887215
ACH-000221,0.09515838525225774
ACH-000222,-0.019095085844627897
ACH-000223,-0.026242583021320213
ACH-000226,0.03368802930379584
ACH-000227,0.06642063902147614
ACH-000228,-0.0012941267389391935
ACH-000231,0.022055408197509847
ACH-000232,0.009198310247847407
ACH-000233,-0.050544326671822584
ACH-000234,-0.08453774856515296
ACH-000235,-0.008831300074946636
ACH-000237,-0.037614466991082784
ACH-000238,0.14479760268998754
ACH-000242,0.1975173630729993
ACH-000243,0.00658771699435067
ACH-000244,0.15256947835310933
ACH-000246,0.0762317124181111
ACH-000248,0.12331153893480222
ACH-000250,0.010704683376296058
ACH-000251,0.10312636253575656
ACH-000252,0.12224014575367935
ACH-000253,0.04588630805423175
ACH-000255,0.09883619012846616
ACH-000256,0.08160069086396644
ACH-000257,-0.035040991059041265
ACH-000258,-0.068224661092017
ACH-000259,0.053729613204514144
ACH-000260,0.0794293059863912
ACH-000261,0.03319155069531013
ACH-000262,0.03712461724951315
ACH-000263,-0.07050552019296398
ACH-000264,0.027915219846867945
ACH-000265,0.034699016442518216
ACH-000266,0.0017921640083662024
ACH-000272,-0.02901993093130532
ACH-000274,0.037066853781504656
ACH-000277,-0.05049569139418551
ACH-000278,0.0010700598921593216
ACH-000279,-0.004772205295570306
ACH-000280,0.03472639533842843
ACH-000281,0.1115332440914515
ACH-000288,0.03742362873501307
ACH-000291,0.06678257723680092
ACH-000293,-0.1287427258611977
ACH-000294,0.031691827468826525
ACH-000295,0.014143449005680146
ACH-000296,-0.008791273576547841
ACH-000302,0.0048471096369072176
ACH-000304,0.365981745630541
ACH-000307,0.0936112240040501
ACH-000308,-0.020114292279864242
ACH-000310,-0.06431613241356299
ACH-000311,0.07194154377142507
ACH-000312,0.04778794916671225
ACH-000315,0.015584168525099275
ACH-000316,-0.04777297648457264
ACH-000317,0.13315944075686073
ACH-000318,-0.02305749821261406
ACH-000319,0.02631389119169921
ACH-000320,-0.06330678854032737
ACH-000322,0.06176415427095185
ACH-000323,0.20939385530370727
ACH-000324,0.08706868361181977
ACH-000329,-0.016919537748063058
ACH-000330,-0.017334923993418766
ACH-000331,0.09231272140341798
ACH-000332,0.036001407069071886
ACH-000334,0.05050135221897732
ACH-000335,-0.036999535662575765
