,DACT3 (147906)
ACH-000250,-0.22924310229921985
ACH-000251,-0.12463047666231153
ACH-000252,-0.3630785528064756
ACH-000253,-0.3017441622878724
ACH-000255,-0.3032477998431727
ACH-000256,-0.18211324273264512
ACH-000257,-0.01686142968684529
ACH-000258,-0.26289922391884885
ACH-000259,-0.2125119590451647
ACH-000260,-0.18241569481733416
ACH-000261,-0.2833342010420998
ACH-000262,-0.4995952450232815
ACH-000263,-0.4663241367790165
ACH-000264,-0.15404434776408754
ACH-000265,-0.2266703762591478
ACH-000266,-0.23707360858287066
ACH-000272,-0.16213707670598787
ACH-000274,-0.19955596202476003
ACH-000277,-0.15180356914202328
ACH-000278,-0.1637055833669203
ACH-000279,-0.24671995584528045
ACH-000280,-0.18915212133537485
ACH-000281,-0.24686439616494335
ACH-000288,-0.11266531368890426
ACH-000291,-0.2704019377491627
ACH-000293,-0.2576175789028856
ACH-000294,-0.6694136763322243
ACH-000295,0.06897468089373412
ACH-000296,-0.3426812675217561
ACH-000302,-0.12111108362306172
ACH-000304,-0.3858587839203539
ACH-000307,-0.10618424139888696
ACH-000308,-0.3054257408449766
ACH-000310,-0.18569731040712034
ACH-000311,-0.3268647096689226
ACH-000312,-0.10241861259246987
ACH-000315,-0.2884633391551705
ACH-000316,-0.07024367542282152
ACH-000317,0.07950656021048476
ACH-000318,-0.31283722061670866
ACH-000319,-0.3500165145119193
ACH-000320,0.016086700726860973
ACH-000322,-0.06087034468614689
ACH-000323,-0.2070543006109509
ACH-000324,-0.3322682970828049
ACH-000329,-0.1787690850216743
ACH-000330,-0.1839029194626286
ACH-000331,-0.1229754686318666
ACH-000332,-0.20099985876947046
ACH-000334,-0.24921739058802
ACH-000335,-0.33795089661290584
ACH-000336,-0.3502841356497768
ACH-000337,-0.041531693817829035
ACH-000338,0.1944449343805188
ACH-000339,-0.2782196788892688
ACH-000341,-0.4128934977715011
ACH-000348,-0.2831624962608723
ACH-000350,-0.2867248550288726
ACH-000352,-0.2966799969768467
ACH-000356,-0.2715429901462693
ACH-000361,-0.14431798498886114
ACH-000362,-0.2115044984629092
ACH-000363,-0.1355686280085029
ACH-000364,-0.31737149815384097
ACH-000365,-0.2256308905131085
ACH-000366,-0.28358753045155605
ACH-000368,-0.06845902468528704
ACH-000374,-0.24357842833031726
ACH-000375,-0.2285658764473016
ACH-000376,-0.20871224398166527
ACH-000381,-0.2983073454770195
ACH-000383,-0.3347566029652688
ACH-000387,-0.14639887859123638
ACH-000389,-0.2476086862664485
ACH-000390,-0.2379549748564297
ACH-000393,-0.1292788190150673
ACH-000395,-0.1171551876449775
ACH-000396,-0.1267120295279096
ACH-000397,-0.21904803355744676
ACH-000401,-0.546810490451258
ACH-000402,-0.5965960676350464
ACH-000403,-0.2388046809315721
ACH-000404,-0.1992126754767647
ACH-000406,-0.2777169287615499
ACH-000407,-0.1820292742250073
ACH-000408,-0.3726017124673988
ACH-000410,-0.09088037803832913
ACH-000411,-0.2809465056256856
ACH-000414,-0.22264668399665502
ACH-000415,-0.19808858688644068
ACH-000416,-0.24017304517043944
ACH-000420,-0.0319934094823444
ACH-000421,-0.16426644744133698
ACH-000424,-0.032934953188996884
ACH-000425,-0.20303819946393228
ACH-000426,-0.3619895103882155
ACH-000427,-0.3684523289219985
ACH-000433,-0.0962070129896406
ACH-000435,-0.016833031225265492
ACH-000436,-0.2352897647383625
ACH-000444,-0.29956639215076497
ACH-000445,-0.3917029093070439
ACH-000448,-0.21697063759126087
ACH-000450,-0.2333854850550951
ACH-000452,-0.12069242734683253
ACH-000454,-0.15088910189403634
ACH-000458,-0.27405683170748546
ACH-000459,-0.0997944887367346
ACH-000460,-0.21612622138967932
ACH-000461,-0.3814878314070079
ACH-000463,-0.21904778091369004
ACH-000464,-0.3038328824271465
ACH-000466,-0.28760159809209196
ACH-000467,-0.2341028821669885
ACH-000468,-0.22307317183697176
ACH-000469,-0.2755942594356697
ACH-000470,-0.4086275426600117
ACH-000471,-0.3287722769135822
ACH-000472,-0.2841982961993039
ACH-000473,-0.2254566071853979
ACH-000475,-0.18396945133019035
ACH-000476,-0.20314915775434408
ACH-000477,-0.4638590626533154
ACH-000479,-0.15662415983559627
ACH-000480,-0.14682753860840345
ACH-000481,-0.2724460054893919
ACH-000483,-0.12287350407284944
ACH-000484,-0.10103717442848928
ACH-000485,-0.3925552253725316
ACH-000486,-0.3360605958777508
ACH-000487,-0.17866983649470713
ACH-000488,-0.1911318911681145
ACH-000490,-0.3836885275776359
ACH-000491,-0.2740525363711944
ACH-000495,-0.019963477652013662
ACH-000496,-0.222458478650606
ACH-000499,-0.3158615318485333
ACH-000500,-0.08877994347355686
ACH-000502,-0.2293602182444721
ACH-000503,0.21979376008217724
ACH-000505,-0.2631320492844681
ACH-000507,-0.09389119108963273
ACH-000510,-0.2929169448686806
ACH-000511,-0.3265394987121323
ACH-000512,-0.21288849357682946
ACH-000516,-0.21283097704410373
ACH-000517,-0.21566858416944332
ACH-000518,-0.21476741826257534
ACH-000520,-0.2929613690355277
ACH-000521,-0.18033808022727751
ACH-000522,-0.15728312673466524
ACH-000524,-0.22822911184961964
ACH-000527,-0.15555996124268182
ACH-000528,-0.1379907670514916
ACH-000537,-0.2551529085473888
ACH-000541,-0.03592808142268618
ACH-000542,-0.2268949387552807
ACH-000544,-0.3104725399518143
ACH-000545,-0.23825928946746375
ACH-000547,-0.1308322240122117
ACH-000548,-0.26006496285336345
ACH-000549,-0.25560378729682337
ACH-000550,-0.03573489969579472
ACH-000552,-0.33991648698302623
ACH-000556,-0.3626785706665955
ACH-000557,-0.1251631672427533
ACH-000569,-0.39021462325164574
ACH-000570,-0.1976011345712795
ACH-000571,-0.22142752291989493
ACH-000573,-0.2118101277925744
ACH-000576,-0.2923452995837436
ACH-000579,-0.16297429542466255
ACH-000580,-0.18388356860947025
ACH-000584,-0.3719979254178957
ACH-000585,-0.29979673006833035
ACH-000588,-0.05670381388379645
ACH-000589,-0.27253942365813644
ACH-000591,-0.16738512912892334
ACH-000593,-0.2952048221733109
ACH-000600,-0.18099074785808755
ACH-000601,-0.17723075477555053
ACH-000605,-0.1134465878821169
ACH-000606,-0.2067766437996948
ACH-000608,-0.3831806302900895
ACH-000614,-0.01752924867954558
ACH-000616,-0.2570464484229301
ACH-000618,-0.0920992511812987
ACH-000619,-0.021652440698780303
ACH-000620,-0.2980500194496264
ACH-000621,-0.3387424520825581
ACH-000622,-0.026398739890197767
ACH-000623,-0.30314130971799297
ACH-000624,-0.23611116042730004
ACH-000627,-0.28924666893043305
ACH-000630,-0.10384010862905424
ACH-000631,-0.4372405713209713
ACH-000632,-0.14414676415206604
ACH-000633,-0.29906890746505826
ACH-000637,-0.3416302249228882
ACH-000638,-0.21933886521603985
ACH-000646,-0.4777026901554679
ACH-000647,-0.17714731926983035
ACH-000648,-0.11817228795623795
ACH-000649,-0.14712757626831416
ACH-000651,-0.28326658107036473
ACH-000652,-0.1284298199360824
ACH-000653,-0.39813345322885385
ACH-000657,-0.12856136242746508
ACH-000658,-0.3218826706275267
ACH-000661,-0.1652042538240256
ACH-000662,-0.2594394740757493
ACH-000663,-0.192147162339192
ACH-000665,-0.09202905092149163
ACH-000671,-0.22157545431729045
ACH-000672,-0.4611925284391231
ACH-000673,-0.1411940724257199
ACH-000676,-0.21463050650343515
ACH-000677,-0.32301808553377204
ACH-000681,-0.3997156503144849
ACH-000683,-0.22191578449713964
ACH-000684,0.02759253263103346
ACH-000688,-0.052608509679755486
ACH-000693,-0.22816472907280624
ACH-000694,-0.3563980741583037
ACH-000695,-0.2844832750979179
ACH-000696,-0.2575710976160475
ACH-000697,-0.4574577176983939
ACH-000699,-0.22087242284826847
ACH-000701,-0.3777664402017931
ACH-000706,-0.1230262525398599
ACH-000711,-0.1959009096229808
ACH-000713,-0.16561053361326064
ACH-000714,-0.0926848713047083
ACH-000718,-0.23258397049804266
ACH-000720,-0.13046519097561593
ACH-000721,-0.26640308948558106
ACH-000724,-0.3506150302991814
ACH-000725,-0.15897597326982082
ACH-000732,-0.18598593008028652
ACH-000734,-0.3252913968505401
ACH-000735,-0.244633503316616
ACH-000736,-0.21383209183282875
ACH-000738,-0.11628994867013324
ACH-000746,-0.38969945085898217
ACH-000747,-0.03168073546104444
ACH-000748,-0.0972437669568912
ACH-000753,-0.12992608289558538
ACH-000756,-0.2757266180481641
ACH-000757,-0.12089826988513525
ACH-000758,-0.15322722933068794
ACH-000760,-0.08167193516364256
ACH-000762,-0.20230213658106344
ACH-000763,-0.21837680870018725
ACH-000764,-0.1882970350815598
ACH-000765,-0.2322119478113324
ACH-000766,-0.26583578246275
ACH-000767,-0.1743076721717738
ACH-000768,-0.13540314594949518
ACH-000769,-0.2502644111357503
ACH-000770,-0.10377286244421333
ACH-000771,-0.3401919585734248
ACH-000773,-0.22588416996833915
ACH-000776,-0.3131982116072618
ACH-000777,-0.30457440342685044
ACH-000778,-0.2739182101704008
ACH-000781,-0.20792734441407087
ACH-000782,-0.3756615615950081
ACH-000783,-0.2757649501708496
ACH-000784,-0.24178265853813394
ACH-000785,-0.2239532179179504
ACH-000787,-0.36714643907718303
ACH-000788,-0.2298085822478553
ACH-000791,-0.21660126957592699
ACH-000792,-0.18324097424076716
ACH-000794,-0.10127266433722316
ACH-000796,-0.20933483832716185
ACH-000798,-0.3363193746865392
ACH-000799,-0.0648574928201235
ACH-000800,-0.4007413935262787
ACH-000802,-0.2249931532723708
ACH-000804,-0.0757036602640977
ACH-000805,-0.14950855784370096
ACH-000809,-0.27791060930449396
ACH-000810,-0.2361973916677028
ACH-000811,-0.26072087259611754
ACH-000817,-0.14226720675518248
ACH-000819,-0.29773878537795584
ACH-000820,0.13224347656760388
ACH-000821,-0.06317987923954907
ACH-000822,-0.27171519870063426
ACH-000823,-0.17680245293060592
ACH-000824,-0.4761644666565757
ACH-000827,-0.3475642586001177
ACH-000829,-0.3324836954892187
ACH-000831,-0.24091282190288296
ACH-000832,-0.20344202173732387
ACH-000833,-0.041318552875194835
ACH-000834,-0.24418707769926695
ACH-000835,-0.23234904915557936
ACH-000836,-0.2621612172581498
ACH-000837,-0.2659315170378924
ACH-000838,-0.2471032605890805
ACH-000839,0.09404026483422456
ACH-000840,-0.30583598019888875
ACH-000841,-0.15535819349474125
ACH-000843,0.009779950281143169
ACH-000846,-0.16155057505218887
ACH-000847,-0.3823454677323767
ACH-000848,-0.2688621333206253
ACH-000849,-0.19519094732667291
ACH-000851,-0.15687946713072018
ACH-000855,-0.1853998234247141
ACH-000856,-0.1934886938966601
ACH-000858,-0.1844030889451456
ACH-000859,-0.01797490851819629
ACH-000861,-0.1311843463300475
ACH-000862,-0.18242690318599689
ACH-000865,-0.3674876528691952
ACH-000866,-0.17900629276028673
ACH-000867,-0.0977098025272629
ACH-000869,-0.25604371968507983
ACH-000872,-0.20212625894053568
ACH-000873,-0.21055145966992092
ACH-000876,-0.3095633191551049
ACH-000878,-0.2075674714628744
ACH-000880,-0.27119129431478955
ACH-000881,-0.3537359906073495
ACH-000882,-0.2568469468897707
ACH-000884,-0.1430257738739482
ACH-000885,-0.1501020965524191
ACH-000887,-0.17989112781857214
ACH-000889,-0.20601134125647172
ACH-000896,-0.08876648231730012
ACH-000898,-0.16065322247490652
ACH-000900,-0.2190133636420496
ACH-000901,-0.2249413196080153
ACH-000905,-0.3123039432838808
ACH-000906,-0.28987610784030265
ACH-000907,-0.1887124815331044
ACH-000910,-0.22509995943996408
ACH-000911,-0.21059434797377585
ACH-000912,-0.2025452527690346
ACH-000913,-0.014579293771318625
ACH-000915,-0.05127163476335342
ACH-000916,-0.5149029695923742
ACH-000917,-0.2991305367873646
ACH-000920,-0.29119525705137084
ACH-000921,-0.15563247543482134
ACH-000924,-0.16387410173412725
ACH-000926,-0.2490561613672665
ACH-000928,-0.39767246488080826
ACH-000929,-0.3259810351058103
ACH-000932,-0.2358615591366293
ACH-000935,-0.05591424349262896
ACH-000936,-0.24147800921633664
ACH-000937,-0.12846808789234285
ACH-000938,-0.07949939538968646
ACH-000939,-0.1010572845200604
ACH-000941,-0.2776591255822269
ACH-000943,-0.12466056707897205
ACH-000946,-0.1678669206226966
ACH-000947,-0.18921018566371686
ACH-000948,-0.29975891291969303
ACH-000950,-0.3023390687916045
ACH-000953,-0.16712913642285046
ACH-000954,-0.7056453117489075
ACH-000957,-0.2558644025005098
ACH-000958,-0.1925728019207344
ACH-000960,-0.1294994982039355
ACH-000963,-0.21090257567633727
ACH-000968,-0.1691125085675221
ACH-000969,-0.2713546126811721
ACH-000972,-0.11986310053078865
ACH-000973,-0.16849124345498526
ACH-000974,-0.40968212698078177
ACH-000978,-0.3524998313938759
ACH-000984,-0.26785578664122045
ACH-000986,-0.17893518400397246
ACH-000988,-0.13286947419753736
ACH-000993,-0.39311195482924144
ACH-000994,-0.3811970900757604
ACH-000996,-0.2868044782858524
ACH-001001,-0.16285652943224407
ACH-001020,-0.24998901916972985
ACH-001028,-0.14976154711530548
ACH-001031,-0.10881249749664232
ACH-001038,-0.16089759863429887
ACH-001048,-0.11679305410636917
ACH-001050,-0.21621331414988865
ACH-001053,-0.17288922948101934
ACH-001054,-0.20858338533151102
ACH-001061,-0.3133003313756757
ACH-001067,-0.2386235887801924
ACH-001075,-0.2614808274141017
ACH-001096,-0.11552579915123927
ACH-001111,-0.6428858416459307
ACH-001119,-0.2721634534307875
ACH-001128,-0.1673431056489928
ACH-001134,-0.18061477713588253
ACH-001151,-0.2816588115498476
ACH-001163,-0.22186312842718275
ACH-001164,-0.1585326550622965
ACH-001183,-0.032928540813794815
ACH-001192,-0.1562621728165314
ACH-001193,-0.06264243741902427
ACH-001196,-0.19358540352489506
ACH-001197,-0.093105177793505
ACH-001205,-0.14589348456127396
ACH-001211,-0.06869962517209426
ACH-001212,-0.3080606516116178
ACH-001228,-0.1844789509614836
ACH-001232,-0.1338269098570629
ACH-001239,-0.12919476341688604
ACH-001270,0.2372848021994398
ACH-001274,-0.3174981218167914
ACH-001275,-0.2360299225184587
ACH-001277,-0.32457660996463417
ACH-001278,-0.20321301834575886
ACH-001280,-0.11942414245262195
ACH-001283,-0.3710143676130545
ACH-001289,0.06235465282412982
ACH-001300,-0.2781694643139144
ACH-001301,-0.3162938216691451
ACH-001302,-0.34011613992495715
ACH-001306,-0.2453248346227034
ACH-001318,-0.30316530217114185
ACH-001322,-0.22858487801288044
ACH-001328,-0.27582451421429083
ACH-001332,-0.14991999807158524
ACH-001336,-0.18882061489765248
ACH-001346,-0.1801609901655328
ACH-001353,-0.2546082402858996
ACH-001354,-0.2234879286807993
ACH-001367,-0.008525135309204731
ACH-001368,-0.12261922274493825
ACH-001374,-0.1885893511091004
ACH-001377,-0.2753903682658986
ACH-001380,-0.2240401143331591
ACH-001391,-0.27528307371698274
ACH-001408,-0.19290345596101152
ACH-001430,-0.004663755759140585
ACH-001431,-0.2603501964903418
ACH-001450,-0.1141859586137626
ACH-001496,-0.2636765799379772
ACH-001500,-0.3177792894502157
ACH-001523,-0.2472867849772128
ACH-001532,-0.2004195863883796
ACH-001550,-0.20845989192650385
ACH-001552,-0.2981258015728085
ACH-001554,-0.22148174120469707
ACH-001654,-0.055238020660163256
ACH-001735,-0.1920091908437037
ACH-001736,-0.09466058465089544
ACH-001737,-0.09369901851811252
ACH-001740,-0.18859406575391768
ACH-001745,0.02522168813069988
ACH-001765,-0.15871756533852158
