,NFE2 (4778)
ACH-000614,-0.2826227524602358
ACH-000616,-0.3358792896220187
ACH-000618,-0.25456860690071315
ACH-000619,-0.08451469909093698
ACH-000620,-0.2182908154296684
ACH-000621,-0.2109374702020456
ACH-000622,-0.0865117108289055
ACH-000623,-0.20453552068460068
ACH-000624,-0.16182575032437338
ACH-000627,-0.1820731841651132
ACH-000630,-0.15267535988381184
ACH-000631,-0.2559193278360107
ACH-000632,-0.1610379229552394
ACH-000633,-0.2658365734328829
ACH-000637,-0.18409237175330026
ACH-000638,-0.3002442882702899
ACH-000646,-0.24600112722318346
ACH-000647,-0.3173469255753539
ACH-000648,-0.09175300003031184
ACH-000649,-0.1886067893541709
ACH-000651,-0.4117013794027813
ACH-000652,-0.028492427179659687
ACH-000653,-0.3980710494272184
ACH-000657,-0.22153452282708927
ACH-000658,-0.2613927866440385
ACH-000661,-0.12579421561648496
ACH-000662,-0.2433257072529721
ACH-000663,-0.3671287887221705
ACH-000665,-0.28853707275320584
ACH-000671,-0.2601860959601594
ACH-000672,-0.2327976855036713
ACH-000673,-0.23391409013458536
ACH-000676,-0.1746918499989221
ACH-000677,-0.24678553274234444
ACH-000681,-0.13150554505378986
ACH-000683,-0.18621865809146804
ACH-000684,-0.05249100950979217
ACH-000688,-0.22848650801223286
ACH-000693,-0.17151641998917594
ACH-000694,-0.2032492295929576
ACH-000695,-0.2383853206230518
ACH-000696,-0.19976893819949554
ACH-000697,-0.1955072752598897
ACH-000699,-0.09333992682750024
ACH-000701,-0.2425775263506041
ACH-000706,-0.20804099885876864
ACH-000711,-0.25331205180717825
ACH-000713,-0.17054590344498965
ACH-000714,-0.2887189611714144
ACH-000718,-0.20275813813396693
ACH-000720,-0.06433847059052072
ACH-000721,-0.12364092488885335
ACH-000724,-0.12834576538943454
ACH-000725,-0.15953732599359105
ACH-000732,-0.2159701182771322
ACH-000734,-0.17899567226710994
ACH-000735,-0.14460437316782868
ACH-000736,-0.4464611136204406
ACH-000738,-0.26641803941215353
ACH-000746,-0.263146312166976
ACH-000747,-0.14434082938952056
ACH-000748,-0.2857834746025974
ACH-000753,-0.2353841183168433
ACH-000756,-0.07776940510960527
ACH-000757,-0.3633080747014339
ACH-000758,-0.3130348200291805
ACH-000760,-0.1699537012120962
ACH-000762,-0.04919720617628875
ACH-000763,-0.2971972842630388
ACH-000764,-0.29711863865501525
ACH-000765,-0.3472535066692594
ACH-000766,-0.2560777862180231
ACH-000767,-0.18838656248974572
ACH-000768,-0.1395288890159971
ACH-000769,-0.15680854619223866
ACH-000770,-0.2038147292670566
ACH-000771,-0.2112160118848306
ACH-000773,-0.22037814419438248
ACH-000776,-0.2132156077867612
ACH-000777,-0.22447925399022453
ACH-000778,-0.07377598966701009
ACH-000781,-0.06968455190251445
ACH-000782,-0.17620921754326996
ACH-000783,-0.2907290427897487
ACH-000784,-0.1530916606959314
ACH-000785,-0.1827758385423106
ACH-000787,-0.09703624867745177
ACH-000788,-0.15626017086268448
ACH-000791,-0.16404176527926315
ACH-000792,-0.2536857079792606
ACH-000794,-0.08905791445632479
ACH-000796,-0.2705068781926453
ACH-000798,-0.25088792928128223
ACH-000799,-0.1367614195216976
ACH-000800,-0.21952483777951887
ACH-000802,-0.17196471862386672
ACH-000804,-0.2270018542107774
ACH-000805,-0.08645865900626756
ACH-000809,-0.23926382960731185
ACH-000810,-0.19133627961608266
ACH-000811,-0.1496534348473544
ACH-000817,-0.3880118314104323
ACH-000819,-0.18341360697083395
ACH-000820,0.2223318291641608
ACH-000821,-0.23757928588972
ACH-000822,-0.25931698663027564
ACH-000823,-0.3763626312340909
ACH-000824,-0.30124226335181664
ACH-000827,-0.13170415208874095
ACH-000829,-0.3212697842629085
ACH-000831,-0.330460052246939
ACH-000832,-0.1771781043860827
ACH-000833,-0.4023411532825376
ACH-000834,-0.17493278003978285
ACH-000835,-0.20522442135101088
ACH-000836,0.07290013967838765
ACH-000837,-0.12935051753753102
ACH-000838,-0.18789237720167046
ACH-000839,-0.07785435051487917
ACH-000840,-0.43897824772945504
ACH-000841,-0.16230603862075604
ACH-000843,-0.1307692735139705
ACH-000846,-0.3093571420488421
ACH-000847,-0.2107299813402609
ACH-000848,-0.2241509607535097
ACH-000849,-0.17470582174513416
ACH-000851,-0.2674867591493577
ACH-000855,-0.15223307181876342
ACH-000856,-0.14119017387724295
ACH-000858,-0.07728790030897335
ACH-000859,-0.3271472163692756
ACH-000861,-0.31611406507940537
ACH-000862,-0.1068396068204048
ACH-000865,-0.2758141932730017
ACH-000866,-0.08937848111411148
ACH-000867,-0.13875714239075054
ACH-000869,-0.20882058319162225
ACH-000872,-0.19783416312894836
ACH-000873,-0.196994017690322
ACH-000876,-0.30081538764201565
ACH-000878,-0.37192820427565104
ACH-000880,-0.045226366361599504
ACH-000881,-0.1976143883647929
ACH-000882,-0.1853567771009558
ACH-000884,-0.19860230694210476
ACH-000885,-0.19815043425139606
ACH-000887,-0.24548519058378115
ACH-000889,-0.22745961310185414
ACH-000896,-0.10806957378306173
ACH-000898,-0.2565268720929679
ACH-000900,-0.4673740445845462
ACH-000901,-0.3215848769879127
ACH-000905,-0.16400885755233302
ACH-000906,-0.3152868460844734
ACH-000907,-0.15303796672465053
ACH-000910,-0.14093281093136567
ACH-000911,-0.149678572239534
ACH-000912,-0.1936150897355828
ACH-000913,-0.2717360985428343
ACH-000915,-0.3285543066670861
ACH-000916,-0.06963231129809973
ACH-000917,-0.2012578203101717
ACH-000920,-0.2578017281253701
ACH-000921,-0.2102355096446079
ACH-000924,-0.10872262022239686
ACH-000926,-0.22503480927806785
ACH-000928,-0.4434929133230071
ACH-000929,-0.19517354935676626
ACH-000932,-0.14088736928492593
ACH-000935,-0.2404925803260099
ACH-000936,-0.22382934457481926
ACH-000937,-0.08992525649223464
ACH-000938,-0.12435999254412465
ACH-000939,0.27466361159337105
ACH-000941,-0.06306251828389353
ACH-000943,-0.18562228100387
ACH-000946,-0.20238775321787306
ACH-000947,-0.13474499253255398
ACH-000948,-0.1808723218744804
ACH-000950,-0.14003793169910367
ACH-000953,-0.2542410682918325
ACH-000954,-0.3761331204962817
ACH-000957,-0.19542167305389252
ACH-000958,-0.2437880104956383
ACH-000960,-0.09873402865597514
ACH-000963,-0.28798405808485505
ACH-000968,-0.29304452777796963
ACH-000969,-0.1379791547038817
ACH-000972,-0.4429684457165571
ACH-000973,-0.23963995855951306
ACH-000974,-0.3880494765326988
ACH-000978,-0.25266556865230905
ACH-000984,-0.2778088589200987
ACH-000986,-0.1626076661628728
ACH-000988,-0.16562403918349886
ACH-000993,-0.311933360911584
ACH-000994,-0.2931840554789525
ACH-000996,-0.21747631955799213
ACH-001001,-0.20465423609043865
ACH-001020,0.08189028670077769
ACH-001028,-0.3374659751271601
ACH-001031,-0.2935937129535457
ACH-001038,-0.2790211073523117
ACH-001048,-0.2204756088354096
ACH-001050,-0.17205941782208206
ACH-001053,-0.17003983913587806
ACH-001054,-0.06365194438335274
ACH-001061,-0.2819441637769637
ACH-001067,-0.2761340840459701
ACH-001075,0.004087954960883426
ACH-001096,-0.06715879425550292
ACH-001111,-0.06045372924085661
ACH-001119,-0.17809161962886594
ACH-001128,0.4189329502394518
ACH-001134,-0.19107773180879176
ACH-001151,-0.2266134724637973
ACH-001163,-0.2685751287566849
ACH-001164,-0.25598030067547345
ACH-001183,-0.02160117687668268
ACH-001192,-0.29700860106858185
ACH-001193,-0.3604325078573365
ACH-001196,-0.16214569678033566
ACH-001197,-0.24849576230523016
ACH-001205,-0.2682379608992668
ACH-001211,-0.14446605965705667
ACH-001212,-0.057282946843630236
ACH-001228,-0.05988351372684824
ACH-001232,-0.13540699953965302
ACH-001239,-0.21716621549401527
ACH-001270,-0.346135936025125
ACH-001274,-0.09814007235845804
ACH-001275,-0.16544771459121405
ACH-001277,-0.2536867267129837
ACH-001278,-0.33571697696924585
ACH-001280,-0.2566445389046653
ACH-001283,-0.1732837097502889
ACH-001289,-0.0780496981037351
ACH-001300,-0.3355634949334217
ACH-001301,-0.11268783560608735
ACH-001302,-0.3509279686713191
ACH-001306,-0.1437463065935818
ACH-001318,-0.2547986373835618
ACH-001322,-0.2371230860553675
ACH-001328,-0.1606417336914182
ACH-001332,-0.3447131606345624
ACH-001336,-0.055245589336224366
ACH-001346,-0.1938746874531448
ACH-001353,-0.2022742313957036
ACH-001354,-0.04173126991403881
ACH-001367,-0.2396779355738706
ACH-001368,-0.18090203591865384
ACH-001374,-0.25174535378384755
ACH-001377,-0.17386905598864452
ACH-001380,-0.2444253022030098
ACH-001391,-0.1520524198496849
ACH-001408,-0.11131704980407728
ACH-001430,-0.19485462671249226
ACH-001431,-0.26931480124367296
ACH-001450,-0.29573983126126524
ACH-001496,0.0406069520243051
ACH-001500,0.0455054195495539
ACH-001523,-0.3464155214780498
ACH-001532,-0.13500778989738227
ACH-001550,0.0261061739072525
ACH-001552,-0.2054253765702975
ACH-001554,-0.12349293194870092
ACH-001654,-0.21076733828320204
ACH-001735,-0.3085444174739448
ACH-001736,-0.2198458251101828
ACH-001737,-0.2782811706053741
ACH-001740,-0.2264870436281147
ACH-001745,-0.21409892772727615
ACH-001765,-0.1106702247577091
