,AHCTF1 (25909)
ACH-000694,-0.7793528723798033
ACH-000695,-0.5695117423755991
ACH-000696,-0.8372599986623329
ACH-000697,-0.8296157900442805
ACH-000699,-0.9516960783789477
ACH-000701,-0.7545608663376218
ACH-000706,-0.9248241731728848
ACH-000711,-0.8591581458501328
ACH-000713,-0.7389649033642657
ACH-000714,-0.7238126709025383
ACH-000718,-0.7234548165235861
ACH-000720,-0.8568211115309317
ACH-000721,-1.0732622255077808
ACH-000724,-0.7862261459825596
ACH-000725,-0.8884360081263389
ACH-000732,-0.9222417031107479
ACH-000734,-0.6340172046681395
ACH-000735,-0.6995446864675028
ACH-000736,-0.7269248390216655
ACH-000738,-0.7846785680031837
ACH-000746,-1.038365965014744
ACH-000747,-0.8110215959409471
ACH-000748,-0.7704929101774194
ACH-000753,-0.7800401138667017
ACH-000756,-0.6365165960197704
ACH-000757,-0.8706071769650647
ACH-000758,-0.8224297672417691
ACH-000760,-0.7321404183631801
ACH-000762,-0.6203419917255397
ACH-000763,-0.6380061280177163
ACH-000764,-0.8056726769839814
ACH-000765,-0.8506074251360292
ACH-000766,-0.7580872248687294
ACH-000767,-0.911172719664855
ACH-000768,-0.8107731676577548
ACH-000769,-0.7522165063856038
ACH-000770,-0.8319255024805474
ACH-000771,-0.850940870096407
ACH-000773,-0.7183478219244867
ACH-000776,-0.5236408778706151
ACH-000777,-0.7435562354822141
ACH-000778,-0.937463759600986
ACH-000781,-0.8976894085655127
ACH-000782,-0.6574968397035282
ACH-000783,-0.9615110135339732
ACH-000784,-0.6407572063503905
ACH-000785,-0.8235660248663208
ACH-000787,-0.8509744304567224
ACH-000788,-0.7271519984077364
ACH-000791,-0.8093173126382399
ACH-000792,-0.8316530847369982
ACH-000794,-0.7218659369366435
ACH-000796,-0.9168289437599334
ACH-000798,-0.7460034327982018
ACH-000799,-0.8164969336976278
ACH-000800,-0.8390789683306968
ACH-000802,-0.8307515583943696
ACH-000804,-0.6445649084275948
ACH-000805,-0.8455903872859353
ACH-000809,-0.9120937119354059
ACH-000810,-0.5162973785227915
ACH-000811,-0.9060346012719176
ACH-000817,-0.8384463876143823
ACH-000819,-0.8542505779418282
ACH-000820,-0.9259509491024964
ACH-000821,-0.8207831748150518
ACH-000822,-0.8789685870189233
ACH-000823,-0.7047911672135815
ACH-000824,-0.6867585176399577
ACH-000827,-0.7577869223767029
ACH-000829,-0.6540725777245574
ACH-000831,-0.7246940513810444
ACH-000832,-0.861583182841072
ACH-000833,-0.6964309791596727
ACH-000834,-0.9509270946015266
ACH-000835,-1.1027977329755387
ACH-000836,-0.8256357731914888
ACH-000837,-0.7513802718283576
ACH-000838,-1.1469222063071505
ACH-000839,-0.7217588505291707
ACH-000840,-0.6927164969181
ACH-000841,-0.7482946992334383
ACH-000843,-0.599458253594302
ACH-000846,-0.8751123249608648
ACH-000847,-0.8287557334514508
ACH-000848,-0.8217226678847473
ACH-000849,-0.90970444986237
ACH-000851,-0.8708755362359316
ACH-000855,-0.7502284840819016
ACH-000856,-0.7803080449364461
ACH-000858,-0.8855379014484271
ACH-000859,-0.7233081801859079
ACH-000861,-0.7265545102346013
ACH-000862,-0.8816358295718443
ACH-000865,-0.8539231942763157
ACH-000866,-0.6817857007296583
ACH-000867,-0.6282565997054937
ACH-000869,-0.9525644765015728
ACH-000872,-0.8680007346490352
ACH-000873,-1.0368520886872712
ACH-000876,-0.9441839327339048
ACH-000878,-0.7457804105415534
ACH-000880,-0.761174212164802
ACH-000881,-0.6692039537194722
ACH-000882,-0.8407028015635805
ACH-000884,-0.8430779283331339
ACH-000885,-0.808551425950865
ACH-000887,-0.7511702505129457
ACH-000889,-0.706963936236783
ACH-000896,-0.6702513090913699
ACH-000898,-0.7820315491754934
ACH-000900,-0.7996597281435471
ACH-000901,-0.8965113249051435
ACH-000905,-0.7279987411455814
ACH-000906,-0.7941982925291334
ACH-000907,-1.0263605154208113
ACH-000910,-0.6905364562837969
ACH-000911,-0.6608584723505021
ACH-000912,-0.9079383314336332
ACH-000913,-0.6087697356070301
ACH-000915,-0.7249567658893487
ACH-000916,-1.026052783042757
ACH-000917,-0.8471492970566243
ACH-000920,-1.1831289912955143
ACH-000921,-0.8970460132847826
ACH-000924,-0.7195321150891428
ACH-000926,-0.8697155430261576
ACH-000928,-0.9844814060801976
ACH-000929,-0.713975192368138
ACH-000932,-0.8156510998954946
ACH-000935,-0.6759821504547288
ACH-000936,-0.7301154958142653
ACH-000937,-0.9062893023999808
ACH-000938,-0.8045945174543947
ACH-000939,-0.9381336913214052
ACH-000941,-0.8526806495158031
ACH-000943,-0.7734890544002581
ACH-000946,-0.8793864023038865
ACH-000947,-0.578886144907161
ACH-000948,-0.7038504937718061
ACH-000950,-0.8465511296254771
ACH-000953,-0.991851165713004
ACH-000954,-0.6847068976926007
ACH-000957,-0.9747256213985396
ACH-000958,-0.5058284438642959
ACH-000960,-0.934583056834122
ACH-000963,-0.8077773141543273
ACH-000968,-0.9396559061894586
ACH-000969,-1.0124904496408986
ACH-000972,-0.8083997000237414
ACH-000973,-0.8749754479176287
ACH-000974,-0.7563745797855828
ACH-000978,-0.898087372442731
ACH-000984,-0.9193483684603566
ACH-000986,-0.9157982020703788
ACH-000988,-0.9908695650458349
ACH-000993,-0.8493950060064541
ACH-000994,-0.6696849162060898
ACH-000996,-1.0363803618108998
ACH-001001,-0.6784496735572697
ACH-001020,-0.8622505799031732
ACH-001028,-0.7992696481936042
ACH-001031,-0.6977209454593464
ACH-001038,-0.9972343613340814
ACH-001048,-0.9084074759203521
ACH-001050,-0.7438322946468835
ACH-001053,-0.830145842708693
ACH-001054,-0.6105333333526457
ACH-001061,-0.9629425363200604
ACH-001067,-0.8466569026013137
ACH-001075,-0.6274843521573585
ACH-001096,-0.7652933208101531
ACH-001111,-0.8609264835967259
ACH-001119,-0.9199189835037336
ACH-001128,-0.9729645117408297
ACH-001134,-0.9227990959270586
ACH-001151,-0.8474579051638169
ACH-001163,-1.058231935697757
ACH-001164,-0.6732992633246748
ACH-001183,-0.7344964991416566
ACH-001192,-0.8542030407122432
ACH-001193,-0.7685024100134374
ACH-001196,-0.7164953296449008
ACH-001197,-0.6335748352717164
ACH-001205,-0.7032870867095999
ACH-001211,-1.009814444191197
ACH-001212,-0.8813031651474249
ACH-001228,-0.8108762663839788
ACH-001232,-0.8355674742286932
ACH-001239,-0.8009587262579216
ACH-001270,-0.7123877393975763
ACH-001274,-0.6454429720280833
ACH-001275,-0.7197106625075063
ACH-001277,-0.8487845791651992
ACH-001278,-0.6874170009694064
ACH-001280,-0.9225448934251896
ACH-001283,-0.9688421494327714
ACH-001289,-0.8187324577064329
ACH-001300,-0.7764355184674657
ACH-001301,-0.877375937722294
ACH-001302,-1.1584629921853409
ACH-001306,-0.9213951836318104
ACH-001318,-0.7580352146600879
ACH-001322,-0.9813776388778198
ACH-001328,-0.7404589901876223
ACH-001332,-0.8633805612748433
ACH-001336,-0.9495145056804982
ACH-001346,-0.8499523443426849
ACH-001353,-0.8984263445038271
ACH-001354,-0.9069369903447948
ACH-001367,-0.9044376450565582
ACH-001368,-0.8037669668282219
ACH-001374,-0.7589859361147565
ACH-001377,-0.5758761727863366
ACH-001380,-0.8665249119890611
ACH-001391,-0.9349546304940084
ACH-001408,-0.6600703864996637
ACH-001430,-0.8064390212134767
ACH-001431,-0.7138270618156864
ACH-001450,-0.7866984344621369
ACH-001496,-0.8894385891525421
ACH-001500,-0.840799429242569
ACH-001523,-0.8150273911150853
ACH-001532,-0.7121005507161179
ACH-001550,-0.9038895637246156
ACH-001552,-0.899652153172693
ACH-001554,-0.8114592440326122
ACH-001654,-0.8407370298043189
ACH-001735,-0.7364515117255303
ACH-001736,-0.9803339631906064
ACH-001737,-1.211502331296716
ACH-001740,-0.7035444878474283
ACH-001745,-0.660392950283727
ACH-001765,-0.9117236001292548
