,SCN5A (6331)
ACH-000336,0.023462797455644988
ACH-000337,0.03232746247520747
ACH-000338,0.3820131894927677
ACH-000339,-0.051583102003132326
ACH-000341,-0.0817827399630254
ACH-000348,-0.08778402947969513
ACH-000350,-0.1581076147225692
ACH-000352,-0.09364217394073172
ACH-000356,-0.0453194542933302
ACH-000361,-0.03337346153117573
ACH-000362,-0.05374231075989022
ACH-000363,-0.04557479456946312
ACH-000364,-0.14703328976241353
ACH-000365,-0.17790424464796378
ACH-000366,0.027789862061816047
ACH-000368,-0.10475345363533488
ACH-000374,-0.19736327348874969
ACH-000375,-0.23326192252441186
ACH-000376,-0.08763387648898242
ACH-000381,-0.09094739461424334
ACH-000383,-0.009442237467802702
ACH-000387,-0.15429465852925106
ACH-000389,-0.18363310882026648
ACH-000390,-0.13760881189428534
ACH-000393,-0.2270922045809952
ACH-000395,-0.1020992250116789
ACH-000396,-0.058794579349647824
ACH-000397,-0.24216956430867906
ACH-000401,0.05135921432588714
ACH-000402,-0.05798172536251079
ACH-000403,-0.2432621779508259
ACH-000404,-0.4798329171744728
ACH-000406,-0.09487057317826024
ACH-000407,-0.08391992306151894
ACH-000408,-0.011855210000443405
ACH-000410,-0.1421603590241242
ACH-000411,-0.08045933810940825
ACH-000414,-0.17773315958816122
ACH-000415,-0.2585174004753463
ACH-000416,-0.09626049112696897
ACH-000420,-0.3239882143917543
ACH-000421,-0.13166616846627352
ACH-000424,-0.0729647371674145
ACH-000425,-0.13136298718574174
ACH-000426,-0.010442196994086259
ACH-000427,-0.11945318247400175
ACH-000433,-0.01562996515109642
ACH-000435,-0.3278943014664239
ACH-000436,-0.2254593202587277
ACH-000444,-0.11661866758817648
ACH-000445,-0.04904348333762923
ACH-000448,-0.04277450975338292
ACH-000450,0.11574274513511452
ACH-000452,-0.11609897868489286
ACH-000454,-0.2815792331609865
ACH-000458,-0.15749564474399486
ACH-000459,-0.12783645479555386
ACH-000460,-0.010373367938584859
ACH-000461,-0.002063573841189012
ACH-000463,-0.1879492741928244
ACH-000464,-0.14279840069886798
ACH-000466,-0.1843837250986811
ACH-000467,-0.03399845090868546
ACH-000468,-0.06474966325457993
ACH-000469,-0.2806452765888505
ACH-000470,-0.05439877116731184
ACH-000471,-0.1230682505862124
ACH-000472,-0.13968641786007202
ACH-000473,-0.04049169180931186
ACH-000475,-0.13651683331921538
ACH-000476,-0.07094574185177988
ACH-000477,-0.1145796945683208
ACH-000479,0.06960877516867457
ACH-000480,-0.03414945614362914
ACH-000481,-0.03336958516589026
ACH-000483,-0.07207399518098401
ACH-000484,-0.020602386692132345
ACH-000485,-0.11497061086336605
ACH-000486,-0.14919829674542845
ACH-000487,-0.17339168532098706
ACH-000488,-0.0371722245226276
ACH-000490,-0.04832134930458435
ACH-000491,-0.2469425041486007
ACH-000495,-0.13726138165897986
ACH-000496,-0.2354279657183685
ACH-000499,-0.3469490370911348
ACH-000500,0.10420446416346747
ACH-000502,-0.1535911062495597
ACH-000503,-0.05453705118420056
ACH-000505,-0.11053534817776536
ACH-000507,0.05073247782963253
ACH-000510,-0.07351312616339715
ACH-000511,-0.19989514951941964
ACH-000512,0.03151370638433408
ACH-000516,-0.0944097048306215
ACH-000517,-0.18291780979546388
ACH-000518,-0.04082980102414468
ACH-000520,-0.10675388503562648
ACH-000521,0.005160376640355951
ACH-000522,-0.0820226008319162
ACH-000524,-0.08155854479692995
ACH-000527,-0.07205953025806262
ACH-000528,-0.07210811062977962
ACH-000537,-0.10633494690612684
ACH-000541,-0.1566721018814633
ACH-000542,-0.15289353707448036
ACH-000544,-0.16009081748141027
ACH-000545,-0.1830959385992056
ACH-000547,-0.14526300870735184
ACH-000548,-0.04634417250068426
ACH-000549,-0.17581786881985878
ACH-000550,-0.11687622752451375
ACH-000552,-0.0826197664192597
ACH-000556,-0.03730855650947062
ACH-000557,-0.15446697016073885
ACH-000569,-0.038778071754053615
ACH-000570,-0.0730661188332013
ACH-000571,-0.1296272542011158
ACH-000573,-0.1585883877353676
ACH-000576,-0.15642208854464726
ACH-000579,-0.19181381431490369
ACH-000580,-0.08495670926958752
ACH-000584,-0.17892529731869447
ACH-000585,-0.08512599066052902
ACH-000588,0.12164174947911224
ACH-000589,-0.03913991064449687
ACH-000591,-0.20521041471414314
ACH-000593,-0.1566402353014842
ACH-000600,-0.07270715861448207
ACH-000601,-0.10013443314028612
ACH-000605,-0.18928720593744205
ACH-000606,-0.0470663102643193
ACH-000608,-0.14354311646245174
ACH-000614,0.06940119669668847
ACH-000616,-0.013625672286497102
ACH-000618,-0.1162002675671723
ACH-000619,-0.13552230695617765
ACH-000620,-0.16041290441777664
ACH-000621,-0.1212337375403538
ACH-000622,-0.04635192788960715
ACH-000623,-0.15209087130691065
ACH-000624,-0.06883321226252682
ACH-000627,-0.064586000953759
ACH-000630,-0.1626349992635896
ACH-000631,-0.244013353873814
ACH-000632,-0.08127323478481968
ACH-000633,-0.21505536524942076
ACH-000637,-0.07351083400548912
ACH-000638,-0.08275606837085772
ACH-000646,0.005343101755402214
ACH-000647,0.008000874384863953
ACH-000648,-0.1884237686468153
ACH-000649,-0.12226077363335325
ACH-000651,-0.09317631405925668
ACH-000652,-0.1601045624206799
ACH-000653,0.05057913014937898
ACH-000657,-0.1796906782294964
ACH-000658,-0.2345077553402083
ACH-000661,-0.008934944748535569
ACH-000662,-0.3478798559942921
ACH-000663,-0.09857082695971774
ACH-000665,-0.05734030341302525
ACH-000671,-0.2184269074104852
ACH-000672,-0.39596450860621457
ACH-000673,-0.13845855312424793
ACH-000676,-0.08779420290475104
ACH-000677,-0.08294570783603633
ACH-000681,-0.1773849418232469
ACH-000683,-0.13915910945173154
ACH-000684,-0.28548391155259445
ACH-000688,-0.12739724326254806
ACH-000693,-0.11200177590146104
ACH-000694,-0.11873873972396574
ACH-000695,0.010079800626739759
ACH-000696,-0.10879495867705376
ACH-000697,-0.0065607635157644865
ACH-000699,-0.003794994652927092
ACH-000701,-0.21131585465345054
ACH-000706,-0.1266241238295831
ACH-000711,-0.1187202340649837
ACH-000713,-0.2487195607605504
ACH-000714,-0.11905638533982273
ACH-000718,-0.09506836628267423
ACH-000720,-0.04272044562055941
ACH-000721,-0.20053333721914102
ACH-000724,-0.197911465043633
ACH-000725,-0.2260693510272337
ACH-000732,-0.019818514448687045
ACH-000734,-0.0931129712485753
ACH-000735,-0.1934877626878141
ACH-000736,-0.21633175183077916
ACH-000738,-0.13596271797619974
ACH-000746,-0.1403013948488267
ACH-000747,-0.09893057843884988
ACH-000748,-0.03417106079582312
ACH-000753,-0.16740045036896847
ACH-000756,-0.025997340219498382
ACH-000757,-0.1734350212917602
ACH-000758,-0.0847004614246295
ACH-000760,-0.04010119636704334
ACH-000762,-0.16221635370064208
ACH-000763,-0.2637043848428112
ACH-000764,-0.09495877950557877
ACH-000765,0.02271894271468107
ACH-000766,-0.049171999715131406
ACH-000767,-0.002874078504033757
ACH-000768,0.004763632241321781
ACH-000769,-0.15622100314996232
ACH-000770,-0.07507439554976393
ACH-000771,-0.1608688306486995
ACH-000773,0.03543078287644953
ACH-000776,-0.13846587259746135
ACH-000777,-0.07824235460814044
ACH-000778,-0.07911948982038362
ACH-000781,-0.0388088035134541
ACH-000782,-0.01724012707089332
ACH-000783,0.0031980303781743
ACH-000784,-0.14447333227165354
ACH-000785,-0.10542551181374188
ACH-000787,-0.06479910915407519
ACH-000788,-0.13335462446211846
ACH-000791,-0.2263823009892143
ACH-000792,-0.12119082313729285
ACH-000794,-0.16260471717182332
ACH-000796,-0.17540484432195627
ACH-000798,-0.1371169089207579
ACH-000799,0.061672168074461575
ACH-000800,-0.10816971028804252
ACH-000802,-0.20007959900546066
ACH-000804,-0.14867072853519284
ACH-000805,-0.06887845232151625
ACH-000809,-0.0904052720806229
ACH-000810,-0.15180882128032192
ACH-000811,-0.16481277088089935
ACH-000817,0.004959715136984215
ACH-000819,-0.048230457025543585
ACH-000820,-0.2788926660715428
ACH-000821,-0.23009141573428904
ACH-000822,-0.18886434113288164
ACH-000823,0.024435684756235275
ACH-000824,-0.17408861791677396
ACH-000827,-0.1200999285653902
ACH-000829,0.02159118474680109
ACH-000831,-0.07864529071381557
ACH-000832,-0.3074493479652531
ACH-000833,0.06435814781217199
ACH-000834,-0.09657565772013883
ACH-000835,-0.11131976990847947
ACH-000836,-0.16880322022552874
ACH-000837,-0.16995643038255434
ACH-000838,-0.12265447639650233
ACH-000839,-0.16749330990636604
ACH-000840,0.00722431751904421
ACH-000841,-0.012554988290151602
ACH-000843,-0.05203762636622944
ACH-000846,-0.016454330778163002
ACH-000847,-0.06356456183998968
ACH-000848,-0.11743038267474094
ACH-000849,-0.059028171707834025
ACH-000851,-0.11650605251616444
ACH-000855,-0.003800053170524087
ACH-000856,-0.14994356324465286
ACH-000858,-0.06497475965843219
ACH-000859,-0.08126491360812532
ACH-000861,-0.16822960984554233
ACH-000862,-0.13918119641088522
ACH-000865,-0.15809826371466373
ACH-000866,-0.13322771034208766
ACH-000867,-0.10629350324411388
ACH-000869,-0.2637613702063061
ACH-000872,-0.07886711972921624
ACH-000873,-0.1455007467293356
ACH-000876,-0.13908612522291405
ACH-000878,-0.09935896688548487
ACH-000880,-0.2102012284904353
ACH-000881,-0.10687998770638013
ACH-000882,0.03515658582899872
ACH-000884,-0.0070249866960179095
ACH-000885,-0.10618321479758096
ACH-000887,-0.15796142851394113
ACH-000889,-0.0501856931163
ACH-000896,-0.14349978732567364
ACH-000898,-0.06374933570123771
ACH-000900,-0.10821566668867427
ACH-000901,-0.10354765793655936
ACH-000905,-0.0757079629095302
ACH-000906,-0.05701482284714141
ACH-000907,-0.27672311448007225
ACH-000910,-0.0588276752602417
ACH-000911,-0.048891002856855804
ACH-000912,-0.13726320828488545
ACH-000913,-0.04368621943300745
ACH-000915,-0.2610885815241075
ACH-000916,-0.18146343317279254
ACH-000917,-0.2243623152894064
ACH-000920,0.01815401860414829
ACH-000921,0.057865387855460124
ACH-000924,-0.06744454117994747
ACH-000926,-0.024278384852490887
ACH-000928,-0.04224724677947039
ACH-000929,-0.09793424154324372
ACH-000932,-0.03997724679116522
ACH-000935,-0.22315787714959007
ACH-000936,-0.014935035931336412
ACH-000937,-0.0397164607569269
ACH-000938,-0.2924851830831024
ACH-000939,0.005002442295399764
ACH-000941,-0.10699859285055614
ACH-000943,-0.07297453056816625
ACH-000946,-0.028426281042336413
ACH-000947,-0.06617898413303963
ACH-000948,-0.10622888359045496
ACH-000950,-0.10613497680038034
ACH-000953,-0.12671172721735452
ACH-000954,-0.3802399406470526
ACH-000957,-0.20327660830348795
ACH-000958,-0.2350205623054458
ACH-000960,-0.136832411113956
ACH-000963,-0.1279895531630234
ACH-000968,-0.11848607878265292
ACH-000969,-0.05539124790630196
ACH-000972,-0.08395059236132038
ACH-000973,-0.11181361867574548
ACH-000974,-0.15807432640868596
ACH-000978,-0.15773953022232134
ACH-000984,-0.1779897087734956
ACH-000986,0.03772731273868395
ACH-000988,-0.047119046144064584
ACH-000993,-0.12778143130159916
ACH-000994,-0.03425847381114176
ACH-000996,-0.201059934130406
ACH-001001,-0.16452381176512748
ACH-001020,-0.2301920215684516
ACH-001028,-0.14038785239145884
ACH-001031,-0.06957204816985349
ACH-001038,-0.05984417897377306
ACH-001048,-0.02746215382162773
ACH-001050,-0.13667049139508833
ACH-001053,-0.09557473919212904
ACH-001054,0.015372654146845681
ACH-001061,-0.12609746368529282
ACH-001067,-0.2285532898041449
ACH-001075,-0.04028857745551295
ACH-001096,-0.2283274769773561
ACH-001111,-0.11437156170283212
ACH-001119,-0.13940446783478988
ACH-001128,0.17777875846031435
ACH-001134,-0.07990663254432143
ACH-001151,-0.13242397893485944
ACH-001163,-0.07782847972123225
ACH-001164,-0.10389202638516648
ACH-001183,-0.0642365310385091
ACH-001192,-0.1555494379076644
ACH-001193,0.094606975840795
ACH-001196,-0.12934541458046575
ACH-001197,-0.2223457354244023
ACH-001205,-0.18460847086049087
ACH-001211,-0.2351824765867404
ACH-001212,-0.21170583294886391
ACH-001228,-0.2789178603108121
ACH-001232,-0.0025655123688262693
ACH-001239,-0.07548649298227407
ACH-001270,-0.028969424863132563
ACH-001274,-0.11380317482501145
ACH-001275,-0.07442651468984167
ACH-001277,-0.1781401908574322
ACH-001278,-0.1576815436695973
ACH-001280,-0.15356730672143154
ACH-001283,0.06261621442283356
ACH-001289,-0.11211861829415648
ACH-001300,-0.1297502565966467
ACH-001301,-0.05063095089100677
ACH-001302,-0.4115436213594175
ACH-001306,-0.049051913690603716
ACH-001318,-0.05573785580962053
ACH-001322,-0.02866350272249388
ACH-001328,-0.08708948184449161
ACH-001332,-0.08600427108040086
ACH-001336,-0.23686067851627876
ACH-001346,-0.11071891131186927
ACH-001353,-0.019275361455256976
ACH-001354,0.14736370854827835
ACH-001367,0.0017803648394152773
ACH-001368,-0.19171662376549586
ACH-001374,0.040377159902801316
ACH-001377,-0.049381876998059834
ACH-001380,-0.1334465990746483
ACH-001391,-0.19162399239893574
ACH-001408,-0.246975524267065
ACH-001430,-0.04445213260651145
ACH-001431,-0.2049121177813074
ACH-001450,-0.04568535945399894
ACH-001496,-0.07451665718194725
ACH-001500,-0.3276402677460528
ACH-001523,-0.03911826138369354
ACH-001532,-0.13401015613194892
ACH-001550,-0.04158329067765911
ACH-001552,-0.06958570609251451
ACH-001554,-0.08752250417529582
ACH-001654,-0.10832619470608536
ACH-001735,-0.04173808926589515
ACH-001736,-0.0596606007802215
ACH-001737,-0.2868891891589829
ACH-001740,-0.18279702359549627
ACH-001745,-0.1200295552966731
ACH-001765,-0.0571682585851741
