,KATNB1 (10300)
ACH-000467,-0.5786231585120842
ACH-000468,-0.5369295880558653
ACH-000469,-0.7941096725361171
ACH-000470,-0.6813507933417621
ACH-000471,-0.4750731262559243
ACH-000472,-0.5039826267701633
ACH-000473,-0.7679366836126106
ACH-000475,-0.6462105263089077
ACH-000476,-0.4035982885950028
ACH-000477,-0.20852921221332887
ACH-000479,-0.21128499692440986
ACH-000480,-0.8226453253033024
ACH-000481,-0.7384827661311425
ACH-000483,-0.5512459229725589
ACH-000484,-0.5344676150011618
ACH-000485,-0.6245465296150934
ACH-000486,-0.3769463000581905
ACH-000487,-0.15146902467965276
ACH-000488,-0.7436297787953501
ACH-000490,-0.3682758888312675
ACH-000491,-0.2963722802719632
ACH-000495,-0.4479744643804163
ACH-000496,-0.6620891668323492
ACH-000499,-0.9183215579067252
ACH-000500,-0.7267377432425711
ACH-000502,-0.7883570544666202
ACH-000503,-1.003988024209116
ACH-000505,-0.4584863010116153
ACH-000507,-0.512794014664848
ACH-000510,-0.3867763303468958
ACH-000511,-0.4153450803880546
ACH-000512,-0.34575419614536984
ACH-000516,-0.3687116955314048
ACH-000517,-0.3453526915516427
ACH-000518,-0.8905582759835485
ACH-000520,-0.9345587392696254
ACH-000521,-0.3054898767079749
ACH-000522,-0.5202922698374081
ACH-000524,-0.255893722436942
ACH-000527,-0.21582322161095835
ACH-000528,-0.2432028921290341
ACH-000537,-0.40696297204584464
ACH-000541,-0.5642752542720086
ACH-000542,-0.3802973386444977
ACH-000544,-0.8835108106795584
ACH-000545,-0.7979712745832422
ACH-000547,-0.8709522188021469
ACH-000548,-0.6851562217492516
ACH-000549,-0.49967145040143
ACH-000550,-0.5164548314597707
ACH-000552,-0.3613012717232535
ACH-000556,-0.3955746924565829
ACH-000557,-0.3066781977342435
ACH-000569,-0.7179784305222392
ACH-000570,-0.4090454489876088
ACH-000571,-0.3875589382656065
ACH-000573,-0.4514090660027338
ACH-000576,-0.3297189101244738
ACH-000579,-0.38643410011127743
ACH-000580,-0.9865905391871744
ACH-000584,-0.6508098893245414
ACH-000585,-0.528776893143298
ACH-000588,-0.2707940515279514
ACH-000589,-0.4255845813238993
ACH-000591,-0.5189334653521861
ACH-000593,-0.5523841789636699
ACH-000600,-0.4599649339553344
ACH-000601,-0.6234488668368173
ACH-000605,-0.2394419632242771
ACH-000606,-0.21656812858688507
ACH-000608,-0.3725664314081438
ACH-000614,-0.5793740683987613
ACH-000616,-0.3780838010378088
ACH-000618,-0.2263028044420189
ACH-000619,-0.3649812209671325
ACH-000620,-0.25177186165117194
ACH-000621,-0.52789585348583
ACH-000622,-0.2344655339425948
ACH-000623,-0.21338599154489835
ACH-000624,-0.2597207827756469
ACH-000627,-0.4464203476949433
ACH-000630,-0.5567686569247021
ACH-000631,-0.4693999600965007
ACH-000632,-0.8378897521205039
ACH-000633,-0.9051864933415944
ACH-000637,-0.3132783620810957
ACH-000638,-0.5966786869434036
ACH-000646,-0.3823794561195479
ACH-000647,-0.3396369987574765
ACH-000648,-0.6806462458893734
ACH-000649,-0.5706210397568737
ACH-000651,-0.49048103103648
ACH-000652,-0.6776423621128315
ACH-000653,-0.2334022009509367
ACH-000657,-0.6009681372067537
ACH-000658,-0.3388703977628711
ACH-000661,-0.4891666904903432
ACH-000662,-0.3046971378391246
ACH-000663,-0.011388283931532432
ACH-000665,-0.4778917723571856
ACH-000671,-0.4865826290423819
ACH-000672,-0.4128037003855885
ACH-000673,-0.4720219902980456
ACH-000676,-0.7893663111626082
ACH-000677,-0.3903116520084597
ACH-000681,-0.4565916991116745
ACH-000683,-0.29156338506893137
ACH-000684,-0.6116099460573575
ACH-000688,-0.6711874513935402
ACH-000693,-0.8572281694862626
ACH-000694,-0.5366265812692922
ACH-000695,-0.246946712597559
ACH-000696,-0.3586824268565611
ACH-000697,-0.4858936794432984
ACH-000699,-0.13324644806043195
ACH-000701,-0.5561868920524995
ACH-000706,-0.3388048033839289
ACH-000711,-0.4397417476246578
ACH-000713,-0.8474420577232219
ACH-000714,-0.14454429541992164
ACH-000718,-0.851984565357198
ACH-000720,-0.44879359631311816
ACH-000721,-0.5072720379732572
ACH-000724,-0.4707923146979457
ACH-000725,-0.8609427826894224
ACH-000732,-0.6573507563057776
ACH-000734,-0.8987750696089998
ACH-000735,-0.5798405215399768
ACH-000736,-0.5565732173856037
ACH-000738,-0.3853893237245494
ACH-000746,-0.4086490786940243
ACH-000747,-0.5866373460079474
ACH-000748,-0.2418000842439961
ACH-000753,-0.07611732028761471
ACH-000756,-0.8804015440532178
ACH-000757,-0.6433656634459903
ACH-000758,-0.2371571193755964
ACH-000760,-0.3510424450020937
ACH-000762,-0.7498761846732186
ACH-000763,-0.2160175961673396
ACH-000764,-0.7637885443520934
ACH-000765,-0.31909096042267204
ACH-000766,-0.34381751206523553
ACH-000767,-0.32448898310666463
ACH-000768,-0.4885493146492626
ACH-000769,-0.1414367498068798
ACH-000770,-0.7702276595043197
ACH-000771,-0.7535040045235869
ACH-000773,-0.3705293984280818
ACH-000776,-0.7728709639613738
ACH-000777,-0.4961281997567202
ACH-000778,-0.3944316299419495
ACH-000781,-0.3736269164383844
ACH-000782,-0.19353006932035924
ACH-000783,-0.2472741083553261
ACH-000784,-0.5183679642504789
ACH-000785,-0.499965468690274
ACH-000787,-0.40300229003971344
ACH-000788,-0.5677952540464212
ACH-000791,-0.37287798089949215
ACH-000792,-0.4630183609908123
ACH-000794,-0.7325674188636482
ACH-000796,-0.3057069233184605
ACH-000798,-0.38274147778786705
ACH-000799,-0.3813505794727665
ACH-000800,-0.3255964547368673
ACH-000802,-0.7427919054855897
ACH-000804,-0.3682716017537947
ACH-000805,-0.780033125956361
ACH-000809,-0.25524731175576665
ACH-000810,-0.6524388574393112
ACH-000811,-0.3859741195008009
ACH-000817,-0.39489074166474375
ACH-000819,-0.4466595509219137
ACH-000820,-0.4130137850971699
ACH-000821,-0.6748866670108954
ACH-000822,-0.502629435816844
ACH-000823,-0.9220043525159484
ACH-000824,-0.31497055157544296
ACH-000827,-0.4817300819801703
ACH-000829,-0.3225681386418636
ACH-000831,-0.5383331021709933
ACH-000832,-0.5329538875633474
ACH-000833,-0.38368455904370596
ACH-000834,-0.7155975405514279
ACH-000835,-0.4728484584755491
ACH-000836,-0.626557944754143
ACH-000837,-0.4217874052378605
ACH-000838,-0.16880485242943866
ACH-000839,-0.7570103911144102
ACH-000840,-0.7275559797152793
ACH-000841,-0.5707696344806467
ACH-000843,-0.9618563281237336
ACH-000846,-0.3818314483175305
ACH-000847,-0.6082511208695888
ACH-000848,-0.6766252067140168
ACH-000849,-0.5344499823475423
ACH-000851,-0.5109730699975538
ACH-000855,-0.5111268887998283
ACH-000856,-0.6067351270710449
ACH-000858,-0.2146220961780896
ACH-000859,-0.9413937328128168
ACH-000861,-0.5676983694027951
ACH-000862,-0.34351700047054945
ACH-000865,-0.4879747912426996
ACH-000866,-0.12471337069000145
ACH-000867,-0.23494115911811714
ACH-000869,-0.2797068774442101
ACH-000872,-0.6106481866174659
ACH-000873,-0.6235502647233777
ACH-000876,-0.1899943432090352
ACH-000878,-0.7399010616682401
ACH-000880,-0.6702333173645565
ACH-000881,-0.4426525759877412
ACH-000882,-0.12852830217401254
ACH-000884,-0.5608006690458994
ACH-000885,-0.28620219027926275
ACH-000887,-0.5389698516409064
ACH-000889,-0.9291146419042382
ACH-000896,-0.4314032044839119
ACH-000898,-0.4653205992185666
ACH-000900,-0.3501845536986473
ACH-000901,-0.28189036471280904
ACH-000905,-0.8156626825646427
ACH-000906,-0.7383018809385222
ACH-000907,-0.3674186699391552
ACH-000910,-0.3490815647704273
ACH-000911,-0.3371726308077519
ACH-000912,-0.09690041234009727
ACH-000913,-0.16444012687231815
ACH-000915,-0.4683630936451407
ACH-000916,-0.5515374351314428
ACH-000917,-0.4209046918883536
ACH-000920,-0.3852743667302813
ACH-000921,-0.3747302194155326
ACH-000924,-0.6455835759157517
ACH-000926,-0.3969037112154689
ACH-000928,-0.6480755126067829
ACH-000929,-0.5477762310529796
ACH-000932,-0.3027807477046773
ACH-000935,-0.9262562845455864
ACH-000936,-0.2489831774183501
ACH-000937,-0.2959811177914965
ACH-000938,-0.7207094008412144
ACH-000939,-0.2695265608471804
ACH-000941,-0.21199197104811465
ACH-000943,-0.3065847990139902
ACH-000946,-0.35839302399740125
ACH-000947,-0.21655378392182426
ACH-000948,-0.7718450915790982
ACH-000950,-0.6969607606507525
ACH-000953,-0.4270308040821672
ACH-000954,-0.3774887525157932
ACH-000957,-0.48130368180376293
ACH-000958,-0.4037601809672001
ACH-000960,-0.5387826097525299
ACH-000963,-0.29690811315892435
ACH-000968,-0.7851229976526571
ACH-000969,-0.6844084133766961
ACH-000972,-0.5260496021082852
ACH-000973,-0.5683296721913873
ACH-000974,-0.16088588086532987
ACH-000978,-0.600006658068923
ACH-000984,-0.2993458799502857
ACH-000986,-0.4564167632274298
ACH-000988,-0.3667535070268957
ACH-000993,-0.5438104638509016
ACH-000994,-0.5285372278901669
ACH-000996,-0.2757253519814505
ACH-001001,-0.5348688941469707
ACH-001020,-0.5041610174583824
ACH-001028,-0.2008344215421934
ACH-001031,-0.4404994411295268
ACH-001038,-0.3555899218760608
ACH-001048,-0.7668445959604208
ACH-001050,-0.7186842514651536
ACH-001053,-0.4869640494073037
ACH-001054,-0.2519942046576499
ACH-001061,-0.5812014286692889
ACH-001067,-0.6081023119001144
ACH-001075,-0.6178835454503513
ACH-001096,-0.07184783097714552
ACH-001111,-0.2743094666716177
ACH-001119,-0.3584870131359692
ACH-001128,-0.5893099874020704
ACH-001134,-0.7513528290221043
ACH-001151,-0.5130493570192225
ACH-001163,-0.16703386862918704
ACH-001164,-0.6132723337350948
ACH-001183,-1.088457170800477
ACH-001192,-0.3426956587047897
ACH-001193,-0.4821687313096801
ACH-001196,-0.6810431224222476
ACH-001197,-0.523191119682932
ACH-001205,-0.446354892061496
ACH-001211,-0.4026235715745308
ACH-001212,-0.3602760289219222
ACH-001228,-0.31883686660724525
ACH-001232,-0.27292412915599457
ACH-001239,-0.7359754688673509
ACH-001270,-0.5617269141801994
ACH-001274,-0.4967609664827351
ACH-001275,-0.3452919267261773
ACH-001277,-0.17993281813547726
ACH-001278,-0.43977662243178905
ACH-001280,-0.10982944337623107
ACH-001283,-0.4754697610018537
ACH-001289,-0.3089221254664423
ACH-001300,-0.3872068786364829
ACH-001301,-0.33889847759181474
ACH-001302,-0.6063851945179027
ACH-001306,-0.21862073728002646
ACH-001318,-0.6423507470816203
ACH-001322,-0.27601451857016146
ACH-001328,-0.1858636925294341
ACH-001332,-0.4782640611424212
ACH-001336,-0.3194137850941747
ACH-001346,-1.05871953009844
ACH-001353,-0.21643446614985065
ACH-001354,-0.5603156042932178
ACH-001367,-0.2908138367873935
ACH-001368,-0.20864837471610712
ACH-001374,-0.13979974368741307
ACH-001377,-1.0789149457511271
ACH-001380,-0.7890552654002343
ACH-001391,-0.2647729857833057
ACH-001408,-1.18811235938382
ACH-001430,-0.4357656541967077
ACH-001431,-0.2524506062476426
ACH-001450,-0.334712050761111
ACH-001496,-0.3852831696018542
ACH-001500,-0.7901778705175561
ACH-001523,-0.7280293353493714
ACH-001532,-0.3112886735118205
ACH-001550,-0.4027318069313167
ACH-001552,-0.3815589679605087
ACH-001554,-0.6521798340082723
ACH-001654,-0.38774929100112093
ACH-001735,-0.3108504147589698
ACH-001736,-0.3053364109686906
ACH-001737,-0.292902028291543
ACH-001740,-0.3809255203153756
ACH-001745,-0.3699777400498363
ACH-001765,-0.4663574591486891
