,FOXE1 (2304)
ACH-000004,-0.01828961134566704
ACH-000005,-0.1231334352043008
ACH-000007,0.0352788279570758
ACH-000009,-0.16401406087043827
ACH-000011,-0.1679955384028764
ACH-000012,-0.0871602983239207
ACH-000013,-0.13107342506382044
ACH-000014,-0.16301364873750324
ACH-000015,-0.28425042912179754
ACH-000017,0.00035005555158395564
ACH-000018,-0.08209280684903754
ACH-000019,-0.006375899163520409
ACH-000021,-0.05910668329015625
ACH-000022,-0.06598597553373382
ACH-000025,-0.022810460927824027
ACH-000028,0.046925438377891614
ACH-000030,-0.13260634638955593
ACH-000035,-0.15398513620616747
ACH-000036,0.0023223354607115514
ACH-000037,0.170894309896883
ACH-000039,0.09140114957519743
ACH-000040,-0.06875742200148469
ACH-000041,0.038996881165641616
ACH-000042,-0.049794558147503484
ACH-000045,-0.006678874622926365
ACH-000047,-0.07697300131308922
ACH-000052,-0.03708694206837383
ACH-000053,-0.06071970739853439
ACH-000054,-0.011833558030457521
ACH-000055,-0.1229182933713568
ACH-000060,0.062279483501543775
ACH-000067,-0.1038366349818881
ACH-000070,-0.10314853793256797
ACH-000075,-0.060040453535552436
ACH-000078,-0.12469586776732082
ACH-000082,0.15240816022873774
ACH-000085,0.03926130572486235
ACH-000086,-0.11713398742216292
ACH-000087,-0.4114412676985455
ACH-000092,-0.14882360216111587
ACH-000095,0.1150492572870842
ACH-000097,-0.03695511607204433
ACH-000098,-0.09228166656545826
ACH-000099,-0.21034094638913195
ACH-000108,-0.07943603406580167
ACH-000113,-0.007878552009916988
ACH-000116,-0.13435957927104178
ACH-000118,-0.07144037133668024
ACH-000120,0.0009783865847482409
ACH-000123,-0.13350726159218787
ACH-000127,-0.054893480501195656
ACH-000128,-0.2136379657143971
ACH-000132,-0.16148916739780114
ACH-000133,-0.11033487608570028
ACH-000137,-0.02714533581038308
ACH-000138,-0.04471984448320957
ACH-000142,-0.21611325803047501
ACH-000143,-0.4074620806737262
ACH-000146,-0.09558918090610373
ACH-000148,-0.004976106879940082
ACH-000150,-0.05927654737428381
ACH-000152,0.05608272175033949
ACH-000153,0.22247975434631656
ACH-000159,-0.26355977089757426
ACH-000160,-0.1511311097187256
ACH-000163,-0.19265818766649548
ACH-000167,0.07860712052103641
ACH-000168,-0.011678324612249305
ACH-000169,-0.10517554284700603
ACH-000178,-0.015621403823076929
ACH-000183,0.005442924413844726
ACH-000188,0.0014518997496433047
ACH-000189,0.02688545950212593
ACH-000190,-0.20572193052649254
ACH-000198,-0.13796330792047842
ACH-000203,-0.07325250006327179
ACH-000204,0.20908217762700826
ACH-000206,-0.1405485974701615
ACH-000207,-0.28472546414820743
ACH-000208,0.003519618336200622
ACH-000210,-0.11621369174912095
ACH-000211,-0.11525154250586238
ACH-000215,-0.19831261518139626
ACH-000221,-0.1429211335470796
ACH-000222,-0.0815085495046833
ACH-000223,-0.002490080399694237
ACH-000226,-0.06900667115173219
ACH-000227,-0.09489086831185092
ACH-000228,-0.04759444190632808
ACH-000231,-0.21129919615482867
ACH-000232,-0.07833030193924549
ACH-000233,0.05213345747690232
ACH-000234,-0.036216741334901874
ACH-000235,-0.14173524565464116
ACH-000237,-0.13898254483982875
ACH-000238,-0.18275538960783014
ACH-000242,0.11611466245184934
ACH-000243,0.04137770856174783
ACH-000244,-0.21568578370343894
ACH-000246,-0.15234926795914466
ACH-000248,-0.016157595260042883
ACH-000250,-0.10809234806290592
ACH-000251,0.05100879124052784
ACH-000252,0.11824695370834425
ACH-000253,-0.1334523428642184
ACH-000255,-0.1898301487102062
ACH-000256,0.017541697631534243
ACH-000257,0.029903183546389742
ACH-000258,0.1955013041765533
ACH-000259,-0.05376698110982448
ACH-000260,-0.056455396587118914
ACH-000261,0.015850729114497725
ACH-000262,-0.04182910542660909
ACH-000263,-0.11862445666932595
ACH-000264,-0.02614711807352333
ACH-000265,-0.07225857822379678
ACH-000266,-0.08933338335507847
ACH-000272,-0.06244958535193965
ACH-000274,-0.09938528254423344
ACH-000277,0.061953040268854113
ACH-000278,-0.04836684561421628
ACH-000279,-0.06399437966524031
ACH-000280,0.0252047337217989
ACH-000281,0.04867723583913588
ACH-000288,-0.05379568150587175
ACH-000291,-0.12683679269646392
ACH-000293,-0.1211732853033652
ACH-000294,0.16635639731328314
ACH-000295,-0.11689903520988965
ACH-000296,-0.17551043556265014
ACH-000302,-0.038494916042457375
ACH-000304,-0.058401821852199325
ACH-000307,0.02402571763446746
ACH-000308,-0.06510290341145497
ACH-000310,-0.12482642884429247
ACH-000311,-0.08627390316833389
ACH-000312,-0.10424113058088726
ACH-000315,-0.0507033197038749
ACH-000316,-0.07088112234608315
ACH-000317,-0.16641266671817276
ACH-000318,-0.15317627543616394
ACH-000319,-0.12577672678017532
ACH-000320,-0.15581293117111175
ACH-000322,-0.10828144227457592
ACH-000323,-0.0782408600215774
ACH-000324,-0.12374111287506664
ACH-000329,-0.13527561668561025
ACH-000330,0.3411592331825396
