,DEFA5 (1670)
ACH-000004,0.046092263576913095
ACH-000005,0.08154382907809989
ACH-000007,0.05257102308145256
ACH-000009,0.09468178961846256
ACH-000011,0.12940826573928255
ACH-000012,-0.012874686161843086
ACH-000013,0.08624089623654232
ACH-000014,0.05898912349071525
ACH-000015,0.07085891154384426
ACH-000017,-0.0813438427356214
ACH-000018,-0.01756519773936259
ACH-000019,0.04798853325106503
ACH-000021,0.07811675026534673
ACH-000022,-0.10599319401041292
ACH-000025,0.027030021485233938
ACH-000028,0.051534626277561016
ACH-000030,0.03953770323428399
ACH-000035,0.05855797579207329
ACH-000036,-0.03944375358409444
ACH-000037,-0.07483935740953437
ACH-000039,0.10190877242142493
ACH-000040,0.05366469986787812
ACH-000041,-0.04674075208582415
ACH-000042,-0.010040457303168951
ACH-000045,0.05236322735468908
ACH-000047,0.07753622341930247
ACH-000052,0.01069050491652133
ACH-000053,-0.0040839042827816256
ACH-000054,-0.01243808902064506
ACH-000055,-0.1916579468400368
ACH-000060,0.017925596416862803
ACH-000067,0.07121817389879434
ACH-000070,-0.014335080438946947
ACH-000075,0.2406861482264459
ACH-000078,0.08750373254331219
ACH-000082,-0.09321639283486152
ACH-000085,-0.07569614532177807
ACH-000086,0.1042527586924009
ACH-000087,-0.06134429531655255
ACH-000092,0.09032969313105148
ACH-000095,0.09412025714856632
ACH-000097,0.03819353294758123
ACH-000098,0.01574231338762952
ACH-000099,-0.009468885932892395
ACH-000108,-0.02439281796330409
ACH-000113,0.05458606793415696
ACH-000116,0.03039713943673832
ACH-000118,-0.037285098277023976
ACH-000120,-0.10107982453256638
ACH-000123,0.07886882873055852
ACH-000127,0.05382212600181386
ACH-000128,-0.04931032382494691
ACH-000132,-0.025035508688459104
ACH-000133,0.03229167667105349
ACH-000137,0.03543119045853785
ACH-000138,0.10190208071020647
ACH-000142,0.10920356221653688
ACH-000143,-0.05892623587095579
ACH-000146,0.12455657336430015
ACH-000148,-0.020344441015166883
ACH-000150,-0.026895899638719988
ACH-000152,-0.011878389878029135
ACH-000153,-0.1384497369598699
ACH-000159,-0.00394205188051755
ACH-000160,0.1950073574531124
ACH-000163,-0.09600813864256612
ACH-000167,0.018937706737811557
ACH-000168,-0.013466665440805266
ACH-000169,0.024545175047114873
ACH-000178,-0.15399581574377508
ACH-000183,-0.10958537692768117
ACH-000188,0.06496070321297942
ACH-000189,0.0643641952655851
ACH-000190,-0.06478577237389485
ACH-000198,0.0018982522329806094
ACH-000203,-0.021830297222174885
ACH-000204,0.06415663636115655
ACH-000206,0.023924538226598964
ACH-000207,0.0065412622253498845
ACH-000208,-0.0840488807076932
ACH-000210,-0.2299251492407942
ACH-000211,-0.03005681736898305
ACH-000215,-0.006707965546415378
ACH-000221,0.020896790749620562
ACH-000222,-0.2930589806372836
ACH-000223,-0.048567244212026836
ACH-000226,0.11791666561832455
ACH-000227,0.10758191047638374
ACH-000228,0.009409193240885577
ACH-000231,0.09981626907473452
ACH-000232,0.04933858160940429
ACH-000233,0.05434560376738029
ACH-000234,0.0815349874492879
ACH-000235,-0.008539848255965704
ACH-000237,0.08353093877982569
ACH-000238,-0.08544880185916147
ACH-000242,-0.183031779582604
ACH-000243,-0.06393579536924097
ACH-000244,-0.12530290411455072
ACH-000246,0.02073494651669253
ACH-000248,0.10731148086417586
ACH-000250,-0.06080022924456164
ACH-000251,-0.09978088992517617
ACH-000252,-0.11744025401035728
ACH-000253,-0.05878830954637133
ACH-000255,0.22569555466703664
ACH-000256,-0.006048174374577383
ACH-000257,-0.15206513771768473
ACH-000258,-0.031209125579691643
ACH-000259,0.06593463646116825
ACH-000260,0.10170921422323838
ACH-000261,0.04477520527319799
ACH-000262,0.128023020128092
ACH-000263,0.2203225040944208
ACH-000264,0.08439560517504104
ACH-000265,0.1253071256717368
ACH-000266,0.016694143339612673
ACH-000272,0.09416348205305236
ACH-000274,0.031778546227228664
ACH-000277,0.158259381356749
ACH-000278,0.014251719165690119
ACH-000279,0.11905320016115045
ACH-000280,-0.0461810851487462
ACH-000281,-0.1127941531466808
ACH-000288,0.07273209006629007
ACH-000291,0.002587126862728345
ACH-000293,0.2092567458034783
ACH-000294,-0.003043113461962697
ACH-000295,-0.023174545668211068
