,PLAGL2 (5326)
ACH-000178,-0.1220436482691053
ACH-000183,-0.1578338241463466
ACH-000188,-0.07945493817231412
ACH-000189,-0.2127962092762256
ACH-000190,-0.26306234819060725
ACH-000198,-0.5210836147687192
ACH-000203,-0.5869121322438149
ACH-000204,-0.3439122351862449
ACH-000206,-0.36931846963610704
ACH-000207,-0.12793914974888612
ACH-000208,-0.3173045894769979
ACH-000210,0.2189738841208819
ACH-000211,-0.16415127377995167
ACH-000215,-0.20064213994914185
ACH-000221,-0.2606716538516767
ACH-000222,-0.2995283819343555
ACH-000223,-0.1442997631872995
ACH-000226,-0.2362843822443768
ACH-000227,-0.25776263993982185
ACH-000228,-0.03514986495256585
ACH-000231,-0.2520662624977585
ACH-000232,-0.190270798700607
ACH-000233,-0.127687114436457
ACH-000234,-0.33946710818914644
ACH-000235,-0.2400508769824659
ACH-000237,-0.036823643303174856
ACH-000238,-0.10262527324336536
ACH-000242,0.021990292600114703
ACH-000243,-0.2535636460065481
ACH-000244,0.01010321851548208
ACH-000246,-0.06907996161937006
ACH-000248,0.01784544123515339
ACH-000250,-0.048182615679678666
ACH-000251,-0.16120543403826065
ACH-000252,-0.42503721051384535
ACH-000253,-0.12847590846238569
ACH-000255,-0.39260825347398015
ACH-000256,-0.4742185966545446
ACH-000257,-0.21916221414362344
ACH-000258,-0.2878261098432411
ACH-000259,-0.08900970566210667
ACH-000260,-0.4240400672261429
ACH-000261,-0.12632779213219286
ACH-000262,0.02247040696891317
ACH-000263,0.08560837971544281
ACH-000264,-0.20898143804271327
ACH-000265,-0.1512143125031448
ACH-000266,-0.17798325397330872
ACH-000272,-0.373509219295222
ACH-000274,-0.17738929278947455
ACH-000277,-0.1954083807735632
ACH-000278,-0.14006348986668626
ACH-000279,-0.15710747951371665
ACH-000280,-0.12578168732557152
ACH-000281,-0.1881957673871325
ACH-000288,-0.24046384957794106
ACH-000291,-0.3089437744114272
ACH-000293,-0.4589804534171581
ACH-000294,-0.05238021286263101
ACH-000295,-0.18404461188166396
ACH-000296,-0.2914752192681608
ACH-000302,-0.2452655070774724
ACH-000304,-0.3733321504848314
ACH-000307,-0.29904939948105
ACH-000308,-0.2866446169566725
ACH-000310,-0.3300070751389091
ACH-000311,-0.05961363046436821
ACH-000312,-0.14212955185213935
ACH-000315,-0.020368715944216062
ACH-000316,-0.025872916808026787
ACH-000317,-0.08874543092652462
ACH-000318,-0.020069910965980747
ACH-000319,-0.037349715554226254
ACH-000320,0.21908711088665386
ACH-000322,0.025378264627581682
ACH-000323,0.005970884208422529
ACH-000324,-0.24884584681925126
ACH-000329,-0.3184734077206225
ACH-000330,-0.20636640229102515
ACH-000331,-0.2764764999450241
ACH-000332,-0.2324140728949626
ACH-000334,-0.19634433175401575
ACH-000335,-0.08275858005528902
ACH-000336,-0.20387260512824093
ACH-000337,0.12783460814218356
ACH-000338,-0.14363922396087628
ACH-000339,-0.14277100765216866
ACH-000341,-0.3593860460103969
ACH-000348,-0.2598755422151641
ACH-000350,-0.2764840022291624
ACH-000352,-0.3013570394132428
ACH-000356,-0.3036804856723045
ACH-000361,-0.3652474965725853
ACH-000362,-0.5242890554359715
ACH-000363,-0.2402966850745385
ACH-000364,-0.08310881722268854
ACH-000365,-0.4413496640528319
ACH-000366,-0.4931045135104639
ACH-000368,-0.3709844776869485
ACH-000374,-0.2462978103749568
ACH-000375,-0.18280534379613106
ACH-000376,-0.2843149070347042
ACH-000381,-0.306487347460232
ACH-000383,-0.14644413100527898
ACH-000387,-0.10560467758361143
ACH-000389,-0.29261471483976315
ACH-000390,-0.08457431449252811
ACH-000393,-0.09687987000180084
ACH-000395,-0.10472946497546133
ACH-000396,-0.2660484419164155
ACH-000397,-0.2671812406594024
ACH-000401,-0.3435003970355193
ACH-000402,-0.007023673437646027
ACH-000403,-0.4632050432352468
ACH-000404,-0.16624737204892687
ACH-000406,-0.7961621588331217
ACH-000407,-0.4039645746983076
ACH-000408,-0.04323818205129172
ACH-000410,-0.23242174991973444
ACH-000411,-0.2458090549683709
ACH-000414,-0.1511303427841718
ACH-000415,-0.16601707742703714
ACH-000416,-0.1444605438192052
ACH-000420,-0.15403398373176813
ACH-000421,-0.27746661251682125
ACH-000424,-0.015793184269098585
ACH-000425,-0.2302521817410493
ACH-000426,-0.17554691514045995
ACH-000427,-0.33994774837491143
ACH-000433,-0.3148285782547899
ACH-000435,-0.5412937827448326
ACH-000436,-0.3513896942935018
ACH-000444,-0.3278205540822621
ACH-000445,-0.18152201384094388
ACH-000448,-0.18403629673143576
ACH-000450,-0.24830071295155975
ACH-000452,-0.1215056120026662
ACH-000454,-0.42899473234536667
ACH-000458,-0.12748054757417265
ACH-000459,-0.12777784459373642
ACH-000460,-0.2956037050811311
ACH-000461,-0.13650482937022373
ACH-000463,-0.01487000511552154
ACH-000464,-0.18065281096309813
ACH-000466,-0.5120817815655047
ACH-000467,-0.3692616793095563
ACH-000468,-0.25944753911803464
ACH-000469,-0.2735437867510925
ACH-000470,-0.1907231655946804
ACH-000471,-0.4098090922592959
ACH-000472,-0.21409937325161926
ACH-000473,-0.2545108111280204
ACH-000475,-0.0940897437690364
ACH-000476,-0.16517246161280996
ACH-000477,-0.29896795855074426
ACH-000479,-0.1266848998114705
ACH-000480,-0.1182934258568109
ACH-000481,-0.25157141590609045
ACH-000483,-0.12584802659327005
ACH-000484,-0.15308999757897948
ACH-000485,-0.16441211574657433
ACH-000486,-0.25253156672440336
ACH-000487,-0.115760045159272
ACH-000488,-0.11321870820016905
ACH-000490,-0.19335901299687866
ACH-000491,-0.04192544625360382
ACH-000495,-0.23744982706111986
ACH-000496,-0.19762197089528072
ACH-000499,-0.033828679569534864
ACH-000500,0.07640035344390632
ACH-000502,-0.14690825721919254
ACH-000503,-0.14151469125333407
ACH-000505,-0.12191857413126965
ACH-000507,-0.2402905939157741
ACH-000510,-0.5156194595159048
ACH-000511,-0.1638870047834724
ACH-000512,0.09829704038241036
ACH-000516,-0.15594156390859473
ACH-000517,-0.18192624648504827
ACH-000518,0.05836585414088957
ACH-000520,-0.3749267077544391
ACH-000521,0.020134352440556943
ACH-000522,-0.06610183764553346
ACH-000524,-0.3087423379790423
ACH-000527,-0.2943766635624266
ACH-000528,-0.10967880293208622
ACH-000537,-0.11620143171743465
ACH-000541,-0.1589599735524593
ACH-000542,-0.17155432000270096
ACH-000544,-0.3753517009404744
ACH-000545,-0.1035193747138133
ACH-000547,-0.058546666172346024
ACH-000548,-0.1127757021804026
ACH-000549,-0.16383580160679995
ACH-000550,-0.10786238274497853
ACH-000552,-0.29342388907520245
ACH-000556,-0.0979447538582881
ACH-000557,-0.4209137932436056
ACH-000569,-0.24546793696155225
ACH-000570,-0.10077703449650237
ACH-000571,-0.16582434214753122
ACH-000573,-0.2668981278177344
ACH-000576,-0.1530065821864679
ACH-000579,-0.13904141341540985
ACH-000580,-0.003996232127128229
ACH-000584,-0.12020708935997695
ACH-000585,-0.1710494976630987
ACH-000588,-0.2588603823693657
ACH-000589,-0.20775115450968967
ACH-000591,-0.2525394575448194
ACH-000593,-0.29437613423424586
ACH-000600,-0.23219531091171874
ACH-000601,-0.04795122729125037
ACH-000605,-0.05167755264008417
ACH-000606,-0.03903619878178476
ACH-000608,-0.28068627962942244
ACH-000614,-0.21713040755598176
ACH-000616,-0.009651748032177145
ACH-000618,-0.10428194859578367
ACH-000619,-0.10601827681824078
ACH-000620,-0.4738805416193146
ACH-000621,-0.07591536649418291
ACH-000622,-0.2885223740734398
ACH-000623,-0.23359766790850425
ACH-000624,-0.10322362939541918
ACH-000627,-0.2338218012910843
ACH-000630,-0.0005657130911331807
ACH-000631,-0.8666106901635356
ACH-000632,-0.2032793322389065
ACH-000633,-0.4165732098530589
ACH-000637,-0.07460954422102498
ACH-000638,-0.2472190054380844
ACH-000646,0.02682935385434429
ACH-000647,-0.15444260129155832
ACH-000648,-0.29750361840282763
ACH-000649,-0.26448024301668843
ACH-000651,-0.19586174807385587
ACH-000652,-0.3486109949195961
ACH-000653,-0.15515268874626895
ACH-000657,-0.2462214731659775
ACH-000658,-0.21019208018691865
ACH-000661,-0.18412978880974568
ACH-000662,-0.10856790520621573
ACH-000663,-0.3423072969943673
ACH-000665,-0.2611328798900047
ACH-000671,-0.5051309566009498
ACH-000672,0.09304462827112917
ACH-000673,-0.20160436178303068
ACH-000676,-0.05384278959163418
ACH-000677,-0.22107995119951648
ACH-000681,-0.25014196169352315
ACH-000683,-0.2869666477870489
ACH-000684,-0.14809990983100946
ACH-000688,-0.12185461811438725
ACH-000693,-0.12581477556596368
ACH-000694,0.0027472403420860385
ACH-000695,0.024285190913816063
ACH-000696,-0.19163092351426905
ACH-000697,-0.11986126059064305
ACH-000699,-0.14012544769077248
ACH-000701,-0.2535008852514612
ACH-000706,-0.15817228114481666
ACH-000711,-0.044306955563456166
ACH-000713,-0.3360476502804557
ACH-000714,-0.2643616734078844
ACH-000718,-0.3673747991360555
ACH-000720,-0.18863466361528003
ACH-000721,-0.18764247978273688
ACH-000724,-0.1107113561554492
ACH-000725,-0.20028786187184125
ACH-000732,-0.291349974869114
ACH-000734,-0.19029966657613595
ACH-000735,-0.19212232333286947
ACH-000736,-0.029500740743090264
ACH-000738,-0.1076768876314962
ACH-000746,-0.21847627820832385
ACH-000747,-0.25080966062052706
ACH-000748,-0.19300765409643733
ACH-000753,-0.11608260373200252
ACH-000756,-0.011751653940983377
ACH-000757,0.015250508204566809
ACH-000758,-0.03640364678401016
ACH-000760,-0.2294478434960522
ACH-000762,-0.2769617824661193
ACH-000763,-0.1046168498301989
ACH-000764,-0.13139737212487146
ACH-000765,0.008033559157421448
ACH-000766,-0.2648670787755416
ACH-000767,-0.3545112308723053
ACH-000768,-0.2948979780859518
ACH-000769,-0.1692728812269815
ACH-000770,-0.1976695501409617
ACH-000771,-0.3319204714643988
ACH-000773,-0.22390675335502386
ACH-000776,-0.28730486476786604
ACH-000777,-0.3587716743904217
ACH-000778,-0.16210903696959186
ACH-000781,-0.14786836659680402
ACH-000782,-0.10348843582186963
ACH-000783,-0.23045837620055065
ACH-000784,-0.14614421998019014
ACH-000785,-0.11071523487847616
ACH-000787,-0.3807209038162987
ACH-000788,-0.18434787765779684
ACH-000791,-0.2335575420770213
ACH-000792,-0.09671022044149412
ACH-000794,-0.12227555719189707
ACH-000796,-0.23596354370001196
ACH-000798,-0.0607845506161634
ACH-000799,-0.0010029652042357674
ACH-000800,-0.09694526912716203
ACH-000802,-0.15140356782271347
ACH-000804,-0.17295224341749746
ACH-000805,-0.1072917594950448
ACH-000809,-0.1496687589482943
ACH-000810,-0.08044338603477641
ACH-000811,-0.20590902909333825
ACH-000817,-0.018416055223278063
ACH-000819,-0.0660236296381149
ACH-000820,0.23917879823117294
ACH-000821,-0.19027144410161945
ACH-000822,-0.2514366346253541
ACH-000823,-0.2134638954489586
ACH-000824,-0.05840967383632474
ACH-000827,-0.29712516650769644
ACH-000829,-0.28535300017078913
ACH-000831,-0.204123279764689
ACH-000832,-0.13064885927805886
ACH-000833,-0.09802427884776026
ACH-000834,-0.2707916549260934
ACH-000835,-0.07881806803921608
ACH-000836,-0.3186988786598845
ACH-000837,0.057343633839124525
ACH-000838,-0.12041831384544435
ACH-000839,-0.321882067058427
ACH-000840,-0.27257523361077385
ACH-000841,-0.20715435125898848
ACH-000843,-0.18888743616854625
ACH-000846,-0.08801319282522553
ACH-000847,-0.2692981107614953
ACH-000848,-0.16665016895091905
ACH-000849,-0.09523523937515152
ACH-000851,-0.18784840201872405
ACH-000855,-0.2624964904583366
ACH-000856,-0.3260894940044385
ACH-000858,-0.18234955057607094
ACH-000859,-0.4332988223764593
ACH-000861,-0.16868611690284974
ACH-000862,-0.03404322005393642
ACH-000865,-0.1307184300646783
ACH-000866,0.007856716745612247
ACH-000867,-0.26113628696620256
ACH-000869,-0.06261928827911846
ACH-000872,-0.0030809693028469604
ACH-000873,-0.18791962000646864
ACH-000876,-0.15349992493811812
ACH-000878,-0.31161609294814074
ACH-000880,0.1775606927224363
ACH-000881,-0.028178178877618632
ACH-000882,-0.15313556887006058
ACH-000884,-0.15407307593719033
ACH-000885,-0.21952555153920994
ACH-000887,-0.11150532840636976
ACH-000889,-0.34707300601120644
ACH-000896,-0.2873020599178244
ACH-000898,-0.1730254303122223
ACH-000900,-0.10207922046644127
ACH-000901,-0.1935945764509365
ACH-000905,-0.16973651685511715
ACH-000906,-0.12550777666515656
ACH-000907,-0.2898054114431303
ACH-000910,-0.1341666909273358
ACH-000911,-0.31441477256583605
ACH-000912,-0.21830455929495995
ACH-000913,-0.21063605130885546
ACH-000915,0.00818547130386871
ACH-000916,-0.0004995262865524545
ACH-000917,-0.045664935690558565
ACH-000920,-0.2747302071560237
ACH-000921,-0.2282252553787365
ACH-000924,-0.1601114919606169
ACH-000926,-0.6062890193738416
ACH-000928,-0.34726996817332273
ACH-000929,-0.2333287685081384
ACH-000932,-0.07986231828126805
ACH-000935,-0.2703925450321644
ACH-000936,-0.1681668276769199
ACH-000937,-0.3730884234030569
ACH-000938,-0.12753017410182724
ACH-000939,-0.05347120456809529
ACH-000941,-0.4210218454833263
ACH-000943,-0.19324525230343184
ACH-000946,-0.1339925321896129
ACH-000947,-0.20558696227574114
ACH-000948,-0.3793999928194906
ACH-000950,-0.12014656512994012
ACH-000953,-0.3089544116540857
ACH-000954,-0.19353210942237592
ACH-000957,-0.15203209389189887
ACH-000958,-0.4028636662562052
ACH-000960,-0.18674312917716265
ACH-000963,-0.2969884345816091
ACH-000968,-0.24226671138680736
ACH-000969,-0.2269928121515045
ACH-000972,-0.008650173701420317
ACH-000973,-0.16465902447147698
ACH-000974,-0.2081646493040324
ACH-000978,-0.4245464115578741
ACH-000984,-0.2962784537431581
ACH-000986,-0.3833144251291125
ACH-000988,-0.3740407118480293
ACH-000993,-0.31895371364046965
ACH-000994,-0.13371444918555142
ACH-000996,-0.09940752764103797
ACH-001001,-0.11087727827700064
ACH-001020,-0.06635209511281072
ACH-001028,-0.24862185800888
ACH-001031,-0.3996497197684771
ACH-001038,-0.09509840483326787
ACH-001048,-0.15911628694050153
ACH-001050,-0.2189400018292416
ACH-001053,-0.14826028683884632
ACH-001054,-0.26125602285169197
ACH-001061,-0.06337126120252899
ACH-001067,0.05583919034225679
ACH-001075,0.0248649473889776
ACH-001096,-0.059594472178776836
ACH-001111,-0.14983042964187102
ACH-001119,-0.311389647737314
ACH-001128,-0.20123351099636413
ACH-001134,-0.07811819519236511
ACH-001151,-0.13538222092937174
ACH-001163,-0.2322349075700423
ACH-001164,-0.39184054761126624
ACH-001183,-0.20870373102639744
ACH-001192,-0.14659375829872007
ACH-001193,-0.18477363940935548
ACH-001196,-0.5265259909266938
ACH-001197,-0.18702618942900698
ACH-001205,-0.21130174197604806
ACH-001211,-0.15493021968609685
ACH-001212,-0.14259338036597316
ACH-001228,-0.15561408602164073
ACH-001232,-0.1554208275749526
ACH-001239,-0.13842157505665362
ACH-001270,-0.03261706095369059
ACH-001274,-0.2796580541311982
ACH-001275,-0.3719720152613519
ACH-001277,-0.21372325010001897
ACH-001278,-0.2112616630776033
ACH-001280,-0.4634220815682724
ACH-001283,-0.022150118343446386
ACH-001289,-0.24390983490642396
ACH-001300,-0.28423728123529296
ACH-001301,-0.2958837572932877
ACH-001302,-0.269603170858077
ACH-001306,-0.24636814539263804
ACH-001318,-0.35800070643050275
ACH-001322,-0.20541565461566466
ACH-001328,-0.17589252545110615
ACH-001332,-0.45385326842634
ACH-001336,-0.18644677520625508
ACH-001346,-0.1073315813799245
ACH-001353,-0.2597682272344942
ACH-001354,-0.3167090021372673
ACH-001367,-0.030577399326096582
ACH-001368,-0.16632790552848686
ACH-001374,-0.1737317192020156
ACH-001377,-0.13218602703695284
ACH-001380,-0.13094454923702786
ACH-001391,-0.2746538501292425
ACH-001408,-0.13612450005470614
ACH-001430,-0.016597860798649725
ACH-001431,-0.16466110983561702
ACH-001450,-0.266855258240508
ACH-001496,-0.16944037131533268
ACH-001500,-0.3161430709566859
ACH-001523,-0.2405481994590245
ACH-001532,-0.3374907773895177
ACH-001550,-0.14935798746613166
ACH-001552,-0.16507103666721296
ACH-001554,-0.1339071189375055
ACH-001654,-0.09703943481844876
ACH-001735,-0.2164842816722844
ACH-001736,-0.2525679392708808
ACH-001737,-0.31688767273106205
ACH-001740,-0.13002941335270185
ACH-001745,0.024878464667295312
ACH-001765,-0.05567620245059535
