,SSBP3 (23648)
ACH-000004,-0.8942174419305644
ACH-000005,-0.7086032854792853
ACH-000007,-0.21645017251989854
ACH-000009,-0.522266052330841
ACH-000011,-0.387078433369684
ACH-000012,-0.4676314527731144
ACH-000013,-0.5301330624844838
ACH-000014,-0.3486998630873939
ACH-000015,-0.5936426126950312
ACH-000017,-0.4783141482933895
ACH-000018,-0.5745843073162141
ACH-000019,-0.6507940483967045
ACH-000021,-0.5151455113233008
ACH-000022,-0.6582236423469519
ACH-000025,-0.4514457731524688
ACH-000028,-0.5158972014579791
ACH-000030,-0.4516838192250728
ACH-000035,-0.5562322238853092
ACH-000036,-0.5537412026049621
ACH-000037,-0.44222715641563615
ACH-000039,-0.3222371876770797
ACH-000040,-0.54842047890463
ACH-000041,-0.2888966928076305
ACH-000042,-0.3687802919989708
ACH-000045,-0.3747597035412718
ACH-000047,-0.4796647533676186
ACH-000052,-0.612220017762131
ACH-000053,-0.3507034103074001
ACH-000054,-0.4664684748495438
ACH-000055,-0.5553256918296997
ACH-000060,-0.6627074726828205
ACH-000067,-0.3868556843146993
ACH-000070,-0.5536096499614953
ACH-000075,-0.536801715078284
ACH-000078,-0.5195161788763335
ACH-000082,-0.3972182915057571
ACH-000085,-0.4155580975440928
ACH-000086,-0.3614550916586893
ACH-000087,-0.4979488249504966
ACH-000092,-0.49468970236623494
ACH-000095,-0.5682514425159149
ACH-000097,-0.7873494941052003
ACH-000098,-0.5697068092986636
ACH-000099,-0.5503415455741332
ACH-000108,-0.6006777342951493
ACH-000113,-0.5223128666810398
ACH-000116,-0.539820177423329
ACH-000118,-0.3611673808013087
ACH-000120,-0.5004902565456436
ACH-000123,-0.4672926905303652
ACH-000127,-0.6041167311132426
ACH-000128,-0.6639046625349486
ACH-000132,-0.4262276015381506
ACH-000133,-0.4384633729586547
ACH-000137,-0.8387371565544819
ACH-000138,-0.3937001859071867
ACH-000142,-0.5857586903669286
ACH-000143,-0.5009511197564445
ACH-000146,-0.4128978063342216
ACH-000148,-0.4261671841619734
ACH-000150,-0.3400869379448793
ACH-000152,-0.6364707854757709
ACH-000153,-0.6848955366733067
ACH-000159,-0.5532969976328905
ACH-000160,-0.5191751701005851
ACH-000163,-0.3421332521097521
