,CHN1 (1123)
ACH-000004,0.05894245554407074
ACH-000005,0.026946450852652192
ACH-000007,0.3521735454620617
ACH-000009,0.22369466664350415
ACH-000011,0.2530589174614397
ACH-000012,0.09479706088523472
ACH-000013,0.19246429650188507
ACH-000014,0.11700706730047546
ACH-000015,0.20886334173842128
ACH-000017,0.2691500617434403
ACH-000018,0.3737248480852965
ACH-000019,0.1534778706800681
ACH-000021,0.18618019641766595
ACH-000022,0.1412586810944857
ACH-000025,0.1952804401849124
ACH-000028,0.20509496261720284
ACH-000030,0.21833284833801572
ACH-000035,0.1985041199017729
ACH-000036,0.3444855789038953
ACH-000037,0.3566906575539145
ACH-000039,0.3180763840049779
ACH-000040,0.2537170117860664
ACH-000041,0.21671075533320805
ACH-000042,0.18106912365144887
ACH-000045,0.19538744742098088
ACH-000047,0.22064794040380376
ACH-000052,0.0581880774410863
ACH-000053,0.3047942807847494
ACH-000054,0.17107167643369542
ACH-000055,0.1257955213647732
ACH-000060,-0.024888253946680813
ACH-000067,0.269933942142201
ACH-000070,0.34305504397614506
ACH-000075,0.035762735939162085
ACH-000078,0.3523173031280814
ACH-000082,0.14190735390114687
ACH-000085,0.3439551769825408
ACH-000086,0.08115113370738683
ACH-000087,0.08891356303135182
ACH-000092,0.15810029804623854
ACH-000095,0.2330550925380361
ACH-000097,0.04267523808550365
ACH-000098,0.11481342414610415
ACH-000099,0.2176457500634892
ACH-000108,0.17599010866995862
ACH-000113,0.12113028824012333
ACH-000116,0.2214265048061829
ACH-000118,0.18945857308185055
ACH-000120,0.24513031002381025
ACH-000123,0.16944241435676435
ACH-000127,0.18686019556402086
ACH-000128,0.2284395543287563
ACH-000132,0.1912376172853668
ACH-000133,0.16491823153176854
ACH-000137,0.21502578745188689
ACH-000138,0.17299016734410605
ACH-000142,0.13038815972105638
ACH-000143,0.3099292413951817
ACH-000146,0.080499250922272
ACH-000148,0.3687349081745287
ACH-000150,0.2742436215726758
ACH-000152,0.374180908035876
ACH-000153,0.11371593314183602
ACH-000159,0.14435087949054254
ACH-000160,0.21405274171003785
ACH-000163,0.13675758145096545
ACH-000167,0.07697945598838063
ACH-000168,0.14092483137130984
ACH-000169,0.3012081481252549
ACH-000178,0.2858871572052989
ACH-000183,0.2028177510263803
ACH-000188,0.26143783798621045
ACH-000189,0.027868322378388117
ACH-000190,0.15190870868824544
ACH-000198,0.10971548765993204
ACH-000203,0.12239983953532
ACH-000204,-0.02411149125741396
ACH-000206,0.3857780496186329
ACH-000207,0.1293092362062777
ACH-000208,0.1213605028388326
ACH-000210,-0.24142563480627455
ACH-000211,0.2318311549062486
ACH-000215,0.15371919402241793
ACH-000221,-0.04568546154511472
ACH-000222,0.1902598842122892
ACH-000223,0.2613041821922577
ACH-000226,0.2304184679212929
ACH-000227,0.22951379432379715
ACH-000228,0.06792453658440116
ACH-000231,0.13080789907961804
ACH-000232,0.2352991415162994
ACH-000233,0.23436643384329675
ACH-000234,0.256343123475786
ACH-000235,0.18075378473703835
ACH-000237,0.15987300742119745
ACH-000238,0.19412628465025972
ACH-000242,-0.042406150260387514
ACH-000243,0.07272227938677599
ACH-000244,0.31386095574941
ACH-000246,0.2357026119708995
ACH-000248,0.08150969108240201
ACH-000250,0.2013535702619028
ACH-000251,0.4006340971172637
ACH-000252,0.25394749115393755
ACH-000253,0.1635879644842941
ACH-000255,0.20274893111088446
ACH-000256,0.0714288416743195
ACH-000257,0.29572458898282206
ACH-000258,0.4075352719722449
ACH-000259,0.16487798263028114
ACH-000260,0.08239279304159114
ACH-000261,0.12250409901811732
ACH-000262,0.1268873954753358
ACH-000263,0.20070775524432333
ACH-000264,0.2557783313257101
ACH-000265,0.18350637449577747
ACH-000266,0.13891640415991258
ACH-000272,0.112159341298099
ACH-000274,0.13570526452102394
ACH-000277,0.20823097516266248
ACH-000278,0.1851483645870658
ACH-000279,0.19107817750717496
ACH-000280,0.10571404307959922
ACH-000281,0.06796271341037034
ACH-000288,0.1476681113111219
ACH-000291,0.1328665859268196
ACH-000293,0.1831582414367185
ACH-000294,0.2365960636306069
ACH-000295,0.08027307386617122
ACH-000296,0.3939339869728523
ACH-000302,0.2082460460014104
ACH-000304,0.32140977252460257
ACH-000307,0.10166155350330268
ACH-000308,0.16775604931820715
ACH-000310,0.22375659313157675
ACH-000311,0.09442597652836067
ACH-000312,0.23091836859120715
ACH-000315,0.2815763828053744
ACH-000316,0.18467531881889476
ACH-000317,0.32873747821167065
ACH-000318,0.0625284966703823
ACH-000319,0.03660049897498236
ACH-000320,0.02764535064141773
ACH-000322,0.20961286797785136
ACH-000323,0.15727731072052625
ACH-000324,-0.06802017137384532
ACH-000329,0.20248864353209334
ACH-000330,0.17836614357790526
ACH-000331,0.22165186008848745
ACH-000332,0.13609162997220825
ACH-000334,0.2638057938923824
ACH-000335,0.2407300577451629
ACH-000336,0.2073392796201551
ACH-000337,0.2831224393248856
ACH-000338,-0.4124456954790508
ACH-000339,0.2574829979746705
ACH-000341,0.025024290910837303
ACH-000348,0.14659300211714724
ACH-000350,0.2334997344662217
ACH-000352,0.24816946918643296
ACH-000356,0.2322355347760084
ACH-000361,0.44030289238481396
ACH-000362,0.22435565384034395
ACH-000363,0.12830692963025211
