,RBM12 (10137)
ACH-000004,-0.15956739369299014
ACH-000005,0.014906134464580141
ACH-000007,-0.3795328496601682
ACH-000009,-0.13747172559847642
ACH-000011,0.07039790615998652
ACH-000012,0.003735249751962108
ACH-000013,-0.14892129753699
ACH-000014,0.4522260078601793
ACH-000015,-0.21439681893246235
ACH-000017,-0.05230474635115088
ACH-000018,-0.06518920743333698
ACH-000019,-0.04966775923697364
ACH-000021,-0.14522715611699974
ACH-000022,-0.12888858311186455
ACH-000025,-0.20474006107463294
ACH-000028,-0.3708320038570233
ACH-000030,-0.3011446339132966
ACH-000035,-0.20777870620009325
ACH-000036,-0.15664368276840168
ACH-000037,-0.045795084239028096
ACH-000039,-0.03363411942354025
ACH-000040,-0.22219398475247745
ACH-000041,0.072844276570566
ACH-000042,-0.45027996599985215
ACH-000045,-0.26542092136457834
ACH-000047,-0.2417593685424737
ACH-000052,-0.21164951822124844
ACH-000053,-0.14471512069341982
ACH-000054,0.14991836745451104
ACH-000055,-0.4508613369399601
ACH-000060,-0.4527875467535349
ACH-000067,-0.20941248487511716
ACH-000070,-0.0090974397189565
ACH-000075,-0.21592682337094268
ACH-000078,-0.129311047721541
ACH-000082,-0.3828572703900424
ACH-000085,0.13679334457446007
ACH-000086,-0.06908307593647428
ACH-000087,0.02577846326703688
ACH-000092,-0.30497014866813377
ACH-000095,0.12332108959209467
ACH-000097,0.003983388973540997
ACH-000098,-0.061480696750494335
ACH-000099,-0.3327325242916065
ACH-000108,-0.2375891896441684
ACH-000113,-0.19248453524044026
ACH-000116,-0.23355800601310875
ACH-000118,-0.2419257551870295
ACH-000120,-0.4596736210307582
ACH-000123,-0.007422515198254404
ACH-000127,-0.04615560858597224
ACH-000128,-0.18435541254338275
ACH-000132,-0.11144275239278917
ACH-000133,-0.3676958422564336
ACH-000137,0.04026633124200593
ACH-000138,-0.14962704622626208
ACH-000142,-0.17379580631917665
ACH-000143,-0.3089971837797106
ACH-000146,-0.17633081146318458
ACH-000148,-0.3859260418992828
ACH-000150,-0.1707561663552354
ACH-000152,-0.2896161021949746
ACH-000153,-0.5060230030284688
ACH-000159,0.18733497610752106
ACH-000160,-0.1629501041547847
ACH-000163,-0.3380609475378073
ACH-000167,-0.36458718469566265
ACH-000168,-0.4917808169090088
ACH-000169,-0.07116306236882114
ACH-000178,0.01712184985011271
ACH-000183,-0.479619073298103
ACH-000188,-0.40527321191924215
ACH-000189,0.10580305474177468
ACH-000190,-0.09659987947567507
ACH-000198,-0.4442673745455349
ACH-000203,0.031454610674103566
ACH-000204,-0.14676122783103335
ACH-000206,-0.36800091436368504
ACH-000207,-0.4621517277619162
ACH-000208,-0.10866614601307284
ACH-000210,-0.2919104326890824
ACH-000211,-0.3372468802183747
ACH-000215,-0.17396074777483098
ACH-000221,-0.12912102381023374
ACH-000222,-0.20861160178930235
