,TSPYL5 (85453)
ACH-000004,-0.6481149755662082
ACH-000005,-0.4910300114728899
ACH-000007,-0.4641567600033856
ACH-000009,-0.7533760185562198
ACH-000011,-0.6090504516372404
ACH-000012,-0.7169613061064272
ACH-000013,-0.6613456533162028
ACH-000014,-0.7345517557735359
ACH-000015,-0.6471609070312585
ACH-000017,-0.7616757363285706
ACH-000018,-0.6994030156457604
ACH-000019,-0.5646021960189171
ACH-000021,-0.6998024834889954
ACH-000022,-0.572400827325381
ACH-000025,-0.6460546626010251
ACH-000028,-0.4249255877457085
ACH-000030,-0.7966365809515876
ACH-000035,-0.8369086247161079
ACH-000036,-0.6775853086014745
ACH-000037,-0.7119903892664271
ACH-000039,-0.5549296667248864
ACH-000040,-0.7446105347430263
ACH-000041,-0.7098819948859686
ACH-000042,-0.7413139563718318
ACH-000045,-0.7773081201259581
ACH-000047,-0.5693269152446513
ACH-000052,-0.5192760280819916
ACH-000053,-0.7661068876591043
ACH-000054,-0.5153175618669517
ACH-000055,-0.43409429401381106
ACH-000060,-0.6801607242954582
ACH-000067,-0.7549632003523699
ACH-000070,-0.8676498481191699
ACH-000075,-0.8635710639554158
ACH-000078,-0.8275198634835389
ACH-000082,-0.7299663159141192
ACH-000085,-0.8244235117509422
ACH-000086,-0.6034076523345094
ACH-000087,-1.0219974755381889
ACH-000092,-0.9246523088755668
ACH-000095,-0.6337582858284598
ACH-000097,-0.7803184560408432
ACH-000098,-0.6657397086567061
ACH-000099,-0.6280183800776525
ACH-000108,-0.5508618825398697
ACH-000113,-0.6452100343691279
ACH-000116,-0.8143994162904551
ACH-000118,-0.6700829655904189
ACH-000120,-0.7266894874876231
ACH-000123,-0.4903399977878168
ACH-000127,-0.7591418934336092
ACH-000128,-0.7906987717916356
ACH-000132,-0.7508937473974221
ACH-000133,-0.6599444716957477
ACH-000137,-0.7069814424329287
ACH-000138,-0.674528197580224
ACH-000142,-0.5853905763282281
ACH-000143,-0.7297558502876718
ACH-000146,-0.9506397933569206
ACH-000148,-0.7339051140153289
ACH-000150,-0.7824626344297099
ACH-000152,-0.5731966032435908
ACH-000153,-0.5314963218673553
ACH-000159,-0.7751341454051218
ACH-000160,-1.0782838908970234
ACH-000163,-0.6156090564480731
ACH-000167,-1.5253620818330966
ACH-000168,-0.8810489442652616
ACH-000169,-0.6684362393388322
ACH-000178,-0.6715052144686795
ACH-000183,-0.7809751682215968
ACH-000188,-0.6902788169302078
ACH-000189,-0.3849472254464597
ACH-000190,-0.5097384385155208
ACH-000198,-0.7840344200511629
ACH-000203,-0.8373321927535395
ACH-000204,-0.41407483851681376
ACH-000206,-0.6134114264345858
ACH-000207,-0.6143442390062085
ACH-000208,-0.9689106827403149
ACH-000210,-0.5378149409683651
ACH-000211,-0.7237454005898779
ACH-000215,-0.7116913915729793
ACH-000221,-0.8438606719565366
ACH-000222,-0.5665711247570673
ACH-000223,-0.8204228773973039
ACH-000226,-0.5429631121507045
ACH-000227,-1.0741789793740537
ACH-000228,-0.7069836198819536
ACH-000231,-0.7573593819823664
ACH-000232,-0.9638826407967676
ACH-000233,-0.677409034910431
ACH-000234,-0.7880873684194026
ACH-000235,-0.8035175786170093
ACH-000237,-0.7514277598307025
ACH-000238,-0.5632982738078532
ACH-000242,-0.4731261677694696
ACH-000243,-0.6402176474742658
ACH-000244,-0.8173649093909837
ACH-000246,-0.7932183362549591
ACH-000248,-0.8826644075969082
ACH-000250,-0.8487403345204834
ACH-000251,-0.7647308526844249
ACH-000252,-0.7334606406949499
ACH-000253,-0.7207518666149848
ACH-000255,-0.5587339345793201
ACH-000256,-0.8788859244713589
ACH-000257,-0.8932793849870525
ACH-000258,-0.7283561091309154
ACH-000259,-0.8342497956009176
ACH-000260,-0.6578833990546468
ACH-000261,-0.7208458496383926
ACH-000262,-0.7061620972768288
ACH-000263,-1.037501211774611
ACH-000264,-0.8581992781803441
ACH-000265,-0.6616501641083581
ACH-000266,-0.7831593814844503
ACH-000272,-0.7170482746283711
ACH-000274,-0.9014899188335124
ACH-000277,-0.7785194468368272
ACH-000278,-0.6897855626801508
ACH-000279,-0.8617842034896147
ACH-000280,-0.7753183784255865
ACH-000281,-0.7516311089222892
ACH-000288,-0.7634955559877223
ACH-000291,-0.831725022460135
ACH-000293,-0.9903341920509732
ACH-000294,-0.5549036115692106
ACH-000295,-1.0209125925768308
ACH-000296,-0.4645509872300254
ACH-000302,-0.7654295866480989
ACH-000304,-0.7058843427500796
ACH-000307,-0.695693325783015
ACH-000308,-0.9121888590958102
ACH-000310,-0.9618713925795358
ACH-000311,-0.7254078169300487
ACH-000312,-0.9024437836555924
ACH-000315,-0.5656013072149475
ACH-000316,-0.8989482239984076
ACH-000317,-0.90129434840182
ACH-000318,-0.8318810950443887
ACH-000319,-0.7268747092791435
ACH-000320,-0.8163500079870163
ACH-000322,-0.7203095893164931
ACH-000323,-0.6999604125058425
ACH-000324,-0.667394489448342
ACH-000329,-0.8193988923706241
ACH-000330,-0.4815808798670625
ACH-000331,-0.6358127520490138
ACH-000332,-0.6137934957049223
ACH-000334,-0.9263078745366996
ACH-000335,-0.5202601766146775
ACH-000336,-0.8938038032583262
ACH-000337,-0.4857030699712239
ACH-000338,-0.27736800531039435
ACH-000339,-0.8746796166584989
ACH-000341,-0.9457160496123306
ACH-000348,-0.6915081851293626
ACH-000350,-0.7312671653045673
ACH-000352,-0.6976233992068014
ACH-000356,-0.4763192346787632
ACH-000361,-0.7996586310603817
ACH-000362,-0.7429187054712965
ACH-000363,-0.6787372574830286
ACH-000364,-0.7462974115141423
ACH-000365,-0.7546865073233199
ACH-000366,-0.7564244440276192
ACH-000368,-0.7628045003488428
ACH-000374,-0.8508106236070312
ACH-000375,-0.5855509115526594
ACH-000376,-0.8158813083827344
ACH-000381,-0.7452488944160169
ACH-000383,-0.851731594219304
ACH-000387,-0.8838021560028136
ACH-000389,-0.5052346359329873
ACH-000390,-0.8878814737713694
ACH-000393,-0.7210353151293574
ACH-000395,-0.7124201957598821
