,LRRC37A (9884)
ACH-000178,-0.1271279170432223
ACH-000183,-0.2521505927569445
ACH-000188,-0.20234494275664655
ACH-000189,-0.19421002119562428
ACH-000190,-0.08687348071945247
ACH-000198,-0.19793496220024134
ACH-000203,-0.4281868883661231
ACH-000204,-0.12131161446626808
ACH-000206,-0.2626003462312536
ACH-000207,-0.21680985329755895
ACH-000208,-0.017774736691228754
ACH-000210,-0.10524576727063223
ACH-000211,-0.21806154212115395
ACH-000215,-0.1213100884773738
ACH-000221,-0.21001426475499949
ACH-000222,-0.3416146680375877
ACH-000223,-0.1885533932496881
ACH-000226,-0.32574039734149296
ACH-000227,-0.2365123264222591
ACH-000228,-0.3791765947538613
ACH-000231,-0.2956566812458663
ACH-000232,-0.1536169966502387
ACH-000233,-0.16156157590904413
ACH-000234,-0.15310063550827613
ACH-000235,-0.1949379673698985
ACH-000237,-0.13045648183024075
ACH-000238,-0.13067015126971573
ACH-000242,-0.22978324773465125
ACH-000243,-0.159458024695538
ACH-000244,-0.25669782890446924
ACH-000246,-0.06744378235544816
ACH-000248,-0.2180637984211184
ACH-000250,-0.20554380772439704
ACH-000251,-0.1057639734179016
ACH-000252,-0.3496307599727375
ACH-000253,-0.20348079883906686
ACH-000255,-0.15815559773056542
ACH-000256,-0.27566612715296224
ACH-000257,-0.3172354474290932
ACH-000258,-0.2435876717735495
ACH-000259,-0.12491963396890356
ACH-000260,-0.16702570379896226
ACH-000261,-0.2050586190999961
ACH-000262,-0.08013331979584619
ACH-000263,-0.09662739546070112
ACH-000264,-0.26711579231291066
ACH-000265,-0.07880696483664422
ACH-000266,-0.12784993363678465
ACH-000272,-0.15639465054737856
ACH-000274,-0.16255677178730618
ACH-000277,-0.14458973288151852
ACH-000278,-0.33757221476047705
ACH-000279,-0.11421512703214927
ACH-000280,0.0022671937108146357
ACH-000281,-0.14680594874839806
ACH-000288,-0.2705013788993749
ACH-000291,-0.267496265473077
ACH-000293,-0.31785103873898657
ACH-000294,-0.19474400386356888
ACH-000295,-0.2423239723892993
ACH-000296,-0.6003658635142214
ACH-000302,-0.12017478319934315
ACH-000304,-0.22481017743397574
ACH-000307,-0.17486875368870844
ACH-000308,-0.04001797181397058
ACH-000310,-0.1015399077367272
ACH-000311,-0.07304959176636992
ACH-000312,-0.10096718493349556
ACH-000315,0.21590051154105094
ACH-000316,-0.2009183505260451
ACH-000317,-0.2748833296109062
ACH-000318,-0.13082285116938594
ACH-000319,-0.19548470886424946
ACH-000320,-0.18381688134821889
ACH-000322,-0.07734209775165732
ACH-000323,-0.22243849480318506
ACH-000324,-0.144688951671783
ACH-000329,-0.08515825232726634
ACH-000330,-0.16700823713452487
ACH-000331,-0.06809290117236108
ACH-000332,-0.2663378452658832
ACH-000334,0.0021951102840313897
ACH-000335,-0.44247454843882855
ACH-000336,-0.1824118662542669
ACH-000337,-0.4185796459588198
ACH-000338,-0.21005039490276567
ACH-000339,-0.1718542844054453
ACH-000341,-0.26977468706082325
ACH-000348,-0.2646457064474155
ACH-000350,-0.2808529948834094
ACH-000352,-0.07149194907661736
ACH-000356,-0.1916347015454284
ACH-000361,-0.5391199163607739
ACH-000362,-0.11509350445220075
ACH-000363,-0.10639638225061096
ACH-000364,-0.015950856400418392
ACH-000365,-0.0886363089142044
ACH-000366,-0.3332837003893815
ACH-000368,-0.26532681587661433
ACH-000374,-0.20494237557503045
ACH-000375,-0.1265383133317681
ACH-000376,-0.1184170937852281
ACH-000381,-0.14557276572622138
ACH-000383,-0.2501671727659041
ACH-000387,-0.31781658366418025
ACH-000389,-0.18463341705229225
ACH-000390,-0.17142134204765838
ACH-000393,-0.11012229636154756
ACH-000395,-0.21794519805272486
ACH-000396,-0.04584122888548296
ACH-000397,-0.19818971625036166
ACH-000401,-0.16650817483315195
ACH-000402,-0.08241280315935914
ACH-000403,-0.3293029527522962
ACH-000404,-0.3070008838393458
ACH-000406,-0.2411206488411273
ACH-000407,-0.020706503857329257
ACH-000408,-0.15210833300490242
ACH-000410,-0.39248735909098215
ACH-000411,-0.08712580904848248
ACH-000414,-0.12711053802308614
ACH-000415,-0.21481297251676112
ACH-000416,-0.2528126754168951
ACH-000420,-0.2040780956180452
ACH-000421,-0.0988812960735192
ACH-000424,-0.2866234838797577
ACH-000425,-0.13586781591754568
ACH-000426,-0.15129991810424806
ACH-000427,-0.2611944445554257
ACH-000433,-0.0970363781349598
ACH-000435,-0.29054775433033725
ACH-000436,-0.255914215461818
ACH-000444,-0.08230301934478836
ACH-000445,-0.12855872745538274
ACH-000448,-0.057822779038918325
ACH-000450,-0.1805811410937306
ACH-000452,-0.10583122127217652
ACH-000454,-0.16036830451458964
ACH-000458,-0.14256364269961122
ACH-000459,-0.10401959542084786
ACH-000460,-0.2062024418444268
ACH-000461,-0.2369253372177889
ACH-000463,-0.1695441953520634
ACH-000464,-0.1742092961204823
ACH-000466,-0.3131811970916621
ACH-000467,-0.169140784371842
ACH-000468,-0.10799085824624026
ACH-000469,-0.1750298503996881
ACH-000470,-0.2276686429002757
ACH-000471,0.04482952557574543
ACH-000472,-0.07145929938809352
ACH-000473,-0.3792260342789889
ACH-000475,-0.16479082803748124
ACH-000476,-0.19497522408376308
ACH-000477,-0.18363587592892416
ACH-000479,-0.2821426462652216
ACH-000480,-0.3430769663657039
ACH-000481,-0.10733425064963477
ACH-000483,-0.14906813386986398
ACH-000484,-0.12093527992375523
ACH-000485,-0.09288324051259136
ACH-000486,-0.16612188357356425
ACH-000487,-0.334061814638972
ACH-000488,-0.20470417700226715
ACH-000490,-0.12507094713372055
ACH-000491,-0.1915946951715184
ACH-000495,-0.21067142887475485
ACH-000496,-0.21223300678319765
ACH-000499,-0.30164189222034543
ACH-000500,-0.30678822347449985
ACH-000502,-0.1789451205598739
ACH-000503,-0.07796952158010427
ACH-000505,-0.06292752915262566
ACH-000507,-0.08707631486386626
ACH-000510,-0.0753163645191481
ACH-000511,-0.32833592482013474
ACH-000512,-0.4270776917343521
ACH-000516,-0.31974012336374297
ACH-000517,-0.06698390924298461
ACH-000518,-0.19885225704443107
ACH-000520,-0.1819790762479533
ACH-000521,-0.2341799252596055
ACH-000522,-0.15656731873118845
ACH-000524,-0.28440466829247363
ACH-000527,-0.1282178140902848
ACH-000528,-0.03518511507787366
ACH-000537,-0.037263168154588126
ACH-000541,0.07456880634948036
ACH-000542,-0.2497569646586677
ACH-000544,-0.09658444108001007
ACH-000545,-0.11799583495139015
ACH-000547,-0.1465625731099701
ACH-000548,-0.2256121606832687
ACH-000549,-0.03333532030937617
ACH-000550,-0.2533507003758124
ACH-000552,-0.30437911585661936
ACH-000556,-0.19054974209089265
ACH-000557,-0.057839882044672684
ACH-000569,-0.35617338235100826
ACH-000570,-0.1377359695148343
ACH-000571,-0.15734004650858965
ACH-000573,-0.19143733198167
ACH-000576,-0.08999411441415728
ACH-000579,-0.3825529677274224
ACH-000580,-0.1321794467527693
ACH-000584,-0.11663729792838785
ACH-000585,-0.17755001662029485
ACH-000588,-0.1240067123096127
ACH-000589,-0.07079739705717973
ACH-000591,-0.1719393498128092
ACH-000593,-0.16261064068149025
ACH-000600,-0.2944351599494919
ACH-000601,-0.18710962373360004
ACH-000605,-0.3464349087841323
ACH-000606,-0.25142858299351045
ACH-000608,-0.2540384438881119
ACH-000614,-0.11017534225589463
ACH-000616,-0.3929838203943559
ACH-000618,-0.10977358505873308
ACH-000619,-0.21001890014325306
ACH-000620,0.04363665701700092
ACH-000621,-0.11773175146235712
ACH-000622,-0.13446243311239345
ACH-000623,-0.20618800214126465
ACH-000624,-0.2935197838415889
ACH-000627,-0.16342970796844547
ACH-000630,-0.22129198970359
ACH-000631,-0.02339156867121931
ACH-000632,-0.20139524270271075
ACH-000633,-0.23753525198856745
ACH-000637,-0.11704071647878092
ACH-000638,-0.25619853566253553
ACH-000646,-0.14999476624645086
ACH-000647,-0.17029603511599867
ACH-000648,-0.06561886784399361
ACH-000649,-0.1787554995199783
ACH-000651,-0.18190841818702466
ACH-000652,-0.11657843461023387
ACH-000653,-0.3314108881577738
ACH-000657,-0.16653556395444716
ACH-000658,-0.1459988484424274
ACH-000661,-0.11605701967218242
ACH-000662,-0.2090968607792024
ACH-000663,0.1389168656947007
ACH-000665,-0.20608287956840124
ACH-000671,-0.35069080065569946
ACH-000672,-0.09375989962687056
ACH-000673,-0.1931521628286048
ACH-000676,-0.22410337314520815
ACH-000677,-0.06363881810280855
ACH-000681,-0.11910365996385415
ACH-000683,-0.15670994671389454
ACH-000684,-0.1126539196054388
ACH-000688,-0.17937589878376325
ACH-000693,-0.16066853541810447
ACH-000694,-0.1703794910445949
ACH-000695,-0.026716663964505668
ACH-000696,-0.2212015245790573
ACH-000697,-0.39150399935067465
ACH-000699,-0.2510147714683091
ACH-000701,-0.09232224914891247
ACH-000706,-0.2138686478120453
ACH-000711,-0.272877995468312
ACH-000713,-0.16009770922198435
ACH-000714,-0.2375581160300011
ACH-000718,-0.2923849816186357
ACH-000720,-0.20459791241279385
ACH-000721,-0.10548175366542996
ACH-000724,-0.34462446355250176
ACH-000725,-0.001117337468235688
ACH-000732,-0.3803006804865312
ACH-000734,0.0245504091650807
ACH-000735,-0.2311713967081065
ACH-000736,-0.30291696288235503
ACH-000738,-0.010882827317194465
ACH-000746,-0.3331734388749009
ACH-000747,-0.2551494948736201
ACH-000748,-0.29195285580796226
ACH-000753,-0.2301600182154964
ACH-000756,-0.2444377121748289
ACH-000757,-0.08570031279858017
ACH-000758,-0.2519170492756412
ACH-000760,-0.11154804894890627
ACH-000762,-0.0714161313177913
ACH-000763,-0.05423513924186975
ACH-000764,-0.15433884038446374
ACH-000765,-0.1764930738719588
ACH-000766,-0.11506581616722013
ACH-000767,-0.19271281987270825
ACH-000768,-0.07690954479245171
ACH-000769,-0.12505563995807226
ACH-000770,-0.1841856156446941
ACH-000771,-0.14733904371135745
ACH-000773,-0.2569552411984661
ACH-000776,-0.10506455246358136
ACH-000777,-0.0996739286566249
ACH-000778,-0.2602351647611708
ACH-000781,-0.07341742801615464
ACH-000782,-0.08377856966016023
ACH-000783,-0.0901081346752364
ACH-000784,-0.22168766502222126
ACH-000785,-0.052985526796287874
ACH-000787,-0.32262904137149545
ACH-000788,-0.29004945031605417
ACH-000791,-0.2501532672336264
ACH-000792,-0.0010276664171436486
ACH-000794,-0.2395150205486576
ACH-000796,-0.2808696315747341
ACH-000798,-0.3096569702926509
ACH-000799,-0.06993211487300911
ACH-000800,-0.18139101157513854
ACH-000802,-0.06655965088814299
ACH-000804,-0.08635837825278904
ACH-000805,0.08300941573557304
ACH-000809,-0.18923866184786312
ACH-000810,-0.3008745017285584
ACH-000811,-0.3324687186241782
ACH-000817,-0.4035671190415839
ACH-000819,-0.13434599024034227
ACH-000820,0.04598620864681602
ACH-000821,-0.035584586986889856
ACH-000822,-0.20957707250974453
ACH-000823,-0.17269627476430702
ACH-000824,-0.2404360665036913
ACH-000827,-0.13066577598599513
ACH-000829,-0.025979541463233877
ACH-000831,-0.1696688518024751
ACH-000832,-0.11614497275932607
ACH-000833,-0.0417101570463706
ACH-000834,-0.03918071974712487
ACH-000835,-0.1431555426599417
ACH-000836,-0.23139411328428916
ACH-000837,-0.15344517127316307
ACH-000838,-0.25721906847354503
ACH-000839,-0.16271468038822515
ACH-000840,-0.2465697990184504
ACH-000841,-0.1930079441397297
ACH-000843,-0.21849412469663124
ACH-000846,-0.06406201133220066
ACH-000847,0.1376976226625299
ACH-000848,-0.06466835064966753
ACH-000849,-0.09722195700707667
ACH-000851,-0.2827616298427332
ACH-000855,-0.18513627676524047
ACH-000856,-0.25401738773173643
ACH-000858,-0.276452493791552
ACH-000859,-0.1717721950196006
ACH-000861,-0.21036834008079736
ACH-000862,-0.1248480655574284
ACH-000865,-0.18544944755980294
ACH-000866,-0.2004541626481081
ACH-000867,-0.22186838035929987
ACH-000869,-0.0453864467021969
ACH-000872,-0.2514297282139573
ACH-000873,-0.2828834760492076
ACH-000876,-0.102601409768049
ACH-000878,-0.14400756311201754
ACH-000880,-0.1750549267209248
ACH-000881,-0.26374995064852463
ACH-000882,-0.16667387418017862
ACH-000884,-0.05308067759634228
ACH-000885,-0.14418167531233025
ACH-000887,-0.11772005717043313
ACH-000889,-0.1927394299061199
ACH-000896,-0.2568204094612518
ACH-000898,-0.14414220178601375
ACH-000900,-0.06858472301188012
ACH-000901,-0.12157306834262215
ACH-000905,-0.1820464283930469
ACH-000906,-0.2255889447557742
ACH-000907,0.059403949467681724
ACH-000910,-0.04571703936412707
ACH-000911,-0.258984655368763
ACH-000912,-0.2774228619433824
ACH-000913,-0.19593106073220376
ACH-000915,-0.2524912646588769
ACH-000916,-0.401148465552686
ACH-000917,-0.2189636000196012
ACH-000920,-0.006383176289303914
ACH-000921,-0.30854976614466584
ACH-000924,-0.12009156769439205
ACH-000926,-0.31693431064868793
ACH-000928,-0.2045861673946692
ACH-000929,-0.1708401937635829
ACH-000932,-0.06337391627203867
ACH-000935,-0.2456221363398117
ACH-000936,-0.15294469776913588
ACH-000937,-0.1831040808344795
ACH-000938,-0.1640027866447459
ACH-000939,-0.07189687994831395
ACH-000941,-0.1598532002568574
ACH-000943,-0.1881633875597045
ACH-000946,-0.2365846720429965
ACH-000947,-0.1366927605216861
ACH-000948,-0.130371640613056
ACH-000950,0.04935423902723455
ACH-000953,-0.21951845474800225
ACH-000954,-0.2420587282403791
ACH-000957,-0.40692796317793306
ACH-000958,-0.19124554093585974
ACH-000960,-0.1823355692240814
ACH-000963,-0.28908485492901703
ACH-000968,-0.13661696316756133
ACH-000969,-0.17324557304553856
ACH-000972,-0.3245965227756669
ACH-000973,-0.2881438525166068
ACH-000974,-0.13519351185441894
ACH-000978,-0.1728584960392845
ACH-000984,-0.14642174362362267
ACH-000986,-0.2438480419894614
ACH-000988,-0.2552198434367789
ACH-000993,-0.19143016279782188
ACH-000994,-0.2144044359443978
ACH-000996,-0.4637750370770948
ACH-001001,-0.09878045523179686
ACH-001020,-0.23108727717436406
ACH-001028,-0.20722767340916748
ACH-001031,-0.1141732818139792
ACH-001038,-0.1572342129716965
ACH-001048,-0.3020698755468179
ACH-001050,-0.17331747839651152
ACH-001053,-0.3418485843329683
ACH-001054,-0.2824332403518057
ACH-001061,-0.10538432174811664
ACH-001067,-0.1495195059837569
ACH-001075,-0.08672434874409121
ACH-001096,-0.20309864614478226
ACH-001111,-0.12489684256254238
ACH-001119,-0.3036860988387212
ACH-001128,-0.4098214267361884
ACH-001134,-0.14279403201392954
ACH-001151,-0.15742642382308458
ACH-001163,-0.19444426054802175
ACH-001164,-0.023630661019014825
ACH-001183,-0.2475606138288693
ACH-001192,-0.16939982011934626
ACH-001193,-0.3860984922306097
ACH-001196,-0.022024230273120667
ACH-001197,-0.18665274478737226
ACH-001205,-0.2341372246710303
ACH-001211,-0.04627406954117242
ACH-001212,-0.3760904034810447
ACH-001228,-0.027316907655457745
ACH-001232,-0.4555315922817008
ACH-001239,-0.1733966127626326
ACH-001270,-0.161123746234816
ACH-001274,-0.2273075529997444
ACH-001275,-0.27213437005700264
ACH-001277,0.15677397050908926
ACH-001278,-0.11851361235903313
ACH-001280,-0.16076238886920324
ACH-001283,-0.1677210469127956
ACH-001289,-0.1702515935541868
ACH-001300,-0.21762714847186931
ACH-001301,-0.1023804205891
ACH-001302,-0.010663544072858015
ACH-001306,-0.18566112887437944
ACH-001318,-0.141786840915124
ACH-001322,-0.15605712585575393
ACH-001328,-0.2116647813398562
ACH-001332,-0.09527083451068807
ACH-001336,-0.1700565187757676
ACH-001346,-0.02398180797618177
ACH-001353,-0.16195342073567132
ACH-001354,-0.07343432972603088
ACH-001367,0.08109907556881488
ACH-001368,-0.2084883673399732
ACH-001374,-0.13153702023472005
ACH-001377,-0.14638046373443372
ACH-001380,-0.15536536030829542
ACH-001391,-0.2622204010531631
ACH-001408,-0.03679374290523557
ACH-001430,-0.14249057065355106
ACH-001431,-0.11234712053546532
ACH-001450,-0.06428005658674005
ACH-001496,-0.1730622285519887
ACH-001500,-0.3390460359698375
ACH-001523,-0.1309076025902793
ACH-001532,-0.21600105634565625
ACH-001550,-0.14381198705674944
ACH-001552,-0.15555626083623855
ACH-001554,-0.2763342807113646
ACH-001654,-0.018325296437375026
ACH-001735,-0.2390594753711781
ACH-001736,-0.15037267656317233
ACH-001737,-0.3724632464643455
ACH-001740,-0.1408823130553665
ACH-001745,0.038288305126998316
ACH-001765,-0.1913607631763836
