,SRRM1 (10250)
ACH-000004,-0.4894398999690971
ACH-000005,-0.6472312879620481
ACH-000007,-0.7426726193815724
ACH-000009,-0.7383880271519122
ACH-000011,-0.738117349106486
ACH-000012,-0.8517362152799091
ACH-000013,-0.8086619471911375
ACH-000014,-0.7630963021981775
ACH-000015,-0.7345416045283177
ACH-000017,-0.8374512005362834
ACH-000018,-0.6574407808390811
ACH-000019,-0.9367275529921928
ACH-000021,-0.8771729413952245
ACH-000022,-0.8259719658550532
ACH-000025,-0.6517374256664918
ACH-000028,-0.7583448471477366
ACH-000030,-0.8505112358630383
ACH-000035,-0.7428389271987959
ACH-000036,-0.7967170863734505
ACH-000037,-1.1811951114586454
ACH-000039,-0.6489995218428385
ACH-000040,-1.0938687917161112
ACH-000041,-0.6584803383502783
ACH-000042,-0.7476156019728007
ACH-000045,-0.7823156163943018
ACH-000047,-0.6357162238398689
ACH-000052,-0.7172580930795613
ACH-000053,-0.8090443529652281
ACH-000054,-0.6398837866289364
ACH-000055,-0.6926165600352767
ACH-000060,-0.9332187683498879
ACH-000067,-0.9735472318773356
ACH-000070,-0.7651439961532391
ACH-000075,-0.9338890141638574
ACH-000078,-0.8771743015025312
ACH-000082,-0.7450833122297487
ACH-000085,-0.6384888790549661
ACH-000086,-0.8305387218327405
ACH-000087,-0.8461809161186498
ACH-000092,-0.8049918988792878
ACH-000095,-0.8326492600387945
ACH-000097,-0.8740458325998589
ACH-000098,-0.7521179702407382
ACH-000099,-0.993532705551748
ACH-000108,-0.4797175371542698
ACH-000113,-0.5607351840101595
ACH-000116,-0.7322609076208882
ACH-000118,-0.7224986452302951
ACH-000120,-0.9388193536736124
ACH-000123,-0.7343947268186275
ACH-000127,-0.7344371327313033
ACH-000128,-0.7786157123699746
ACH-000132,-1.0446745929716474
ACH-000133,-0.895177212589673
ACH-000137,-0.8088534731957596
ACH-000138,-0.7241074733581931
ACH-000142,-0.9012807301981453
ACH-000143,-0.7830836098987124
ACH-000146,-0.5555789663197189
ACH-000148,-0.7974639984784778
ACH-000150,-0.8689136199067579
ACH-000152,-0.9074985054875704
ACH-000153,-1.0347558797249443
