,INSM2 (84684)
ACH-000004,-0.1524905717506491
ACH-000005,0.08333403545202259
ACH-000007,0.08105996593813146
ACH-000009,0.0760693586881707
ACH-000011,-0.10652819759269752
ACH-000012,0.07025127130713679
ACH-000013,-0.05921569922870212
ACH-000014,0.02239973826501972
ACH-000015,-0.030569767636007317
ACH-000017,-0.21637679558562756
ACH-000018,-0.10414692774212528
ACH-000019,0.06328941894423508
ACH-000021,0.02572994498743569
ACH-000022,0.04681170079061405
ACH-000025,0.045452938019371086
ACH-000028,-0.16902846553191486
ACH-000030,-0.040682188779680814
ACH-000035,-0.07498157499106517
ACH-000036,0.013597982245915269
ACH-000037,-0.06800694982703195
ACH-000039,0.02114385297533345
ACH-000040,-0.08380643215614796
ACH-000041,0.005280829221150475
ACH-000042,-0.03183877534992744
ACH-000045,-0.008168639498311363
ACH-000047,-0.13712687560191678
ACH-000052,-0.0270850135543299
ACH-000053,0.029469349138126637
ACH-000054,-0.02171560695866724
ACH-000055,0.03541352600966045
ACH-000060,-0.10847879465167712
ACH-000067,-0.21570415385758646
ACH-000070,-0.09628618979076584
ACH-000075,0.1473314359176102
ACH-000078,0.03882723564796768
ACH-000082,-0.02755744813658332
ACH-000085,-0.2514199563256942
ACH-000086,0.059390077743970836
ACH-000087,-0.032448858261018516
ACH-000092,-0.07046882757749495
ACH-000095,-0.08419971161073303
ACH-000097,-0.15700253528335
ACH-000098,-0.0534919071660128
ACH-000099,-0.4968727519657132
ACH-000108,-0.18709309255263606
ACH-000113,-0.044162331798073926
ACH-000116,-0.13526134896833558
ACH-000118,-0.09541994411093747
ACH-000120,-0.09371592134519548
ACH-000123,-0.11679611765845754
ACH-000127,-0.03610367133564859
ACH-000128,0.044065355557329405
ACH-000132,0.0207549965702838
ACH-000133,-0.0542144174010734
ACH-000137,-0.056598734611509625
ACH-000138,-0.041213252177520365
ACH-000142,-0.11528492945602938
ACH-000143,-0.03507877918813833
ACH-000146,-0.02559765793747873
ACH-000148,-0.11321531532773645
ACH-000150,0.10864212306731684
ACH-000152,-0.12129840766202946
ACH-000153,-0.057994098849070336
ACH-000159,-0.1405856877778455
ACH-000160,-0.3277964264281203
ACH-000163,-0.14676903789857254
ACH-000167,-0.02270448247795928
ACH-000168,-0.11498366582285835
ACH-000169,0.023529421789094864
ACH-000178,0.06693968285720536
ACH-000183,-0.0655759081842966
ACH-000188,-0.017201805461632094
ACH-000189,-0.11322641833270525
ACH-000190,-0.007051493140121818
ACH-000198,0.01674165005897736
ACH-000203,0.4210246816361481
ACH-000204,0.030597885102483662
ACH-000206,0.10066095269024497
ACH-000207,0.01746856505359066
ACH-000208,-0.07386361921895887
ACH-000210,0.022415118923356743
ACH-000211,-0.023624742390302142
ACH-000215,-0.06058759237427366
ACH-000221,-0.013316332181014658
ACH-000222,0.08017550783151131
ACH-000223,-0.12263646253122773
ACH-000226,-0.05273764198352682
ACH-000227,-0.3378903341537335
ACH-000228,-0.010431524773468571
ACH-000231,-0.12281636011968168
ACH-000232,-0.04046735605350208
ACH-000233,0.11800075050165452
ACH-000234,-0.03628528252637077
ACH-000235,-0.14017911893457766
ACH-000237,0.01871123645988337
ACH-000238,0.07594984209731731
ACH-000242,0.19617303133910385
ACH-000243,-0.15165480352728428
ACH-000244,0.10904724924765204
ACH-000246,-0.050830897699380685
ACH-000248,-0.15813003019126562
ACH-000250,-0.09435970716766982
ACH-000251,0.2596189858155683
ACH-000252,-0.06259717673473036
ACH-000253,-0.011807834972154856
ACH-000255,-0.00689851883632535
ACH-000256,-0.046278314546885864
ACH-000257,-0.3814169800996196
ACH-000258,0.3017409944056029
ACH-000259,-0.6592868224210467
ACH-000260,-0.1693242407777608
ACH-000261,-0.06319967691000282
ACH-000262,0.11703654103423375
ACH-000263,0.003104078361430299
ACH-000264,-0.07667808498829827
ACH-000265,-0.03568609903682484
ACH-000266,-0.09235986592738643
ACH-000272,-0.09119572909556907
ACH-000274,0.05623409627689442
ACH-000277,-0.019836895127190172
ACH-000278,-0.0489832912789944
ACH-000279,-0.0485373860052676
ACH-000280,-0.014872742498207862
ACH-000281,-0.09427335575725013
ACH-000288,-0.012846106514973171
ACH-000291,-0.04694885056216439
ACH-000293,0.03487779924980675
ACH-000294,-0.03897957594340158
ACH-000295,-0.16612296582039074
ACH-000296,-0.12091144096498772
ACH-000302,0.029761756193443876
ACH-000304,0.034417554946166766
ACH-000307,-0.09762918627079968
ACH-000308,0.03992745749275599
ACH-000310,-0.08201139601191758
ACH-000311,-0.05160240459084103
ACH-000312,-0.35839240175084963
ACH-000315,-0.08228695979265566
ACH-000316,0.13020860725335148
ACH-000317,0.011153842280487445
ACH-000318,0.013220665867349672
ACH-000319,0.026010168092022175
ACH-000320,-0.00671070643242045
ACH-000322,0.06002744324747645
ACH-000323,-0.11747357058861732
ACH-000324,-0.06513894235076445
ACH-000329,-0.04728789974698566
ACH-000330,-0.09744355496536652
ACH-000331,0.09498999730900573
ACH-000332,-0.06111457678055885
ACH-000334,-0.20171143146113707
ACH-000335,-0.11864439118669998
ACH-000336,0.021979767765057508
ACH-000337,-0.369986706456252
ACH-000338,-0.09127160892227312
ACH-000339,-0.10187583195577166
